ISSN,TITLE,CITED_OUT,CITED_IN,TOT_ART
1759-2879,Research Synthesis Methods,0,5,0
1662-5196,Frontiers in Neuroinformatics,0,0,0
2041-1480,Journal of Biomedical Semantics,0,0,0
1751-3758,Journal of Biological Dynamics,0,0,0
1687-5265,Computational Intelligence and Neuroscience,0,0,0
0741-0395,GENETIC EPIDEMIOLOGY,0,33,0
1369-7412,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-STATISTICAL METHODOLOGY,0,264,0
1532-4435,JOURNAL OF MACHINE LEARNING RESEARCH,0,26,0
0883-4237,STATISTICAL SCIENCE,0,78,0
0026-1270,METHODS OF INFORMATION IN MEDICINE,0,34,0
0090-5364,ANNALS OF STATISTICS,0,337,0
0003-1305,AMERICAN STATISTICIAN,0,72,0
0943-4062,COMPUTATIONAL STATISTICS,0,29,0
1548-7660,JOURNAL OF STATISTICAL SOFTWARE,0,49,0
0035-9254,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES C-APPLIED STATISTICS,0,115,0
1569-1993,JOURNAL OF CYSTIC FIBROSIS,0,1,0
Statistical Methods in Medical Research,Statistical Methods in Medical Research,0,13,0
JOINT MODELS FOR LONGITUDINAL AND TIME-TO-EVENT DATA: WITH APPLICATIONS IN R,JOINT MODELS FOR LONGITUDINAL AND TIME-TO-EVENT DATA: WITH APPLICATIONS IN R,0,8,0
0167-9473,COMPUTATIONAL STATISTICS & DATA ANALYSIS,0,198,0
0960-3174,STATISTICS AND COMPUTING,0,58,0
0040-6376,THORAX,0,4,0
1017-0405,STATISTICA SINICA,0,94,0
2213-2600,LANCET RESPIRATORY MEDICINE,0,1,0
1061-8600,JOURNAL OF COMPUTATIONAL AND GRAPHICAL STATISTICS,0,69,0
2073-4859,R JOURNAL,0,6,0
0035-9246,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-METHODOLOGICAL,0,152,0
Journal of the Royal Statistical Society,Journal of the Royal Statistical Society,0,5,0
Statistics in Medicine,Statistics in Medicine,0,22,0
1043-6618,PHARMACOLOGICAL RESEARCH,0,1,0
0149-5992,DIABETES CARE,0,7,0
1932-6157,ANNALS OF APPLIED STATISTICS,0,41,0
0162-1459,JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION,0,788,0
1932-6203,PLOS ONE,0,29,0
0003-4819,ANNALS OF INTERNAL MEDICINE,0,25,0
0319-5724,CANADIAN JOURNAL OF STATISTICS-REVUE CANADIENNE DE STATISTIQUE,0,43,0
0092-8674,CELL,0,3,0
0012-1797,DIABETES,0,1,0
0012-186X,DIABETOLOGIA,0,2,0
0098-7484,JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION,0,60,0
Working paper,Working paper,0,2,0
Biometrical Journal,Biometrical Journal,0,15,0
0020-3157,ANNALS OF THE INSTITUTE OF STATISTICAL MATHEMATICS,0,21,0
0047-259X,JOURNAL OF MULTIVARIATE ANALYSIS,0,52,0
0749-3797,AMERICAN JOURNAL OF PREVENTIVE MEDICINE,0,2,0
1931-6690,BAYESIAN ANALYSIS,0,42,0
1380-7870,LIFETIME DATA ANALYSIS,0,72,0
Technical report,Technical report,0,22,0
Lifetime data analysis,Lifetime data analysis,0,10,0
Technical Report 07-02,Technical Report 07-02,0,1,0
0269-9370,AIDS,0,8,0
1678-4464,CADERNOS DE SAUDE PUBLICA,0,1,0
1980-5322,CLINICS,0,1,0
1471-2261,BMC CARDIOVASCULAR DISORDERS,0,1,0
0342-4642,INTENSIVE CARE MEDICINE,0,14,0
0090-3493,CRITICAL CARE MEDICINE,0,7,0
0883-9441,JOURNAL OF CRITICAL CARE,0,2,0
1471-2288,BMC MEDICAL RESEARCH METHODOLOGY,0,28,0
0020-1324,RESPIRATORY CARE,0,1,0
0266-4763,JOURNAL OF APPLIED STATISTICS,0,48,0
0953-6205,EUROPEAN JOURNAL OF INTERNAL MEDICINE,0,1,0
0732-183X,JOURNAL OF CLINICAL ONCOLOGY,0,71,0
1471-2334,BMC INFECTIOUS DISEASES,0,3,0
"Statistical Methods in Medical Research,","Statistical Methods in Medical Research,",0,1,0
"Journal of the Royal Statistical Society, Series A","Journal of the Royal Statistical Society, Series A",0,1,0
Stat Sci,Stat Sci,0,12,0
1070-5295,CURRENT OPINION IN CRITICAL CARE,0,2,0
1466-609X,CRITICAL CARE,0,6,0
0820-3946,CANADIAN MEDICAL ASSOCIATION JOURNAL,0,4,0
WAIC Stat. Comput.,WAIC Stat. Comput.,0,1,0
1555-9041,CLINICAL JOURNAL OF THE AMERICAN SOCIETY OF NEPHROLOGY,0,1,0
"Research Perspectives CRM Barcelona, Trends in Mathematics, Birkhauser","Research Perspectives CRM Barcelona, Trends in Mathematics, Birkhauser",0,1,0
WILEY SERIES PROBABI,WILEY SERIES PROBABI,0,2,0
J Probab Stat,J Probab Stat,0,1,0
0167-6687,INSURANCE MATHEMATICS & ECONOMICS,0,6,0
Journal of Computational and Graphical Statistics,Journal of Computational and Graphical Statistics,0,10,0
SPRINGER SERIES STAT,SPRINGER SERIES STAT,0,3,0
1470-2045,LANCET ONCOLOGY,0,6,0
2045-4015,ISRAEL JOURNAL OF HEALTH POLICY RESEARCH,0,2,0
1471-2458,BMC PUBLIC HEALTH,0,3,0
0020-7136,INTERNATIONAL JOURNAL OF CANCER,0,5,0
0193-936X,EPIDEMIOLOGIC REVIEWS,0,5,0
0959-535X,BRITISH MEDICAL JOURNAL,0,21,0
0002-9262,AMERICAN JOURNAL OF EPIDEMIOLOGY,0,118,0
0301-4460,ANNALS OF HUMAN BIOLOGY,0,1,0
1054-139X,JOURNAL OF ADOLESCENT HEALTH,0,3,0
Journal of the Royal Statistical Society: Series C (Applied Statistics),Journal of the Royal Statistical Society: Series C (Applied Statistics),0,3,0
Working Paper,Working Paper,0,1,0
0140-6736,LANCET,0,40,0
0009-7322,CIRCULATION,0,19,0
0028-4793,NEW ENGLAND JOURNAL OF MEDICINE,0,104,0
1057-9230,HEALTH ECONOMICS,0,18,0
1366-5278,HEALTH TECHNOLOGY ASSESSMENT,0,4,0
0964-1998,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES A-STATISTICS IN SOCIETY,0,41,0
Structural and Multidisciplinary Optimization,Structural and Multidisciplinary Optimization,0,1,0
British Medical Journal,British Medical Journal,0,2,0
Clinical epidemiology,Clinical epidemiology,0,1,0
The Lancet,The Lancet,0,1,0
1010-7940,EUROPEAN JOURNAL OF CARDIO-THORACIC SURGERY,0,1,0
0303-6898,SCANDINAVIAN JOURNAL OF STATISTICS,0,126,0
0251-5350,NEUROEPIDEMIOLOGY,0,3,0
"AIDS Epidemiology, Birkhauser Boston","AIDS Epidemiology, Birkhauser Boston",0,1,0
Statistics in Biosciences,Statistics in Biosciences,0,1,0
1550-4786,"ICDM 2008: EIGHTH IEEE INTERNATIONAL CONFERENCE ON DATA MINING, PROCEEDINGS",0,1,0
0036-8075,SCIENCE,0,27,0
0305-1048,NUCLEIC ACIDS RESEARCH,0,20,0
0895-4356,JOURNAL OF CLINICAL EPIDEMIOLOGY,0,109,0
1015-9770,CEREBROVASCULAR DISEASES,0,2,0
0885-9701,JOURNAL OF HEAD TRAUMA REHABILITATION,0,1,0
0960-1643,BRITISH JOURNAL OF GENERAL PRACTICE,0,1,0
0884-8734,JOURNAL OF GENERAL INTERNAL MEDICINE,0,4,0
1544-1709,ANNALS OF FAMILY MEDICINE,0,5,0
0012-1924,DIAGNOSTICA,0,1,0
0048-5713,PSYCHIATRIC ANNALS,0,1,0
1471-244X,BMC PSYCHIATRY,0,1,0
0031-5990,PERSPECTIVES IN PSYCHIATRIC CARE,0,1,0
Int Med J,Int Med J,0,1,0
Contemporary Mathematics,Contemporary Mathematics,0,2,0
0163-8343,GENERAL HOSPITAL PSYCHIATRY,0,3,0
0169-7439,CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS,0,8,0
0039-2499,STROKE,0,6,0
0010-440X,COMPREHENSIVE PSYCHIATRY,0,1,0
BMJ,BMJ,0,2,0
Journal of Biomedical Biostatistics,Journal of Biomedical Biostatistics,0,1,0
0035-8819,JOURNAL OF THE ROYAL COLLEGE OF PHYSICIANS OF LONDON,0,1,0
Computational Statistics and Data Analysis,Computational Statistics and Data Analysis,0,8,0
Mon. Wea. Rev.,Mon. Wea. Rev.,0,7,0
R package version,R package version,0,4,0
The British Journal of Radiology,The British Journal of Radiology,0,1,0
Annals of Hematology,Annals of Hematology,0,1,0
1369-1473,AUSTRALIAN & NEW ZEALAND JOURNAL OF STATISTICS,0,24,0
1053-8119,NEUROIMAGE,0,29,0
1471-003X,NATURE REVIEWS NEUROSCIENCE,0,3,0
0001-8678,ADVANCES IN APPLIED PROBABILITY,0,8,0
1364-6613,TRENDS IN COGNITIVE SCIENCES,0,1,0
0094-9655,JOURNAL OF STATISTICAL COMPUTATION AND SIMULATION,0,31,0
1180-4009,ENVIRONMETRICS,0,35,0
0730-725X,MAGNETIC RESONANCE IMAGING,0,2,0
0278-0062,IEEE TRANSACTIONS ON MEDICAL IMAGING,0,4,0
Applied Statistics,Applied Statistics,0,11,0
J. Appl. Stat.,J. Appl. Stat.,0,1,0
Case Studies in Spatial Point Process Modeling,Case Studies in Spatial Point Process Modeling,0,2,0
Medical image computing and computer-assisted intervention : MICCAI ... International Conference on Medical Image Computing and Computer-Assisted Intervention,Medical image computing and computer-assisted intervention : MICCAI ... International Conference on Medical Image Computing and Computer-Assisted Intervention,0,1,0
0006-8950,BRAIN,0,5,0
0022-2720,JOURNAL OF MICROSCOPY,0,5,0
1863-2653,BRAIN STRUCTURE & FUNCTION,0,1,0
1065-9471,HUMAN BRAIN MAPPING,0,6,0
0302-9743,"MEDICAL IMAGE COMPUTING AND COMPUTER-ASSISTED INTERVENTION - MICCAI 2010, PT II,",0,5,0
0031-949X,PHYTOPATHOLOGY,0,5,0
0096-5294,AMERICAN JOURNAL OF HYGIENE,0,1,0
1612-4758,JOURNAL OF PEST SCIENCE,0,1,0
0003-4746,ANNALS OF APPLIED BIOLOGY,0,2,0
0815-3191,AUSTRALASIAN PLANT PATHOLOGY,0,1,0
1574-9541,ECOLOGICAL INFORMATICS,0,1,0
Australasian Plant Pathology,Australasian Plant Pathology,0,1,0
Journal of the Royal Statistical Society: Series B,Journal of the Royal Statistical Society: Series B,0,2,0
I STAT MIMEOGRAPH SE,I STAT MIMEOGRAPH SE,0,1,0
0885-6125,MACHINE LEARNING,0,22,0
0021-843X,JOURNAL OF ABNORMAL PSYCHOLOGY,0,1,0
0361-0926,COMMUNICATIONS IN STATISTICS-THEORY AND METHODS,0,61,0
0890-5401,INFORMATION AND COMPUTATION,0,1,0
0022-0000,JOURNAL OF COMPUTER AND SYSTEM SCIENCES,0,1,0
Stat. Sci.,Stat. Sci.,0,2,0
0040-1706,TECHNOMETRICS,0,60,0
0197-3533,BASIC AND APPLIED SOCIAL PSYCHOLOGY,0,2,0
1866-0452,DEUTSCHES ARZTEBLATT INTERNATIONAL,0,1,0
Online discussion: ASA statement on p-values and statistical significance,Online discussion: ASA statement on p-values and statistical significance,0,1,0
Actualites Scientifiques et Industrielles,Actualites Scientifiques et Industrielles,0,1,0
Comp Sci Stat,Comp Sci Stat,0,1,0
Soviet Math. Dokl.,Soviet Math. Dokl.,0,1,0
Chem. Engrg. Progr.,Chem. Engrg. Progr.,0,1,0
0022-3549,JOURNAL OF PHARMACEUTICAL SCIENCES,0,2,0
0149-2063,JOURNAL OF MANAGEMENT,0,1,0
0007-0882,BRITISH JOURNAL FOR THE PHILOSOPHY OF SCIENCE,0,1,0
Biometrika,Biometrika,0,8,0
Journal of epidemiology and biostatistics,Journal of epidemiology and biostatistics,0,3,0
0898-2643,JOURNAL OF AGING AND HEALTH,0,1,0
1661-8556,INTERNATIONAL JOURNAL OF PUBLIC HEALTH,0,1,0
0002-8614,JOURNAL OF THE AMERICAN GERIATRICS SOCIETY,0,4,0
0090-0036,AMERICAN JOURNAL OF PUBLIC HEALTH,0,6,0
0070-3370,DEMOGRAPHY,0,7,0
1101-1262,EUROPEAN JOURNAL OF PUBLIC HEALTH,0,1,0
0887-378X,MILBANK QUARTERLY,0,1,0
0277-9536,SOCIAL SCIENCE & MEDICINE,0,1,0
"NUMERICAL ANALYSIS FOR STATISTICIANS, SECOND EDITION","NUMERICAL ANALYSIS FOR STATISTICIANS, SECOND EDITION",0,1,0
WORLD REPORT ON DISABILITY,WORLD REPORT ON DISABILITY,0,1,0
0003-4851,ANNALS OF MATHEMATICAL STATISTICS,0,64,0
0378-3758,JOURNAL OF STATISTICAL PLANNING AND INFERENCE,0,137,0
R package version 0.8-10,R package version 0.8-10,0,1,0
1536-1241,IEEE TRANSACTIONS ON NANOBIOSCIENCE,0,1,0
0172-6390,HEPATO-GASTROENTEROLOGY,0,1,0
1555-3930,PROCEEDINGS OF THE 2003 IEEE BIOINFORMATICS CONFERENCE,0,1,0
0027-8424,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,0,41,0
1078-8956,NATURE MEDICINE,0,6,0
arXiv preprint arXiv:1510. 03771[stat. ME],arXiv preprint arXiv:1510. 03771[stat. ME],0,1,0
arXiv preprint arXiv:1403. 0904[stat. ME].,arXiv preprint arXiv:1403. 0904[stat. ME].,0,1,0
Statistical Applications in Genetics and Molecular Biology,Statistical Applications in Genetics and Molecular Biology,0,2,0
0886-9383,JOURNAL OF CHEMOMETRICS,0,8,0
1076-9757,JOURNAL OF ARTIFICIAL INTELLIGENCE RESEARCH,0,1,0
0167-8655,PATTERN RECOGNITION LETTERS,0,6,0
0018-9448,IEEE TRANSACTIONS ON INFORMATION THEORY,0,7,0
2161-4393,"2008 IEEE INTERNATIONAL JOINT CONFERENCE ON NEURAL NETWORKS, VOLS 1-8",0,1,0
1041-4347,IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,0,2,0
0018-9472,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS,0,2,0
ACM SIGKDD Expl. Newsl.,ACM SIGKDD Expl. Newsl.,0,1,0
BMC Bioinformatics,BMC Bioinformatics,0,2,0
Proceedings of the 14th International Conference on Machine Learning,Proceedings of the 14th International Conference on Machine Learning,0,1,0
R News,R News,0,5,0
R package version 2. 3-0,R package version 2. 3-0,0,1,0
J. Lab. Med,J. Lab. Med,0,1,0
Proceedings of the National Conference on Artificial Intelligence,Proceedings of the National Conference on Artificial Intelligence,0,1,0
0027-3171,MULTIVARIATE BEHAVIORAL RESEARCH,0,6,0
1082-989X,PSYCHOLOGICAL METHODS,0,12,0
0034-6535,REVIEW OF ECONOMICS AND STATISTICS,0,4,0
0002-8282,AMERICAN ECONOMIC REVIEW,0,4,0
0163-7525,ANNUAL REVIEW OF PUBLIC HEALTH,0,8,0
MOSTLY HARMLESS ECONOMETRICS: AN EMPIRICISTS COMPANION,MOSTLY HARMLESS ECONOMETRICS: AN EMPIRICISTS COMPANION,0,1,0
J Comput Graph Stat,J Comput Graph Stat,0,1,0
Journal of American Statistical Association,Journal of American Statistical Association,0,3,0
DESIGN OF OBSERVATIONAL STUDIES,DESIGN OF OBSERVATIONAL STUDIES,0,1,0
0027-8874,JOURNAL OF THE NATIONAL CANCER INSTITUTE,0,40,0
0933-3657,ARTIFICIAL INTELLIGENCE IN MEDICINE,0,2,0
J Biometrics Biostatistics,J Biometrics Biostatistics,0,1,0
Journal of the Ministry of Agriculture of Great Britain,Journal of the Ministry of Agriculture of Great Britain,0,1,0
Suppl. J. R. Statist. Soc.,Suppl. J. R. Statist. Soc.,0,2,0
0033-3123,PSYCHOMETRIKA,0,39,0
1862-5347,ADVANCES IN DATA ANALYSIS AND CLASSIFICATION,0,9,0
0031-3203,PATTERN RECOGNITION,0,7,0
1048-5252,JOURNAL OF NONPARAMETRIC STATISTICS,0,12,0
0176-4268,JOURNAL OF CLASSIFICATION,0,8,0
1388-9842,EUROPEAN JOURNAL OF HEART FAILURE,0,1,0
0218-0014,INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE,0,1,0
0092-5853,AMERICAN JOURNAL OF POLITICAL SCIENCE,0,1,0
0012-9658,ECOLOGY,0,10,0
Journal of Statistical Software,Journal of Statistical Software,0,12,0
JOURNAL OF EDUCATIONAL PSYCHOLOGY,JOURNAL OF EDUCATIONAL PSYCHOLOGY,0,2,0
0925-2312,NEUROCOMPUTING,0,2,0
1471-082X,STATISTICAL MODELLING,0,49,0
"Annales Academiae, Scientiarum Fennicae Series A","Annales Academiae, Scientiarum Fennicae Series A",0,1,0
STUDIES CLASSIFICATI,STUDIES CLASSIFICATI,0,1,0
Probability theory,Probability theory,0,1,0
Surv. Meth.,Surv. Meth.,0,4,0
0304-405X,JOURNAL OF FINANCIAL ECONOMICS,0,2,0
0013-1644,EDUCATIONAL AND PSYCHOLOGICAL MEASUREMENT,0,9,0
0033-2909,PSYCHOLOGICAL BULLETIN,0,14,0
0169-2607,COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,0,14,0
0179-051X,DYSPHAGIA,0,1,0
0021-9681,JOURNAL OF CHRONIC DISEASES,0,9,0
QUANTITATIVE METHODO,QUANTITATIVE METHODO,0,1,0
Advances in Statistics,Advances in Statistics,0,1,0
Biostatistics,Biostatistics,0,12,0
0167-7152,STATISTICS & PROBABILITY LETTERS,0,62,0
0306-7734,INTERNATIONAL STATISTICAL REVIEW,0,19,0
0931-0509,NEPHROLOGY DIALYSIS TRANSPLANTATION,0,5,0
arXiv:1501:04448,arXiv:1501:04448,0,1,0
Mathematical Science,Mathematical Science,0,1,0
IEEE Inf. Theory Soc. Newslett.,IEEE Inf. Theory Soc. Newslett.,0,1,0
BMC Nursing,BMC Nursing,0,1,0
0024-3795,LINEAR ALGEBRA AND ITS APPLICATIONS,0,4,0
0006-3568,BIOSCIENCE,0,2,0
ADV SPATIAL SCI SERI,ADV SPATIAL SCI SERI,0,1,0
International Statistical Review,International Statistical Review,0,1,0
Test,Test,0,2,0
0197-2456,CONTROLLED CLINICAL TRIALS,0,35,0
0030-364X,OPERATIONS RESEARCH,0,10,0
0039-0526,STATISTICIAN,0,15,0
0360-3016,INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS,0,5,0
1755-5930,CNS NEUROSCIENCE & THERAPEUTICS,0,1,0
1172-7047,CNS DRUGS,0,1,0
1539-1604,PHARMACEUTICAL STATISTICS,0,62,0
1550-9389,JOURNAL OF CLINICAL SLEEP MEDICINE,0,1,0
0304-3959,PAIN,0,2,0
INTERNATIONAL JOURNAL OF GENERAL MEDICINE,INTERNATIONAL JOURNAL OF GENERAL MEDICINE,0,1,0
"NDA 22,083. Exelon Transdermal Patch. Mild to Moderate Alzheimer's","NDA 22,083. Exelon Transdermal Patch. Mild to Moderate Alzheimer's",0,1,0
DEMENTIA AND GERIATRIC COGNITIVE DISORDERS EXTRA,DEMENTIA AND GERIATRIC COGNITIVE DISORDERS EXTRA,0,1,0
Japanese Journal of Biometrics,Japanese Journal of Biometrics,0,3,0
0271-0749,JOURNAL OF CLINICAL PSYCHOPHARMACOLOGY,0,2,0
Statist. Sci,Statist. Sci,0,1,0
1397-3142,PEDIATRIC TRANSPLANTATION,0,1,0
1551-7144,CONTEMPORARY CLINICAL TRIALS,0,14,0
0041-1337,TRANSPLANTATION,0,2,0
0099-5355,LANCET,0,22,0
1740-7745,CLINICAL TRIALS,0,18,0
0361-0918,COMMUNICATIONS IN STATISTICS-SIMULATION AND COMPUTATION,0,29,0
1600-6135,AMERICAN JOURNAL OF TRANSPLANTATION,0,2,0
Statistical Review and Evaluation BB 125168/0,Statistical Review and Evaluation BB 125168/0,0,1,0
Statistical Review and Evaluation STN 125293-0037,Statistical Review and Evaluation STN 125293-0037,0,1,0
NICE DSU Technical Support Document 2,NICE DSU Technical Support Document 2,0,1,0
NICE DSU Technical Support Document 3,NICE DSU Technical Support Document 3,0,1,0
CPMP/EWP/2330/99,CPMP/EWP/2330/99,0,1,0
Research Synthesis Methods.,Research Synthesis Methods.,0,1,0
Cochrane Database Syst Rev,Cochrane Database Syst Rev,0,4,0
0300-5771,INTERNATIONAL JOURNAL OF EPIDEMIOLOGY,0,27,0
"Statistical Review and Evaluation 22,311/000","Statistical Review and Evaluation 22,311/000",0,1,0
1078-0432,CLINICAL CANCER RESEARCH,0,27,0
1544-6115,STATISTICAL APPLICATIONS IN GENETICS AND MOLECULAR BIOLOGY,0,17,0
0001-5652,HUMAN HEREDITY,0,7,0
Journal of Clinical Oncology,Journal of Clinical Oncology,0,4,0
1040-8746,CURRENT OPINION IN ONCOLOGY,0,1,0
1473-7159,EXPERT REVIEW OF MOLECULAR DIAGNOSTICS,0,1,0
1756-1833,BMJ-BRITISH MEDICAL JOURNAL,0,22,0
1465-542X,BREAST CANCER RESEARCH,0,1,0
0007-0920,BRITISH JOURNAL OF CANCER,0,12,0
R package version R package version 2.7-0,R package version R package version 2.7-0,0,1,0
Molecular Cancer Therapeutics,Molecular Cancer Therapeutics,0,1,0
Multivariate Calibration,Multivariate Calibration,0,1,0
1054-3406,JOURNAL OF BIOPHARMACEUTICAL STATISTICS,0,98,0
0092-8615,DRUG INFORMATION JOURNAL,0,31,0
J. Comp. Graph Stat,J. Comp. Graph Stat,0,3,0
Commun Stat Seq Anal,Commun Stat Seq Anal,0,1,0
0002-9343,AMERICAN JOURNAL OF MEDICINE,0,2,0
SAMPLE SIZE DETERMINATION IN CLINICAL TRIALS WITH MULTIPLE ENDPOINTS,SAMPLE SIZE DETERMINATION IN CLINICAL TRIALS WITH MULTIPLE ENDPOINTS,0,1,0
"Philosophical Transactions of the Royal Society of London Series A: Mathematical, Physical, and Engineering Sciences","Philosophical Transactions of the Royal Society of London Series A: Mathematical, Physical, and Engineering Sciences",0,1,0
1867-1764,STATISTICS IN BIOSCIENCES,0,1,0
2167-8359,PEERJ,0,1,0
0034-6543,REVIEW OF EDUCATIONAL RESEARCH,0,2,0
0007-1102,BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY,0,14,0
0066-4308,ANNUAL REVIEW OF PSYCHOLOGY,0,1,0
Journal of Educational Statistics,Journal of Educational Statistics,0,1,0
1076-9986,JOURNAL OF EDUCATIONAL AND BEHAVIORAL STATISTICS,0,12,0
1935-7524,ELECTRONIC JOURNAL OF STATISTICS,0,22,0
Sankhya,Sankhya,0,6,0
Series in Biostatistics,Series in Biostatistics,0,1,0
Technical Report StatisticsTheory [stat. TH],Technical Report StatisticsTheory [stat. TH],0,1,0
0895-4798,SIAM JOURNAL ON MATRIX ANALYSIS AND APPLICATIONS,0,3,0
0020-6598,INTERNATIONAL ECONOMIC REVIEW,0,2,0
0036-1445,SIAM REVIEW,0,6,0
Law,Law,0,1,0
UCLA Working Papers in Phonetics,UCLA Working Papers in Phonetics,0,1,0
UCLA working papers in Phonetics,UCLA working papers in Phonetics,0,1,0
Surveillance Report #102,Surveillance Report #102,0,1,0
1554-351X,BEHAVIOR RESEARCH METHODS,0,3,0
Journal of the Italian Statistical Society,Journal of the Italian Statistical Society,0,1,0
Tech. Rep. 984,Tech. Rep. 984,0,1,0
1474-1776,NATURE REVIEWS DRUG DISCOVERY,0,7,0
0959-8049,EUROPEAN JOURNAL OF CANCER,0,7,0
0312-5963,CLINICAL PHARMACOKINETICS,0,7,0
0091-2700,JOURNAL OF CLINICAL PHARMACOLOGY,0,1,0
0306-5251,BRITISH JOURNAL OF CLINICAL PHARMACOLOGY,0,5,0
0009-9236,CLINICAL PHARMACOLOGY & THERAPEUTICS,0,9,0
0724-8741,PHARMACEUTICAL RESEARCH,0,2,0
0001-8708,ADVANCES IN MATHEMATICS,0,1,0
0022-2836,JOURNAL OF MOLECULAR BIOLOGY,0,1,0
0066-4286,ANNUAL REVIEW OF PHYTOPATHOLOGY,0,1,0
0018-9219,PROCEEDINGS OF THE IEEE,0,1,0
Scientific Programming,Scientific Programming,0,1,0
BAYESIAN INFERENCE FOR GENE EXPRESSION AND PROTEOMICS,BAYESIAN INFERENCE FOR GENE EXPRESSION AND PROTEOMICS,0,1,0
0143-9782,JOURNAL OF TIME SERIES ANALYSIS,0,2,0
Technical Report,Technical Report,0,5,0
0304-4149,STOCHASTIC PROCESSES AND THEIR APPLICATIONS,0,1,0
0094-5145,JOURNAL OF COMMUNITY HEALTH,0,1,0
