ISSN,TITLE,CITED_OUT,CITED_IN,TOT_ART
1364-5021,PROCEEDINGS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,0,22,0
1064-8275,SIAM JOURNAL ON SCIENTIFIC COMPUTING,0,133,0
0097-8930,COMPUTER GRAPHICS-US,0,10,0
0920-8542,JOURNAL OF SUPERCOMPUTING,0,4,0
0898-1221,COMPUTERS & MATHEMATICS WITH APPLICATIONS,0,81,0
0271-2091,INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN FLUIDS,0,204,0
0271-4132,"BIOLOGICAL FLUID DYNAMICS: MODELING, COMPUTATIONS, AND APPLICATIONS",0,1,0
2469-990X,PHYSICAL REVIEW FLUIDS,0,1,0
0027-8424,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,0,81,0
0889-9746,JOURNAL OF FLUIDS AND STRUCTURES,0,28,0
Handwritten lecture notes,Handwritten lecture notes,0,1,0
1547-5271,HEART RHYTHM,0,7,0
1364-8152,ENVIRONMENTAL MODELLING & SOFTWARE,0,4,0
0363-6135,AMERICAN JOURNAL OF PHYSIOLOGY-HEART AND CIRCULATORY PHYSIOLOGY,0,196,0
0009-7322,CIRCULATION,0,224,0
0029-5981,INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN ENGINEERING,0,600,0
1364-503X,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,0,79,0
0010-4655,COMPUTER PHYSICS COMMUNICATIONS,0,33,0
0022-5096,JOURNAL OF THE MECHANICS AND PHYSICS OF SOLIDS,0,34,0
0002-9513,AMERICAN JOURNAL OF PHYSIOLOGY-HEART AND CIRCULATORY PHYSIOLOGY,0,132,0
0007-1188,BRITISH JOURNAL OF PHARMACOLOGY,0,3,0
0040-1706,TECHNOMETRICS,0,14,0
0374-3535,JOURNAL OF ELASTICITY,0,64,0
49th AIAA/ASME/ASCE/AHS/ASC Struct Struct Dyn Mater Conf,49th AIAA/ASME/ASCE/AHS/ASC Struct Struct Dyn Mater Conf,0,1,0
"Proc Royal Soc London. Series A, Math Phys Sci.","Proc Royal Soc London. Series A, Math Phys Sci.",0,1,0
0079-6107,PROGRESS IN BIOPHYSICS & MOLECULAR BIOLOGY,0,81,0
0006-3495,BIOPHYSICAL JOURNAL,0,159,0
0022-1295,JOURNAL OF GENERAL PHYSIOLOGY,0,12,0
0010-2180,COMBUSTION AND FLAME,0,3,0
1946-6234,SCIENCE TRANSLATIONAL MEDICINE,0,1,0
J Biomech Eng,J Biomech Eng,0,7,0
Front Physiol,Front Physiol,0,1,0
1526-1492,CMES-COMPUTER MODELING IN ENGINEERING & SCIENCES,0,25,0
0020-7683,INTERNATIONAL JOURNAL OF SOLIDS AND STRUCTURES,0,102,0
0010-3640,COMMUNICATIONS ON PURE AND APPLIED MATHEMATICS,0,18,0
0022-0396,JOURNAL OF DIFFERENTIAL EQUATIONS,0,3,0
8756-3282,BONE,0,115,0
0272-4979,IMA JOURNAL OF NUMERICAL ANALYSIS,0,6,0
1054-1500,CHAOS,0,14,0
1539-6746,COMMUNICATIONS IN MATHEMATICAL SCIENCES,0,7,0
1540-3459,MULTISCALE MODELING & SIMULATION,0,27,0
0278-0070,IEEE TRANSACTIONS ON COMPUTER-AIDED DESIGN OF INTEGRATED CIRCUITS AND SYSTEMS,0,2,0
1134-3060,ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,0,27,0
1078-0947,DISCRETE AND CONTINUOUS DYNAMICAL SYSTEMS,0,5,0
0268-0033,CLINICAL BIOMECHANICS,0,56,0
arXiv preprint arXiv:1507.08814v2,arXiv preprint arXiv:1507.08814v2,0,1,0
Submitted to Int J Numer Methods Eng,Submitted to Int J Numer Methods Eng,0,1,0
arXiv preprint arXiv:1407. 7480,arXiv preprint arXiv:1407. 7480,0,1,0
1543-1649,INTERNATIONAL JOURNAL FOR MULTISCALE COMPUTATIONAL ENGINEERING,0,9,0
0733-9399,JOURNAL OF ENGINEERING MECHANICS-ASCE,0,37,0
Comput Fluids,Comput Fluids,0,1,0
ASME J Biomech Eng,ASME J Biomech Eng,0,1,0
0897-7151,JOURNAL OF NEUROTRAUMA,0,36,0
0001-5970,ACTA MECHANICA,0,16,0
1742-5689,JOURNAL OF THE ROYAL SOCIETY INTERFACE,0,60,0
0022-3085,JOURNAL OF NEUROSURGERY,0,37,0
0021-8359,JOURNAL FUR HIRNFORSCHUNG,0,1,0
1358-8265,INTERNATIONAL JOURNAL OF CRASHWORTHINESS,0,14,0
1951-6355,EUROPEAN PHYSICAL JOURNAL-SPECIAL TOPICS,0,1,0
0278-5919,CLINICS IN SPORTS MEDICINE,0,2,0
0006-8950,BRAIN,0,2,0
Int. J. Rock Mech. Min. Sci,Int. J. Rock Mech. Min. Sci,0,1,0
"Comp Biomech Med: Imaging, Modeling and Computing","Comp Biomech Med: Imaging, Modeling and Computing",0,1,0
BIOMECHANICS OF THE BRAIN,BIOMECHANICS OF THE BRAIN,0,2,0
0278-0062,IEEE TRANSACTIONS ON MEDICAL IMAGING,0,214,0
0148-396X,NEUROSURGERY,0,32,0
0021-9223,JOURNAL OF BASIC ENGINEERING,0,3,0
0022-3050,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY,0,6,0
Proc Stapp Car Crash J,Proc Stapp Car Crash J,0,1,0
J Biomech,J Biomech,0,10,0
A Hen/Trans Japan Soc Mech Eng,A Hen/Trans Japan Soc Mech Eng,0,1,0
0170-4214,MATHEMATICAL METHODS IN THE APPLIED SCIENCES,0,7,0
1567-8822,CARDIOVASCULAR ENGINEERING,0,10,0
1532-4435,JOURNAL OF MACHINE LEARNING RESEARCH,0,4,0
0377-2217,EUROPEAN JOURNAL OF OPERATIONAL RESEARCH,0,6,0
0951-8320,RELIABILITY ENGINEERING & SYSTEM SAFETY,0,24,0
1369-7412,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-STATISTICAL METHODOLOGY,0,3,0
CARDIOVASCULAR MATHEMATICS: MODELING AND SIMULATION OF THE CIRCULATORY SYSTEM,CARDIOVASCULAR MATHEMATICS: MODELING AND SIMULATION OF THE CIRCULATORY SYSTEM,0,19,0
SIAM/ASA J. Uncertainty Quantification,SIAM/ASA J. Uncertainty Quantification,0,1,0
PLoS Comput Biol (online),PLoS Comput Biol (online),0,1,0
GAUSSIAN PROCESSES FOR MACHINE LEARNING,GAUSSIAN PROCESSES FOR MACHINE LEARNING,0,3,0
0378-4754,MATHEMATICS AND COMPUTERS IN SIMULATION,0,30,0
A Practical Introduction,A Practical Introduction,0,1,0
0031-9023,PHYSICAL THERAPY,0,4,0
0020-7489,INTERNATIONAL JOURNAL OF NURSING STUDIES,0,1,0
0306-5456,BRITISH JOURNAL OF OBSTETRICS AND GYNAECOLOGY,0,2,0
0733-2467,NEUROUROLOGY AND URODYNAMICS,0,3,0
0029-7844,OBSTETRICS AND GYNECOLOGY,0,13,0
0002-9378,AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY,0,14,0
1526-9523,JOURNAL OF MIDWIFERY & WOMENS HEALTH,0,1,0
0098-7484,JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION,0,21,0
0937-3462,INTERNATIONAL UROGYNECOLOGY JOURNAL,0,9,0
0022-5347,JOURNAL OF UROLOGY,0,11,0
0012-3706,DISEASES OF THE COLON & RECTUM,0,2,0
Comput Methods Biomech Biomed Engin,Comput Methods Biomech Biomed Engin,0,3,0
Cochrane Database Syst Rev,Cochrane Database Syst Rev,0,1,0
Cent Eur J Nurs Midw,Cent Eur J Nurs Midw,0,1,0
Expert Rev of Obstet Gynecol,Expert Rev of Obstet Gynecol,0,1,0
Reviews in urology,Reviews in urology,0,2,0
2314-6133,BIOMED RESEARCH INTERNATIONAL,0,2,0
1470-0328,BJOG-AN INTERNATIONAL JOURNAL OF OBSTETRICS AND GYNAECOLOGY,0,1,0
0028-4793,NEW ENGLAND JOURNAL OF MEDICINE,0,55,0
0300-0605,JOURNAL OF INTERNATIONAL MEDICAL RESEARCH,0,1,0
"FEMALE PELVIC FLOOR: FUNCTION, DYSFUNCTION AND MANAGEMENT ACCORDING TO THE INTEGRAL THEORY, THIRD EDITION","FEMALE PELVIC FLOOR: FUNCTION, DYSFUNCTION AND MANAGEMENT ACCORDING TO THE INTEGRAL THEORY, THIRD EDITION",0,1,0
0009-7330,CIRCULATION RESEARCH,0,110,0
0959-8138,BRITISH MEDICAL JOURNAL,0,5,0
1473-0197,LAB ON A CHIP,0,6,0
0004-8291,AUSTRALIAN AND NEW ZEALAND JOURNAL OF MEDICINE,0,1,0
0031-9333,PHYSIOLOGICAL REVIEWS,0,19,0
0302-766X,CELL AND TISSUE RESEARCH,0,2,0
1049-8834,ARTERIOSCLEROSIS AND THROMBOSIS,0,7,0
0021-9150,ATHEROSCLEROSIS,0,24,0
0028-0836,NATURE,0,47,0
0002-9505,AMERICAN JOURNAL OF PHYSICS,0,2,0
1054-8807,CARDIOVASCULAR PATHOLOGY,0,5,0
1932-6203,PLOS ONE,0,40,0
0586-5581,SCANNING ELECTRON MICROSCOPY,0,1,0
0885-3010,IEEE TRANSACTIONS ON ULTRASONICS FERROELECTRICS AND FREQUENCY CONTROL,0,30,0
0006-291X,BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,0,3,0
8756-7938,BIOTECHNOLOGY PROGRESS,0,3,0
0740-3194,MAGNETIC RESONANCE IN MEDICINE,0,29,0
0886-1544,CELL MOTILITY AND THE CYTOSKELETON,0,3,0
0735-1933,INTERNATIONAL COMMUNICATIONS IN HEAT AND MASS TRANSFER,0,15,0
0363-6143,AMERICAN JOURNAL OF PHYSIOLOGY-CELL PHYSIOLOGY,0,11,0
0340-6245,THROMBOSIS AND HAEMOSTASIS,0,4,0
0169-5983,FLUID DYNAMICS RESEARCH,0,3,0
1344-7653,JSME INTERNATIONAL JOURNAL SERIES C-MECHANICAL SYSTEMS MACHINE ELEMENTS AND MANUFACTURING,0,14,0
Biomechanics and Modeling in Mechanobiology,Biomechanics and Modeling in Mechanobiology,0,22,0
0219-5194,JOURNAL OF MECHANICS IN MEDICINE AND BIOLOGY,0,9,0
0039-2499,STROKE,0,76,0
1018-1172,JOURNAL OF VASCULAR RESEARCH,0,7,0
1937-3384,TISSUE ENGINEERING PART C-METHODS,0,1,0
0194-911X,HYPERTENSION,0,37,0
0361-803X,AMERICAN JOURNAL OF ROENTGENOLOGY,0,24,0
1865-5025,CELLULAR AND MOLECULAR BIOENGINEERING,0,3,0
1069-8299,COMMUNICATIONS IN NUMERICAL METHODS IN ENGINEERING,0,213,0
0160-9289,CLINICAL CARDIOLOGY,0,4,0
1523-9829,ANNUAL REVIEW OF BIOMEDICAL ENGINEERING,0,62,0
1079-5642,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,0,24,0
0009-921X,CLINICAL ORTHOPAEDICS AND RELATED RESEARCH,0,32,0
0363-5023,JOURNAL OF HAND SURGERY-AMERICAN VOLUME,0,31,0
0301-620X,JOURNAL OF BONE AND JOINT SURGERY-BRITISH VOLUME,0,20,0
0364-2348,SKELETAL RADIOLOGY,0,3,0
0266-7681,JOURNAL OF HAND SURGERY-BRITISH AND EUROPEAN VOLUME,0,6,0
1053-587X,IEEE TRANSACTIONS ON SIGNAL PROCESSING,0,15,0
1070-9908,IEEE SIGNAL PROCESSING LETTERS,0,6,0
0165-1684,SIGNAL PROCESSING,0,7,0
1053-5888,IEEE SIGNAL PROCESSING MAGAZINE,0,9,0
0036-8075,SCIENCE,0,44,0
0018-9448,IEEE TRANSACTIONS ON INFORMATION THEORY,0,11,0
0899-7667,NEURAL COMPUTATION,0,1,0
0097-5397,SIAM JOURNAL ON COMPUTING,0,3,0
1063-5203,APPLIED AND COMPUTATIONAL HARMONIC ANALYSIS,0,7,0
1932-4553,IEEE JOURNAL OF SELECTED TOPICS IN SIGNAL PROCESSING,0,3,0
0378-4371,PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS,0,9,0
1084-7529,JOURNAL OF THE OPTICAL SOCIETY OF AMERICA A-OPTICS IMAGE SCIENCE AND VISION,0,7,0
0925-2312,NEUROCOMPUTING,0,6,0
IEEE Trans. Info. Theory,IEEE Trans. Info. Theory,0,1,0
IEEE Signal Proces Mag,IEEE Signal Proces Mag,0,1,0
1057-7149,IEEE TRANSACTIONS ON IMAGE PROCESSING,0,76,0
0169-2607,COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,0,50,0
1534-7362,JOURNAL OF VISION,0,2,0
0275-004X,RETINA-THE JOURNAL OF RETINAL AND VITREOUS DISEASES,0,3,0
1549-3296,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH PART A,0,12,0
1364-5706,MINIMALLY INVASIVE THERAPY & ALLIED TECHNOLOGIES,0,2,0
0146-0404,INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE,0,8,0
0003-9950,ARCHIVES OF OPHTHALMOLOGY,0,4,0
0014-4835,EXPERIMENTAL EYE RESEARCH,0,4,0
Paper 22,Paper 22,0,1,0
Contin Educ Anaesth Crit Care Pain,Contin Educ Anaesth Crit Care Pain,0,1,0
Biomedical Engineering,Biomedical Engineering,0,3,0
Acta Ophthalmologica,Acta Ophthalmologica,0,1,0
0741-5214,JOURNAL OF VASCULAR SURGERY,0,108,0
0003-3197,ANGIOLOGY,0,5,0
1078-5884,EUROPEAN JOURNAL OF VASCULAR AND ENDOVASCULAR SURGERY,0,47,0
2168-6254,JAMA SURGERY,0,1,0
0002-9262,AMERICAN JOURNAL OF EPIDEMIOLOGY,0,2,0
0003-4932,ANNALS OF SURGERY,0,4,0
0033-0620,PROGRESS IN CARDIOVASCULAR DISEASES,0,9,0
0735-1097,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,0,58,0
0035-8843,ANNALS OF THE ROYAL COLLEGE OF SURGEONS OF ENGLAND,0,3,0
0022-3417,JOURNAL OF PATHOLOGY,0,2,0
0008-6363,CARDIOVASCULAR RESEARCH,0,35,0
0218-2025,MATHEMATICAL MODELS & METHODS IN APPLIED SCIENCES,0,39,0
0167-6636,MECHANICS OF MATERIALS,0,5,0
1072-7515,JOURNAL OF THE AMERICAN COLLEGE OF SURGEONS,0,2,0
0140-6736,LANCET,0,32,0
0003-4819,ANNALS OF INTERNAL MEDICINE,0,5,0
0039-6060,SURGERY,0,1,0
1015-2008,PATHOBIOLOGY,0,1,0
1368-4736,CYTOKINES CELLULAR & MOLECULAR THERAPY,0,1,0
0300-2977,NETHERLANDS JOURNAL OF MEDICINE,0,1,0
1538-7933,JOURNAL OF THROMBOSIS AND HAEMOSTASIS,0,4,0
"Vascular medicine (London, England)","Vascular medicine (London, England)",0,1,0
Proc Math Phys Eng Sci,Proc Math Phys Eng Sci,0,1,0
0022-460X,JOURNAL OF SOUND AND VIBRATION,0,93,0
0300-5712,JOURNAL OF DENTISTRY,0,7,0
0029-599X,NUMERISCHE MATHEMATIK,0,51,0
1046-6789,EXPERIMENTAL MECHANICS,0,2,0
0305-182X,JOURNAL OF ORAL REHABILITATION,0,5,0
0020-7403,INTERNATIONAL JOURNAL OF MECHANICAL SCIENCES,0,25,0
1003-1480,2016 IEEE 30TH INTERNATIONAL PARALLEL AND DISTRIBUTED PROCESSING SYMPOSIUM (IPDPS 2016),0,1,0
1552-4973,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH PART B-APPLIED BIOMATERIALS,0,6,0
1359-8368,COMPOSITES PART B-ENGINEERING,0,4,0
0219-8762,INTERNATIONAL JOURNAL OF COMPUTATIONAL METHODS,0,17,0
0045-7949,COMPUTERS & STRUCTURES,0,162,0
Appl. Mech. Rev.,Appl. Mech. Rev.,0,6,0
0888-3270,MECHANICAL SYSTEMS AND SIGNAL PROCESSING,0,7,0
0906-6713,PERIODONTOLOGY 2000,0,1,0
0734-743X,INTERNATIONAL JOURNAL OF IMPACT ENGINEERING,0,7,0
1741-5977,INVERSE PROBLEMS IN SCIENCE AND ENGINEERING,0,7,0
0141-0296,ENGINEERING STRUCTURES,0,10,0
0266-8920,PROBABILISTIC ENGINEERING MECHANICS,0,4,0
0893-2174,INTERNATIONAL JOURNAL OF PROSTHODONTICS,0,2,0
0021-8936,JOURNAL OF APPLIED MECHANICS-TRANSACTIONS OF THE ASME,0,50,0
0109-5641,DENTAL MATERIALS,0,24,0
0894-7317,JOURNAL OF THE AMERICAN SOCIETY OF ECHOCARDIOGRAPHY,0,8,0
0377-0427,JOURNAL OF COMPUTATIONAL AND APPLIED MATHEMATICS,0,104,0
0022-0833,JOURNAL OF ENGINEERING MATHEMATICS,0,69,0
0098-3500,ACM TRANSACTIONS ON MATHEMATICAL SOFTWARE,0,15,0
Biomech Model Mechanobiol,Biomech Model Mechanobiol,0,4,0
0302-9743,"MEDICAL IMAGE COMPUTING AND COMPUTER-ASSISTED INTERVENTION - MICCAI 2014, PT II",0,89,0
0997-7538,EUROPEAN JOURNAL OF MECHANICS A-SOLIDS,0,21,0
1361-8415,MEDICAL IMAGE ANALYSIS,0,106,0
0043-1397,WATER RESOURCES RESEARCH,0,15,0
0950-0340,JOURNAL OF MODERN OPTICS,0,1,0
1742-7061,ACTA BIOMATERIALIA,0,34,0
0928-4931,MATERIALS SCIENCE & ENGINEERING C-MATERIALS FOR BIOLOGICAL APPLICATIONS,0,7,0
0956-540X,GEOPHYSICAL JOURNAL INTERNATIONAL,0,7,0
0033-5614,QUARTERLY JOURNAL OF MECHANICS AND APPLIED MATHEMATICS,0,8,0
1359-6454,ACTA MATERIALIA,0,3,0
1286-0042,EUROPEAN PHYSICAL JOURNAL-APPLIED PHYSICS,0,3,0
0895-7177,MATHEMATICAL AND COMPUTER MODELLING,0,41,0
Int J Numer Methods Biomed Eng,Int J Numer Methods Biomed Eng,0,3,0
Computational Mechanics,Computational Mechanics,0,6,0
0961-5539,INTERNATIONAL JOURNAL OF NUMERICAL METHODS FOR HEAT & FLUID FLOW,0,7,0
0764-4450,COMPTES RENDUS DE L ACADEMIE DES SCIENCES SERIE II,0,1,0
0884-2914,JOURNAL OF MATERIALS RESEARCH,0,7,0
1742-6596,XVII ARGENTINE CONGRESS OF BIOENGINEERING: CLINICAL ENGINEERING CONFERENCE VI,0,3,0
0937-941X,OSTEOPOROSIS INTERNATIONAL,0,26,0
0736-0266,JOURNAL OF ORTHOPAEDIC RESEARCH,0,55,0
0098-3004,COMPUTERS & GEOSCIENCES,0,5,0
In: Proceedings of the SEM Annual Conference,In: Proceedings of the SEM Annual Conference,0,1,0
1098-0121,PHYSICAL REVIEW B,0,1,0
0942-2056,KNEE SURGERY SPORTS TRAUMATOLOGY ARTHROSCOPY,0,4,0
