ISSN,TITLE,CITED_OUT,CITED_IN,TOT_ART
ECONOMETRIC SOC MONO,ECONOMETRIC SOC MONO,0,3,0
0037-7791,SOCIAL PROBLEMS,0,3,0
1090-7165,AIDS AND BEHAVIOR,0,4,0
0378-4371,PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS,0,2,0
0081-1750,"SOCIOLOGICAL METHODOLOGY 2009, VOL 39",0,15,0
LECT NOTES STAT,LECT NOTES STAT,0,3,0
A network approach. arXiv preprint,A network approach. arXiv preprint,0,1,0
arXiv preprint,arXiv preprint,0,1,0
B I INT STATIST,B I INT STATIST,0,1,0
Surv. Methodol.,Surv. Methodol.,0,3,0
SPRINGER SERIES STAT,SPRINGER SERIES STAT,0,6,0
Biometrics,Biometrics,0,73,0
Epidem Met.,Epidem Met.,0,1,0
STAT,STAT,0,12,0
1061-4036,NATURE GENETICS,0,116,0
1088-9051,GENOME RESEARCH,0,51,0
0002-9297,AMERICAN JOURNAL OF HUMAN GENETICS,0,152,0
0016-6731,GENETICS,0,69,0
1548-7091,NATURE METHODS,0,25,0
1553-7404,PLOS GENETICS,0,15,0
The American Journal of Human Genetics,The American Journal of Human Genetics,0,4,0
Applied Statistics,Applied Statistics,0,18,0
Genetic Epidemiology,Genetic Epidemiology,0,3,0
0360-2532,DRUG METABOLISM REVIEWS,0,2,0
1536-1241,IEEE TRANSACTIONS ON NANOBIOSCIENCE,0,2,0
0036-8075,SCIENCE,0,93,0
0515-0361,ASTIN BULLETIN,0,1,0
0145-2126,LEUKEMIA RESEARCH,0,2,0
1471-0072,NATURE REVIEWS MOLECULAR CELL BIOLOGY,0,2,0
1935-7524,ELECTRONIC JOURNAL OF STATISTICS,0,46,0
0021-9606,JOURNAL OF CHEMICAL PHYSICS,0,4,0
1755-8794,BMC MEDICAL GENOMICS,0,3,0
0960-314X,PHARMACOGENETICS,0,1,0
0304-4165,BIOCHIMICA ET BIOPHYSICA ACTA-GENERAL SUBJECTS,0,1,0
1474-760X,GENOME BIOLOGY,0,26,0
1524-1904,APPLIED STOCHASTIC MODELS IN BUSINESS AND INDUSTRY,0,1,0
Adv Neural Inf Process Syst,Adv Neural Inf Process Syst,0,1,0
0949-944X,DEVELOPMENT GENES AND EVOLUTION,0,1,0
0028-0836,NATURE,0,125,0
0092-8674,CELL,0,24,0
1096-7176,METABOLIC ENGINEERING,0,1,0
0305-1048,NUCLEIC ACIDS RESEARCH,0,65,0
PLoS Computational Biology,PLoS Computational Biology,0,3,0
1097-6256,NATURE NEUROSCIENCE,0,2,0
1053-8119,NEUROIMAGE,0,92,0
Journal of the American Statistical Association,Journal of the American Statistical Association,0,39,0
0891-6934,AUTOIMMUNITY,0,1,0
0031-4005,PEDIATRICS,0,16,0
0022-4928,JOURNAL OF THE ATMOSPHERIC SCIENCES,0,1,0
0899-7667,NEURAL COMPUTATION,0,13,0
1674-7283,SCIENCE CHINA-MATHEMATICS,0,3,0
2151-464X,ARTHRITIS CARE & RESEARCH,0,5,0
arXiv preprint arXiv:1409. 8565 .,arXiv preprint arXiv:1409. 8565 .,0,1,0
0022-2836,JOURNAL OF MOLECULAR BIOLOGY,0,4,0
1442-9985,AUSTRAL ECOLOGY,0,5,0
2167-8359,PEERJ,0,1,0
0307-692X,AUSTRALIAN JOURNAL OF ECOLOGY,0,3,0
1759-5045,NATURE REVIEWS GASTROENTEROLOGY & HEPATOLOGY,0,2,0
0008-5472,CANCER RESEARCH,0,26,0
0033-2909,PSYCHOLOGICAL BULLETIN,0,9,0
Appl. Environ. Microbiol.,Appl. Environ. Microbiol.,0,1,0
0095-1137,JOURNAL OF CLINICAL MICROBIOLOGY,0,13,0
1328-8067,PEDIATRICS INTERNATIONAL,0,1,0
1471-082X,STATISTICAL MODELLING,0,37,0
"Journal of the Royal Statistical Society, Series D","Journal of the Royal Statistical Society, Series D",0,1,0
Technical report,Technical report,0,21,0
Applied Statistics in Biomedicine and Clinical Trials Design,Applied Statistics in Biomedicine and Clinical Trials Design,0,1,0
0025-5718,MATHEMATICS OF COMPUTATION,0,10,0
1073-449X,AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE,0,10,0
1054-3406,JOURNAL OF BIOPHARMACEUTICAL STATISTICS,0,46,0
0021-9991,JOURNAL OF COMPUTATIONAL PHYSICS,0,3,0
1745-6215,TRIALS,0,5,0
Clinical Investigation,Clinical Investigation,0,1,0
Doklady Akademii Nauk SSSR,Doklady Akademii Nauk SSSR,0,1,0
Springer,Springer,0,1,0
2041-4889,CELL DEATH & DISEASE,0,1,0
0006-4971,BLOOD,0,10,0
1535-7163,MOLECULAR CANCER THERAPEUTICS,0,4,0
1053-1807,JOURNAL OF MAGNETIC RESONANCE IMAGING,0,2,0
2045-2322,SCIENTIFIC REPORTS,0,2,0
1553-7390,PLOS GENETICS,0,28,0
1532-0456,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY C-TOXICOLOGY & PHARMACOLOGY,0,3,0
1535-7414,ALCOHOL RESEARCH-CURRENT REVIEWS,0,4,0
Inst. Math. Stat. Collect.,Inst. Math. Stat. Collect.,0,1,0
0266-4674,JOURNAL OF TROPICAL ECOLOGY,0,3,0
0023-5954,KYBERNETIKA,0,2,0
0378-3758,JOURNAL OF STATISTICAL PLANNING AND INFERENCE,0,147,0
0012-9658,ECOLOGY,0,94,0
0006-3606,BIOTROPICA,0,1,0
"CORRELATED DATA ANALYSIS : MODELING, ANALYTICS, AND APPLICATIONS","CORRELATED DATA ANALYSIS : MODELING, ANALYTICS, AND APPLICATIONS",0,3,0
2041-210X,METHODS IN ECOLOGY AND EVOLUTION,0,24,0
2045-7758,ECOLOGY AND EVOLUTION,0,1,0
0378-1909,ENVIRONMENTAL BIOLOGY OF FISHES,0,1,0
2042-8898,INTERFACE FOCUS,0,2,0
0084-0173,WILDLIFE MONOGRAPHS,0,10,0
0363-2415,FISHERIES,0,1,0
1064-1262,REVIEWS IN FISHERIES SCIENCE,0,1,0
Kent Academic Repository,Kent Academic Repository,0,1,0
AFSC Processed Report 2013-04,AFSC Processed Report 2013-04,0,1,0
"STATISTICS FOR HIGH-DIMENSIONAL DATA: METHODS, THEORY AND APPLICATIONS","STATISTICS FOR HIGH-DIMENSIONAL DATA: METHODS, THEORY AND APPLICATIONS",0,5,0
arXiv preprint arXiv: 1001. 0736,arXiv preprint arXiv: 1001. 0736,0,1,0
R package version 0. 2-0,R package version 0. 2-0,0,1,0
0006-8950,BRAIN,0,6,0
0340-1200,BIOLOGICAL CYBERNETICS,0,2,0
1474-4422,LANCET NEUROLOGY,0,8,0
1355-6177,JOURNAL OF THE INTERNATIONAL NEUROPSYCHOLOGICAL SOCIETY,0,3,0
0885-3185,MOVEMENT DISORDERS,0,2,0
1552-4841,AMERICAN JOURNAL OF MEDICAL GENETICS PART B-NEUROPSYCHIATRIC GENETICS,0,2,0
0009-9163,CLINICAL GENETICS,0,2,0
0022-3050,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY,0,3,0
1663-4365,FRONTIERS IN AGING NEUROSCIENCE,0,1,0
0009-9236,CLINICAL PHARMACOLOGY & THERAPEUTICS,0,10,0
0091-2700,JOURNAL OF CLINICAL PHARMACOLOGY,0,2,0
0149-7634,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS,0,2,0
1065-9471,HUMAN BRAIN MAPPING,0,20,0
Frontiers in Aging Neuroscience,Frontiers in Aging Neuroscience,0,1,0
J. Am. Statist. Assoc.,J. Am. Statist. Assoc.,0,1,0
0732-183X,JOURNAL OF CLINICAL ONCOLOGY,0,108,0
1740-7745,CLINICAL TRIALS,0,42,0
0027-8874,JOURNAL OF THE NATIONAL CANCER INSTITUTE,0,63,0
1078-0432,CLINICAL CANCER RESEARCH,0,29,0
0305-7372,CANCER TREATMENT REVIEWS,0,2,0
1471-2407,BMC CANCER,0,6,0
Statistics in Medicine,Statistics in Medicine,0,27,0
1756-1833,BMJ-BRITISH MEDICAL JOURNAL,0,3,0
1471-2288,BMC MEDICAL RESEARCH METHODOLOGY,0,13,0
2044-6055,BMJ OPEN,0,1,0
1539-1604,PHARMACEUTICAL STATISTICS,0,11,0
0307-0565,INTERNATIONAL JOURNAL OF OBESITY,0,1,0
0277-0008,PHARMACOTHERAPY,0,1,0
Cochrane Database Syst Rev,Cochrane Database Syst Rev,0,2,0
"Clinical trials (London, England)","Clinical trials (London, England)",0,3,0
Open Med,Open Med,0,1,0
"Panel on Handling Missing Data in Clinical Trials, Committee on National Statistics, Division of Behavioural and Social Sciences and Education","Panel on Handling Missing Data in Clinical Trials, Committee on National Statistics, Division of Behavioural and Social Sciences and Education",0,5,0
0306-7734,INTERNATIONAL STATISTICAL REVIEW,0,64,0
Statistical Methods in Medical Research,Statistical Methods in Medical Research,0,12,0
Journal of Biopharmaceutical Statistics,Journal of Biopharmaceutical Statistics,0,3,0
0393-2990,EUROPEAN JOURNAL OF EPIDEMIOLOGY,0,10,0
0895-7177,MATHEMATICAL AND COMPUTER MODELLING,0,3,0
0070-3370,DEMOGRAPHY,0,7,0
"Journal of the Royal Statistical Society, Series B (Statistical Methodology)","Journal of the Royal Statistical Society, Series B (Statistical Methodology)",0,1,0
Preprint 5,Preprint 5,0,1,0
0028-3878,NEUROLOGY,0,24,0
2168-6106,JAMA INTERNAL MEDICINE,0,2,0
0003-9942,ARCHIVES OF NEUROLOGY,0,2,0
Alzheimer's Disease Fact Sheet,Alzheimer's Disease Fact Sheet,0,1,0
Bayesian Stat Appl,Bayesian Stat Appl,0,1,0
Scandinavian Journal of Statistics,Scandinavian Journal of Statistics,0,3,0
0319-5724,CANADIAN JOURNAL OF STATISTICS-REVUE CANADIENNE DE STATISTIQUE,0,91,0
Statistical Methods in Medical Research ' To appear,Statistical Methods in Medical Research ' To appear,0,1,0
1072-3714,MENOPAUSE-THE JOURNAL OF THE NORTH AMERICAN MENOPAUSE SOCIETY,0,7,0
0143-5221,CLINICAL SCIENCE,0,1,0
R News,R News,0,14,0
0091-1798,ANNALS OF PROBABILITY,0,9,0
1554-351X,BEHAVIOR RESEARCH METHODS,0,4,0
0169-328X,MOLECULAR BRAIN RESEARCH,0,1,0
2162-237X,IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS,0,1,0
G3: Genes| Genomes| Genetics,G3: Genes| Genomes| Genetics,0,1,0
1538-6341,PERSPECTIVES ON SEXUAL AND REPRODUCTIVE HEALTH,0,2,0
1559-0631,JOURNAL OF EXPOSURE SCIENCE AND ENVIRONMENTAL EPIDEMIOLOGY,0,4,0
0041-1132,TRANSFUSION,0,9,0
1386-6532,JOURNAL OF CLINICAL VIROLOGY,0,1,0
0148-5717,SEXUALLY TRANSMITTED DISEASES,0,6,0
Sankhya Indian J. Stat.,Sankhya Indian J. Stat.,0,3,0
ANNALS OF MATHEMATICAL STATISTICS,ANNALS OF MATHEMATICAL STATISTICS,0,16,0
0958-7578,TRANSFUSION MEDICINE,0,1,0
0269-283X,MEDICAL AND VETERINARY ENTOMOLOGY,0,1,0
0302-9743,ALGORITHMIC LEARNING THEORY,0,11,0
1740-1526,NATURE REVIEWS MICROBIOLOGY,0,1,0
0099-2240,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,0,4,0
1465-6906,GENOME BIOLOGY,0,4,0
2049-2618,MICROBIOME,0,1,0
0737-4038,MOLECULAR BIOLOGY AND EVOLUTION,0,15,0
0020-7713,INTERNATIONAL JOURNAL OF SYSTEMATIC BACTERIOLOGY,0,1,0
Literature review,Literature review,0,1,0
0340-5354,JOURNAL OF NEUROLOGY,0,2,0
Health Service Research Methodology: A Focus on AIDS,Health Service Research Methodology: A Focus on AIDS,0,2,0
0370-2693,PHYSICS LETTERS B,0,2,0
0735-0015,JOURNAL OF BUSINESS & ECONOMIC STATISTICS,0,18,0
0146-6216,APPLIED PSYCHOLOGICAL MEASUREMENT,0,4,0
1076-9986,JOURNAL OF EDUCATIONAL AND BEHAVIORAL STATISTICS,0,24,0
1477-7525,HEALTH AND QUALITY OF LIFE OUTCOMES,0,1,0
0748-7711,JOURNAL OF REHABILITATION RESEARCH AND DEVELOPMENT,0,1,0
BAYESIAN ITEM RESPONSE MODELING: THEORY AND APPLICATIONS,BAYESIAN ITEM RESPONSE MODELING: THEORY AND APPLICATIONS,0,1,0
Psychological Test and Assessment Modeling,Psychological Test and Assessment Modeling,0,1,0
0090-2977,NEUROPHYSIOLOGY,0,1,0
0018-9294,IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,0,6,0
1180-4009,ENVIRONMETRICS,0,37,0
0013-4694,ELECTROENCEPHALOGRAPHY AND CLINICAL NEUROPHYSIOLOGY,0,4,0
1363-755X,DEVELOPMENTAL SCIENCE,0,1,0
2049-1573,STAT,0,1,0
1475-925X,BIOMEDICAL ENGINEERING ONLINE,0,1,0
0048-5772,PSYCHOPHYSIOLOGY,0,4,0
Statistical Methodology,Statistical Methodology,0,5,0
0022-3077,JOURNAL OF NEUROPHYSIOLOGY,0,11,0
0176-4268,JOURNAL OF CLASSIFICATION,0,10,0
0270-6474,JOURNAL OF NEUROSCIENCE,0,12,0
1862-5347,ADVANCES IN DATA ANALYSIS AND CLASSIFICATION,0,5,0
TechnicalReport No. 597,TechnicalReport No. 597,0,2,0
Arch Anat Physiol Anat Abtheil,Arch Anat Physiol Anat Abtheil,0,1,0
1471-0056,NATURE REVIEWS GENETICS,0,57,0
1471-2164,BMC GENOMICS,0,11,0
1522-8517,NEURO-ONCOLOGY,0,4,0
0003-4800,ANNALS OF HUMAN GENETICS,0,17,0
1756-994X,GENOME MEDICINE,0,4,0
International Journal of Genomics,International Journal of Genomics,0,1,0
PLoS ONE,PLoS ONE,0,4,0
0014-4800,EXPERIMENTAL AND MOLECULAR PATHOLOGY,0,1,0
1471-2156,BMC GENETICS,0,11,0
Genome Biol,Genome Biol,0,1,0
0110-6465,NEW ZEALAND JOURNAL OF ECOLOGY,0,1,0
0567-7572,PROCEEDINGS OF THE INTERNATIONAL SYMPOSIUM ON MOLECULAR MARKERS FOR CHARACTERIZING GENOTYPES AND IDENTIFYING CULTIVARS IN HORTICULTURE,0,1,0
0962-1083,MOLECULAR ECOLOGY,0,27,0
1863-8171,ASTA-ADVANCES IN STATISTICAL ANALYSIS,0,7,0
0044-8486,AQUACULTURE,0,1,0
0001-8678,ADVANCES IN APPLIED PROBABILITY,0,14,0
0888-8892,CONSERVATION BIOLOGY,0,4,0
0022-1503,JOURNAL OF HEREDITY,0,4,0
0962-8452,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0,12,0
Occasional Papers of the IUCN Species Survival Commission,Occasional Papers of the IUCN Species Survival Commission,0,1,0
Mammalian Biology,Mammalian Biology,0,1,0
0035-9238,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES A-STATISTICS IN SOCIETY,0,30,0
0025-729X,MEDICAL JOURNAL OF AUSTRALIA,0,1,0
0964-6906,HUMAN MOLECULAR GENETICS,0,16,0
Nat. Genet.,Nat. Genet.,0,1,0
Lancet,Lancet,0,2,0
arXiv preprint arXiv:1606.02011,arXiv preprint arXiv:1606.02011,0,1,0
Journal of Business & Economic Statistics.,Journal of Business & Economic Statistics.,0,1,0
0340-6717,HUMAN GENETICS,0,4,0
1078-8956,NATURE MEDICINE,0,14,0
Nature communications,Nature communications,0,1,0
bioRxiv,bioRxiv,0,2,0
Proceedings of the Third Berkeley Symposium on Mathematical Statistics and Probability,Proceedings of the Third Berkeley Symposium on Mathematical Statistics and Probability,0,1,0
Contemporary Developments in Statistical Theory,Contemporary Developments in Statistical Theory,0,1,0
1878-0261,MOLECULAR ONCOLOGY,0,1,0
0033-362X,PUBLIC OPINION QUARTERLY,0,2,0
2159-8274,CANCER DISCOVERY,0,4,0
1474-1776,NATURE REVIEWS DRUG DISCOVERY,0,8,0
1550-1329,INTERNATIONAL JOURNAL OF DISTRIBUTED SENSOR NETWORKS,0,1,0
Journal of the National Cancer Institute,Journal of the National Cancer Institute,0,3,0
Clinical Trials,Clinical Trials,0,1,0
0890-8567,JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,0,5,0
0003-990X,ARCHIVES OF GENERAL PSYCHIATRY,0,8,0
0006-3223,BIOLOGICAL PSYCHIATRY,0,13,0
1548-5943,"ANNUAL REVIEW OF CLINICAL PSYCHOLOGY, VOL 8",0,1,0
0893-133X,NEUROPSYCHOPHARMACOLOGY,0,2,0
0924-9338,EUROPEAN PSYCHIATRY,0,1,0
0376-8716,DRUG AND ALCOHOL DEPENDENCE,0,9,0
1082-989X,PSYCHOLOGICAL METHODS,0,27,0
0895-4356,JOURNAL OF CLINICAL EPIDEMIOLOGY,0,48,0
0197-2456,CONTROLLED CLINICAL TRIALS,0,43,0
0586-7614,SCHIZOPHRENIA BULLETIN,0,6,0
