ISSN,TITLE,CITED_OUT,CITED_IN,TOT_ART
1748-5673,International Journal of Data Mining and Bioinformatics,0,1,0
1938-7989,Statistics and Its Interface,0,0,0
0218-3390,JOURNAL OF BIOLOGICAL SYSTEMS,0,0,0
2040-7939,International Journal for Numerical Methods in Biomedical Engineering,0,0,0
1868-1743,Molecular Informatics,0,1,0
1467-5463,BRIEFINGS IN BIOINFORMATICS,0,80,0
1758-0463,Database-The Journal of Biological Databases and Curation,0,37,0
0303-2647,BIOSYSTEMS,0,0,0
0001-5342,ACTA BIOTHEORETICA,0,0,0
2194-573X,International Journal of Biostatistics,0,0,0
1547-1063,Mathematical Biosciences and Engineering,0,0,0
1431-7613,THEORY IN BIOSCIENCES,0,0,0
1946-6315,Statistics in Biopharmaceutical Research,0,0,0
0385-4035,Hokkaido Mathematical Journal,0,0,0
1759-0876,Wiley Interdisciplinary Reviews-Computational Molecular Science,0,0,0
2156-7018,Journal of Medical Imaging and Health Informatics,0,0,0
1756-0381,BioData Mining,0,2,0
2194-6302,Statistical Applications in Genetics and Molecular Biology,0,0,0
0219-7200,Journal of Bioinformatics and Computational Biology,0,2,0
1913-2751,Interdisciplinary Sciences-Computational Life Sciences,0,0,0
2168-2194,IEEE Journal of Biomedical and Health Informatics,0,5,0
1759-2879,Research Synthesis Methods,0,0,0
1662-5196,Frontiers in Neuroinformatics,0,1,0
2041-1480,Journal of Biomedical Semantics,6869,186,287
1751-3758,Journal of Biological Dynamics,0,0,0
1687-5265,Computational Intelligence and Neuroscience,0,0,0
0741-0395,GENETIC EPIDEMIOLOGY,0,3,0
1059-7794,HUMAN MUTATION,0,50,0
1061-4036,NATURE GENETICS,0,105,0
1063-5157,SYSTEMATIC BIOLOGY,0,11,0
1465-6914,GENOME BIOLOGY,0,17,0
0305-1048,NUCLEIC ACIDS RESEARCH,0,470,0
1932-6203,PLOS ONE,0,133,0
0167-8655,PATTERN RECOGNITION LETTERS,0,5,0
0938-8990,MAMMALIAN GENOME,0,18,0
1465-6906,GENOME BIOLOGY,0,43,0
0922-6389,FORMAL ONTOLOGY IN INFORMATION SYSTEMS (FOIS 2010),0,17,0
2042-8898,INTERFACE FOCUS,0,4,0
2335-6936,PACIFIC SYMPOSIUM ON BIOCOMPUTING 2012,0,8,0
Database,Database,0,16,0
Brief Bioinform,Brief Bioinform,0,8,0
Nucleic Acids Res,Nucleic Acids Res,0,49,0
0302-9743,"SEMANTIC WEB - ISWC 2011, PT I",0,238,0
0168-7433,JOURNAL OF AUTOMATED REASONING,0,11,0
0027-8424,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,0,44,0
1474-7596,GENOME BIOLOGY,0,29,0
1474-760X,GENOME BIOLOGY,0,77,0
0957-4174,EXPERT SYSTEMS WITH APPLICATIONS,0,7,0
1076-9757,JOURNAL OF ARTIFICIAL INTELLIGENCE RESEARCH,0,20,0
0002-9297,AMERICAN JOURNAL OF HUMAN GENETICS,0,37,0
1939-5094,WILEY INTERDISCIPLINARY REVIEWS-SYSTEMS BIOLOGY AND MEDICINE,0,4,0
1570-8268,JOURNAL OF WEB SEMANTICS,0,53,0
F1000Research,F1000Research,0,4,0
Genome Biol.,Genome Biol.,0,3,0
Phenoday @ ISMB2014,Phenoday @ ISMB2014,0,1,0
0891-2017,COMPUTATIONAL LINGUISTICS,0,12,0
1532-0464,JOURNAL OF BIOMEDICAL INFORMATICS,0,228,0
1041-4347,IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,0,16,0
1471-2164,BMC GENOMICS,0,37,0
0302-9743(print),KNOWLEDGE DISCOVERY AND EMERGENT COMPLEXITY IN BIOINFORMATICS,0,5,0
1544-9173,PLOS BIOLOGY,0,9,0
P C EMP METH NAT LAN,P C EMP METH NAT LAN,0,2,0
Proceedings of COLING,Proceedings of COLING,0,1,0
Pharmacogenomics Journal,Pharmacogenomics Journal,0,1,0
2325-6516,2010 IEEE FOURTH INTERNATIONAL CONFERENCE ON SEMANTIC COMPUTING (ICSC 2010),0,3,0
1472-6947,BMC MEDICAL INFORMATICS AND DECISION MAKING,0,30,0
CoRR,CoRR,0,3,0
Am Med Inform Assoc,Am Med Inform Assoc,0,1,0
P 2012 JOINT C EMP M,P 2012 JOINT C EMP M,0,1,0
Genome Inform Ser Workshop Genome Inform,Genome Inform Ser Workshop Genome Inform,0,1,0
Pacific Symposium on Biocomputing. Pacific Symposium on Biocomputing,Pacific Symposium on Biocomputing. Pacific Symposium on Biocomputing,0,19,0
1570-0844,SEMANTIC WEB,0,27,0
Ontology Matching,Ontology Matching,0,1,0
Description Logics (DL),Description Logics (DL),0,1,0
J Biomed Semantics,J Biomed Semantics,0,18,0
Genome Biol,Genome Biol,0,18,0
0962-9351,MEDIATORS OF INFLAMMATION,0,1,0
"Web Semantics: Science, Services and Agents on the World Wide Web","Web Semantics: Science, Services and Agents on the World Wide Web",0,3,0
Nat Precedings.,Nat Precedings.,0,1,0
Proc OWLED.,Proc OWLED.,0,1,0
Cafe Sci Newcastle,Cafe Sci Newcastle,0,1,0
An Exerc Irrelevance,An Exerc Irrelevance,0,1,0
Ontogenesis.,Ontogenesis.,0,1,0
Bio-Ontologies.,Bio-Ontologies.,0,1,0
1744-4292,MOLECULAR SYSTEMS BIOLOGY,0,22,0
0036-8075,SCIENCE,0,40,0
1471-2180,BMC MICROBIOLOGY,0,3,0
0036-1399,SIAM JOURNAL ON APPLIED MATHEMATICS,0,1,0
0006-3002,BIOCHIMICA ET BIOPHYSICA ACTA-GENERAL SUBJECTS,0,4,0
0005-1098,AUTOMATICA,0,2,0
1096-7176,METABOLIC ENGINEERING,0,2,0
0028-0836,NATURE,0,51,0
2163-8306,CPT-PHARMACOMETRICS & SYSTEMS PHARMACOLOGY,0,1,0
Database.,Database.,0,3,0
Nucleic acids research,Nucleic acids research,0,6,0
0092-8674,CELL,0,19,0
1471-0056,NATURE REVIEWS GENETICS,0,29,0
1350-0872,MICROBIOLOGY-SGM,0,2,0
International Journal of Database Management Systems (IJDMS),International Journal of Database Management Systems (IJDMS),0,1,0
0736-6205,BIOTECHNIQUES,0,1,0
0009-9147,CLINICAL CHEMISTRY,0,8,0
1536-5050,JOURNAL OF THE MEDICAL LIBRARY ASSOCIATION,0,5,0
1087-0156,NATURE BIOTECHNOLOGY,0,103,0
Nucleic Acids Res.,Nucleic Acids Res.,0,14,0
Bioinformation,Bioinformation,0,1,0
Int J Life Sci Methods.,Int J Life Sci Methods.,0,1,0
"ISA-TAB v1.0 Specification Document, Version 24th","ISA-TAB v1.0 Specification Document, Version 24th",0,1,0
Proc Int Conf Biomed Ontol (ICBO),Proc Int Conf Biomed Ontol (ICBO),0,1,0
2052-4463,SCIENTIFIC DATA,0,5,0
1746-4811,PLANT METHODS,0,2,0
PLoS ONE.,PLoS ONE.,0,3,0
1758-2946,JOURNAL OF CHEMINFORMATICS,0,17,0
BMC Bioinforma.,BMC Bioinforma.,0,2,0
THESIS,THESIS,0,5,0
Biodiversity Informatics,Biodiversity Informatics,0,3,0
Proceedings of the International Workshop on Semantic Evaluation,Proceedings of the International Workshop on Semantic Evaluation,0,1,0
0033-0337,PROGRAM-AUTOMATED LIBRARY AND INFORMATION SYSTEMS,0,5,0
0884-8173,INTERNATIONAL JOURNAL OF INTELLIGENT SYSTEMS,0,2,0
1545-5963,IEEE-ACM TRANSACTIONS ON COMPUTATIONAL BIOLOGY AND BIOINFORMATICS,0,12,0
EMBnet J,EMBnet J,0,1,0
Information Retrieval,Information Retrieval,0,2,0
Pac Symp Biocomput,Pac Symp Biocomput,0,5,0
1529-4188,"SEVENTEENTH INTERNATIONAL CONFERENCE ON DATABASE AND EXPERT SYSTEMS APPLICATIONS, PROCEEDINGS",0,2,0
1077-2626,IEEE TRANSACTIONS ON VISUALIZATION AND COMPUTER GRAPHICS,0,1,0
0007-1188,BRITISH JOURNAL OF PHARMACOLOGY,0,2,0
0008-543X,CANCER,0,3,0
1359-6446,DRUG DISCOVERY TODAY,0,25,0
1474-1776,NATURE REVIEWS DRUG DISCOVERY,0,9,0
1046-2023,METHODS,0,9,0
0269-2821,ARTIFICIAL INTELLIGENCE REVIEW,0,1,0
Curr Protoc Bioinformatics,Curr Protoc Bioinformatics,0,2,0
2167-8359,PEERJ,0,7,0
1087-0571,JOURNAL OF BIOMOLECULAR SCREENING,0,3,0
1664-8021,FRONTIERS IN GENETICS,0,1,0
1386-5056,INTERNATIONAL JOURNAL OF MEDICAL INFORMATICS,0,35,0
0169-023X,DATA & KNOWLEDGE ENGINEERING,0,11,0
1067-5027,JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,0,223,0
0926-9630,UBIQUITY: TECHNOLOGIES FOR BETTER HEALTH IN AGING SOCIETIES,0,75,0
0003-4819,ANNALS OF INTERNAL MEDICINE,0,12,0
MD Comput Comput Med Pract,MD Comput Comput Med Pract,0,1,0
R2RML RDB RDF MAPPIN,R2RML RDB RDF MAPPIN,0,1,0
Am J Manag Care,Am J Manag Care,0,1,0
Stud. health Technol. Inf.,Stud. health Technol. Inf.,0,1,0
1530-9827,JOURNAL OF COMPUTING AND INFORMATION SCIENCE IN ENGINEERING,0,1,0
1570-5838,APPLIED ONTOLOGY,0,37,0
0177-0667,ENGINEERING WITH COMPUTERS,0,1,0
0738-4602,AI MAGAZINE,0,7,0
0890-0604,AI EDAM-ARTIFICIAL INTELLIGENCE FOR ENGINEERING DESIGN ANALYSIS AND MANUFACTURING,0,3,0
0883-9514,APPLIED ARTIFICIAL INTELLIGENCE,0,2,0
1474-0346,ADVANCED ENGINEERING INFORMATICS,0,2,0
0269-8889,KNOWLEDGE ENGINEERING REVIEW,0,11,0
World Acad Sci Eng Technol.,World Acad Sci Eng Technol.,0,1,0
HDB ONTOLOGIES,HDB ONTOLOGIES,0,9,0
Applied Ontology,Applied Ontology,0,11,0
Working Draft,Working Draft,0,1,0
0306-4573,INFORMATION PROCESSING & MANAGEMENT,0,5,0
1753-8157,INFORMATICS FOR HEALTH & SOCIAL CARE,0,1,0
0025-7338,BULLETIN OF THE MEDICAL LIBRARY ASSOCIATION,0,8,0
0169-2607,COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,0,5,0
1552-6283,INTERNATIONAL JOURNAL ON SEMANTIC WEB AND INFORMATION SYSTEMS,0,5,0
Studies in Health Technology and Informatics,Studies in Health Technology and Informatics,0,1,0
Stanford knowledge systems laboratory technical report KSL-01-05 and Stanford medical informatics technical report SMI-2001-0880,Stanford knowledge systems laboratory technical report KSL-01-05 and Stanford medical informatics technical report SMI-2001-0880,0,4,0
"Revista de Investigaciones Universidad del Quindio-Armenia, Colombia","Revista de Investigaciones Universidad del Quindio-Armenia, Colombia",0,1,0
Tecnol Gerencia Educ.,Tecnol Gerencia Educ.,0,1,0
Communications of the IIMA,Communications of the IIMA,0,1,0
1063-7125,"Twentieth IEEE International Symposium on Computer-Based Medical Systems, Proceedings",0,3,0
0036-8733,SCIENTIFIC AMERICAN,0,7,0
1353-4505,INTERNATIONAL JOURNAL FOR QUALITY IN HEALTH CARE,0,4,0
0959-8049,EUROPEAN JOURNAL OF CANCER,0,1,0
1443-458X,JOURNAL OF RESEARCH AND PRACTICE IN INFORMATION TECHNOLOGY,0,3,0
0885-6125,MACHINE LEARNING,0,12,0
0028-4793,NEW ENGLAND JOURNAL OF MEDICINE,0,15,0
"Future of the Web in Collaboratice Science (FWCS), WWW","Future of the Web in Collaboratice Science (FWCS), WWW",0,1,0
Networked Knowledge-Networked Media,Networked Knowledge-Networked Media,0,1,0
Proceedings : a conference of the American Medical Informatics Association. AMIA Fall Symposium,Proceedings : a conference of the American Medical Informatics Association. AMIA Fall Symposium,0,2,0
0002-9262,AMERICAN JOURNAL OF EPIDEMIOLOGY,0,2,0
1474-175X,NATURE REVIEWS CANCER,0,1,0
0099-5355,LANCET,0,5,0
0895-6111,COMPUTERIZED MEDICAL IMAGING AND GRAPHICS,0,1,0
1513-7368,ASIAN PACIFIC JOURNAL OF CANCER PREVENTION,0,1,0
1040-2446,ACADEMIC MEDICINE,0,2,0
Semantic HEALTH Report,Semantic HEALTH Report,0,1,0
Proceedings of Semantic Web Applications and Tools for Health Care and Life Sciences,Proceedings of Semantic Web Applications and Tools for Health Care and Life Sciences,0,1,0
1438-8871,JOURNAL OF MEDICAL INTERNET RESEARCH,0,8,0
0013-1644,EDUCATIONAL AND PSYCHOLOGICAL MEASUREMENT,0,4,0
0884-8734,JOURNAL OF GENERAL INTERNAL MEDICINE,0,2,0
0033-2909,PSYCHOLOGICAL BULLETIN,0,4,0
0026-1270,METHODS OF INFORMATION IN MEDICINE,0,24,0
WORD SENSE DISAMBIGUATION: ALGORITHMS AND APPLICATIONS,WORD SENSE DISAMBIGUATION: ALGORITHMS AND APPLICATIONS,0,1,0
Off J L,Off J L,0,1,0
0001-0782,COMMUNICATIONS OF THE ACM,0,21,0
0360-0300,ACM COMPUTING SURVEYS,0,3,0
0004-3702,ARTIFICIAL INTELLIGENCE,0,11,0
0034-8910,REVISTA DE SAUDE PUBLICA,0,1,0
0950-3846,INTERNATIONAL JOURNAL OF LEXICOGRAPHY,0,1,0
Int J Adv Comput Sci Appl,Int J Adv Comput Sci Appl,0,1,0
International Journal of Applied Linguistics,International Journal of Applied Linguistics,0,1,0
0036-1445,SIAM REVIEW,0,4,0
1532-4435,JOURNAL OF MACHINE LEARNING RESEARCH,0,11,0
1471-2288,BMC MEDICAL RESEARCH METHODOLOGY,0,1,0
2071-1050,SUSTAINABILITY,0,1,0
1550-4786,"ICDM 2008: EIGHTH IEEE INTERNATIONAL CONFERENCE ON DATA MINING, PROCEEDINGS",0,1,0
Technical Report.,Technical Report.,0,1,0
1949-2553,ONCOTARGET,0,3,0
2045-2322,SCIENTIFIC REPORTS,0,10,0
0019-5413,INDIAN JOURNAL OF ORTHOPAEDICS,0,1,0
1088-9051,GENOME RESEARCH,0,23,0
1389-2029,CURRENT GENOMICS,0,3,0
arXiv preprint cmp-lg/9511007,arXiv preprint cmp-lg/9511007,0,3,0
1742-206X,MOLECULAR BIOSYSTEMS,0,2,0
2405-4712,CELL SYSTEMS,0,1,0
1545-7885,PLOS BIOLOGY,0,24,0
2314-6133,BIOMED RESEARCH INTERNATIONAL,0,7,0
1553-7358,PLOS COMPUTATIONAL BIOLOGY,0,8,0
Genet Med.,Genet Med.,0,1,0
PloS one,PloS one,0,2,0
BMC bioinformatics,BMC bioinformatics,0,2,0
BMC Sys Biol.,BMC Sys Biol.,0,1,0
1754-2189,NATURE PROTOCOLS,0,5,0
0098-7484,JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION,0,10,0
1946-6234,SCIENCE TRANSLATIONAL MEDICINE,0,2,0
1535-9476,MOLECULAR & CELLULAR PROTEOMICS,0,2,0
1548-7091,NATURE METHODS,0,10,0
2041-2649,BRIEFINGS IN FUNCTIONAL GENOMICS,0,4,0
Nucleic Acids Research,Nucleic Acids Research,0,5,0
Bmc Bioinformatics,Bmc Bioinformatics,0,1,0
Sci Rep,Sci Rep,0,1,0
1755-8794,BMC MEDICAL GENOMICS,0,10,0
1387-2877,JOURNAL OF ALZHEIMERS DISEASE,0,1,0
0304-3940,NEUROSCIENCE LETTERS,0,1,0
0197-4580,NEUROBIOLOGY OF AGING,0,1,0
1746-0441,EXPERT OPINION ON DRUG DISCOVERY,0,1,0
Rock Mech Rock Eng,Rock Mech Rock Eng,0,1,0
PLoS Comput Biol.,PLoS Comput Biol.,0,2,0
1570-9639,BIOCHIMICA ET BIOPHYSICA ACTA-PROTEINS AND PROTEOMICS,0,2,0
0022-2593,JOURNAL OF MEDICAL GENETICS,0,1,0
1742-464X,FEBS JOURNAL,0,3,0
0295-5075,EUROPHYSICS LETTERS,0,1,0
1018-4813,EUROPEAN JOURNAL OF HUMAN GENETICS,0,3,0
0014-5793,FEBS LETTERS,0,4,0
BMC systems biology,BMC systems biology,0,1,0
1871-6784,NEW BIOTECHNOLOGY,0,2,0
0824-7935,COMPUTATIONAL INTELLIGENCE,0,4,0
1751-7362,ISME JOURNAL,0,4,0
Briefings in Functional Genomics,Briefings in Functional Genomics,0,1,0
Pat Appl.,Pat Appl.,0,2,0
Scientific World J.,Scientific World J.,0,1,0
Biol Knowl Discov Handb Preprocessing Min Postprocessing Biol Data,Biol Knowl Discov Handb Preprocessing Min Postprocessing Biol Data,0,1,0
2156-1125,PROCEEDINGS 2015 IEEE INTERNATIONAL CONFERENCE ON BIOINFORMATICS AND BIOMEDICINE,0,1,0
0959-440X,CURRENT OPINION IN STRUCTURAL BIOLOGY,0,2,0
0933-3657,ARTIFICIAL INTELLIGENCE IN MEDICINE,0,22,0
1550-5499,2015 IEEE INTERNATIONAL CONFERENCE ON COMPUTER VISION (ICCV),0,1,0
Proceedings of the BioNLP Shared Task 2011 Workshop,Proceedings of the BioNLP Shared Task 2011 Workshop,0,4,0
Comput Math Methods Med,Comput Math Methods Med,0,1,0
1094-6977,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND REVIEWS,0,1,0
1387-2532,AUTONOMOUS AGENTS AND MULTI-AGENT SYSTEMS,0,1,0
0092-0606,JOURNAL OF BIOLOGICAL PHYSICS,0,1,0
0952-1976,ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,0,1,0
0743-7315,JOURNAL OF PARALLEL AND DISTRIBUTED COMPUTING,0,1,0
2168-2291,IEEE TRANSACTIONS ON HUMAN-MACHINE SYSTEMS,0,1,0
0003-0147,AMERICAN NATURALIST,0,1,0
ChemInform.,ChemInform.,0,1,0
Acm Transactions on Autonomous and Adaptive Systems,Acm Transactions on Autonomous and Adaptive Systems,0,1,0
0167-7012,JOURNAL OF MICROBIOLOGICAL METHODS,0,1,0
0022-0000,JOURNAL OF COMPUTER AND SYSTEM SCIENCES,0,2,0
1097-6256,NATURE NEUROSCIENCE,0,3,0
0004-5411,JOURNAL OF THE ACM,0,4,0
1010-061X,JOURNAL OF EVOLUTIONARY BIOLOGY,0,1,0
1049-331X,ACM TRANSACTIONS ON SOFTWARE ENGINEERING AND METHODOLOGY,0,1,0
0163-5808,SIGMOD RECORD,0,7,0
1300-0152,TURKISH JOURNAL OF BIOLOGY,0,1,0
1061-3773,COMPUTER APPLICATIONS IN ENGINEERING EDUCATION,0,1,0
NATO SCIENCE SERIES SUB SERIES I LIFE AND BEHAVIOURAL SCIENCES.,NATO SCIENCE SERIES SUB SERIES I LIFE AND BEHAVIOURAL SCIENCES.,0,1,0
Proceedings SCIECONF (ScieConf),Proceedings SCIECONF (ScieConf),0,1,0
I-SEMANTICS,I-SEMANTICS,0,1,0
Journal of Biomedical Semantics.,Journal of Biomedical Semantics.,0,1,0
0018-9472,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS,0,5,0
0897-1889,JOURNAL OF DIGITAL IMAGING,0,6,0
0231-5882,GENERAL PHYSIOLOGY AND BIOPHYSICS,0,1,0
arXiv preprint arXiv: 1306. 1723,arXiv preprint arXiv: 1306. 1723,0,1,0
"International Journal of Advanced Computer Science and Applications, IJACSA","International Journal of Advanced Computer Science and Applications, IJACSA",0,1,0
2050-084X,ELIFE,0,1,0
0008-5472,CANCER RESEARCH,0,5,0
1945-0877,SCIENCE SIGNALING,0,2,0
1878-0261,MOLECULAR ONCOLOGY,0,1,0
1541-7786,MOLECULAR CANCER RESEARCH,0,1,0
1754-8403,DISEASE MODELS & MECHANISMS,0,12,0
Expert Rev Precision Med Drug Dev.,Expert Rev Precision Med Drug Dev.,0,1,0
I-Semantics,I-Semantics,0,3,0
0021-9533,JOURNAL OF CELL SCIENCE,0,2,0
0007-0920,BRITISH JOURNAL OF CANCER,0,2,0
0304-3835,CANCER LETTERS,0,2,0
1078-0432,CLINICAL CANCER RESEARCH,0,1,0
0032-0889,PLANT PHYSIOLOGY,0,2,0
Stud Health Technol Inform.,Stud Health Technol Inform.,0,1,0
The Permanente journal,The Permanente journal,0,1,0
Studies in health technology and informatics,Studies in health technology and informatics,0,11,0
0962-9343,QUALITY OF LIFE RESEARCH,0,2,0
0003-4932,ANNALS OF SURGERY,0,1,0
0302-2838,EUROPEAN UROLOGY,0,1,0
0195-8631,HEALTH CARE FINANCING REVIEW,0,1,0
0743-1066,JOURNAL OF LOGIC PROGRAMMING,0,1,0
Yearbook of medical informatics,Yearbook of medical informatics,0,6,0
Int J Nat Lang Comput (IJNLC).,Int J Nat Lang Comput (IJNLC).,0,1,0
Forbes magazine,Forbes magazine,0,1,0
"Reports of the Machine Learning and Inference Laboratory, MLI 04-2","Reports of the Machine Learning and Inference Laboratory, MLI 04-2",0,1,0
0022-5347,JOURNAL OF UROLOGY,0,2,0
1932-2259,JOURNAL OF CANCER SURVIVORSHIP,0,1,0
NATURAL LANGUAGE PRO,NATURAL LANGUAGE PRO,0,1,0
J Biomed Semant.,J Biomed Semant.,0,3,0
Lang Resour Eval,Lang Resour Eval,0,1,0
New Directions in Question Answering,New Directions in Question Answering,0,1,0
1574-020X,LANGUAGE RESOURCES AND EVALUATION,0,2,0
2141-6575,JOURNAL OF BIOMEDICAL SEMANTICS,0,2,0
"Technical report, Mayo Clinic","Technical report, Mayo Clinic",0,1,0
PloS ONE.,PloS ONE.,0,1,0
AMIA ... Annual Symposium proceedings. AMIA Symposium,AMIA ... Annual Symposium proceedings. AMIA Symposium,0,47,0
AMIA Joint Summits on Translational Science proceedings. AMIA Joint Summits on Translational Science,AMIA Joint Summits on Translational Science proceedings. AMIA Joint Summits on Translational Science,0,10,0
0925-7535,SAFETY SCIENCE,0,1,0
1530-5627,TELEMEDICINE AND E-HEALTH,0,1,0
0219-1377,KNOWLEDGE AND INFORMATION SYSTEMS,0,9,0
0950-7051,KNOWLEDGE-BASED SYSTEMS,0,3,0
0007-0912,BRITISH JOURNAL OF ANAESTHESIA,0,1,0
0272-4332,RISK ANALYSIS,0,1,0
0031-8094,PHILOSOPHICAL QUARTERLY,0,2,0
Nous,Nous,0,3,0
Journal of healthcare risk management : the journal of the American Society for Healthcare Risk Management,Journal of healthcare risk management : the journal of the American Society for Healthcare Risk Management,0,1,0
Risk Analysis,Risk Analysis,0,1,0
0022-3611,JOURNAL OF PHILOSOPHICAL LOGIC,0,2,0
0362-1340,ACM SIGPLAN NOTICES,0,2,0
2190-4286,BEILSTEIN JOURNAL OF NANOTECHNOLOGY,0,1,0
Environ Health Perspect.,Environ Health Perspect.,0,1,0
Res Ideas Outcomes.,Res Ideas Outcomes.,0,1,0
LECT NOTES COMPUTER,LECT NOTES COMPUTER,0,1,0
0095-4403,BULLETIN OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE,0,1,0
0009-9236,CLINICAL PHARMACOLOGY & THERAPEUTICS,0,20,0
0306-4379,INFORMATION SYSTEMS,0,3,0
1664-042X,FRONTIERS IN PHYSIOLOGY,0,2,0
1449-1907,INTERNATIONAL JOURNAL OF MEDICAL SCIENCES,0,4,0
ACM SIGMOD,ACM SIGMOD,0,1,0
Proceedings of the 20th international conference very large data bases VLDB,Proceedings of the 20th international conference very large data bases VLDB,0,1,0
International Journal of Computational Biology and Drug Design,International Journal of Computational Biology and Drug Design,0,1,0
Poster abstracts of the Annual Research Retreat of the UMass Center for Clinical and Translational Science,Poster abstracts of the Annual Research Retreat of the UMass Center for Clinical and Translational Science,0,1,0
Stud Health Tech Inf,Stud Health Tech Inf,0,1,0
J Musculoskelet Med.,J Musculoskelet Med.,0,1,0
1071-5819,INTERNATIONAL JOURNAL OF HUMAN-COMPUTER STUDIES,0,10,0
W3C Recommendation,W3C Recommendation,0,2,0
0270-9139,HEPATOLOGY,0,1,0
1090-0535,MOLECULAR VISION,0,1,0
0895-7061,AMERICAN JOURNAL OF HYPERTENSION,0,1,0
0020-7292,INTERNATIONAL JOURNAL OF GYNECOLOGY & OBSTETRICS,0,1,0
0961-8368,PROTEIN SCIENCE,0,2,0
Technical report,Technical report,0,9,0
Bulletin de la Societe Vaudoise des Sciences Naturelles,Bulletin de la Societe Vaudoise des Sciences Naturelles,0,1,0
Proceedings. AMIA Symposium,Proceedings. AMIA Symposium,0,6,0
0020-0255,INFORMATION SCIENCES,0,2,0
0026-9662,MONIST,0,3,0
1615-9853,PROTEOMICS,0,10,0
BUILDING ONTOLOGIES WITH BASIC FORMAL ONTOLOGY,BUILDING ONTOLOGIES WITH BASIC FORMAL ONTOLOGY,0,4,0
W3C Working Group Note,W3C Working Group Note,0,3,0
IJSTR,IJSTR,0,1,0
Acta Philo-sophica Fennica,Acta Philo-sophica Fennica,0,1,0
Stanf. Knowl. Syst. Lab. Tech. Rep. KSL-01-05 Stanf. Med. Inform. Tech. Rep. SMI-2001-0880,Stanf. Knowl. Syst. Lab. Tech. Rep. KSL-01-05 Stanf. Med. Inform. Tech. Rep. SMI-2001-0880,0,2,0
0199-9885,ANNUAL REVIEW OF NUTRITION,0,1,0
0019-9958,INFORMATION AND CONTROL,0,1,0
IMIA Yearbook,IMIA Yearbook,0,2,0
J Biomed Semant,J Biomed Semant,0,4,0
OWL 2 WEB ONT LANG D,OWL 2 WEB ONT LANG D,0,3,0
0035-9246,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-METHODOLOGICAL,0,1,0
0377-2217,EUROPEAN JOURNAL OF OPERATIONAL RESEARCH,0,2,0
1078-8956,NATURE MEDICINE,0,5,0
1756-994X,GENOME MEDICINE,0,5,0
0208-5216,BIOCYBERNETICS AND BIOMEDICAL ENGINEERING,0,1,0
Computing Surveys,Computing Surveys,0,1,0
0016-6731,GENETICS,0,2,0
