ISSN,TITLE,CITED_OUT,CITED_IN,TOT_ART
1547-1063,Mathematical Biosciences and Engineering,0,0,0
1431-7613,THEORY IN BIOSCIENCES,0,6,0
1946-6315,Statistics in Biopharmaceutical Research,0,0,0
0385-4035,Hokkaido Mathematical Journal,0,0,0
1759-0876,Wiley Interdisciplinary Reviews-Computational Molecular Science,0,2,0
2156-7018,Journal of Medical Imaging and Health Informatics,0,0,0
1756-0381,BioData Mining,0,3,0
2194-6302,Statistical Applications in Genetics and Molecular Biology,0,3,0
0219-7200,Journal of Bioinformatics and Computational Biology,0,4,0
1913-2751,Interdisciplinary Sciences-Computational Life Sciences,0,0,0
2168-2194,IEEE Journal of Biomedical and Health Informatics,0,0,0
1759-2879,Research Synthesis Methods,0,0,0
1662-5196,Frontiers in Neuroinformatics,0,0,0
2041-1480,Journal of Biomedical Semantics,0,0,0
1751-3758,Journal of Biological Dynamics,0,0,0
1687-5265,Computational Intelligence and Neuroscience,0,0,0
0741-0395,GENETIC EPIDEMIOLOGY,0,3,0
0302-9743(print),RESEARCH IN COMPUTATIONAL MOLECULAR BIOLOGY (RECOMB 2015),0,62,0
0304-3975,THEORETICAL COMPUTER SCIENCE,0,59,0
0178-4617,ALGORITHMICA,0,30,0
1474-760X,GENOME BIOLOGY,0,37,0
0737-4038,MOLECULAR BIOLOGY AND EVOLUTION,0,101,0
1744-4292,MOLECULAR SYSTEMS BIOLOGY,0,21,0
0027-8424,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,0,176,0
Cladistics,Cladistics,0,8,0
arXiv: 1703. 08792 [q-bio. GN],arXiv: 1703. 08792 [q-bio. GN],0,1,0
Acm-Siam Symposium on Discrete Algorithms,Acm-Siam Symposium on Discrete Algorithms,0,2,0
Nucleic Acids Res,Nucleic Acids Res,0,29,0
0302-9743,COMPUTER SCIENCE - THEORY AND APPLICATIONS,0,160,0
0306-4379,INFORMATION SYSTEMS,0,2,0
1570-8667,JOURNAL OF DISCRETE ALGORITHMS,0,2,0
1041-4347,IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,0,13,0
0004-5411,JOURNAL OF THE ACM,0,26,0
ACM J Exp Algorithmics.,ACM J Exp Algorithmics.,0,1,0
Algorithmica,Algorithmica,0,3,0
Journal of Experimental Algorithmics,Journal of Experimental Algorithmics,0,1,0
Information Retrieval: Data Structures and Algorithms,Information Retrieval: Data Structures and Algorithms,0,1,0
ACM J. Exp. Algorithmics,ACM J. Exp. Algorithmics,0,1,0
0020-0190,INFORMATION PROCESSING LETTERS,0,26,0
0097-5397,SIAM JOURNAL ON COMPUTING,0,54,0
1046-8188,ACM TRANSACTIONS ON INFORMATION SYSTEMS,0,2,0
0018-9340,IEEE TRANSACTIONS ON COMPUTERS,0,1,0
0360-0300,ACM COMPUTING SURVEYS,0,9,0
IPSJ Digital Courier,IPSJ Digital Courier,0,2,0
ACM Trans Inf Syst,ACM Trans Inf Syst,0,1,0
BIOINFORMATICS ALGOR,BIOINFORMATICS ALGOR,0,3,0
1932-6203,PLOS ONE,0,83,0
0305-1048,NUCLEIC ACIDS RESEARCH,0,403,0
0959-440X,CURRENT OPINION IN STRUCTURAL BIOLOGY,0,22,0
0167-8191,PARALLEL COMPUTING,0,1,0
1088-9051,GENOME RESEARCH,0,120,0
2041-1723,NATURE COMMUNICATIONS,0,4,0
0022-2836,JOURNAL OF MOLECULAR BIOLOGY,0,155,0
0887-3585,PROTEINS-STRUCTURE FUNCTION AND BIOINFORMATICS,0,83,0
Nucleic Acids Research,Nucleic Acids Research,0,3,0
Comput.-HiPC,Comput.-HiPC,0,1,0
arXiv preprint arXiv: 1511.06051,arXiv preprint arXiv: 1511.06051,0,1,0
1741-0126,PROTEIN ENGINEERING DESIGN & SELECTION,0,2,0
0014-3820,EVOLUTION,0,11,0
2376-4414,"2015 15TH IEEE/ACM INTERNATIONAL SYMPOSIUM ON CLUSTER, CLOUD AND GRID COMPUTING",0,1,0
2156-1125,2016 IEEE INTERNATIONAL CONFERENCE ON BIOINFORMATICS AND BIOMEDICINE (BIBM),0,3,0
0097-8485,COMPUTERS & CHEMISTRY,0,6,0
0266-7061,COMPUTER APPLICATIONS IN THE BIOSCIENCES,0,20,0
2050-084X,ELIFE,0,1,0
2045-2322,SCIENTIFIC REPORTS,0,3,0
1535-9476,MOLECULAR & CELLULAR PROTEOMICS,0,11,0
0269-2139,PROTEIN ENGINEERING,0,28,0
0961-8368,PROTEIN SCIENCE,0,30,0
J Comput Biol,J Comput Biol,0,2,0
0001-8708,ADVANCES IN MATHEMATICS,0,4,0
0021-9193,JOURNAL OF BACTERIOLOGY,0,6,0
0028-0836,NATURE,0,128,0
1471-0056,NATURE REVIEWS GENETICS,0,27,0
1877-0509,INTERNATIONAL CONFERENCE ON COMPUTATIONAL SCIENCE (ICCS 2017),0,1,0
0168-9525,TRENDS IN GENETICS,0,13,0
0039-7989,SYSTEMATIC ZOOLOGY,0,23,0
1759-6653,GENOME BIOLOGY AND EVOLUTION,0,5,0
1471-2164,BMC GENOMICS,0,35,0
0016-6731,GENETICS,0,14,0
J Comb Opt,J Comb Opt,0,1,0
BMC Bioinformatics,BMC Bioinformatics,0,24,0
Genome Biol,Genome Biol,0,6,0
2314-6133,BIOMED RESEARCH INTERNATIONAL,0,3,0
1063-5157,SYSTEMATIC BIOLOGY,0,106,0
0036-8075,SCIENCE,0,111,0
1545-5963,IEEE-ACM TRANSACTIONS ON COMPUTATIONAL BIOLOGY AND BIOINFORMATICS,0,95,0
0265-9247,BIOESSAYS,0,3,0
1055-7903,MOLECULAR PHYLOGENETICS AND EVOLUTION,0,28,0
0169-5347,TRENDS IN ECOLOGY & EVOLUTION,0,18,0
0022-2844,JOURNAL OF MOLECULAR EVOLUTION,0,30,0
0022-1112,JOURNAL OF FISH BIOLOGY,0,1,0
Nucleic Acids Res.,Nucleic Acids Res.,0,11,0
BMC Bioinform.,BMC Bioinform.,0,6,0
0378-1119,GENE,0,13,0
1548-7091,NATURE METHODS,0,27,0
1471-2148,BMC EVOLUTIONARY BIOLOGY,0,22,0
2470-1394,MITOCHONDRIAL DNA PART A,0,1,0
Algorithms and applications,Algorithms and applications,0,1,0
0018-9286,IEEE TRANSACTIONS ON AUTOMATIC CONTROL,0,3,0
0035-9246,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-METHODOLOGICAL,0,16,0
1548-7660,JOURNAL OF STATISTICAL SOFTWARE,0,1,0
0162-1459,JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION,0,14,0
0036-1445,SIAM REVIEW,0,10,0
0964-6906,HUMAN MOLECULAR GENETICS,0,9,0
Philosophical Transactions,Philosophical Transactions,0,2,0
Technical report,Technical report,0,6,0
1557-170X,"2007 ANNUAL INTERNATIONAL CONFERENCE OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY, VOLS 1-16",0,1,0
0031-9007,PHYSICAL REVIEW LETTERS,0,6,0
0167-2789,PHYSICA D-NONLINEAR PHENOMENA,0,1,0
1567-7818,NATURAL COMPUTING,0,2,0
1539-3755,PHYSICAL REVIEW E,0,8,0
1742-206X,MOLECULAR BIOSYSTEMS,0,9,0
Front Bioeng Biotechnol,Front Bioeng Biotechnol,0,1,0
arXiv preprint arXiv: 0901. 4448,arXiv preprint arXiv: 0901. 4448,0,1,0
EURASIP J Bioinform Syst Biol,EURASIP J Bioinform Syst Biol,0,1,0
Bioinformatics,Bioinformatics,0,40,0
0219-5259,ADVANCES IN COMPLEX SYSTEMS,0,2,0
1359-6446,DRUG DISCOVERY TODAY,0,3,0
1933-7760,2014 IEEE/ACM INTERNATIONAL CONFERENCE ON COMPUTER-AIDED DESIGN (ICCAD),0,1,0
Nat Comput,Nat Comput,0,1,0
14 INT C COMP METH S,14 INT C COMP METH S,0,1,0
Log Model Biol Syst,Log Model Biol Syst,0,1,0
Pacific Symposium on Biocomputing. Pacific Symposium on Biocomputing,Pacific Symposium on Biocomputing. Pacific Symposium on Biocomputing,0,10,0
EURASIP Journal on Bioinformatics and Systems Biology,EURASIP Journal on Bioinformatics and Systems Biology,0,1,0
1757-9694,INTEGRATIVE BIOLOGY,0,2,0
0164-0925,ACM TRANSACTIONS ON PROGRAMMING LANGUAGES AND SYSTEMS,0,1,0
1066-5099,STEM CELLS,0,1,0
0169-2968,FUNDAMENTA INFORMATICAE,0,7,0
0004-3702,ARTIFICIAL INTELLIGENCE,0,6,0
1478-3967,PHYSICAL BIOLOGY,0,2,0
0960-1295,MATHEMATICAL STRUCTURES IN COMPUTER SCIENCE,0,2,0
0196-8858,ADVANCES IN APPLIED MATHEMATICS,0,6,0
Front. Bioeng. Biotechnol.,Front. Bioeng. Biotechnol.,0,1,0
J Biol Syst.,J Biol Syst.,0,1,0
1061-4036,NATURE GENETICS,0,47,0
0272-5428,"41ST ANNUAL SYMPOSIUM ON FOUNDATIONS OF COMPUTER SCIENCE, PROCEEDINGS",0,8,0
Precision Medicine Initiative (PMI) Working Group Report to the Advisory Committee to the Director,Precision Medicine Initiative (PMI) Working Group Report to the Advisory Committee to the Director,0,1,0
Bioinformatics.,Bioinformatics.,0,2,0
Nat Genet,Nat Genet,0,1,0
bioRxiv.,bioRxiv.,0,1,0
0022-0000,JOURNAL OF COMPUTER AND SYSTEM SCIENCES,0,26,0
ACM Trans. Algorithms,ACM Trans. Algorithms,0,2,0
GMD-Forschungszentrum Informationstechnik,GMD-Forschungszentrum Informationstechnik,0,1,0
0368-4245,JOURNAL OF THE SOCIETY FOR INDUSTRIAL AND APPLIED MATHEMATICS,0,1,0
0021-9606,JOURNAL OF CHEMICAL PHYSICS,0,7,0
0192-8651,JOURNAL OF COMPUTATIONAL CHEMISTRY,0,14,0
1355-8382,RNA,0,33,0
0968-0896,BIOORGANIC & MEDICINAL CHEMISTRY,0,1,0
1740-1526,NATURE REVIEWS MICROBIOLOGY,0,3,0
1758-2946,JOURNAL OF CHEMINFORMATICS,0,1,0
1050-2947,PHYSICAL REVIEW A,0,2,0
2325-9442,2014 IEEE CONFERENCE ON VISUAL ANALYTICS SCIENCE AND TECHNOLOGY (VAST),0,1,0
0026-8976,MOLECULAR PHYSICS,0,2,0
Biocomputing 2010,Biocomputing 2010,0,1,0
Curr Opin Struct Biol,Curr Opin Struct Biol,0,3,0
0021-8979,JOURNAL OF APPLIED PHYSICS,0,1,0
1549-9618,JOURNAL OF CHEMICAL THEORY AND COMPUTATION,0,3,0
0006-3495,BIOPHYSICAL JOURNAL,0,22,0
1543-1649,INTERNATIONAL JOURNAL FOR MULTISCALE COMPUTATIONAL ENGINEERING,0,1,0
1074-5521,CHEMISTRY & BIOLOGY,0,3,0
PYMOL MOL GRAPHICS S,PYMOL MOL GRAPHICS S,0,1,0
R package version 0. 3. 0. 1 .,R package version 0. 3. 0. 1 .,0,1,0
eLS,eLS,0,1,0
Algorithms Tech. Appl.,Algorithms Tech. Appl.,0,1,0
RECOMB,RECOMB,0,1,0
0007-0920,BRITISH JOURNAL OF CANCER,0,1,0
1465-6906,GENOME BIOLOGY,0,10,0
CPM,CPM,0,1,0
Adv. Appl. Math.,Adv. Appl. Math.,0,4,0
1087-0156,NATURE BIOTECHNOLOGY,0,60,0
1615-9853,PROTEOMICS,0,7,0
0003-2700,ANALYTICAL CHEMISTRY,0,9,0
0951-4198,RAPID COMMUNICATIONS IN MASS SPECTROMETRY,0,1,0
1044-0305,JOURNAL OF THE AMERICAN SOCIETY FOR MASS SPECTROMETRY,0,1,0
1754-2189,NATURE PROTOCOLS,0,4,0
1471-0072,NATURE REVIEWS MOLECULAR CELL BIOLOGY,0,6,0
1742-9994,FRONTIERS IN ZOOLOGY,0,1,0
1532-4435,JOURNAL OF MACHINE LEARNING RESEARCH,0,5,0
IEEE/ACM Transactions on Computational Biology and Bioinformatics,IEEE/ACM Transactions on Computational Biology and Bioinformatics,0,1,0
2052-4463,SCIENTIFIC DATA,0,1,0
arXiv preprint arXiv:1505.06550,arXiv preprint arXiv:1505.06550,0,1,0
BMC Res. Notes,BMC Res. Notes,0,1,0
1745-6150,BIOLOGY DIRECT,0,7,0
0888-7543,GENOMICS,0,8,0
1742-4690,RETROVIROLOGY,0,1,0
Nat Genet.,Nat Genet.,0,2,0
J Biol Chem.,J Biol Chem.,0,1,0
Front Genet.,Front Genet.,0,1,0
0094-243X,"NUMERICAL ANALYSIS AND APPLIED MATHEMATICS ICNAAM 2011: INTERNATIONAL CONFERENCE ON NUMERICAL ANALYSIS AND APPLIED MATHEMATICS, VOLS A-C",0,2,0
0021-9991,JOURNAL OF COMPUTATIONAL PHYSICS,0,2,0
0090-5364,ANNALS OF STATISTICS,0,15,0
1369-7412,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-STATISTICAL METHODOLOGY,0,7,0
1610-2940,JOURNAL OF MOLECULAR MODELING,0,1,0
0920-8542,JOURNAL OF SUPERCOMPUTING,0,1,0
IMACS Transactions on Scientific Computation,IMACS Transactions on Scientific Computation,0,1,0
Brief Bioinform.,Brief Bioinform.,0,1,0
PLoS ONE.,PLoS ONE.,0,1,0
0040-0262,TAXON,0,9,0
0218-0006,ANNALS OF COMBINATORICS,0,2,0
0024-4074,BOTANICAL JOURNAL OF THE LINNEAN SOCIETY,0,1,0
1553-7358,PLOS COMPUTATIONAL BIOLOGY,0,9,0
0176-4268,JOURNAL OF CLASSIFICATION,0,16,0
OXFORD LECT SERIS MA,OXFORD LECT SERIS MA,0,1,0
1000-9000,JOURNAL OF COMPUTER SCIENCE AND TECHNOLOGY,0,1,0
0739-1102,JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS,0,4,0
0962-8436,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0,7,0
0003-0996,AMERICAN SCIENTIST,0,1,0
Eur Symp Algorithms,Eur Symp Algorithms,0,1,0
0196-6774,JOURNAL OF ALGORITHMS,0,11,0
Stochastic Processes and their Applications,Stochastic Processes and their Applications,0,1,0
0025-5610,MATHEMATICAL PROGRAMMING,0,7,0
1016-3328,COMPUTATIONAL COMPLEXITY,0,2,0
0166-218X,DISCRETE APPLIED MATHEMATICS,0,38,0
Nature Genet,Nature Genet,0,3,0
PNAS.,PNAS.,0,2,0
1077-8926,ELECTRONIC JOURNAL OF COMBINATORICS,0,3,0
0890-5401,INFORMATION AND COMPUTATION,0,4,0
Elec J Comb,Elec J Comb,0,1,0
1759-8753,MOBILE DNA,0,1,0
WABI,WABI,0,4,0
Nucl Acids Res,Nucl Acids Res,0,1,0
1932-6157,ANNALS OF APPLIED STATISTICS,0,4,0
1001-6538,CHINESE SCIENCE BULLETIN,0,1,0
Int J Genom,Int J Genom,0,1,0
Genome informatics. International Conference on Genome Informatics,Genome informatics. International Conference on Genome Informatics,0,10,0
BMC Genom.,BMC Genom.,0,1,0
0020-3157,ANNALS OF THE INSTITUTE OF STATISTICAL MATHEMATICS,0,1,0
0239-7528,BULLETIN OF THE POLISH ACADEMY OF SCIENCES-TECHNICAL SCIENCES,0,1,0
Advances in Bioinformatics,Advances in Bioinformatics,0,1,0
0024-6093,BULLETIN OF THE LONDON MATHEMATICAL SOCIETY,0,1,0
0162-8828,IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,0,10,0
1472-6807,BMC STRUCTURAL BIOLOGY,0,4,0
0920-5691,INTERNATIONAL JOURNAL OF COMPUTER VISION,0,1,0
0969-2126,STRUCTURE,0,10,0
Methods of biochemical analysis,Methods of biochemical analysis,0,2,0
0077-8923(print),YEAR IN EVOLUTIONARY BIOLOGY 2009,0,1,0
1471-2407,BMC CANCER,0,5,0
1097-2765,MOLECULAR CELL,0,9,0
1474-175X,NATURE REVIEWS CANCER,0,5,0
0036-1399,SIAM JOURNAL ON APPLIED MATHEMATICS,0,13,0
0748-3007,CLADISTICS,0,14,0
2159-8274,CANCER DISCOVERY,0,2,0
1756-994X,GENOME MEDICINE,0,4,0
0008-5472,CANCER RESEARCH,0,13,0
0092-8674,CELL,0,30,0
Genome Inform,Genome Inform,0,1,0
0002-9440,AMERICAN JOURNAL OF PATHOLOGY,0,1,0
0019-9567,INFECTION AND IMMUNITY,0,3,0
0098-1354,COMPUTERS & CHEMICAL ENGINEERING,0,1,0
0300-5127,BIOCHEMICAL SOCIETY TRANSACTIONS,0,2,0
ICTCS,ICTCS,0,1,0
LECT NOTES BIOINFORM,LECT NOTES BIOINFORM,0,1,0
1471-2350,BMC MEDICAL GENETICS,0,1,0
1053-8119,NEUROIMAGE,0,1,0
0003-2697,ANALYTICAL BIOCHEMISTRY,0,2,0
1110-7243,JOURNAL OF BIOMEDICINE AND BIOTECHNOLOGY,0,1,0
0008-543X,CANCER,0,2,0
0020-7136,INTERNATIONAL JOURNAL OF CANCER,0,3,0
1746-1596,DIAGNOSTIC PATHOLOGY,0,1,0
EURASIP J. Bioinformatics and Systems Biology,EURASIP J. Bioinformatics and Systems Biology,0,1,0
Statistics in action: a Canadian Outlook,Statistics in action: a Canadian Outlook,0,1,0
Clin Biochem Rev,Clin Biochem Rev,0,1,0
0020-0255,INFORMATION SCIENCES,0,2,0
1063-6382,"15TH INTERNATIONAL CONFERENCE ON DATA ENGINEERING, PROCEEDINGS",0,2,0
1541-1672,IEEE INTELLIGENT SYSTEMS,0,1,0
0169-023X,DATA & KNOWLEDGE ENGINEERING,0,2,0
1059-1524,MOLECULAR BIOLOGY OF THE CELL,0,7,0
1384-5810,DATA MINING AND KNOWLEDGE DISCOVERY,0,5,0
0031-3203,PATTERN RECOGNITION,0,11,0
1942-4787,WILEY INTERDISCIPLINARY REVIEWS-DATA MINING AND KNOWLEDGE DISCOVERY,0,1,0
JIDM,JIDM,0,1,0
Algorithms in bioinformatics (WABI),Algorithms in bioinformatics (WABI),0,1,0
0169-2607,COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,0,1,0
0925-9902,JOURNAL OF INTELLIGENT INFORMATION SYSTEMS,0,2,0
0028-4793,NEW ENGLAND JOURNAL OF MEDICINE,0,6,0
1088-467X,INTELLIGENT DATA ANALYSIS,0,1,0
BIBM,BIBM,0,1,0
ACM SIGMOD Record,ACM SIGMOD Record,0,1,0
IPSJ Trans Bioinformatics,IPSJ Trans Bioinformatics,0,3,0
SIGKDD Expl.,SIGKDD Expl.,0,1,0
1382-6905,JOURNAL OF COMBINATORIAL OPTIMIZATION,0,6,0
0006-3525,BIOPOLYMERS,0,19,0
0090-0028,NATURE-NEW BIOLOGY,0,3,0
SODA,SODA,0,2,0
0006-2960,BIOCHEMISTRY,0,18,0
1068-0314,2015 DATA COMPRESSION CONFERENCE (DCC),0,3,0
Research Report 124,Research Report 124,0,1,0
bioRxiv,bioRxiv,0,1,0
2235-2988,FRONTIERS IN CELLULAR AND INFECTION MICROBIOLOGY,0,1,0
1462-2912,ENVIRONMENTAL MICROBIOLOGY,0,3,0
0950-382X,MOLECULAR MICROBIOLOGY,0,4,0
0021-9258,JOURNAL OF BIOLOGICAL CHEMISTRY,0,17,0
1552-4450,NATURE CHEMICAL BIOLOGY,0,1,0
1350-0872,MICROBIOLOGY-SGM,0,4,0
1046-2023,METHODS,0,5,0
1553-7366,PLOS PATHOGENS,0,2,0
Stat Appl Genet Molec Biol.,Stat Appl Genet Molec Biol.,0,1,0
Zenodo.,Zenodo.,0,1,0
1474-7596,GENOME BIOLOGY,0,5,0
0266-8254,LETTERS IN APPLIED MICROBIOLOGY,0,1,0
0949-8257,JOURNAL OF BIOLOGICAL INORGANIC CHEMISTRY,0,1,0
1369-5274,CURRENT OPINION IN MICROBIOLOGY,0,1,0
0021-8898,JOURNAL OF APPLIED CRYSTALLOGRAPHY,0,3,0
0108-7673,ACTA CRYSTALLOGRAPHICA SECTION A,0,11,0
1047-8477,JOURNAL OF STRUCTURAL BIOLOGY,0,1,0
0567-7394,ACTA CRYSTALLOGRAPHICA SECTION A,0,4,0
0907-4449,ACTA CRYSTALLOGRAPHICA SECTION D-BIOLOGICAL CRYSTALLOGRAPHY,0,12,0
Genome Biol.,Genome Biol.,0,2,0
PLoS Comput Biol.,PLoS Comput Biol.,0,7,0
Bull Math Biol,Bull Math Biol,0,1,0
J Comput Biol.,J Comput Biol.,0,1,0
1359-0278,FOLDING & DESIGN,0,2,0
0031-9015,JOURNAL OF THE PHYSICAL SOCIETY OF JAPAN,0,1,0
0968-0004,TRENDS IN BIOCHEMICAL SCIENCES,0,5,0
0034-4885,REPORTS ON PROGRESS IN PHYSICS,0,1,0
"British biochemistry, past and present. Biochemical society symposium","British biochemistry, past and present. Biochemical society symposium",0,1,0
Method. Enzymol,Method. Enzymol,0,1,0
0340-6253,MATCH-COMMUNICATIONS IN MATHEMATICAL AND IN COMPUTER CHEMISTRY,0,1,0
0300-9084,BIOCHIMIE,0,6,0
1532-0464,JOURNAL OF BIOMEDICAL INFORMATICS,0,3,0
0885-6125,MACHINE LEARNING,0,11,0
BMC Bioinform,BMC Bioinform,0,9,0
Genet Mol Res,Genet Mol Res,0,1,0
Kernel Methods in Computational Biology,Kernel Methods in Computational Biology,0,1,0
NUCL ACIDS RES,NUCL ACIDS RES,0,1,0
J Comput Inform Syst,J Comput Inform Syst,0,1,0
0091-1798,ANNALS OF PROBABILITY,0,2,0
0066-4170,ANNUAL REVIEW OF ENTOMOLOGY,0,1,0
0002-9297,AMERICAN JOURNAL OF HUMAN GENETICS,0,11,0
0065-308X,"ADVANCES IN PARASITOLOGY, VOL 54",0,2,0
1476-9271,COMPUTATIONAL BIOLOGY AND CHEMISTRY,0,4,0
0178-8051,PROBABILITY THEORY AND RELATED FIELDS,0,2,0
Stochastic Analysis,Stochastic Analysis,0,1,0
Coevolution,Coevolution,0,1,0
0080-4649,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0,1,0
0025-5718,MATHEMATICS OF COMPUTATION,0,2,0
0307-6970,SYSTEMATIC ENTOMOLOGY,0,2,0
0962-1083,MOLECULAR ECOLOGY,0,10,0
0033-5770,QUARTERLY REVIEW OF BIOLOGY,0,2,0
1544-9173,PLOS BIOLOGY,0,6,0
0962-8452,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0,9,0
Adv. Appl. Probab.,Adv. Appl. Probab.,0,2,0
"Technical report, Working paper from bioinformatics Leipzig","Technical report, Working paper from bioinformatics Leipzig",0,1,0
Bioinform Biol,Bioinform Biol,0,1,0
0300-3256,ZOOLOGICA SCRIPTA,0,2,0
0066-4197,ANNUAL REVIEW OF GENETICS,0,4,0
2164-7062,2012 IEEE 26TH INTERNATIONAL PARALLEL AND DISTRIBUTED PROCESSING SYMPOSIUM WORKSHOPS & PHD FORUM (IPDPSW),0,1,0
IEEE/ACM Trans Comput Biol Bioinform,IEEE/ACM Trans Comput Biol Bioinform,0,4,0
HMC CS Technical Report,HMC CS Technical Report,0,1,0
T R Soc Lon B.,T R Soc Lon B.,0,1,0
1550-4786,"ICDM 2006: Sixth International Conference on Data Mining, Proceedings",0,3,0
0003-1305,AMERICAN STATISTICIAN,0,6,0
2335-6936,PACIFIC SYMPOSIUM ON BIOCOMPUTING 2010,0,5,0
1367-2630,NEW JOURNAL OF PHYSICS,0,3,0
IW on data mining in bioinformatics (BIOKDD),IW on data mining in bioinformatics (BIOKDD),0,1,0
World Scientific,World Scientific,0,1,0
Computational methods in bioinformatics and systems biology (EPIA-CMBSB),Computational methods in bioinformatics and systems biology (EPIA-CMBSB),0,1,0
0926-8782,DISTRIBUTED AND PARALLEL DATABASES,0,1,0
1566-2535,INFORMATION FUSION,0,1,0
0219-1377,KNOWLEDGE AND INFORMATION SYSTEMS,0,1,0
algorithms in bioinformatics (WABI),algorithms in bioinformatics (WABI),0,1,0
LNAI,LNAI,0,1,0
"Bioinformatics (Oxford, England)","Bioinformatics (Oxford, England)",0,6,0
ECML/PKDD IW on New Frontiers to Mine Complex Patterns,ECML/PKDD IW on New Frontiers to Mine Complex Patterns,0,1,0
DATA CLUSTERING: ALGORITHMS AND APPLICATIONS,DATA CLUSTERING: ALGORITHMS AND APPLICATIONS,0,1,0
Gene,Gene,0,1,0
Networks,Networks,0,1,0
BMC bioinformatics,BMC bioinformatics,0,2,0
Genome Informatics,Genome Informatics,0,1,0
0129-0541,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,0,3,0
0960-7412,PLANT JOURNAL,0,4,0
0066-4804,ANTIMICROBIAL AGENTS AND CHEMOTHERAPY,0,1,0
0066-4154,ANNUAL REVIEW OF BIOCHEMISTRY,0,2,0
0916-8451,BIOSCIENCE BIOTECHNOLOGY AND BIOCHEMISTRY,0,1,0
0099-2240,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,0,3,0
1044-579X,SEMINARS IN CANCER BIOLOGY,0,1,0
1051-4651,"15TH INTERNATIONAL CONFERENCE ON PATTERN RECOGNITION, VOL 2, PROCEEDINGS: PATTERN RECOGNITION AND NEURAL NETWORKS",0,2,0
