ISSN,TITLE,CITED_OUT,CITED_IN,TOT_ART
0004-4172,ARZNEIMITTEL-FORSCHUNG-DRUG RESEARCH,0.0,1.0,0.0
0043-1745,WEED SCIENCE,0.0,1.0,0.0
0003-4746,ANNALS OF APPLIED BIOLOGY,0.0,4.0,0.0
JOURNAL OF ECONOMIC ENTOMOLOGY,JOURNAL OF ECONOMIC ENTOMOLOGY,0.0,1.0,0.0
Pharmacol Res Perspect,Pharmacol Res Perspect,0.0,1.0,0.0
J. Physiol.,J. Physiol.,0.0,5.0,0.0
Proc NEWCC,Proc NEWCC,0.0,1.0,0.0
Antivir Res,Antivir Res,0.0,1.0,0.0
Journal of Pest Science,Journal of Pest Science,0.0,1.0,0.0
0140-6736,LANCET,0.0,36.0,0.0
1935-2735,PLOS NEGLECTED TROPICAL DISEASES,0.0,3.0,0.0
0070-217X(print),CHOLERA OUTBREAKS,0.0,1.0,0.0
1755-4365,EPIDEMICS,0.0,10.0,0.0
0002-9637,AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE,0.0,3.0,0.0
2165-0497,MICROBIOLOGY SPECTRUM,0.0,1.0,0.0
0003-4819,ANNALS OF INTERNAL MEDICINE,0.0,17.0,0.0
Comput Math Methods Med,Comput Math Methods Med,0.0,1.0,0.0
0269-9370,AIDS,0.0,20.0,0.0
1536-0040,SIAM JOURNAL ON APPLIED DYNAMICAL SYSTEMS,0.0,4.0,0.0
0148-5717,SEXUALLY TRANSMITTED DISEASES,0.0,11.0,0.0
0036-1399,SIAM JOURNAL ON APPLIED MATHEMATICS,0.0,10.0,0.0
1468-1218,NONLINEAR ANALYSIS-REAL WORLD APPLICATIONS,0.0,8.0,0.0
0022-0396,JOURNAL OF DIFFERENTIAL EQUATIONS,0.0,4.0,0.0
0075-8434,LECTURE NOTES IN MATHEMATICS,0.0,1.0,0.0
Herpes,Herpes,0.0,1.0,0.0
J. Dynam. Differen. Equat.,J. Dynam. Differen. Equat.,0.0,1.0,0.0
Canadian Applied Mathematics Quarterly,Canadian Applied Mathematics Quarterly,0.0,1.0,0.0
Mathematical Biosciences,Mathematical Biosciences,0.0,1.0,0.0
0004-0002,ARCHIVES OF SEXUAL BEHAVIOR,0.0,1.0,0.0
1523-3847,CURRENT INFECTIOUS DISEASE REPORTS,0.0,1.0,0.0
0030-6126,OSAKA JOURNAL OF MATHEMATICS,0.0,1.0,0.0
0307-904X,APPLIED MATHEMATICAL MODELLING,0.0,4.0,0.0
1007-5704,COMMUNICATIONS IN NONLINEAR SCIENCE AND NUMERICAL SIMULATION,0.0,2.0,0.0
1085-3375,ABSTRACT AND APPLIED ANALYSIS,0.0,1.0,0.0
0020-7748,INTERNATIONAL JOURNAL OF THEORETICAL PHYSICS,0.0,2.0,0.0
0031-8949,PHYSICA SCRIPTA,0.0,2.0,0.0
0015-9018,FOUNDATIONS OF PHYSICS,0.0,2.0,0.0
1475-4916,HOMEOPATHY,0.0,2.0,0.0
1122-1151,AXIOMATHES,0.0,2.0,0.0
0031-8248,PHILOSOPHY OF SCIENCE,0.0,2.0,0.0
1462-0324,RHEUMATOLOGY,0.0,3.0,0.0
0959-8138,BRITISH MEDICAL JOURNAL,0.0,5.0,0.0
0951-7367,CURRENT OPINION IN PSYCHIATRY,0.0,1.0,0.0
0022-3999,JOURNAL OF PSYCHOSOMATIC RESEARCH,0.0,3.0,0.0
0022-2496,JOURNAL OF MATHEMATICAL PSYCHOLOGY,0.0,1.0,0.0
1745-2473,NATURE PHYSICS,0.0,3.0,0.0
1053-8119,NEUROIMAGE,0.0,5.0,0.0
1075-5535,JOURNAL OF ALTERNATIVE AND COMPLEMENTARY MEDICINE,0.0,1.0,0.0
0066-4308,ANNUAL REVIEW OF PSYCHOLOGY,0.0,2.0,0.0
0304-3959,PAIN,0.0,1.0,0.0
0005-7940,BEHAVIORAL SCIENCE,0.0,2.0,0.0
Philos Trans A Math Phys Eng Sci.,Philos Trans A Math Phys Eng Sci.,0.0,1.0,0.0
1664-1078,FRONTIERS IN PSYCHOLOGY,0.0,2.0,0.0
Nature,Nature,0.0,4.0,0.0
0168-8278,JOURNAL OF HEPATOLOGY,0.0,4.0,0.0
0166-3542,ANTIVIRAL RESEARCH,0.0,4.0,0.0
1058-4838,CLINICAL INFECTIOUS DISEASES,0.0,18.0,0.0
0959-535X,BRITISH MEDICAL JOURNAL,0.0,7.0,0.0
0002-9343,AMERICAN JOURNAL OF MEDICINE,0.0,4.0,0.0
0017-5749,GUT,0.0,4.0,0.0
2193-1801,SPRINGERPLUS,0.0,1.0,0.0
0002-9270,AMERICAN JOURNAL OF GASTROENTEROLOGY,0.0,1.0,0.0
1478-3223,LIVER INTERNATIONAL,0.0,1.0,0.0
0008-543X,CANCER,0.0,18.0,0.0
0022-3069,JOURNAL OF NEUROPATHOLOGY AND EXPERIMENTAL NEUROLOGY,0.0,3.0,0.0
0732-183X,JOURNAL OF CLINICAL ONCOLOGY,0.0,23.0,0.0
0148-396X,NEUROSURGERY,0.0,6.0,0.0
1019-6439,INTERNATIONAL JOURNAL OF ONCOLOGY,0.0,3.0,0.0
1021-335X,ONCOLOGY REPORTS,0.0,3.0,0.0
0740-3194,MAGNETIC RESONANCE IN MEDICINE,0.0,4.0,0.0
0028-3940,NEURORADIOLOGY,0.0,2.0,0.0
Technical report,Technical report,0.0,1.0,0.0
Brain tumor pathology,Brain tumor pathology,0.0,1.0,0.0
0042-6822,VIROLOGY,0.0,22.0,0.0
0105-2896,IMMUNOLOGICAL REVIEWS,0.0,12.0,0.0
1742-4690,RETROVIROLOGY,0.0,5.0,0.0
0022-1317,JOURNAL OF GENERAL VIROLOGY,0.0,10.0,0.0
2050-084X,ELIFE,0.0,1.0,0.0
1664-302X,FRONTIERS IN MICROBIOLOGY,0.0,2.0,0.0
1286-4579,MICROBES AND INFECTION,0.0,3.0,0.0
0022-538X,JOURNAL OF VIROLOGY,0.0,62.0,0.0
AMER JOUR HYG,AMER JOUR HYG,0.0,1.0,0.0
1100-9233,JOURNAL OF VEGETATION SCIENCE,0.0,1.0,0.0
0931-0509,NEPHROLOGY DIALYSIS TRANSPLANTATION,0.0,8.0,0.0
0028-2766,NEPHRON,0.0,2.0,0.0
0149-2918,CLINICAL THERAPEUTICS,0.0,4.0,0.0
0277-9536,SOCIAL SCIENCE & MEDICINE,0.0,1.0,0.0
0272-6386,AMERICAN JOURNAL OF KIDNEY DISEASES,0.0,6.0,0.0
0305-7453,JOURNAL OF ANTIMICROBIAL CHEMOTHERAPY,0.0,5.0,0.0
0002-9289,AMERICAN JOURNAL OF HOSPITAL PHARMACY,0.0,1.0,0.0
0269-4727,JOURNAL OF CLINICAL PHARMACY AND THERAPEUTICS,0.0,5.0,0.0
1532-4435,JOURNAL OF MACHINE LEARNING RESEARCH,0.0,2.0,0.0
Tutorials in Quantitative Methods for Psychology,Tutorials in Quantitative Methods for Psychology,0.0,1.0,0.0
1078-0947,DISCRETE AND CONTINUOUS DYNAMICAL SYSTEMS,0.0,1.0,0.0
1531-3492,DISCRETE AND CONTINUOUS DYNAMICAL SYSTEMS-SERIES B,0.0,8.0,0.0
1756-3305,PARASITES & VECTORS,0.0,1.0,0.0
0028-4793,NEW ENGLAND JOURNAL OF MEDICINE,0.0,79.0,0.0
0893-4983,DIFFERENTIAL AND INTEGRAL EQUATIONS,0.0,1.0,0.0
1387-3547,BIOLOGICAL INVASIONS,0.0,1.0,0.0
0018-067X,HEREDITY,0.0,7.0,0.0
bioRxiv055475,bioRxiv055475,0.0,1.0,0.0
Lancet Infect. Dis,Lancet Infect. Dis,0.0,1.0,0.0
PLOS Neglected Tropical Diseases,PLOS Neglected Tropical Diseases,0.0,2.0,0.0
PLoS Negl.Trop. Dis,PLoS Negl.Trop. Dis,0.0,1.0,0.0
PLoS Curr,PLoS Curr,0.0,2.0,0.0
"Monitoramento dos cases de dengue, febre de chikungunya e febre pelo virus Zika ate a Semana Epidemiologica 32","Monitoramento dos cases de dengue, febre de chikungunya e febre pelo virus Zika ate a Semana Epidemiologica 32",0.0,1.0,0.0
Epidemiol. Infect.,Epidemiol. Infect.,0.0,1.0,0.0
PLoS Neglected Tropical Diseases,PLoS Neglected Tropical Diseases,0.0,1.0,0.0
JMIR Public Health Surveill,JMIR Public Health Surveill,0.0,1.0,0.0
Glob Health Action,Glob Health Action,0.0,1.0,0.0
0003-0147,AMERICAN NATURALIST,0.0,13.0,0.0
