ISSN,TITLE,CITED_OUT,CITED_IN,TOT_ART
1913-2751,Interdisciplinary Sciences-Computational Life Sciences,0,0,0
2168-2194,IEEE Journal of Biomedical and Health Informatics,0,0,0
1759-2879,Research Synthesis Methods,0,2,0
1662-5196,Frontiers in Neuroinformatics,0,1,0
2041-1480,Journal of Biomedical Semantics,0,0,0
1751-3758,Journal of Biological Dynamics,0,0,0
1687-5265,Computational Intelligence and Neuroscience,0,0,0
0741-0395,GENETIC EPIDEMIOLOGY,0,26,0
0036-8075,SCIENCE,0,27,0
1061-4036,NATURE GENETICS,0,50,0
0016-5085,GASTROENTEROLOGY,0,1,0
0092-8674,CELL,0,3,0
0162-1459,JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION,0,1453,0
0090-5364,ANNALS OF STATISTICS,0,1388,0
0960-3174,STATISTICS AND COMPUTING,0,51,0
1369-7412,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-STATISTICAL METHODOLOGY,0,577,0
0964-6906,HUMAN MOLECULAR GENETICS,0,3,0
1744-4292,MOLECULAR SYSTEMS BIOLOGY,0,2,0
0305-1048,NUCLEIC ACIDS RESEARCH,0,12,0
1474-760X,GENOME BIOLOGY,0,5,0
0028-0836,NATURE,0,37,0
0887-3585,PROTEINS-STRUCTURE FUNCTION AND GENETICS,0,2,0
1935-7524,ELECTRONIC JOURNAL OF STATISTICS,0,83,0
0036-1445,SIAM REVIEW,0,14,0
arXiv: 1511.01957v4,arXiv: 1511.01957v4,0,1,0
Adv. Neural Info. Proces. Syst.,Adv. Neural Info. Proces. Syst.,0,2,0
Trends Mach. Learn.,Trends Mach. Learn.,0,1,0
1532-4435,JOURNAL OF MACHINE LEARNING RESEARCH,0,124,0
0047-259X,JOURNAL OF MULTIVARIATE ANALYSIS,0,175,0
0027-8424,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,0,52,0
0018-9448,IEEE TRANSACTIONS ON INFORMATION THEORY,0,54,0
0178-8051,PROBABILITY THEORY AND RELATED FIELDS,0,30,0
1539-3755,PHYSICAL REVIEW E,0,4,0
LinkKDD,LinkKDD,0,1,0
ADV NEURAL INFORM PR,ADV NEURAL INFORM PR,0,10,0
arXiv: 1406. 5647v3,arXiv: 1406. 5647v3,0,1,0
arXiv: 1412. 2129v2,arXiv: 1412. 2129v2,0,1,0
J. Mach. Learn. Res. Conf. Proc.,J. Mach. Learn. Res. Conf. Proc.,0,1,0
Journal of Machine Learning Research,Journal of Machine Learning Research,0,5,0
arXiv preprint arXiv: 0712.2749,arXiv preprint arXiv: 0712.2749,0,1,0
arXiv: 1506. 02174,arXiv: 1506. 02174,0,1,0
J. Mach. Learn. Res.,J. Mach. Learn. Res.,0,2,0
arXiv: 1309. 5936,arXiv: 1309. 5936,0,1,0
J. Mach. Learn. Res. Workshop Conf. Proc.,J. Mach. Learn. Res. Workshop Conf. Proc.,0,1,0
arXiv: 1412. 3432v4,arXiv: 1412. 3432v4,0,1,0
1061-8600,JOURNAL OF COMPUTATIONAL AND GRAPHICAL STATISTICS,0,127,0
1359-4184,MOLECULAR PSYCHIATRY,0,5,0
1047-3211,CEREBRAL CORTEX,0,3,0
1548-7660,JOURNAL OF STATISTICAL SOFTWARE,0,28,0
1053-8119,NEUROIMAGE,0,10,0
1380-7870,LIFETIME DATA ANALYSIS,0,48,0
2049-1573,STAT,0,1,0
0167-8655,PATTERN RECOGNITION LETTERS,0,4,0
1662-5137,FRONTIERS IN SYSTEMS NEUROSCIENCE,0,1,0
0010-4620,COMPUTER JOURNAL,0,6,0
0035-9246,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-METHODOLOGICAL,0,258,0
0165-0270,JOURNAL OF NEUROSCIENCE METHODS,0,2,0
J. Am. Statist. Assoc.,J. Am. Statist. Assoc.,0,9,0
1877-7821,CANCER EPIDEMIOLOGY,0,1,0
0002-9297,AMERICAN JOURNAL OF HUMAN GENETICS,0,27,0
1471-0056,NATURE REVIEWS GENETICS,0,17,0
1553-7404,PLOS GENETICS,0,5,0
0197-2456,CONTROLLED CLINICAL TRIALS,0,15,0
1350-7265,BERNOULLI,0,64,0
0028-4793,NEW ENGLAND JOURNAL OF MEDICINE,0,40,0
0002-9262,AMERICAN JOURNAL OF EPIDEMIOLOGY,0,59,0
0012-9682,ECONOMETRICA,0,154,0
1549-1676,PLOS MEDICINE,0,3,0
Control Clin Trials,Control Clin Trials,0,1,0
Nature,Nature,0,2,0
0091-1798,ANNALS OF PROBABILITY,0,47,0
1083-6489,ELECTRONIC JOURNAL OF PROBABILITY,0,3,0
0167-7152,STATISTICS & PROBABILITY LETTERS,0,87,0
0378-3758,JOURNAL OF STATISTICAL PLANNING AND INFERENCE,0,170,0
0003-4851,ANNALS OF MATHEMATICAL STATISTICS,0,99,0
1674-7283,SCIENCE CHINA-MATHEMATICS,0,3,0
1050-5164,ANNALS OF APPLIED PROBABILITY,0,34,0
Bernoulli,Bernoulli,0,7,0
ANNALS OF MATHEMATICAL STATISTICS,ANNALS OF MATHEMATICAL STATISTICS,0,17,0
0044-3719,ZEITSCHRIFT FUR WAHRSCHEINLICHKEITSTHEORIE UND VERWANDTE GEBIETE,0,10,0
0361-0926,COMMUNICATIONS IN STATISTICS-THEORY AND METHODS,0,44,0
Ann. Statist.,Ann. Statist.,0,10,0
AMERICAN JOURNAL OF PSYCHOLOGY,AMERICAN JOURNAL OF PSYCHOLOGY,0,2,0
Journal of the Japan Statistical Society,Journal of the Japan Statistical Society,0,1,0
0002-9947,TRANSACTIONS OF THE AMERICAN MATHEMATICAL SOCIETY,0,7,0
0266-4666,ECONOMETRIC THEORY,0,30,0
1932-6157,ANNALS OF APPLIED STATISTICS,0,98,0
0013-1644,EDUCATIONAL AND PSYCHOLOGICAL MEASUREMENT,0,2,0
Lect. Notes Math.,Lect. Notes Math.,0,1,0
0167-9473,COMPUTATIONAL STATISTICS & DATA ANALYSIS,0,113,0
0033-3123,PSYCHOMETRIKA,0,15,0
0021-9681,JOURNAL OF CHRONIC DISEASES,0,1,0
1044-3983,EPIDEMIOLOGY,0,56,0
0883-4237,STATISTICAL SCIENCE,0,140,0
0304-4076,JOURNAL OF ECONOMETRICS,0,88,0
0022-0663,JOURNAL OF EDUCATIONAL PSYCHOLOGY,0,17,0
The international journal of biostatistics,The international journal of biostatistics,0,1,0
TARGETED LEARNING: CAUSAL INFERENCE FOR OBSERVATIONAL AND EXPERIMENTAL DATA,TARGETED LEARNING: CAUSAL INFERENCE FOR OBSERVATIONAL AND EXPERIMENTAL DATA,0,1,0
The International Journal of Biostatistics,The International Journal of Biostatistics,0,3,0
0066-4308,ANNUAL REVIEW OF PSYCHOLOGY,0,1,0
1053-8569,PHARMACOEPIDEMIOLOGY AND DRUG SAFETY,0,3,0
0303-6898,SCANDINAVIAN JOURNAL OF STATISTICS,0,150,0
1017-0405,STATISTICA SINICA,0,260,0
IZA Discussion Paper no. 103,IZA Discussion Paper no. 103,0,1,0
Journal of Econometrics,Journal of Econometrics,0,1,0
R package version 0.52,R package version 0.52,0,1,0
1079-5642,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,0,1,0
0167-6296,JOURNAL OF HEALTH ECONOMICS,0,3,0
0025-7079,MEDICAL CARE,0,3,0
1052-6234,SIAM JOURNAL ON OPTIMIZATION,0,6,0
0196-8858,ADVANCES IN APPLIED MATHEMATICS,0,6,0
0737-4038,MOLECULAR BIOLOGY AND EVOLUTION,0,8,0
1063-5157,SYSTEMATIC BIOLOGY,0,3,0
0022-3921,JOURNAL OF PROTOZOOLOGY,0,1,0
1545-5963,IEEE-ACM TRANSACTIONS ON COMPUTATIONAL BIOLOGY AND BIOINFORMATICS,0,4,0
<IT>Proceedings of the International Conference on Machine Learning</IT>,<IT>Proceedings of the International Conference on Machine Learning</IT>,0,1,0
Stochastic Processes and their Applications,Stochastic Processes and their Applications,0,1,0
arXiv: 1510. 08797v3,arXiv: 1510. 08797v3,0,1,0
arXiv: 1603. 00847v4,arXiv: 1603. 00847v4,0,1,0
Contemporary Math.,Contemporary Math.,0,1,0
Neural Information Processing Systems,Neural Information Processing Systems,0,1,0
0094-9655,JOURNAL OF STATISTICAL COMPUTATION AND SIMULATION,0,19,0
0003-1305,AMERICAN STATISTICIAN,0,24,0
1048-5252,JOURNAL OF NONPARAMETRIC STATISTICS,0,24,0
J. Comp. Graph Stat,J. Comp. Graph Stat,0,6,0
Statistical Science,Statistical Science,0,30,0
The Contribution of Young Researchers to Bayesian Statistics,The Contribution of Young Researchers to Bayesian Statistics,0,1,0
PLOS Currents Influenza Edition,PLOS Currents Influenza Edition,0,1,0
0319-5724,CANADIAN JOURNAL OF STATISTICS-REVUE CANADIENNE DE STATISTIQUE,0,81,0
0022-1236,JOURNAL OF FUNCTIONAL ANALYSIS,0,2,0
0018-9219,PROCEEDINGS OF THE IEEE,0,3,0
0022-4715,JOURNAL OF STATISTICAL PHYSICS,0,4,0
Time Series Analysis,Time Series Analysis,0,1,0
FOUNDATIONS AND TRENDS IN MACHINE LEARNING,FOUNDATIONS AND TRENDS IN MACHINE LEARNING,0,3,0
Journal of the Royal Statistical Society: Series B,Journal of the Royal Statistical Society: Series B,0,2,0
0035-9238,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES A-STATISTICS IN SOCIETY,0,14,0
0001-8244,BEHAVIOR GENETICS,0,1,0
2326-8298,"ANNUAL REVIEW OF STATISTICS AND ITS APPLICATION, VOL 2",0,5,0
1552-4841,AMERICAN JOURNAL OF MEDICAL GENETICS PART B-NEUROPSYCHIATRIC GENETICS,0,1,0
0048-5772,PSYCHOPHYSIOLOGY,0,2,0
STAT,STAT,0,3,0
1436-3240,STOCHASTIC ENVIRONMENTAL RESEARCH AND RISK ASSESSMENT,0,5,0
0723-0869,EXPOSITIONES MATHEMATICAE,0,1,0
0740-817X,IIE TRANSACTIONS,0,1,0
1353-3452,SCIENCE AND ENGINEERING ETHICS,0,1,0
0003-4819,ANNALS OF INTERNAL MEDICINE,0,3,0
1932-6203,PLOS ONE,0,11,0
OPTIMAL DESIGN OF EXPERIMENTS,OPTIMAL DESIGN OF EXPERIMENTS,0,4,0
0361-0918,COMMUNICATIONS IN STATISTICS-SIMULATION AND COMPUTATION,0,16,0
1047-2797,ANNALS OF EPIDEMIOLOGY,0,1,0
0306-7734,INTERNATIONAL STATISTICAL REVIEW,0,57,0
0035-9254,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES C-APPLIED STATISTICS,0,51,0
0962-1083,MOLECULAR ECOLOGY,0,1,0
Software Qual. Professional,Software Qual. Professional,0,1,0
DSSD CENSUS 2000 PRO,DSSD CENSUS 2000 PRO,0,1,0
Wildl. Monog,Wildl. Monog,0,1,0
0028-3878,NEUROLOGY,0,5,0
0167-9457,HUMAN MOVEMENT SCIENCE,0,1,0
"<span id=""source_title_18"" name=""source_title_18"">
<value>Vestnik Sankt-Peterburgskogo universiteta. Seriya 1. Matematika. Mekhanika. Astronomiya</value>
</span>","<span id=""source_title_18"" name=""source_title_18"">
<value>Vestnik Sankt-Peterburgskogo universiteta. Seriya 1. Matematika. Mekhanika. Astronomiya</value>
</span>",0,1,0
0169-7439,CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS,0,8,0
0040-1706,TECHNOMETRICS,0,132,0
0305-0041,MATHEMATICAL PROCEEDINGS OF THE CAMBRIDGE PHILOSOPHICAL SOCIETY,0,1,0
0893-6080,NEURAL NETWORKS,0,1,0
ESAIM: PS,ESAIM: PS,0,1,0
arXiv:1507.04398v3,arXiv:1507.04398v3,0,1,0
0943-4062,COMPUTATIONAL STATISTICS,0,15,0
1476-9271,COMPUTATIONAL BIOLOGY AND CHEMISTRY,0,4,0
1059-1524,MOLECULAR BIOLOGY OF THE CELL,0,2,0
1065-9471,HUMAN BRAIN MAPPING,0,3,0
1133-0686,TEST,0,35,0
GAUSSIAN PROCESSES FOR MACHINE LEARNING,GAUSSIAN PROCESSES FOR MACHINE LEARNING,0,1,0
"MULTIVARIATE DENSITY ESTIMATION: THEORY, PRACTICE, AND VISUALIZATION, 2ND EDITION","MULTIVARIATE DENSITY ESTIMATION: THEORY, PRACTICE, AND VISUALIZATION, 2ND EDITION",0,1,0
The Indian Journal of Statistics. Series A,The Indian Journal of Statistics. Series A,0,3,0
Theory Probab. Appl.,Theory Probab. Appl.,0,3,0
0092-8615,DRUG INFORMATION JOURNAL,0,2,0
Int. J. Biostatist,Int. J. Biostatist,0,8,0
Int. J. Biostatistics,Int. J. Biostatistics,0,1,0
0895-4798,SIAM JOURNAL ON MATRIX ANALYSIS AND APPLICATIONS,0,12,0
2047-6302,PEDIATRIC OBESITY,0,1,0
0002-8282,AMERICAN ECONOMIC REVIEW,0,7,0
0270-0255,MATHEMATICAL MODELLING,0,5,0
0896-6273,NEURON,0,5,0
1076-9986,JOURNAL OF EDUCATIONAL AND BEHAVIORAL STATISTICS,0,7,0
arXiv: 1401.3889v5,arXiv: 1401.3889v5,0,1,0
arXiv: 1401.2678v3,arXiv: 1401.2678v3,0,1,0
arXiv: 1511.03334v4,arXiv: 1511.03334v4,0,1,0
arXiv: 1610.08621v2,arXiv: 1610.08621v2,0,1,0
0004-5411,JOURNAL OF THE ACM,0,2,0
1053-587X,IEEE TRANSACTIONS ON SIGNAL PROCESSING,0,14,0
Advances in Neural Information Processing Systems,Advances in Neural Information Processing Systems,0,3,0
Statistical Modeling,Statistical Modeling,0,2,0
0735-0015,JOURNAL OF BUSINESS & ECONOMIC STATISTICS,0,21,0
1553-7390,PLOS GENETICS,0,9,0
0883-7252,JOURNAL OF APPLIED ECONOMETRICS,0,10,0
0036-1410,SIAM JOURNAL ON MATHEMATICAL ANALYSIS,0,2,0
1931-6690,BAYESIAN ANALYSIS,0,42,0
1750-9653,INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE AND ENGINEERING MANAGEMENT,0,1,0
arXiv:1508.04175.,arXiv:1508.04175.,0,1,0
Adv. Neural Info. Proces. Syst. 28 (NIPS),Adv. Neural Info. Proces. Syst. 28 (NIPS),0,1,0
Adv. Neural Info. Proces. Syst. 27 (NIPS),Adv. Neural Info. Proces. Syst. 27 (NIPS),0,1,0
0162-8828,IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,0,14,0
COMBINATORIAL METHODS IN DISCRETE DISTRIBUTIONS,COMBINATORIAL METHODS IN DISCRETE DISTRIBUTIONS,0,1,0
Demographic Research,Demographic Research,0,1,0
G. Ist. Ital. Attuari,G. Ist. Ital. Attuari,0,1,0
Sankhya,Sankhya,0,8,0
1471-2288,BMC MEDICAL RESEARCH METHODOLOGY,0,1,0
Statistics,Statistics,0,7,0
Scand. Act. J.,Scand. Act. J.,0,1,0
CWI Quart,CWI Quart,0,1,0
0030-364X,OPERATIONS RESEARCH,0,7,0
0166-218X,DISCRETE APPLIED MATHEMATICS,0,1,0
1045-389X,JOURNAL OF INTELLIGENT MATERIAL SYSTEMS AND STRUCTURES,0,1,0
arXiv: 1411.7049v3.,arXiv: 1411.7049v3.,0,1,0
Journal of Computational and Graphical Statistics,Journal of Computational and Graphical Statistics,0,7,0
0016-6731,GENETICS,0,14,0
0246-0203,ANNALES DE L INSTITUT HENRI POINCARE-PROBABILITES ET STATISTIQUES,0,8,0
0964-1998,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES A-STATISTICS IN SOCIETY,0,24,0
1387-5841,METHODOLOGY AND COMPUTING IN APPLIED PROBABILITY,0,2,0
arXiv 0907. 4178,arXiv 0907. 4178,0,1,0
arXiv: 1309. 7209v3.,arXiv: 1309. 7209v3.,0,1,0
0020-3157,ANNALS OF THE INSTITUTE OF STATISTICAL MATHEMATICS,0,37,0
0885-6125,MACHINE LEARNING,0,22,0
0049-1241,SOCIOLOGICAL METHODS & RESEARCH,0,3,0
arXiv: 1701.07910v1,arXiv: 1701.07910v1,0,1,0
American Journal of Applied Mathematics and Statistics,American Journal of Applied Mathematics and Statistics,0,1,0
0018-9286,IEEE TRANSACTIONS ON AUTOMATIC CONTROL,0,11,0
0027-8874,JOURNAL OF THE NATIONAL CANCER INSTITUTE,0,11,0
1863-8171,ASTA-ADVANCES IN STATISTICAL ANALYSIS,0,7,0
Math. Methods Stat,Math. Methods Stat,0,1,0
0099-5355,LANCET,0,6,0
0885-7474,JOURNAL OF SCIENTIFIC COMPUTING,0,1,0
1049-5258,"ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 14, VOLS 1 AND 2",0,8,0
0921-7126,AI COMMUNICATIONS,0,1,0
0018-9162,COMPUTER,0,1,0
1559-1131,ACM TRANSACTIONS ON THE WEB,0,1,0
1041-4347,IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,0,4,0
Foundations and Trends in Machine Learning,Foundations and Trends in Machine Learning,0,1,0
J. Am. Statist. Assoc,J. Am. Statist. Assoc,0,2,0
International Journal of Data Warehousing and Mining (IJDWM),International Journal of Data Warehousing and Mining (IJDWM),0,1,0
0031-3203,PATTERN RECOGNITION,0,2,0
0017-9124,HEALTH SERVICES RESEARCH,0,5,0
2193-3677,JOURNAL OF CAUSAL INFERENCE,0,1,0
0090-0036,AMERICAN JOURNAL OF PUBLIC HEALTH,0,1,0
0300-5771,INTERNATIONAL JOURNAL OF EPIDEMIOLOGY,0,8,0
0034-6535,REVIEW OF ECONOMICS AND STATISTICS,0,12,0
1047-1987,POLITICAL ANALYSIS,0,2,0
Int J Stat Econ.,Int J Stat Econ.,0,1,0
Health Services & Outcomes Research Methodology,Health Services & Outcomes Research Methodology,0,2,0
DESIGN OF OBSERVATIONAL STUDIES,DESIGN OF OBSERVATIONAL STUDIES,0,3,0
0895-4356,JOURNAL OF CLINICAL EPIDEMIOLOGY,0,6,0
1090-9443,RESEARCH IN ECONOMICS,0,1,0
"ECONOMETRIC ANALYSIS OF CROSS SECTION AND PANEL DATA, 2ND EDITION","ECONOMETRIC ANALYSIS OF CROSS SECTION AND PANEL DATA, 2ND EDITION",0,1,0
0027-3171,MULTIVARIATE BEHAVIORAL RESEARCH,0,2,0
2167-8359,PEERJ,0,1,0
1088-9051,GENOME RESEARCH,0,15,0
Statistics Surveys,Statistics Surveys,0,2,0
1049-8931,INTERNATIONAL JOURNAL OF METHODS IN PSYCHIATRIC RESEARCH,0,1,0
"Panel on Handling Missing Data in Clinical Trials, Committee on National Statistics, Division of Behavioural and Social Sciences and Education","Panel on Handling Missing Data in Clinical Trials, Committee on National Statistics, Division of Behavioural and Social Sciences and Education",0,2,0
Z. Wahrsch. Verw. Gebiete,Z. Wahrsch. Verw. Gebiete,0,6,0
Sankhya A,Sankhya A,0,1,0
Bayesian Statist.,Bayesian Statist.,0,3,0
1017-1398,NUMERICAL ALGORITHMS,0,3,0
1548-7091,NATURE METHODS,0,2,0
0036-1429,SIAM JOURNAL ON NUMERICAL ANALYSIS,0,9,0
1550-4786,2013 IEEE 13TH INTERNATIONAL CONFERENCE ON DATA MINING (ICDM),0,2,0
0378-8733,SOCIAL NETWORKS,0,2,0
SDM,SDM,0,1,0
NIPS 13 ADV NEUR INF,NIPS 13 ADV NEUR INF,0,1,0
PVLDB,PVLDB,0,1,0
0148-0227,JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES,0,9,0
0927-5398,JOURNAL OF EMPIRICAL FINANCE,0,1,0
0363-0129,SIAM JOURNAL ON CONTROL,0,2,0
0894-8755,JOURNAL OF CLIMATE,0,5,0
NIPS,NIPS,0,1,0
0893-9454,REVIEW OF FINANCIAL STUDIES,0,5,0
0022-1082,JOURNAL OF FINANCE,0,3,0
0001-8678,ADVANCES IN APPLIED PROBABILITY,0,26,0
0304-4149,STOCHASTIC PROCESSES AND THEIR APPLICATIONS,0,21,0
J. Economet.,J. Economet.,0,3,0
1180-4009,ENVIRONMETRICS,0,27,0
0026-1335,METRIKA,0,11,0
1384-5810,DATA MINING AND KNOWLEDGE DISCOVERY,0,5,0
0018-9545,IEEE TRANSACTIONS ON VEHICULAR TECHNOLOGY,0,1,0
"Appl, Stat.","Appl, Stat.",0,2,0
Math methods of statistics,Math methods of statistics,0,1,0
1012-9367,PAKISTAN JOURNAL OF STATISTICS,0,2,0
J. Offic. Statist,J. Offic. Statist,0,2,0
Surv. Methodol.,Surv. Methodol.,0,15,0
Survey Methodology,Survey Methodology,0,8,0
J. Indian Stat. Assoc.,J. Indian Stat. Assoc.,0,1,0
1930-5346,ADVANCES IN MATHEMATICS OF COMMUNICATIONS,0,1,0
0097-3165,JOURNAL OF COMBINATORIAL THEORY SERIES A,0,2,0
0025-5718,MATHEMATICS OF COMPUTATION,0,7,0
Commun. Statist. A,Commun. Statist. A,0,1,0
J. Appl. Math.,J. Appl. Math.,0,1,0
0035-9009,QUARTERLY JOURNAL OF THE ROYAL METEOROLOGICAL SOCIETY,0,8,0
0930-7575,CLIMATE DYNAMICS,0,2,0
0027-0644,MONTHLY WEATHER REVIEW,0,19,0
0039-0526,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES D-THE STATISTICIAN,0,10,0
Monthly Weather Review,Monthly Weather Review,0,2,0
J. R. Statist. Soc. B,J. R. Statist. Soc. B,0,12,0
Introduction to meta-analysis,Introduction to meta-analysis,0,1,0
Can. J. Statist,Can. J. Statist,0,1,0
Statist. Meth.: Med. Res.,Statist. Meth.: Med. Res.,0,1,0
1645-6726,REVSTAT-STATISTICAL JOURNAL,0,4,0
0165-0009,CLIMATIC CHANGE,0,3,0
0921-8181,GLOBAL AND PLANETARY CHANGE,0,1,0
0038-092X,SOLAR ENERGY,0,1,0
8755-1209,REVIEWS OF GEOPHYSICS,0,2,0
0094-243X,"PROCEEDINGS OF THE 20TH NATIONAL SYMPOSIUM ON MATHEMATICAL SCIENCES (SKSM20): RESEARCH IN MATHEMATICAL SCIENCES: A CATALYST FOR CREATIVITY AND INNOVATION, PTS A AND B",0,2,0
0021-9002,JOURNAL OF APPLIED PROBABILITY,0,20,0
0094-8276,GEOPHYSICAL RESEARCH LETTERS,0,2,0
Afrika Statist,Afrika Statist,0,1,0
Adv. Statist. Climatol. Meteorol. Oceanography,Adv. Statist. Climatol. Meteorol. Oceanography,0,1,0
0022-1899,JOURNAL OF INFECTIOUS DISEASES,0,2,0
0009-7322,CIRCULATION,0,7,0
0735-1097,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,0,1,0
0195-668X,EUROPEAN HEART JOURNAL,0,5,0
0895-7177,MATHEMATICAL AND COMPUTER MODELLING,0,1,0
Biometrika,Biometrika,0,58,0
Journal of Statistical Software,Journal of Statistical Software,0,2,0
Statistical science : a review journal of the Institute of Mathematical Statistics,Statistical science : a review journal of the Institute of Mathematical Statistics,0,2,0
1557-4679,INTERNATIONAL JOURNAL OF BIOSTATISTICS,0,8,0
Adv Stat,Adv Stat,0,1,0
Int J Biostat,Int J Biostat,0,5,0
Stat. Appl. Genet. Mol. Biol.,Stat. Appl. Genet. Mol. Biol.,0,2,0
0022-247X,JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS,0,6,0
ISMB,ISMB,0,1,0
1085-3375,ABSTRACT AND APPLIED ANALYSIS,0,1,0
1465-6906,GENOME BIOLOGY,0,2,0
1471-082X,STATISTICAL MODELLING,0,8,0
0732-183X,JOURNAL OF CLINICAL ONCOLOGY,0,14,0
Comp. Statist. Data Anal.,Comp. Statist. Data Anal.,0,2,0
"J. Mach. Learn. Res., Workshop Conf. Proc.","J. Mach. Learn. Res., Workshop Conf. Proc.",0,1,0
Ann. Statist,Ann. Statist,0,6,0
JOURNAL OF EDUCATIONAL PSYCHOLOGY,JOURNAL OF EDUCATIONAL PSYCHOLOGY,0,2,0
Electron. J. Statist,Electron. J. Statist,0,1,0
J. Amer. Stat. Assoc.,J. Amer. Stat. Assoc.,0,1,0
0302-9743,ALGORITHMIC LEARNING THEORY,0,11,0
1210-3195,PROBASTAT '06,0,1,0
J. Math. Sci. (N. Y.),J. Math. Sci. (N. Y.),0,1,0
0304-4068,JOURNAL OF MATHEMATICAL ECONOMICS,0,1,0
1360-2276,TROPICAL MEDICINE & INTERNATIONAL HEALTH,0,1,0
0009-9147,CLINICAL CHEMISTRY,0,1,0
Bernoulli : official journal of the Bernoulli Society for Mathematical Statistics and Probability,Bernoulli : official journal of the Bernoulli Society for Mathematical Statistics and Probability,0,1,0
Nonparam. Statist,Nonparam. Statist,0,1,0
