ISSN,TITLE,CITED_OUT,CITED_IN,TOT_ART
1553-7404,PLOS GENETICS,0,13,0
1931-6690,BAYESIAN ANALYSIS,0,30,0
1471-0056,NATURE REVIEWS GENETICS,0,35,0
1932-6157,ANNALS OF APPLIED STATISTICS,0,83,0
0016-6731,GENETICS,0,17,0
1467-7881,OBESITY REVIEWS,0,1,0
0022-2275,JOURNAL OF LIPID RESEARCH,0,1,0
1061-8600,JOURNAL OF COMPUTATIONAL AND GRAPHICAL STATISTICS,0,72,0
0002-9165,AMERICAN JOURNAL OF CLINICAL NUTRITION,0,3,0
0003-1305,AMERICAN STATISTICIAN,0,35,0
2045-2322,SCIENTIFIC REPORTS,0,1,0
1548-7091,NATURE METHODS,0,26,0
Briefings in Bioinformatics,Briefings in Bioinformatics,0,1,0
Bayesian Statistics,Bayesian Statistics,0,3,0
0035-9246,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-METHODOLOGICAL,0,134,0
0302-9743,"RESEARCH IN COMPUTATIONAL MOLECULAR BIOLOGY, PROCEEDINGS",0,11,0
0737-4038,MOLECULAR BIOLOGY AND EVOLUTION,0,2,0
BioRxiv,BioRxiv,0,1,0
arXiv preprint arXiv: 1311. 3981,arXiv preprint arXiv: 1311. 3981,0,2,0
arXiv preprint arXiv: 1112. 3605,arXiv preprint arXiv: 1112. 3605,0,1,0
1662-453X,FRONTIERS IN NEUROSCIENCE,0,1,0
1862-5347,ADVANCES IN DATA ANALYSIS AND CLASSIFICATION,0,2,0
1053-8119,NEUROIMAGE,0,34,0
1061-4036,NATURE GENETICS,0,100,0
0036-8075,SCIENCE,0,49,0
1474-4422,LANCET NEUROLOGY,0,5,0
1420-8008,DEMENTIA AND GERIATRIC COGNITIVE DISORDERS,0,1,0
1552-5260,ALZHEIMERS & DEMENTIA,0,1,0
0165-0270,JOURNAL OF NEUROSCIENCE METHODS,0,2,0
2152-5250,AGING AND DISEASE,0,1,0
0925-2312,NEUROCOMPUTING,0,3,0
1931-7557,BRAIN IMAGING AND BEHAVIOR,0,1,0
Comput Math Methods Med,Comput Math Methods Med,0,1,0
Bulletin of Informatics and Cybernetics,Bulletin of Informatics and Cybernetics,0,1,0
1525-4135,JAIDS-JOURNAL OF ACQUIRED IMMUNE DEFICIENCY SYNDROMES,0,2,0
0047-259X,JOURNAL OF MULTIVARIATE ANALYSIS,0,38,0
0022-1899,JOURNAL OF INFECTIOUS DISEASES,0,27,0
0378-3758,JOURNAL OF STATISTICAL PLANNING AND INFERENCE,0,52,0
1017-0405,STATISTICA SINICA,0,88,0
R Package Version 3.2.3,R Package Version 3.2.3,0,1,0
Biometrika,Biometrika,0,13,0
Statistical Modelling,Statistical Modelling,0,1,0
R package version 3.0.3,R package version 3.0.3,0,2,0
0960-3174,STATISTICS AND COMPUTING,0,40,0
0028-0836,NATURE,0,109,0
1099-4300,ENTROPY,0,1,0
0094-9655,JOURNAL OF STATISTICAL COMPUTATION AND SIMULATION,0,9,0
Journal of Computational and Graphical Statistics,Journal of Computational and Graphical Statistics,0,6,0
0885-6125,MACHINE LEARNING,0,22,0
1945-7731,AMERICAN ECONOMIC JOURNAL-ECONOMIC POLICY,0,1,0
0007-1250,BRITISH JOURNAL OF PSYCHIATRY,0,3,0
0167-6296,JOURNAL OF HEALTH ECONOMICS,0,6,0
0002-8282,AMERICAN ECONOMIC REVIEW,0,1,0
1067-3229,HARVARD REVIEW OF PSYCHIATRY,0,1,0
0028-4793,NEW ENGLAND JOURNAL OF MEDICINE,0,92,0
0033-2917,PSYCHOLOGICAL MEDICINE,0,3,0
1723-8617,WORLD PSYCHIATRY,0,1,0
2213-2600,LANCET RESPIRATORY MEDICINE,0,1,0
0017-9124,HEALTH SERVICES RESEARCH,0,1,0
PREEXISTING CONDITIO,PREEXISTING CONDITIO,0,1,0
Technical Report,Technical Report,0,25,0
Medicare & Medicaid Research Review 4,Medicare & Medicaid Research Review 4,0,1,0
R package version,R package version,0,2,0
Statistics in Biosciences,Statistics in Biosciences,0,1,0
TARGETED LEARNING: CAUSAL INFERENCE FOR OBSERVATIONAL AND EXPERIMENTAL DATA,TARGETED LEARNING: CAUSAL INFERENCE FOR OBSERVATIONAL AND EXPERIMENTAL DATA,0,2,0
Rpart Packag. manual. R Packag.,Rpart Packag. manual. R Packag.,0,1,0
0893-6080,NEURAL NETWORKS,0,4,0
Technical Report 130,Technical Report 130,0,1,0
1047-2797,ANNALS OF EPIDEMIOLOGY,0,4,0
0025-7079,MEDICAL CARE,0,5,0
0895-4356,JOURNAL OF CLINICAL EPIDEMIOLOGY,0,28,0
1082-989X,PSYCHOLOGICAL METHODS,0,12,0
1548-7660,JOURNAL OF STATISTICAL SOFTWARE,0,31,0
0195-8631,HEALTH CARE FINANCING REVIEW,0,1,0
1076-9986,JOURNAL OF EDUCATIONAL AND BEHAVIORAL STATISTICS,0,6,0
0012-1649,DEVELOPMENTAL PSYCHOLOGY,0,1,0
0002-9262,AMERICAN JOURNAL OF EPIDEMIOLOGY,0,121,0
0163-7525,ANNUAL REVIEW OF PUBLIC HEALTH,0,4,0
HARVARD U BIOSTATIST,HARVARD U BIOSTATIST,0,2,0
"MEASUREMENT ERROR: MODELS, METHODS, AND APPLICATIONS","MEASUREMENT ERROR: MODELS, METHODS, AND APPLICATIONS",0,3,0
Statistical methods in medical research,Statistical methods in medical research,0,1,0
0885-3185,MOVEMENT DISORDERS,0,2,0
1544-9173,PLOS BIOLOGY,0,6,0
0018-9448,IEEE TRANSACTIONS ON INFORMATION THEORY,0,2,0
0219-1377,KNOWLEDGE AND INFORMATION SYSTEMS,0,2,0
1432-2994,MATHEMATICAL METHODS OF OPERATIONS RESEARCH,0,1,0
0006-8950,BRAIN,0,3,0
0036-1445,SIAM REVIEW,0,3,0
1473-4222,CEREBELLUM,0,1,0
0033-3123,PSYCHOMETRIKA,0,14,0
0899-7667,NEURAL COMPUTATION,0,4,0
J Mach Learn Res.,J Mach Learn Res.,0,1,0
arXiv preprint arXiv: 1305. 0395,arXiv preprint arXiv: 1305. 0395,0,1,0
UCLA working papers in phonetics,UCLA working papers in phonetics,0,1,0
arXiv preprint arXiv: 1304.5637,arXiv preprint arXiv: 1304.5637,0,1,0
arXiv preprint arXiv: 1505. 05482,arXiv preprint arXiv: 1505. 05482,0,1,0
1350-7265,BERNOULLI,0,10,0
1935-7524,ELECTRONIC JOURNAL OF STATISTICS,0,18,0
Microbial Ecology in Health and Disease,Microbial Ecology in Health and Disease,0,1,0
arXiv preprint arXiv: 1605. 03154v1,arXiv preprint arXiv: 1605. 03154v1,0,1,0
0092-8674,CELL,0,11,0
1934-5909,CELL STEM CELL,0,2,0
1754-2189,NATURE PROTOCOLS,0,4,0
1087-0156,NATURE BIOTECHNOLOGY,0,34,0
bioRxiv,bioRxiv,0,2,0
bioRxiv Preprint,bioRxiv Preprint,0,1,0
0895-3309,JOURNAL OF ECONOMIC PERSPECTIVES,0,1,0
0361-0926,COMMUNICATIONS IN STATISTICS-THEORY AND METHODS,0,33,0
BIOSTATISTICS WORKIN,BIOSTATISTICS WORKIN,0,3,0
"Statistical Models in Epidemiology, the Environment, and Clinical Trials","Statistical Models in Epidemiology, the Environment, and Clinical Trials",0,1,0
0021-9258,JOURNAL OF BIOLOGICAL CHEMISTRY,0,3,0
0964-6906,HUMAN MOLECULAR GENETICS,0,12,0
1097-2765,MOLECULAR CELL,0,4,0
1018-4813,EUROPEAN JOURNAL OF HUMAN GENETICS,0,11,0
0140-6736,LANCET,0,29,0
1664-8021,FRONTIERS IN GENETICS,0,1,0
0340-6717,HUMAN GENETICS,0,8,0
1471-2164,BMC GENOMICS,0,13,0
1553-7390,PLOS GENETICS,0,32,0
0264-6021,BIOCHEMICAL JOURNAL,0,2,0
0169-5347,TRENDS IN ECOLOGY & EVOLUTION,0,1,0
PLoS Genetics,PLoS Genetics,0,3,0
Journal of Peanut Science,Journal of Peanut Science,0,1,0
0197-2456,CONTROLLED CLINICAL TRIALS,0,16,0
0959-8138,BRITISH MEDICAL JOURNAL,0,11,0
0098-7484,JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION,0,44,0
0959-535X,BRITISH MEDICAL JOURNAL,0,4,0
0959-8049,EUROPEAN JOURNAL OF CANCER,0,2,0
1877-7821,CANCER EPIDEMIOLOGY,0,1,0
0006-4971,BLOOD,0,12,0
1756-1833,BRITISH MEDICAL JOURNAL,0,3,0
2352-3026,LANCET HAEMATOLOGY,0,1,0
0169-2607,COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,0,8,0
Statistics in Medicine,Statistics in Medicine,0,11,0
1359-4184,MOLECULAR PSYCHIATRY,0,4,0
1361-8415,MEDICAL IMAGE ANALYSIS,0,2,0
0029-599X,NUMERISCHE MATHEMATIK,0,6,0
0040-1706,TECHNOMETRICS,0,31,0
0012-9658,ECOLOGY,0,1,0
1942-4787,WILEY INTERDISCIPLINARY REVIEWS-DATA MINING AND KNOWLEDGE DISCOVERY,0,1,0
0924-977X,EUROPEAN NEUROPSYCHOPHARMACOLOGY,0,1,0
Neuroimage,Neuroimage,0,2,0
Proceedings of the National Institute of Sciences,Proceedings of the National Institute of Sciences,0,1,0
No. NHRC- REPT- 97- 42),No. NHRC- REPT- 97- 42),0,1,0
0091-6765,ENVIRONMENTAL HEALTH PERSPECTIVES,0,37,0
0040-6376,THORAX,0,6,0
1073-449X,AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE,0,4,0
0160-4120,ENVIRONMENT INTERNATIONAL,0,3,0
0091-6749,JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY,0,6,0
1438-4639,INTERNATIONAL JOURNAL OF HYGIENE AND ENVIRONMENTAL HEALTH,0,1,0
0163-7258,PHARMACOLOGY & THERAPEUTICS,0,1,0
0954-7894,CLINICAL AND EXPERIMENTAL ALLERGY,0,2,0
1352-2310,ATMOSPHERIC ENVIRONMENT,0,5,0
0013-9351,ENVIRONMENTAL RESEARCH,0,3,0
2326-8298,"ANNUAL REVIEW OF STATISTICS AND ITS APPLICATION, VOL 2",0,2,0
0960-3271,HUMAN & EXPERIMENTAL TOXICOLOGY,0,4,0
1413-8123,CIENCIA & SAUDE COLETIVA,0,1,0
JMLR: W&CP,JMLR: W&CP,0,1,0
ISRN Obstetrics and Gynecology,ISRN Obstetrics and Gynecology,0,1,0
1068-9265,ANNALS OF SURGICAL ONCOLOGY,0,2,0
1557-4679,INTERNATIONAL JOURNAL OF BIOSTATISTICS,0,17,0
0081-1750,"SOCIOLOGICAL METHODOLOGY 1995, VOL 25",0,3,0
Journal of the American Statistical Association,Journal of the American Statistical Association,0,19,0
Surv. Meth.,Surv. Meth.,0,3,0
Austrian Journal of Statistics,Austrian Journal of Statistics,0,1,0
0103-0752,BRAZILIAN JOURNAL OF PROBABILITY AND STATISTICS,0,1,0
0009-9201,CLINICAL OBSTETRICS AND GYNECOLOGY,0,1,0
0193-936X,EPIDEMIOLOGIC REVIEWS,0,2,0
1054-8289,FUTURE OF CHILDREN,0,1,0
1092-7875,MATERNAL AND CHILD HEALTH JOURNAL,0,1,0
R package version 1,R package version 1,0,1,0
Stata Journal,Stata Journal,0,1,0
R package version 0,R package version 0,0,1,0
Journal of the American Statistical Association.,Journal of the American Statistical Association.,0,1,0
Technical Report Number 139,Technical Report Number 139,0,1,0
1048-5252,JOURNAL OF NONPARAMETRIC STATISTICS,0,8,0
1058-4838,CLINICAL INFECTIOUS DISEASES,0,9,0
0048-5713,PSYCHIATRIC ANNALS,0,1,0
0012-9682,ECONOMETRICA,0,29,0
0035-9254,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES C-APPLIED STATISTICS,0,73,0
The logical and mathematical foundations of latent structure analysis,The logical and mathematical foundations of latent structure analysis,0,1,0
0018-9286,IEEE TRANSACTIONS ON AUTOMATIC CONTROL,0,4,0
0270-6474,JOURNAL OF NEUROSCIENCE,0,2,0
0304-3959,PAIN,0,2,0
1065-9471,HUMAN BRAIN MAPPING,0,8,0
0926-6410,COGNITIVE BRAIN RESEARCH,0,1,0
0048-5772,PSYCHOPHYSIOLOGY,0,1,0
STAT,STAT,0,7,0
1879-6257,CURRENT OPINION IN VIROLOGY,0,1,0
1556-0864,JOURNAL OF THORACIC ONCOLOGY,0,2,0
0003-4851,ANNALS OF MATHEMATICAL STATISTICS,0,22,0
0361-5960,CANCER TREATMENT REPORTS,0,1,0
HVTNews,HVTNews,0,1,0
New England Journal of Medicine,New England Journal of Medicine,0,2,0
0031-4005,PEDIATRICS,0,4,0
0304-4076,JOURNAL OF ECONOMETRICS,0,18,0
arXiv preprint arXiv:1411.6160,arXiv preprint arXiv:1411.6160,0,1,0
Journal of Finance,Journal of Finance,0,1,0
Econ Rev,Econ Rev,0,1,0
Working Paper,Working Paper,0,2,0
1424-3903,PANCREATOLOGY,0,1,0
1471-2288,BMC MEDICAL RESEARCH METHODOLOGY,0,9,0
0272-989X,MEDICAL DECISION MAKING,0,17,0
0022-0302,JOURNAL OF DAIRY SCIENCE,0,1,0
0943-4062,COMPUTATIONAL STATISTICS,0,8,0
1934-5747,JOURNAL OF RESEARCH ON EDUCATIONAL EFFECTIVENESS,0,1,0
Journal of Statistical Software,Journal of Statistical Software,0,5,0
Stat. Appl. Genet. Mol. Biol.,Stat. Appl. Genet. Mol. Biol.,0,13,0
Statistical Science,Statistical Science,0,8,0
arXiv preprint arXiv:1605.07787.,arXiv preprint arXiv:1605.07787.,0,1,0
1046-2023,METHODS,0,4,0
2159-8274,CANCER DISCOVERY,0,3,0
0887-6924,LEUKEMIA,0,1,0
0020-7136,INTERNATIONAL JOURNAL OF CANCER,0,10,0
0300-5127,BIOCHEMICAL SOCIETY TRANSACTIONS,0,1,0
Nature,Nature,0,7,0
Technical Report BIO-252,Technical Report BIO-252,0,1,0
Journal of Machine Learning Research,Journal of Machine Learning Research,0,2,0
0162-8828,IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,0,7,0
0266-4666,ECONOMETRIC THEORY,0,4,0
0039-2499,STROKE,0,6,0
0065-1419,CEREBRAL HEMORRHAGE,0,2,0
0304-3878,JOURNAL OF DEVELOPMENT ECONOMICS,0,1,0
0734-306X,JOURNAL OF LABOR ECONOMICS,0,1,0
0300-5771,INTERNATIONAL JOURNAL OF EPIDEMIOLOGY,0,24,0
1053-4245,JOURNAL OF EXPOSURE ANALYSIS AND ENVIRONMENTAL EPIDEMIOLOGY,0,3,0
1368-9800,PUBLIC HEALTH NUTRITION,0,6,0
1071-7323,OBESITY RESEARCH,0,2,0
1471-2458,BMC PUBLIC HEALTH,0,2,0
WWW document.,WWW document.,0,1,0
Observational Studies,Observational Studies,0,1,0
BMC Public Health,BMC Public Health,0,1,0
J. Inst. Math. Stat,J. Inst. Math. Stat,0,1,0
Statistical Methods in Medical Research,Statistical Methods in Medical Research,0,7,0
1524-6094,JOURNAL OF WOMENS HEALTH & GENDER-BASED MEDICINE,0,1,0
1549-1676,PLOS MEDICINE,0,4,0
0950-2688,EPIDEMIOLOGY AND INFECTION,0,9,0
1025-496X,EUROSURVEILLANCE,0,1,0
1471-2334,BMC INFECTIOUS DISEASES,0,6,0
1755-4365,EPIDEMICS,0,7,0
1471-082X,STATISTICAL MODELLING,0,8,0
1660-4601,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,0,1,0
1746-0913,Future Microbiology,0,1,0
0962-8452,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0,10,0
J Stat Softw,J Stat Softw,0,1,0
0003-0147,AMERICAN NATURALIST,0,1,0
0270-9139,HEPATOLOGY,0,3,0
0025-6196,MAYO CLINIC PROCEEDINGS,0,1,0
1532-4435,JOURNAL OF MACHINE LEARNING RESEARCH,0,16,0
1877-5845,SPATIAL AND SPATIO-TEMPORAL EPIDEMIOLOGY,0,1,0
1180-4009,ENVIRONMETRICS,0,25,0
1991-959X,GEOSCIENTIFIC MODEL DEVELOPMENT,0,1,0
0896-6273,NEURON,0,1,0
1663-4365,FRONTIERS IN AGING NEUROSCIENCE,0,1,0
1380-3395,JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY,0,2,0
Journal of the Japan Statistical Society,Journal of the Japan Statistical Society,0,1,0
1474-1776,NATURE REVIEWS DRUG DISCOVERY,0,1,0
0394-6320,INTERNATIONAL JOURNAL OF IMMUNOPATHOLOGY AND PHARMACOLOGY,0,1,0
1574-7891,MOLECULAR ONCOLOGY,0,1,0
0169-2070,INTERNATIONAL JOURNAL OF FORECASTING,0,1,0
1019-6439,INTERNATIONAL JOURNAL OF ONCOLOGY,0,2,0
1471-2407,BMC CANCER,0,3,0
Philosophical Transactions of the Royal Society of London,Philosophical Transactions of the Royal Society of London,0,1,0
Scand. Actuar. J.,Scand. Actuar. J.,0,1,0
National Vital Statistics Reports,National Vital Statistics Reports,0,1,0
0269-9370,AIDS,0,11,0
0270-0255,MATHEMATICAL MODELLING,0,6,0
1524-6175,JOURNAL OF CLINICAL HYPERTENSION,0,1,0
1053-8569,PHARMACOEPIDEMIOLOGY AND DRUG SAFETY,0,2,0
0319-5724,CANADIAN JOURNAL OF STATISTICS-REVUE CANADIENNE DE STATISTIQUE,0,27,0
Morbidity and MortalityWeekly Report,Morbidity and MortalityWeekly Report,0,1,0
SPRINGER SERIES STAT,SPRINGER SERIES STAT,0,11,0
Stat Biosci,Stat Biosci,0,1,0
1740-7745,CLINICAL TRIALS,0,16,0
IFS WORKING PAPERS,IFS WORKING PAPERS,0,1,0
The International Journal of Biostatistics,The International Journal of Biostatistics,0,9,0
1055-9965,CANCER EPIDEMIOLOGY BIOMARKERS & PREVENTION,0,10,0
1549-1277,PLOS MEDICINE,0,11,0
0066-4308,ANNUAL REVIEW OF PSYCHOLOGY,0,3,0
0039-0402,STATISTICA NEERLANDICA,0,6,0
1054-3406,JOURNAL OF BIOPHARMACEUTICAL STATISTICS,0,14,0
2049-1573,STAT,0,1,0
0306-7734,INTERNATIONAL STATISTICAL REVIEW,0,14,0
1389-4986,PREVENTION SCIENCE,0,2,0
2314-6133,BIOMED RESEARCH INTERNATIONAL,0,1,0
0016-5085,GASTROENTEROLOGY,0,4,0
0001-5652,HUMAN HEREDITY,0,33,0
0002-9149,AMERICAN JOURNAL OF CARDIOLOGY,0,2,0
Mathematical Intelligencer,Mathematical Intelligencer,0,1,0
Genetic Epidemiology,Genetic Epidemiology,0,3,0
0364-765X,MATHEMATICS OF OPERATIONS RESEARCH,0,1,0
Sankhya: The Indian Journal of Statistics,Sankhya: The Indian Journal of Statistics,0,2,0
1066-5099,STEM CELLS,0,1,0
0892-6638,FASEB JOURNAL,0,1,0
0014-5793,FEBS LETTERS,0,5,0
1742-464X,FEBS JOURNAL,0,1,0
1055-6788,OPTIMIZATION METHODS & SOFTWARE,0,3,0
0025-5610,MATHEMATICAL PROGRAMMING,0,4,0
Foundations and Trends in Machine Learning,Foundations and Trends in Machine Learning,0,1,0
1936-4954,SIAM JOURNAL ON IMAGING SCIENCES,0,1,0
0009-7322,CIRCULATION,0,22,0
0378-1119,GENE,0,1,0
1545-7885,PLOS BIOLOGY,0,3,0
0027-8874,JOURNAL OF THE NATIONAL CANCER INSTITUTE,0,30,0
ADV NEURAL INFORM PR,ADV NEURAL INFORM PR,0,5,0
J. Math. Model. Algorithms,J. Math. Model. Algorithms,0,1,0
0008-543X,CANCER,0,8,0
1551-7144,CONTEMPORARY CLINICAL TRIALS,0,3,0
0732-183X,JOURNAL OF CLINICAL ONCOLOGY,0,28,0
Statistics Surveys,Statistics Surveys,0,3,0
Journal of the Royal Statistical Society Series C (Applied Statistics),Journal of the Royal Statistical Society Series C (Applied Statistics),0,1,0
Controlled Clinical Trials,Controlled Clinical Trials,0,1,0
0950-9232,ONCOGENE,0,4,0
1756-994X,GENOME MEDICINE,0,4,0
0960-8931,MELANOMA RESEARCH,0,1,0
0003-2670,ANALYTICA CHIMICA ACTA,0,1,0
0007-0920,BRITISH JOURNAL OF CANCER,0,9,0
1522-8517,NEURO-ONCOLOGY,0,1,0
1474-175X,NATURE REVIEWS CANCER,0,6,0
0888-7543,GENOMICS,0,8,0
0906-6705,EXPERIMENTAL DERMATOLOGY,0,1,0
0147-5185,AMERICAN JOURNAL OF SURGICAL PATHOLOGY,0,1,0
1742-5689,JOURNAL OF THE ROYAL SOCIETY INTERFACE,0,6,0
0096-3003,APPLIED MATHEMATICS AND COMPUTATION,0,2,0
0265-0746,IMA JOURNAL OF MATHEMATICS APPLIED IN MEDICINE AND BIOLOGY,0,3,0
1369-1473,AUSTRALIAN & NEW ZEALAND JOURNAL OF STATISTICS,0,5,0
0028-1441,NAVAL RESEARCH LOGISTICS,0,1,0
Theoretical Population Biology,Theoretical Population Biology,0,1,0
Australian Journal of Statistics,Australian Journal of Statistics,0,3,0
GAUSSIAN PROCESSES FOR MACHINE LEARNING,GAUSSIAN PROCESSES FOR MACHINE LEARNING,0,2,0
1047-3211,CEREBRAL CORTEX,0,1,0
0035-9238,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES A-STATISTICS IN SOCIETY,0,12,0
0266-4763,JOURNAL OF APPLIED STATISTICS,0,6,0
0099-5355,LANCET,0,12,0
0269-5022,PAEDIATRIC AND PERINATAL EPIDEMIOLOGY,0,3,0
1474-7596,GENOME BIOLOGY,0,2,0
0024-3795,LINEAR ALGEBRA AND ITS APPLICATIONS,0,1,0
1535-6108,CANCER CELL,0,8,0
Systems Biology,Systems Biology,0,1,0
Technical Report No. 65,Technical Report No. 65,0,1,0
Rapport technique,Rapport technique,0,1,0
Methods in Microarray Data Analysis,Methods in Microarray Data Analysis,0,1,0
0305-7372,CANCER TREATMENT REVIEWS,0,1,0
1465-542X,BREAST CANCER RESEARCH,0,2,0
Journal of the Royal Statistical Society (Series B),Journal of the Royal Statistical Society (Series B),0,3,0
