ISSN,TITLE,CITED_OUT,CITED_IN,TOT_ART
1756-0381,BioData Mining,0,0,0
2194-6302,Statistical Applications in Genetics and Molecular Biology,0,2,0
0219-7200,Journal of Bioinformatics and Computational Biology,0,0,0
1913-2751,Interdisciplinary Sciences-Computational Life Sciences,0,0,0
2168-2194,IEEE Journal of Biomedical and Health Informatics,0,0,0
1759-2879,Research Synthesis Methods,0,10,0
1662-5196,Frontiers in Neuroinformatics,0,0,0
2041-1480,Journal of Biomedical Semantics,0,0,0
1751-3758,Journal of Biological Dynamics,0,0,0
1687-5265,Computational Intelligence and Neuroscience,0,1,0
0741-0395,GENETIC EPIDEMIOLOGY,0,19,0
0039-0526,STATISTICIAN,0,42,0
1054-3406,JOURNAL OF BIOPHARMACEUTICAL STATISTICS,0,74,0
0099-5355,LANCET,0,29,0
0140-6736,LANCET,0,81,0
0960-7692,ULTRASOUND IN OBSTETRICS & GYNECOLOGY,0,9,0
0009-9147,CLINICAL CHEMISTRY,0,12,0
0162-1459,JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION,0,947,0
0305-1870,CLINICAL AND EXPERIMENTAL PHARMACOLOGY AND PHYSIOLOGY,0,2,0
0003-2999,ANESTHESIA AND ANALGESIA,0,5,0
0266-4763,JOURNAL OF APPLIED STATISTICS,0,29,0
"Technical Report, EP09-A3","Technical Report, EP09-A3",0,1,0
J Hypertension,J Hypertension,0,1,0
Personal communication,Personal communication,0,1,0
Technical Report,Technical Report,0,9,0
0012-9682,ECONOMETRICA,0,63,0
1557-4679,INTERNATIONAL JOURNAL OF BIOSTATISTICS,0,24,0
0895-4356,JOURNAL OF CLINICAL EPIDEMIOLOGY,0,167,0
0027-3171,MULTIVARIATE BEHAVIORAL RESEARCH,0,27,0
1539-1604,PHARMACEUTICAL STATISTICS,0,77,0
0003-6846,APPLIED ECONOMICS,0,1,0
0959-8138,BRITISH MEDICAL JOURNAL,0,57,0
0002-9262,AMERICAN JOURNAL OF EPIDEMIOLOGY,0,194,0
1061-8600,JOURNAL OF COMPUTATIONAL AND GRAPHICAL STATISTICS,0,55,0
1548-7660,JOURNAL OF STATISTICAL SOFTWARE,0,55,0
1047-1987,POLITICAL ANALYSIS,0,8,0
J Comput Graph Stat,J Comput Graph Stat,0,5,0
0034-6535,REVIEW OF ECONOMICS AND STATISTICS,0,17,0
0820-3946,CANADIAN MEDICAL ASSOCIATION JOURNAL,0,9,0
0003-1305,AMERICAN STATISTICIAN,0,111,0
0028-4793,NEW ENGLAND JOURNAL OF MEDICINE,0,143,0
0959-535X,BRITISH MEDICAL JOURNAL,0,70,0
0035-9246,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-METHODOLOGICAL,0,126,0
1098-3015,VALUE IN HEALTH,0,20,0
0883-4237,STATISTICAL SCIENCE,0,123,0
1525-8610,JOURNAL OF THE AMERICAN MEDICAL DIRECTORS ASSOCIATION,0,2,0
0098-7484,JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION,0,96,0
Evid Based Med,Evid Based Med,0,2,0
Encyclopedia of biostatistics,Encyclopedia of biostatistics,0,1,0
0040-1706,TECHNOMETRICS,0,63,0
0197-2456,CONTROLLED CLINICAL TRIALS,0,88,0
Suppl. J. R. Stat. Soc.,Suppl. J. R. Stat. Soc.,0,3,0
J. Comp. Graph Stat,J. Comp. Graph Stat,0,1,0
0190-9622,JOURNAL OF THE AMERICAN ACADEMY OF DERMATOLOGY,0,2,0
0303-6979,JOURNAL OF CLINICAL PERIODONTOLOGY,0,1,0
0361-0926,COMMUNICATIONS IN STATISTICS-THEORY AND METHODS,0,65,0
0889-5406,AMERICAN JOURNAL OF ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,0,2,0
1076-0512,DERMATOLOGIC SURGERY,0,1,0
1551-7144,CONTEMPORARY CLINICAL TRIALS,0,35,0
Biometrika,Biometrika,0,8,0
0364-2313,WORLD JOURNAL OF SURGERY,0,2,0
0027-8874,JOURNAL OF THE NATIONAL CANCER INSTITUTE,0,54,0
1352-8505,ENVIRONMENTAL AND ECOLOGICAL STATISTICS,0,13,0
1935-7524,ELECTRONIC JOURNAL OF STATISTICS,0,10,0
0319-5724,CANADIAN JOURNAL OF STATISTICS-REVUE CANADIENNE DE STATISTIQUE,0,68,0
0167-9473,COMPUTATIONAL STATISTICS & DATA ANALYSIS,0,205,0
0003-1224,AMERICAN SOCIOLOGICAL REVIEW,0,3,0
0021-9746,JOURNAL OF CLINICAL PATHOLOGY,0,1,0
0027-8424,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,0,42,0
arXiv preprint arXiv: 1504. 07336,arXiv preprint arXiv: 1504. 07336,0,1,0
Scand J Statist,Scand J Statist,0,1,0
0925-2312,NEUROCOMPUTING,0,1,0
0003-4851,ANNALS OF MATHEMATICAL STATISTICS,0,43,0
0898-929X,JOURNAL OF COGNITIVE NEUROSCIENCE,0,1,0
2330-9989,2013 3RD INTERNATIONAL WORKSHOP ON PATTERN RECOGNITION IN NEUROIMAGING (PRNI 2013),0,1,0
0006-8993,BRAIN RESEARCH,0,1,0
1053-8119,NEUROIMAGE,0,26,0
0302-9743,"INFORMATION PROCESSING IN MEDICAL IMAGING, PROCEEDINGS",0,6,0
0036-8075,SCIENCE,0,35,0
1065-9471,HUMAN BRAIN MAPPING,0,7,0
2213-1582,NEUROIMAGE-CLINICAL,0,1,0
1364-6613,TRENDS IN COGNITIVE SCIENCES,0,1,0
1532-4435,JOURNAL OF MACHINE LEARNING RESEARCH,0,15,0
0167-6806,BREAST CANCER RESEARCH AND TREATMENT,0,11,0
1471-2288,BMC MEDICAL RESEARCH METHODOLOGY,0,60,0
1027-3719,INTERNATIONAL JOURNAL OF TUBERCULOSIS AND LUNG DISEASE,0,1,0
0033-2909,PSYCHOLOGICAL BULLETIN,0,32,0
0954-6111,RESPIRATORY MEDICINE,0,1,0
0969-9546,EUROPEAN JOURNAL OF EMERGENCY MEDICINE,0,1,0
1472-6963,BMC HEALTH SERVICES RESEARCH,0,9,0
1073-449X,AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE,0,6,0
ENCY BIOSTATISTICS,ENCY BIOSTATISTICS,0,1,0
0047-259X,JOURNAL OF MULTIVARIATE ANALYSIS,0,45,0
0022-2496,JOURNAL OF MATHEMATICAL PSYCHOLOGY,0,11,0
1369-7412,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-STATISTICAL METHODOLOGY,0,223,0
0161-5505,JOURNAL OF NUCLEAR MEDICINE,0,19,0
0943-4062,COMPUTATIONAL STATISTICS,0,14,0
0363-9762,CLINICAL NUCLEAR MEDICINE,0,2,0
0033-8419,RADIOLOGY,0,37,0
0026-1335,METRIKA,0,9,0
0960-3174,STATISTICS AND COMPUTING,0,58,0
1076-6332,ACADEMIC RADIOLOGY,0,12,0
"Practical Assessment, Research & Evaluation","Practical Assessment, Research & Evaluation",0,1,0
0969-8051,NUCLEAR MEDICINE AND BIOLOGY,0,1,0
1087-0156,NATURE BIOTECHNOLOGY,0,3,0
0018-9286,IEEE TRANSACTIONS ON AUTOMATIC CONTROL,0,10,0
0194-911X,HYPERTENSION,0,12,0
0009-7322,CIRCULATION,0,30,0
0250-8095,AMERICAN JOURNAL OF NEPHROLOGY,0,1,0
0049-1241,SOCIOLOGICAL METHODS & RESEARCH,0,25,0
0090-5364,ANNALS OF STATISTICS,0,202,0
0009-9236,CLINICAL PHARMACOLOGY & THERAPEUTICS,0,16,0
0361-0918,COMMUNICATIONS IN STATISTICS-SIMULATION AND COMPUTATION,0,47,0
0271-4132,PERSPECTIVES ON BIG DATA ANALYSIS: METHODOLOGIES AND APPLICATIONS,0,1,0
1525-0016,MOLECULAR THERAPY,0,1,0
0035-9254,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES C-APPLIED STATISTICS,0,136,0
1045-2249,BEHAVIORAL ECOLOGY,0,1,0
"Journal of Agricultural, Biological, and Environmental Statistics","Journal of Agricultural, Biological, and Environmental Statistics",0,2,0
0732-183X,JOURNAL OF CLINICAL ONCOLOGY,0,88,0
1198-0052,CURRENT ONCOLOGY,0,1,0
1380-7870,LIFETIME DATA ANALYSIS,0,69,0
1932-6203,PLOS ONE,0,36,0
0143-005X,JOURNAL OF EPIDEMIOLOGY AND COMMUNITY HEALTH,0,26,0
0340-6717,HUMAN GENETICS,0,4,0
0363-6143,AMERICAN JOURNAL OF PHYSIOLOGY-CELL PHYSIOLOGY,0,1,0
MULTIVARIATE SURVIVAL ANALYSIS AND COMPETING RISKS,MULTIVARIATE SURVIVAL ANALYSIS AND COMPETING RISKS,0,1,0
1470-2045,LANCET ONCOLOGY,0,6,0
0196-5204,SIAM JOURNAL ON SCIENTIFIC AND STATISTICAL COMPUTING,0,5,0
1083-7159,ONCOLOGIST,0,3,0
0007-0920,BRITISH JOURNAL OF CANCER,0,32,0
1341-9625,INTERNATIONAL JOURNAL OF CLINICAL ONCOLOGY,0,2,0
Br J Cancer,Br J Cancer,0,1,0
Statistical Science,Statistical Science,0,16,0
1047-2797,ANNALS OF EPIDEMIOLOGY,0,16,0
1555-9041,CLINICAL JOURNAL OF THE AMERICAN SOCIETY OF NEPHROLOGY,0,3,0
1046-6673,JOURNAL OF THE AMERICAN SOCIETY OF NEPHROLOGY,0,3,0
1352-4585,MULTIPLE SCLEROSIS,0,5,0
0022-3204,JOURNAL OF OBSTETRICS & GYNAECOLOGY OF THE BRITISH COMMONWEALTH,0,1,0
0029-7844,OBSTETRICS AND GYNECOLOGY,0,9,0
0001-6349,ACTA OBSTETRICIA ET GYNECOLOGICA SCANDINAVICA,0,2,0
0039-2499,STROKE,0,23,0
0021-972X,JOURNAL OF CLINICAL ENDOCRINOLOGY & METABOLISM,0,9,0
1745-6215,TRIALS,0,12,0
2044-6055,BMJ OPEN,0,2,0
0002-9378,AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY,0,7,0
1070-5511,STRUCTURAL EQUATION MODELING-A MULTIDISCIPLINARY JOURNAL,0,19,0
SHELF SHEFFIELD ELIC,SHELF SHEFFIELD ELIC,0,1,0
ISBA Bull,ISBA Bull,0,1,0
1536-867X,STATA JOURNAL,0,21,0
0304-4076,JOURNAL OF ECONOMETRICS,0,22,0
0161-6420,OPHTHALMOLOGY,0,3,0
0749-596X,JOURNAL OF MEMORY AND LANGUAGE,0,4,0
1069-9384,PSYCHONOMIC BULLETIN & REVIEW,0,2,0
0022-5371,JOURNAL OF VERBAL LEARNING AND VERBAL BEHAVIOR,0,1,0
0010-0285,COGNITIVE PSYCHOLOGY,0,4,0
0096-1523,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-HUMAN PERCEPTION AND PERFORMANCE,0,2,0
1092-4388,JOURNAL OF SPEECH LANGUAGE AND HEARING RESEARCH,0,4,0
0956-7976,PSYCHOLOGICAL SCIENCE,0,3,0
0364-0213,COGNITIVE SCIENCE,0,1,0
0010-0277,COGNITION,0,1,0
0093-934X,BRAIN AND LANGUAGE,0,1,0
0882-7974,PSYCHOLOGY AND AGING,0,3,0
0001-6918,ACTA PSYCHOLOGICA,0,1,0
Language and Cognitive Processes,Language and Cognitive Processes,0,1,0
Cognition,Cognition,0,1,0
0020-3157,ANNALS OF THE INSTITUTE OF STATISTICAL MATHEMATICS,0,34,0
1931-6690,BAYESIAN ANALYSIS,0,54,0
0016-7363,GEOGRAPHICAL ANALYSIS,0,9,0
0167-7152,STATISTICS & PROBABILITY LETTERS,0,48,0
0714-0045,SURVEY METHODOLOGY,0,2,0
Journal of Geographical Systems,Journal of Geographical Systems,0,1,0
Stat Sci,Stat Sci,0,31,0
Spat Spatiotemporal Epidemiol,Spat Spatiotemporal Epidemiol,0,3,0
0008-5472,CANCER RESEARCH,0,16,0
1471-2164,BMC GENOMICS,0,9,0
0303-6898,SCANDINAVIAN JOURNAL OF STATISTICS,0,81,0
0006-4971,BLOOD,0,11,0
0390-6078,HAEMATOLOGICA-THE HEMATOLOGY JOURNAL,0,1,0
Blood,Blood,0,1,0
0581-5738,SANKHYA-THE INDIAN JOURNAL OF STATISTICS SERIES B,0,3,0
1471-082X,STATISTICAL MODELLING,0,39,0
1017-0405,STATISTICA SINICA,0,92,0
0094-9655,JOURNAL OF STATISTICAL COMPUTATION AND SIMULATION,0,26,0
Stat. Neerl.,Stat. Neerl.,0,2,0
Applied Statistics,Applied Statistics,0,12,0
Journal of Computational and Graphical Statistics,Journal of Computational and Graphical Statistics,0,15,0
1553-7358,PLOS COMPUTATIONAL BIOLOGY,0,1,0
0002-9297,AMERICAN JOURNAL OF HUMAN GENETICS,0,24,0
0306-7734,INTERNATIONAL STATISTICAL REVIEW,0,27,0
1061-4036,NATURE GENETICS,0,25,0
0003-4800,ANNALS OF HUMAN GENETICS,0,7,0
0001-5652,HUMAN HEREDITY,0,11,0
Inst Stat Mimeo Ser,Inst Stat Mimeo Ser,0,1,0
0340-5443,BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY,0,1,0
1525-1578,JOURNAL OF MOLECULAR DIAGNOSTICS,0,1,0
0176-4268,JOURNAL OF CLASSIFICATION,0,8,0
1041-4347,IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,0,1,0
0950-9232,ONCOGENE,0,1,0
0885-6125,MACHINE LEARNING,0,18,0
0377-0427,JOURNAL OF COMPUTATIONAL AND APPLIED MATHEMATICS,0,2,0
1045-9227,IEEE TRANSACTIONS ON NEURAL NETWORKS,0,2,0
5th Berkeley Symp. Math. Statis. and Prob.,5th Berkeley Symp. Math. Statis. and Prob.,0,1,0
0376-8716,DRUG AND ALCOHOL DEPENDENCE,0,13,0
0306-4603,ADDICTIVE BEHAVIORS,0,4,0
1937-1888,JOURNAL OF STUDIES ON ALCOHOL AND DRUGS,0,1,0
1054-139X,JOURNAL OF ADOLESCENT HEALTH,0,1,0
0272-7358,CLINICAL PSYCHOLOGY REVIEW,0,3,0
1389-4986,PREVENTION SCIENCE,0,3,0
1462-2203,NICOTINE & TOBACCO RESEARCH,0,2,0
1554-351X,BEHAVIOR RESEARCH METHODS,0,6,0
1082-989X,PSYCHOLOGICAL METHODS,0,88,0
1090-7165,AIDS AND BEHAVIOR,0,2,0
1050-8392,JOURNAL OF RESEARCH ON ADOLESCENCE,0,1,0
0954-5794,DEVELOPMENT AND PSYCHOPATHOLOGY,0,5,0
0091-6749,JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY,0,2,0
1868-7075,CLINICAL EPIGENETICS,0,2,0
0016-6707,GENETICA,0,2,0
1528-4050,CURRENT OPINION IN ALLERGY AND CLINICAL IMMUNOLOGY,0,1,0
1868-7083,CLINICAL EPIGENETICS,0,1,0
0708-5591,CANADIAN PSYCHOLOGY-PSYCHOLOGIE CANADIENNE,0,1,0
0272-989X,MEDICAL DECISION MAKING,0,62,0
0278-0062,IEEE TRANSACTIONS ON MEDICAL IMAGING,0,10,0
1756-1833,BRITISH MEDICAL JOURNAL,0,25,0
0003-9942,ARCHIVES OF NEUROLOGY,0,8,0
0166-2236,TRENDS IN NEUROSCIENCES,0,1,0
0361-803X,AMERICAN JOURNAL OF ROENTGENOLOGY,0,10,0
1044-3983,EPIDEMIOLOGY,0,114,0
Comput. Statist. Data Anal,Comput. Statist. Data Anal,0,1,0
0008-543X,CANCER,0,35,0
Journal of Statistical Planning and Inference,Journal of Statistical Planning and Inference,0,1,0
0964-1998,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES A-STATISTICS IN SOCIETY,0,64,0
0894-069X,NAVAL RESEARCH LOGISTICS,0,1,0
Stata J,Stata J,0,5,0
Stat Med,Stat Med,0,37,0
0085-2538,KIDNEY INTERNATIONAL,0,3,0
0895-7061,AMERICAN JOURNAL OF HYPERTENSION,0,4,0
0167-5273,INTERNATIONAL JOURNAL OF CARDIOLOGY,0,2,0
STATISTICAL ANALYSIS OF RECURRENT EVENTS,STATISTICAL ANALYSIS OF RECURRENT EVENTS,0,3,0
Promoting Cardiovascular Health in the Developing World: A Critical Challenge to Achieve Global Health,Promoting Cardiovascular Health in the Developing World: A Critical Challenge to Achieve Global Health,0,1,0
0003-9926,ARCHIVES OF INTERNAL MEDICINE,0,19,0
0022-3085,JOURNAL OF NEUROSURGERY,0,1,0
0378-3758,JOURNAL OF STATISTICAL PLANNING AND INFERENCE,0,91,0
0937-941X,OSTEOPOROSIS INTERNATIONAL,0,7,0
0033-3123,PSYCHOMETRIKA,0,57,0
0271-7123,SOCIAL SCIENCE & MEDICINE PART A-MEDICAL SOCIOLOGY,0,1,0
0007-9235,CA-A CANCER JOURNAL FOR CLINICIANS,0,6,0
0393-2990,EUROPEAN JOURNAL OF EPIDEMIOLOGY,0,9,0
0025-7079,MEDICAL CARE,0,29,0
Educ Meas Issues Pract.,Educ Meas Issues Pract.,0,1,0
STATA TECHNICAL B,STATA TECHNICAL B,0,1,0
Journal of biopharmaceutical statistics,Journal of biopharmaceutical statistics,0,3,0
0040-6376,THORAX,0,5,0
1369-1473,AUSTRALIAN & NEW ZEALAND JOURNAL OF STATISTICS,0,18,0
0884-8734,JOURNAL OF GENERAL INTERNAL MEDICINE,0,6,0
1932-6157,ANNALS OF APPLIED STATISTICS,0,25,0
0264-410X,VACCINE,0,10,0
1088-9051,GENOME RESEARCH,0,4,0
0003-4975,ANNALS OF THORACIC SURGERY,0,4,0
0028-0836,NATURE,0,28,0
1758-5996,DIABETOLOGY & METABOLIC SYNDROME,0,1,0
0006-3568,BIOSCIENCE,0,2,0
0002-8894,AMERICAN INDUSTRIAL HYGIENE ASSOCIATION JOURNAL,0,2,0
0301-5661,COMMUNITY DENTISTRY AND ORAL EPIDEMIOLOGY,0,4,0
"JSM proceedings, biometrics section","JSM proceedings, biometrics section",0,1,0
Biostatistics,Biostatistics,0,10,0
Multimedia Man Cardiothorac Surg,Multimedia Man Cardiothorac Surg,0,1,0
Journal of Occupational and Environmental Hygiene,Journal of Occupational and Environmental Hygiene,0,1,0
J Surg Oncol,J Surg Oncol,0,1,0
Applied Psychological Measurement,Applied Psychological Measurement,0,1,0
BioScience,BioScience,0,1,0
1180-4009,ENVIRONMETRICS,0,33,0
0017-9124,HEALTH SERVICES RESEARCH,0,5,0
0002-8614,JOURNAL OF THE AMERICAN GERIATRICS SOCIETY,0,8,0
2168-6106,JAMA INTERNAL MEDICINE,0,2,0
Stat Meth Med Res,Stat Meth Med Res,0,16,0
0167-6296,JOURNAL OF HEALTH ECONOMICS,0,23,0
Journal of Business & Economic Statistics,Journal of Business & Economic Statistics,0,3,0
0967-3334,PHYSIOLOGICAL MEASUREMENT,0,1,0
0300-5771,INTERNATIONAL JOURNAL OF EPIDEMIOLOGY,0,88,0
0195-9131,MEDICINE AND SCIENCE IN SPORTS AND EXERCISE,0,6,0
1747-7166,INTERNATIONAL JOURNAL OF PEDIATRIC OBESITY,0,2,0
1930-7381,OBESITY,0,4,0
1549-1277,PLOS MEDICINE,0,16,0
1479-5868,INTERNATIONAL JOURNAL OF BEHAVIORAL NUTRITION AND PHYSICAL ACTIVITY,0,3,0
Int J Epidemiol,Int J Epidemiol,0,2,0
Chance,Chance,0,1,0
8750-7587,JOURNAL OF APPLIED PHYSIOLOGY,0,1,0
0933-7954,SOCIAL PSYCHIATRY AND PSYCHIATRIC EPIDEMIOLOGY,0,3,0
1350-4533,MEDICAL ENGINEERING & PHYSICS,0,1,0
0307-0565,INTERNATIONAL JOURNAL OF OBESITY,0,4,0
0167-6687,INSURANCE MATHEMATICS & ECONOMICS,0,2,0
1084-0699,JOURNAL OF HYDROLOGIC ENGINEERING,0,1,0
0001-8678,ADVANCES IN APPLIED PROBABILITY,0,4,0
1058-4838,CLINICAL INFECTIOUS DISEASES,0,15,0
1436-3240,STOCHASTIC ENVIRONMENTAL RESEARCH AND RISK ASSESSMENT,0,5,0
1475-2840,CARDIOVASCULAR DIABETOLOGY,0,1,0
Publications de l'Institut de Statistique de Paris,Publications de l'Institut de Statistique de Paris,0,1,0
0001-4575,ACCIDENT ANALYSIS AND PREVENTION,0,1,0
1133-0686,TEST,0,18,0
Metron,Metron,0,2,0
0932-5026,STATISTICAL PAPERS,0,7,0
J Ind Eng,J Ind Eng,0,1,0
"UNIVARIATE DISCRETE DISTRIBUTIONS, 3RD EDITION","UNIVARIATE DISCRETE DISTRIBUTIONS, 3RD EDITION",0,1,0
0167-6377,OPERATIONS RESEARCH LETTERS,0,1,0
0070-3370,DEMOGRAPHY,0,5,0
Biom J,Biom J,0,1,0
Monthly Weather Review,Monthly Weather Review,0,1,0
0163-7525,ANNUAL REVIEW OF PUBLIC HEALTH,0,10,0
0360-3016,INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS,0,7,0
JOURNAL OF STATISTICAL THEORY AND PRACTICE,JOURNAL OF STATISTICAL THEORY AND PRACTICE,0,4,0
J. Ind. Eng.,J. Ind. Eng.,0,3,0
0895-7177,MATHEMATICAL AND COMPUTER MODELLING,0,3,0
0022-3239,JOURNAL OF OPTIMIZATION THEORY AND APPLICATIONS,0,1,0
0025-5610,MATHEMATICAL PROGRAMMING,0,1,0
Adv Breast Cancer Res,Adv Breast Cancer Res,0,1,0
1387-5841,METHODOLOGY AND COMPUTING IN APPLIED PROBABILITY,0,2,0
1980-0436,ALEA-LATIN AMERICAN JOURNAL OF PROBABILITY AND MATHEMATICAL STATISTICS,0,1,0
0090-4295,UROLOGY,0,7,0
0928-8244,FEMS IMMUNOLOGY AND MEDICAL MICROBIOLOGY,0,1,0
1350-7265,BERNOULLI,0,10,0
PROCEEDINGS OF THE ROYAL SOCIETY OF LONDON,PROCEEDINGS OF THE ROYAL SOCIETY OF LONDON,0,1,0
Stat Neerl,Stat Neerl,0,2,0
RISK Management: Value At Risk and beyond,RISK Management: Value At Risk and beyond,0,1,0
PloS One,PloS One,0,1,0
0090-466X,JOURNAL OF PHARMACOKINETICS AND BIOPHARMACEUTICS,0,8,0
1350-6277,JOURNAL OF CARDIOVASCULAR RISK,0,1,0
Dose-Response,Dose-Response,0,2,0
AMERICAN JOURNAL OF PSYCHOLOGY,AMERICAN JOURNAL OF PSYCHOLOGY,0,1,0
"Technical Report, Operations Research","Technical Report, Operations Research",0,1,0
1759-4774,NATURE REVIEWS CLINICAL ONCOLOGY,0,1,0
1740-7745,CLINICAL TRIALS,0,66,0
1936-0975,BAYESIAN ANALYSIS,0,2,0
Dose Finding by the Continual Reassessment Method,Dose Finding by the Continual Reassessment Method,0,1,0
Int J Biostat,Int J Biostat,0,13,0
"Clinical trials (London, England)","Clinical trials (London, England)",0,10,0
0251-5350,NEUROEPIDEMIOLOGY,0,3,0
0167-5877,PREVENTIVE VETERINARY MEDICINE,0,6,0
0368-4245,JOURNAL OF THE SOCIETY FOR INDUSTRIAL AND APPLIED MATHEMATICS,0,3,0
0028-3878,NEUROLOGY,0,32,0
0169-2607,COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,0,24,0
"Technical Report, Working Paper","Technical Report, Working Paper",0,1,0
0003-0996,AMERICAN SCIENTIST,0,1,0
0003-4819,ANNALS OF INTERNAL MEDICINE,0,62,0
BAYESIAN ADAPTIVE METHODS FOR CLINICAL TRIALS,BAYESIAN ADAPTIVE METHODS FOR CLINICAL TRIALS,0,2,0
Pharm Med,Pharm Med,0,1,0
0021-9681,JOURNAL OF CHRONIC DISEASES,0,12,0
0306-5251,BRITISH JOURNAL OF CLINICAL PHARMACOLOGY,0,11,0
0267-0623,BRITISH MEDICAL JOURNAL,0,2,0
0044-832X,ANNALS OF ECONOMIC AND SOCIAL MEASUREMENT,0,2,0
1741-7015,BMC MEDICINE,0,3,0
AHRQ PUBLICATION,AHRQ PUBLICATION,0,1,0
Educational Research and Evaluation,Educational Research and Evaluation,0,1,0
Research Report 2014-006,Research Report 2014-006,0,1,0
0027-9684,JOURNAL OF THE NATIONAL MEDICAL ASSOCIATION,0,2,0
1055-9965,CANCER EPIDEMIOLOGY BIOMARKERS & PREVENTION,0,9,0
0890-765X,JOURNAL OF RURAL HEALTH,0,1,0
0959-8049,EUROPEAN JOURNAL OF CANCER,0,18,0
0891-1150,CLEVELAND CLINIC JOURNAL OF MEDICINE,0,2,0
0957-5243,CANCER CAUSES & CONTROL,0,5,0
CoRR,CoRR,0,2,0
Stat Methods Med Res,Stat Methods Med Res,0,8,0
0282-423X,JOURNAL OF OFFICIAL STATISTICS,0,2,0
0302-2838,EUROPEAN UROLOGY,0,7,0
SID Database Documentation,SID Database Documentation,0,1,0
Vital and Health Statistics Series,Vital and Health Statistics Series,0,1,0
0026-1270,METHODS OF INFORMATION IN MEDICINE,0,10,0
