ISSN,TITLE,CITED_OUT,CITED_IN,TOT_ART
1868-1743,Molecular Informatics,0,0,0
1467-5463,BRIEFINGS IN BIOINFORMATICS,0,1,0
1758-0463,Database-The Journal of Biological Databases and Curation,0,0,0
0303-2647,BIOSYSTEMS,0,0,0
0001-5342,ACTA BIOTHEORETICA,0,3,0
2194-573X,International Journal of Biostatistics,0,0,0
1547-1063,Mathematical Biosciences and Engineering,0,0,0
1431-7613,THEORY IN BIOSCIENCES,0,0,0
1946-6315,Statistics in Biopharmaceutical Research,0,0,0
0385-4035,Hokkaido Mathematical Journal,0,0,0
1759-0876,Wiley Interdisciplinary Reviews-Computational Molecular Science,0,0,0
2156-7018,Journal of Medical Imaging and Health Informatics,0,0,0
1756-0381,BioData Mining,0,0,0
2194-6302,Statistical Applications in Genetics and Molecular Biology,0,1,0
0219-7200,Journal of Bioinformatics and Computational Biology,0,0,0
1913-2751,Interdisciplinary Sciences-Computational Life Sciences,0,0,0
2168-2194,IEEE Journal of Biomedical and Health Informatics,0,0,0
1759-2879,Research Synthesis Methods,0,0,0
1662-5196,Frontiers in Neuroinformatics,0,0,0
2041-1480,Journal of Biomedical Semantics,0,0,0
1751-3758,Journal of Biological Dynamics,0,0,0
1687-5265,Computational Intelligence and Neuroscience,0,0,0
0741-0395,GENETIC EPIDEMIOLOGY,0,0,0
1051-8215,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY,0,11,0
0018-9545,IEEE TRANSACTIONS ON VEHICULAR TECHNOLOGY,0,7,0
1553-877X,IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,0,2,0
0733-8716,IEEE JOURNAL ON SELECTED AREAS IN COMMUNICATIONS,0,18,0
0163-6804,IEEE COMMUNICATIONS MAGAZINE,0,19,0
1542-0973,INTERNATIONAL JOURNAL OF SATELLITE COMMUNICATIONS AND NETWORKING,0,1,0
1520-9210,IEEE TRANSACTIONS ON MULTIMEDIA,0,10,0
1557-170X,2010 ANNUAL INTERNATIONAL CONFERENCE OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY (EMBC),0,52,0
1536-1276,IEEE TRANSACTIONS ON WIRELESS COMMUNICATIONS,0,7,0
0098-3063,IEEE TRANSACTIONS ON CONSUMER ELECTRONICS,0,4,0
0018-9219,PROCEEDINGS OF THE IEEE,0,29,0
Mobile WiMAX,Mobile WiMAX,0,1,0
Mach. Learn.,Mach. Learn.,0,1,0
Wireless Networks,Wireless Networks,0,1,0
LECT NOTES COMPUTER,LECT NOTES COMPUTER,0,5,0
International Journal of Computer Theory and Engineering,International Journal of Computer Theory and Engineering,0,1,0
IEEE Wireless Communications,IEEE Wireless Communications,0,1,0
0004-5411,JOURNAL OF THE ACM,0,4,0
0743-166X,"IEEE INFOCOM '99 - THE CONFERENCE ON COMPUTER COMMUNICATIONS, VOLS 1-3, PROCEEDINGS: THE FUTURE IS NOW",0,1,0
1060-3425,"PROCEEDINGS OF THE THIRTY-FIRST HAWAII INTERNATIONAL CONFERENCE ON SYSTEM SCIENCES, VOL IV: INTERNET AND THE DIGITAL ECONOMY TRACT",0,1,0
0942-4962,MULTIMEDIA SYSTEMS,0,2,0
1070-986X,IEEE MULTIMEDIA,0,6,0
0950-5849,INFORMATION AND SOFTWARE TECHNOLOGY,0,1,0
0302-9743,"MODELING AND USING CONTEXT, PROCEEDINGS",0,143,0
THESIS U MARYLAND,THESIS U MARYLAND,0,1,0
Int J Chin Stud,Int J Chin Stud,0,1,0
Int. J. Parallel Distrib. Comput.,Int. J. Parallel Distrib. Comput.,0,1,0
1875-6883,INTERNATIONAL JOURNAL OF COMPUTATIONAL INTELLIGENCE SYSTEMS,0,1,0
0001-0782,COMMUNICATIONS OF THE ACM,0,12,0
1079-5006,JOURNALS OF GERONTOLOGY SERIES A-BIOLOGICAL SCIENCES AND MEDICAL SCIENCES,0,3,0
1094-6977,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND REVIEWS,0,13,0
Brain Aging,Brain Aging,0,1,0
International Journal of Networking and Virtual Organisations,International Journal of Networking and Virtual Organisations,0,1,0
Interact,Interact,0,1,0
New Review of Hypermedia and Multimedia,New Review of Hypermedia and Multimedia,0,1,0
Virtual Real,Virtual Real,0,1,0
JOURNAL OF GERONTOLOGICAL SOCIAL WORK,JOURNAL OF GERONTOLOGICAL SOCIAL WORK,0,1,0
0007-1013,BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY,0,1,0
0031-9155,PHYSICS IN MEDICINE AND BIOLOGY,0,66,0
0272-1716,IEEE COMPUTER GRAPHICS AND APPLICATIONS,0,11,0
0003-2409,ANAESTHESIA,0,2,0
0168-8278,JOURNAL OF HEPATOLOGY,0,1,0
1077-2626,IEEE TRANSACTIONS ON VISUALIZATION AND COMPUTER GRAPHICS,0,14,0
0007-9235,CA-A CANCER JOURNAL FOR CLINICIANS,0,12,0
0922-6389,ARTIFICIAL INTELLIGENCE IN EDUCATION: SUPPORTING LEARNING THROUGH INTELLIGENT AND SOCIALLY INFORMED TECHNOLOGY,0,2,0
0885-3010,IEEE TRANSACTIONS ON ULTRASONICS FERROELECTRICS AND FREQUENCY CONTROL,0,30,0
1098-7339,REGIONAL ANESTHESIA AND PAIN MEDICINE,0,2,0
0933-3657,ARTIFICIAL INTELLIGENCE IN MEDICINE,0,42,0
0162-8828,IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,0,139,0
SIGGRAPH Comput. Graph,SIGGRAPH Comput. Graph,0,1,0
Med. Biol. Eng. Comput.,Med. Biol. Eng. Comput.,0,3,0
1939-1412,IEEE TRANSACTIONS ON HAPTICS,0,1,0
0531-5131,CARS 2005: Computer Assisted Radiology and Surgery,0,4,0
0926-9630,MEDICINE MEETS VIRTUAL REALITY 17 - NEXTMED: DESIGN FOR/THE WELL BEING,0,31,0
0018-9537,IEEE TRANSACTIONS ON SONICS AND ULTRASONICS,0,9,0
0278-0062,IEEE TRANSACTIONS ON MEDICAL IMAGING,0,265,0
Proc. 3rd Int. Conf. Computer Supported Educ,Proc. 3rd Int. Conf. Computer Supported Educ,0,1,0
Simulation & Gaming,Simulation & Gaming,0,1,0
0739-5175,IEEE ENGINEERING IN MEDICINE AND BIOLOGY MAGAZINE,0,69,0
0018-9200,IEEE JOURNAL OF SOLID-STATE CIRCUITS,0,21,0
0018-9294,IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,0,266,0
0167-9317,MICROELECTRONIC ENGINEERING,0,1,0
1932-4545,IEEE TRANSACTIONS ON BIOMEDICAL CIRCUITS AND SYSTEMS,0,9,0
2165-4107,2011 IEEE 20TH CONFERENCE ON ELECTRICAL PERFORMANCE OF ELECTRONIC PACKAGING AND SYSTEMS (EPEPS),0,1,0
IEEE reviews in biomedical engineering,IEEE reviews in biomedical engineering,0,3,0
0018-9480,IEEE TRANSACTIONS ON MICROWAVE THEORY AND TECHNIQUES,0,27,0
0175-7571,EUROPEAN BIOPHYSICS JOURNAL WITH BIOPHYSICS LETTERS,0,1,0
0041-1132,TRANSFUSION,0,1,0
0014-5793,FEBS LETTERS,0,3,0
0022-1759,JOURNAL OF IMMUNOLOGICAL METHODS,0,1,0
0197-8462,BIOELECTROMAGNETICS,0,3,0
1386-5056,INTERNATIONAL JOURNAL OF MEDICAL INFORMATICS,0,44,0
0017-9078,HEALTH PHYSICS,0,3,0
1089-7801,IEEE INTERNET COMPUTING,0,6,0
International Journal of Radio Frequency Identification Technology and Applications,International Journal of Radio Frequency Identification Technology and Applications,0,1,0
Sensor Review,Sensor Review,0,1,0
U. S. FDA. CPG. Sec. 400. 210,U. S. FDA. CPG. Sec. 400. 210,0,1,0
0018-9456,IEEE TRANSACTIONS ON INSTRUMENTATION AND MEASUREMENT,0,24,0
1617-4909,PERSONAL AND UBIQUITOUS COMPUTING,0,10,0
1536-1268,IEEE PERVASIVE COMPUTING,0,29,0
1046-8188,ACM TRANSACTIONS ON INFORMATION SYSTEMS,0,3,0
1876-1364,JOURNAL OF AMBIENT INTELLIGENCE AND SMART ENVIRONMENTS,0,6,0
1574-1192,PERVASIVE AND MOBILE COMPUTING,0,6,0
1474-0346,ADVANCED ENGINEERING INFORMATICS,0,1,0
0951-192X,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,0,1,0
Signal & Image Processing: An International Journal (SIPIJ),Signal & Image Processing: An International Journal (SIPIJ),0,1,0
Tech. Rep.,Tech. Rep.,0,1,0
Recent Patents Electr. Eng.,Recent Patents Electr. Eng.,0,1,0
J. Med. Syst.,J. Med. Syst.,0,3,0
1094-687X,"2005 27th Annual International Conference of the IEEE Engineering in Medicine and Biology Society, Vols 1-7",0,70,0
1383-469X,MOBILE NETWORKS & APPLICATIONS,0,9,0
1530-2016,"2003 INTERNATIONAL CONFERENCE ON PARALLEL PROCESSING WORKSHOPS, PROCEEDINGS",0,2,0
0009-7322,CIRCULATION,0,114,0
1084-8045,JOURNAL OF NETWORK AND COMPUTER APPLICATIONS,0,4,0
1022-0038,WIRELESS NETWORKS,0,2,0
1536-1284,IEEE WIRELESS COMMUNICATIONS,0,5,0
Proc. 2007 Int. Conf. Sensor Technol. Appl. (SENSORCOMM 2007),Proc. 2007 Int. Conf. Sensor Technol. Appl. (SENSORCOMM 2007),0,1,0
1550-4859,ACM TRANSACTIONS ON SENSOR NETWORKS,0,3,0
IJDSN,IJDSN,0,1,0
0140-3664,COMPUTER COMMUNICATIONS,0,10,0
0009-9228,CLINICAL PEDIATRICS,0,1,0
1545-102X,WORLDVIEWS ON EVIDENCE-BASED NURSING,0,1,0
0735-1097,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,0,43,0
0031-4005,PEDIATRICS,0,7,0
0022-006X,JOURNAL OF CONSULTING AND CLINICAL PSYCHOLOGY,0,3,0
0300-5771,INTERNATIONAL JOURNAL OF EPIDEMIOLOGY,0,4,0
0098-7484,JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION,0,34,0
0036-8075,SCIENCE,0,38,0
ACM Transactions on Computer-Human Interaction (TOCHI),ACM Transactions on Computer-Human Interaction (TOCHI),0,1,0
Proceedings of the 14th annual ACM international conference on Multimedia,Proceedings of the 14th annual ACM international conference on Multimedia,0,1,0
International Journal of Advanced Media and Communication,International Journal of Advanced Media and Communication,0,1,0
Proceedings of the seventeen ACM international conference on Multimedia,Proceedings of the seventeen ACM international conference on Multimedia,0,1,0
J. Child Develop. Perspectives,J. Child Develop. Perspectives,0,1,0
0140-1971,JOURNAL OF ADOLESCENCE,0,1,0
0002-9629,AMERICAN JOURNAL OF THE MEDICAL SCIENCES,0,2,0
Obesity Res.,Obesity Res.,0,1,0
Proceedings of the 18th International Workshop on Network and Operating Systems Support for Digital Audio and Video,Proceedings of the 18th International Workshop on Network and Operating Systems Support for Digital Audio and Video,0,1,0
J. Entertainment Comput.,J. Entertainment Comput.,0,1,0
1071-5819,INTERNATIONAL JOURNAL OF HUMAN-COMPUTER STUDIES,0,11,0
0140-6736,LANCET,0,24,0
1067-5027,JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,0,46,0
1532-0464,JOURNAL OF BIOMEDICAL INFORMATICS,0,20,0
1570-8268,JOURNAL OF WEB SEMANTICS,0,2,0
J. Biomed. Informat.,J. Biomed. Informat.,0,1,0
Informatics in primary care,Informatics in primary care,0,2,0
The open medical informatics journal,The open medical informatics journal,0,1,0
0002-9610,AMERICAN JOURNAL OF SURGERY,0,6,0
0730-0301,ACM TRANSACTIONS ON GRAPHICS,0,4,0
1049-2275,JOURNAL OF CRANIOFACIAL SURGERY,0,1,0
0308-0110,MEDICAL EDUCATION,0,1,0
0009-921X,CLINICAL ORTHOPAEDICS AND RELATED RESEARCH,0,10,0
0021-9290,JOURNAL OF BIOMECHANICS,0,24,0
0032-1052,PLASTIC AND RECONSTRUCTIVE SURGERY,0,1,0
0364-216X,AESTHETIC PLASTIC SURGERY,0,1,0
0890-6955,INTERNATIONAL JOURNAL OF MACHINE TOOLS & MANUFACTURE,0,1,0
0094-1298,CLINICS IN PLASTIC SURGERY,0,1,0
1808-8694,BRAZILIAN JOURNAL OF OTORHINOLARYNGOLOGY,0,1,0
Hierarchical and Geometrical Methods in Scientific Visualization,Hierarchical and Geometrical Methods in Scientific Visualization,0,1,0
Journal of Korean Home Economics Education Association,Journal of Korean Home Economics Education Association,0,1,0
Computer Graphics,Computer Graphics,0,2,0
Computer aided surgery : official journal of the International Society for Computer Aided Surgery,Computer aided surgery : official journal of the International Society for Computer Aided Surgery,0,8,0
Computational Geometry: Theory and Applications,Computational Geometry: Theory and Applications,0,1,0
J. Graph. Tools,J. Graph. Tools,0,1,0
"Oral Surg., Oral Med., Oral Pathol., Oral Radiol., Endodontol.","Oral Surg., Oral Med., Oral Pathol., Oral Radiol., Endodontol.",0,1,0
IEEE Trans. Haptics,IEEE Trans. Haptics,0,1,0
0269-2155,CLINICAL REHABILITATION,0,7,0
0002-953X,AMERICAN JOURNAL OF PSYCHIATRY,0,3,0
Biblioteca Parkinson,Biblioteca Parkinson,0,1,0
SPAN COMM TEL MARK A,SPAN COMM TEL MARK A,0,1,0
0018-9340,IEEE TRANSACTIONS ON COMPUTERS,0,3,0
1110-8657,EURASIP JOURNAL ON APPLIED SIGNAL PROCESSING,0,4,0
1522-4880,"ICIP: 2004 INTERNATIONAL CONFERENCE ON IMAGE PROCESSING, VOLS 1- 5",0,5,0
0277-786X,SECURITY AND WATERMARKING OF MULTIMEDIA CONTENTS III,0,34,0
1079-2104,ORAL SURGERY ORAL MEDICINE ORAL PATHOLOGY ORAL RADIOLOGY AND ENDODONTICS,0,1,0
0897-1889,JOURNAL OF DIGITAL IMAGING,0,18,0
1057-7149,IEEE TRANSACTIONS ON IMAGE PROCESSING,0,74,0
1053-587X,IEEE TRANSACTIONS ON SIGNAL PROCESSING,0,14,0
J. Electron. Imag.,J. Electron. Imag.,0,1,0
DICOM PS 3.15,DICOM PS 3.15,0,1,0
P SOC PHOTO-OPT INS,P SOC PHOTO-OPT INS,0,4,0
1055-9965,CANCER EPIDEMIOLOGY BIOMARKERS & PREVENTION,0,1,0
1076-9757,JOURNAL OF ARTIFICIAL INTELLIGENCE RESEARCH,0,5,0
0378-1119,GENE,0,1,0
0167-8655,PATTERN RECOGNITION LETTERS,0,39,0
0028-4793,NEW ENGLAND JOURNAL OF MEDICINE,0,42,0
1068-9265,ANNALS OF SURGICAL ONCOLOGY,0,1,0
0004-3702,ARTIFICIAL INTELLIGENCE,0,12,0
0143-3334,CARCINOGENESIS,0,1,0
1368-8375,ORAL ONCOLOGY,0,1,0
0901-5027,INTERNATIONAL JOURNAL OF ORAL AND MAXILLOFACIAL SURGERY,0,3,0
1347-9032,CANCER SCIENCE,0,1,0
0008-5472,CANCER RESEARCH,0,6,0
0950-9232,ONCOGENE,0,2,0
1061-4036,NATURE GENETICS,0,37,0
0027-8424,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,0,47,0
0167-8140,RADIOTHERAPY AND ONCOLOGY,0,5,0
1522-8002,NEOPLASIA,0,1,0
0340-1200,BIOLOGICAL CYBERNETICS,0,8,0
0165-0270,JOURNAL OF NEUROSCIENCE METHODS,0,17,0
1063-651X,PHYSICAL REVIEW E,0,2,0
1070-9908,IEEE SIGNAL PROCESSING LETTERS,0,5,0
0957-4174,EXPERT SYSTEMS WITH APPLICATIONS,0,22,0
1364-5021,PROCEEDINGS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,0,10,0
1388-2457,CLINICAL NEUROPHYSIOLOGY,0,35,0
1534-4320,IEEE TRANSACTIONS ON NEURAL SYSTEMS AND REHABILITATION ENGINEERING,0,42,0
0013-4694,ELECTROENCEPHALOGRAPHY AND CLINICAL NEUROPHYSIOLOGY,0,8,0
1687-6172,EURASIP JOURNAL ON ADVANCES IN SIGNAL PROCESSING,0,2,0
0165-1684,SIGNAL PROCESSING,0,16,0
1475-925X,BIOMEDICAL ENGINEERING ONLINE,0,8,0
0169-2607,COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,0,43,0
0096-3003,APPLIED MATHEMATICS AND COMPUTATION,0,3,0
Time-Frequency Signal Analysis and Processing: Comprehensive Reference.,Time-Frequency Signal Analysis and Processing: Comprehensive Reference.,0,1,0
IEEE Trans. Biomeical Eng.,IEEE Trans. Biomeical Eng.,0,1,0
<IT>Res. Lett. Signal Process.</IT>,<IT>Res. Lett. Signal Process.</IT>,0,1,0
Neural Process. Lett,Neural Process. Lett,0,1,0
Computational intelligence and neuroscience,Computational intelligence and neuroscience,0,2,0
1083-4419,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,0,11,0
0148-639X,MUSCLE & NERVE,0,15,0
0028-3878,NEUROLOGY,0,12,0
0014-4886,EXPERIMENTAL NEUROLOGY,0,7,0
0003-9993,ARCHIVES OF PHYSICAL MEDICINE AND REHABILITATION,0,22,0
1047-9651,PHYSICAL MEDICINE AND REHABILITATION CLINICS OF NORTH AMERICA,0,1,0
0894-9115,AMERICAN JOURNAL OF PHYSICAL MEDICINE & REHABILITATION,0,3,0
0022-3077,JOURNAL OF NEUROPHYSIOLOGY,0,17,0
0361-9230,BRAIN RESEARCH BULLETIN,0,3,0
1748-2968,AMYOTROPHIC LATERAL SCLEROSIS AND OTHER MOTOR NEURON DISORDERS,0,1,0
0036-5505,SCANDINAVIAN JOURNAL OF REHABILITATION MEDICINE,0,1,0
1743-0003,JOURNAL OF NEUROENGINEERING AND REHABILITATION,0,1,0
0022-3050,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY,0,16,0
1362-4393,SPINAL CORD,0,4,0
Muscle Nerve,Muscle Nerve,0,1,0
Suppl. Clin. Neurophysiol.,Suppl. Clin. Neurophysiol.,0,1,0
0317-1671,CANADIAN JOURNAL OF NEUROLOGICAL SCIENCES,0,1,0
1934-1482,PM&R,0,1,0
0031-1758,PARAPLEGIA,0,1,0
0897-7151,JOURNAL OF NEUROTRAUMA,0,3,0
0364-5134,ANNALS OF NEUROLOGY,0,7,0
0018-926X,IEEE TRANSACTIONS ON ANTENNAS AND PROPAGATION,0,17,0
1064-1866,JOURNAL OF MAGNETIC RESONANCE SERIES B,0,2,0
0094-2405,MEDICAL PHYSICS,0,66,0
1045-9243,IEEE ANTENNAS AND PROPAGATION MAGAZINE,0,5,0
1536-1225,IEEE ANTENNAS AND WIRELESS PROPAGATION LETTERS,0,3,0
1051-8223,IEEE TRANSACTIONS ON APPLIED SUPERCONDUCTIVITY,0,2,0
0740-3194,MAGNETIC RESONANCE IN MEDICINE,0,24,0
1090-7807,JOURNAL OF MAGNETIC RESONANCE,0,5,0
1053-5888,IEEE SIGNAL PROCESSING MAGAZINE,0,5,0
1075-2730,PSYCHIATRIC SERVICES,0,1,0
1547-0350,EDUCATION AND TRAINING IN DEVELOPMENTAL DISABILITIES,0,4,0
0891-4222,RESEARCH IN DEVELOPMENTAL DISABILITIES,0,7,0
0013-1237,EDUCATION AND TRAINING IN MENTAL RETARDATION AND DEVELOPMENTAL DISABILITIES,0,1,0
1077-3142,COMPUTER VISION AND IMAGE UNDERSTANDING,0,27,0
0738-7806,GENERATIONS-JOURNAL OF THE AMERICAN SOCIETY ON AGING,0,1,0
0269-9052,BRAIN INJURY,0,1,0
Brain Inj,Brain Inj,0,1,0
Disability and Rehabilitation: Assistive Technology,Disability and Rehabilitation: Assistive Technology,0,1,0
1540-7993,IEEE SECURITY & PRIVACY,0,2,0
0167-9236,DECISION SUPPORT SYSTEMS,0,5,0
1063-6927,"25th IEEE International Conference on Distributed Computing Systems, Proceedings",0,1,0
0743-7315,JOURNAL OF PARALLEL AND DISTRIBUTED COMPUTING,0,5,0
0890-8044,IEEE NETWORK,0,2,0
Journal of Sensor Technology,Journal of Sensor Technology,0,1,0
IEEE Commun Surv,IEEE Commun Surv,0,1,0
RFC2003,RFC2003,0,1,0
Proc. 3rd ACM workshop on wireless security,Proc. 3rd ACM workshop on wireless security,0,1,0
J. Sens. Technol.,J. Sens. Technol.,0,1,0
Proc. IEEE First Symp. Multi-Agent Security and Survivability,Proc. IEEE First Symp. Multi-Agent Security and Survivability,0,1,0
ACM Transactions on Information and System Security,ACM Transactions on Information and System Security,0,2,0
ACM Trans. Sens. Netw. (TOSN),ACM Trans. Sens. Netw. (TOSN),0,1,0
0067-8856,"BIOMEDICAL SCIENCES INSTRUMENTATION, VOL 38",0,1,0
0167-9945,INTERNATIONAL JOURNAL OF CLINICAL MONITORING AND COMPUTING,0,1,0
0012-3692,CHEST,0,22,0
0007-0912,BRITISH JOURNAL OF ANAESTHESIA,0,14,0
1073-449X,AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE,0,14,0
0144-5979,CLINICAL PHYSIOLOGY,0,1,0
0887-3585,PROTEINS-STRUCTURE FUNCTION AND GENETICS,0,3,0
0021-9258,JOURNAL OF BIOLOGICAL CHEMISTRY,0,4,0
0006-3495,BIOPHYSICAL JOURNAL,0,3,0
0192-8651,JOURNAL OF COMPUTATIONAL CHEMISTRY,0,1,0
1472-6807,BMC STRUCTURAL BIOLOGY,0,1,0
0022-2836,JOURNAL OF MOLECULAR BIOLOGY,0,22,0
0961-8368,PROTEIN SCIENCE,0,2,0
0959-440X,CURRENT OPINION IN STRUCTURAL BIOLOGY,0,2,0
1474-1776,NATURE REVIEWS DRUG DISCOVERY,0,3,0
0305-1048,NUCLEIC ACIDS RESEARCH,0,42,0
0968-0004,TRENDS IN BIOCHEMICAL SCIENCES,0,2,0
0907-4449,ACTA CRYSTALLOGRAPHICA SECTION D-BIOLOGICAL CRYSTALLOGRAPHY,0,2,0
0076-6879,COMPUTER METHODS FOR MACROMOLECULAR SEQUENCE ANALYSIS,0,3,0
Pacific Symposium on Biocomputing. Pacific Symposium on Biocomputing,Pacific Symposium on Biocomputing. Pacific Symposium on Biocomputing,0,1,0
Proceedings. International Conference on Intelligent Systems for Molecular Biology,Proceedings. International Conference on Intelligent Systems for Molecular Biology,0,1,0
0269-2139,PROTEIN ENGINEERING,0,3,0
0960-9822,CURRENT BIOLOGY,0,6,0
0889-5406,AMERICAN JOURNAL OF ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,0,3,0
0278-2391,JOURNAL OF ORAL AND MAXILLOFACIAL SURGERY,0,4,0
0001-6489,ACTA OTO-LARYNGOLOGICA,0,1,0
0010-4485,COMPUTER-AIDED DESIGN,0,1,0
1022-6680,"MANAGEMENT, MANUFACTURING AND MATERIALS ENGINEERING, PTS 1 AND 2",0,1,0
1010-5182,JOURNAL OF CRANIO-MAXILLOFACIAL SURGERY,0,1,0
0531-5131(print),CARS 2005: Computer Assisted Radiology and Surgery,0,1,0
Biomedizinische Technik. Biomedical engineering,Biomedizinische Technik. Biomedical engineering,0,2,0
Orthodontics & craniofacial research,Orthodontics & craniofacial research,0,1,0
0096-3518,IEEE TRANSACTIONS ON ACOUSTICS SPEECH AND SIGNAL PROCESSING,0,3,0
0040-1706,TECHNOMETRICS,0,2,0
0734-189X,COMPUTER VISION GRAPHICS AND IMAGE PROCESSING,0,4,0
0003-2700,ANALYTICAL CHEMISTRY,0,7,0
1552-4922,CYTOMETRY PART A,0,1,0
1742-5689,JOURNAL OF THE ROYAL SOCIETY INTERFACE,0,1,0
0304-3991,ULTRAMICROSCOPY,0,2,0
Vision Geometry,Vision Geometry,0,1,0
AI*IA Notizie,AI*IA Notizie,0,1,0
IEEE Intl. Symp Biomed. Imaging,IEEE Intl. Symp Biomed. Imaging,0,1,0
<IT>Object Representation in Computer Vision II</IT>,<IT>Object Representation in Computer Vision II</IT>,0,1,0
Bioinformatics,Bioinformatics,0,4,0
Intl. J. Info. Th. Appl.,Intl. J. Info. Th. Appl.,0,1,0
Nanotechnology,Nanotechnology,0,1,0
0022-3751,JOURNAL OF PHYSIOLOGY-LONDON,0,7,0
8750-7587,JOURNAL OF APPLIED PHYSIOLOGY,0,21,0
1015-3837,FETAL DIAGNOSIS AND THERAPY,0,1,0
0095-5108,CLINICS IN PERINATOLOGY,0,1,0
0141-9846,JOURNAL OF DEVELOPMENTAL PHYSIOLOGY,0,1,0
0031-3998,PEDIATRIC RESEARCH,0,1,0
0733-8651,CARDIOLOGY CLINICS,0,1,0
0026-1270,METHODS OF INFORMATION IN MEDICINE,0,19,0
0007-1048,BRITISH JOURNAL OF HAEMATOLOGY,0,1,0
0021-4922,JAPANESE JOURNAL OF APPLIED PHYSICS PART 1-REGULAR PAPERS SHORT NOTES & REVIEW PAPERS,0,3,0
1078-3024,TELEMEDICINE JOURNAL,0,4,0
THESIS NORWEGIAN U S,THESIS NORWEGIAN U S,0,1,0
Jpn. J. Med. Inf.,Jpn. J. Med. Inf.,0,1,0
Biocybern. Biomed. Eng.,Biocybern. Biomed. Eng.,0,1,0
J. eHealth Tech. App.,J. eHealth Tech. App.,0,1,0
0007-0920,BRITISH JOURNAL OF CANCER,0,10,0
1120-8694,DISEASES OF THE ESOPHAGUS,0,1,0
0007-1323,BRITISH JOURNAL OF SURGERY,0,3,0
1424-3903,PANCREATOLOGY,0,2,0
