ISSN,TITLE,CITED_OUT,CITED_IN,TOT_ART
0741-0395,GENETIC EPIDEMIOLOGY,0.0,256.0,0.0
0091-6749,JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY,0.0,22.0,0.0
0036-8075,SCIENCE,0.0,3051.0,0.0
1088-9051,GENOME RESEARCH,0.0,3190.0,0.0
1755-8794,BMC MEDICAL GENOMICS,0.0,101.0,0.0
0270-9139,HEPATOLOGY,0.0,48.0,0.0
1932-6203,PLOS ONE,0.0,2757.0,0.0
0092-8674,CELL,0.0,1408.0,0.0
1931-3128,CELL HOST & MICROBE,0.0,54.0,0.0
0012-1797,DIABETES,0.0,57.0,0.0
1664-302X,FRONTIERS IN MICROBIOLOGY,0.0,37.0,0.0
2045-2322,SCIENTIFIC REPORTS,0.0,196.0,0.0
2314-6133,BIOMED RESEARCH INTERNATIONAL,0.0,56.0,0.0
1007-9327,WORLD JOURNAL OF GASTROENTEROLOGY,0.0,29.0,0.0
0896-8411,JOURNAL OF AUTOIMMUNITY,0.0,5.0,0.0
0028-0836,NATURE,0.0,4174.0,0.0
0007-9235,CA-A CANCER JOURNAL FOR CLINICIANS,0.0,23.0,0.0
0903-1936,EUROPEAN RESPIRATORY JOURNAL,0.0,12.0,0.0
1078-0998,INFLAMMATORY BOWEL DISEASES,0.0,28.0,0.0
0099-2240,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,0.0,315.0,0.0
1532-4435,JOURNAL OF MACHINE LEARNING RESEARCH,0.0,359.0,0.0
The journal of the Royal College of Physicians of Edinburgh,The journal of the Royal College of Physicians of Edinburgh,0.0,1.0,0.0
Brief Bioinform,Brief Bioinform,0.0,24.0,0.0
Bioinformatics,Bioinformatics,0.0,510.0,0.0
1474-175X,NATURE REVIEWS CANCER,0.0,216.0,0.0
1044-5323,SEMINARS IN IMMUNOLOGY,0.0,5.0,0.0
1740-1526,NATURE REVIEWS MICROBIOLOGY,0.0,140.0,0.0
1344-6304,JAPANESE JOURNAL OF INFECTIOUS DISEASES,0.0,3.0,0.0
1471-2180,BMC MICROBIOLOGY,0.0,55.0,0.0
0140-6736,LANCET,0.0,131.0,0.0
1751-7362,ISME JOURNAL,0.0,78.0,0.0
None,,0.0,3.0,0.0
0002-9262,AMERICAN JOURNAL OF EPIDEMIOLOGY,0.0,37.0,0.0
Curr Opin Pediatr,Curr Opin Pediatr,0.0,1.0,0.0
0162-1459,JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION,0.0,548.0,0.0
1369-7412,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-STATISTICAL METHODOLOGY,0.0,258.0,0.0
0885-6125,MACHINE LEARNING,0.0,543.0,0.0
0018-9219,PROCEEDINGS OF THE IEEE,0.0,94.0,0.0
1052-6234,SIAM JOURNAL ON OPTIMIZATION,0.0,22.0,0.0
0003-1305,AMERICAN STATISTICIAN,0.0,63.0,0.0
2159-8274,CANCER DISCOVERY,0.0,25.0,0.0
1053-587X,IEEE TRANSACTIONS ON SIGNAL PROCESSING,0.0,44.0,0.0
0031-3203,PATTERN RECOGNITION,0.0,190.0,0.0
1389-2029,CURRENT GENOMICS,0.0,45.0,0.0
1545-5963,IEEE-ACM TRANSACTIONS ON COMPUTATIONAL BIOLOGY AND BIOINFORMATICS,0.0,538.0,0.0
1016-8478,MOLECULES AND CELLS,0.0,20.0,0.0
1945-0877,SCIENCE SIGNALING,0.0,17.0,0.0
0027-8424,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,0.0,4760.0,0.0
0343-6993,MATHEMATICAL INTELLIGENCER,0.0,2.0,0.0
Bayesian Statistics,Bayesian Statistics,0.0,3.0,0.0
IEEE/ACM Trans Comput Biol Bioinforma,IEEE/ACM Trans Comput Biol Bioinforma,0.0,6.0,0.0
Bioinfonnatics and Systems Biology,Bioinfonnatics and Systems Biology,0.0,1.0,0.0
J Biomed Opt,J Biomed Opt,0.0,3.0,0.0
0536-1567,IEEE TRANSACTIONS ON SYSTEMS SCIENCE AND CYBERNETICS,0.0,2.0,0.0
0031-899X,PHYSICAL REVIEW,0.0,2.0,0.0
0950-1207,PROCEEDINGS OF THE ROYAL SOCIETY OF LONDON SERIES A-MATHEMATICAL AND PHYSICAL SCIENCES,0.0,2.0,0.0
0305-1048,NUCLEIC ACIDS RESEARCH,0.0,10783.0,0.0
1745-6150,BIOLOGY DIRECT,0.0,81.0,0.0
1742-206X,MOLECULAR BIOSYSTEMS,0.0,161.0,0.0
0169-5002,LUNG CANCER,0.0,12.0,0.0
0090-5364,ANNALS OF STATISTICS,0.0,332.0,0.0
0018-9286,IEEE TRANSACTIONS ON AUTOMATIC CONTROL,0.0,33.0,0.0
1549-1277,PLOS MEDICINE,0.0,51.0,0.0
0025-5610,MATHEMATICAL PROGRAMMING,0.0,28.0,0.0
1932-6157,ANNALS OF APPLIED STATISTICS,0.0,158.0,0.0
0035-9254,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES C-APPLIED STATISTICS,0.0,31.0,0.0
1067-5027,JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,0.0,273.0,0.0
Adv. Bioinformat.,Adv. Bioinformat.,0.0,1.0,0.0
0304-4076,JOURNAL OF ECONOMETRICS,0.0,17.0,0.0
BMC Bioinforma.,BMC Bioinforma.,0.0,19.0,0.0
Signal Proc IEEE Trans,Signal Proc IEEE Trans,0.0,1.0,0.0
1001-0602,CELL RESEARCH,0.0,42.0,0.0
2047-2528,ACM TRANSACTIONS ON INTELLIGENT SYSTEMS AND TECHNOLOGY,0.0,74.0,0.0
0887-3585,PROTEINS-STRUCTURE FUNCTION AND BIOINFORMATICS,0.0,2099.0,0.0
1553-7390,PLOS GENETICS,0.0,398.0,0.0
1476-9271,COMPUTATIONAL BIOLOGY AND CHEMISTRY,0.0,117.0,0.0
1355-8382,RNA-A PUBLICATION OF THE RNA SOCIETY,0.0,320.0,0.0
0302-9743,"ADVANCES IN ARTIFICIAL INTELLIGENCE, PROCEEDINGS",0.0,877.0,0.0
0304-3835,CANCER LETTERS,0.0,50.0,0.0
1476-4598,MOLECULAR CANCER,0.0,47.0,0.0
0218-0014,INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE,0.0,16.0,0.0
1097-2765,MOLECULAR CELL,0.0,296.0,0.0
0169-2607,COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,0.0,40.0,0.0
0950-1991,DEVELOPMENT,0.0,124.0,0.0
1759-8753,MOBILE DNA,0.0,8.0,0.0
Database,Database,0.0,51.0,0.0
BMC Syst Biol,BMC Syst Biol,0.0,11.0,0.0
Nucleic Acids Res,Nucleic Acids Res,0.0,404.0,0.0
0961-8368,PROTEIN SCIENCE,0.0,744.0,0.0
1471-0072,NATURE REVIEWS MOLECULAR CELL BIOLOGY,0.0,214.0,0.0
0192-8651,JOURNAL OF COMPUTATIONAL CHEMISTRY,0.0,382.0,0.0
2050-084X,ELIFE,0.0,42.0,0.0
1472-6807,BMC STRUCTURAL BIOLOGY,0.0,67.0,0.0
0022-2836,JOURNAL OF MOLECULAR BIOLOGY,0.0,2816.0,0.0
0006-3525,BIOPOLYMERS,0.0,229.0,0.0
BMC Bioinformatics,BMC Bioinformatics,0.0,397.0,0.0
ResearchGate,ResearchGate,0.0,1.0,0.0
Phys Rev E.,Phys Rev E.,0.0,1.0,0.0
0003-4851,ANNALS OF MATHEMATICAL STATISTICS,0.0,79.0,0.0
0929-8665,PROTEIN AND PEPTIDE LETTERS,0.0,104.0,0.0
0016-6731,GENETICS,0.0,662.0,0.0
1548-7091,NATURE METHODS,0.0,1580.0,0.0
1422-0067,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,0.0,56.0,0.0
1536-1241,IEEE TRANSACTIONS ON NANOBIOSCIENCE,0.0,49.0,0.0
Cogn. Model.,Cogn. Model.,0.0,3.0,0.0
BioMed Res Int.,BioMed Res Int.,0.0,1.0,0.0
0925-2312,NEUROCOMPUTING,0.0,68.0,0.0
Am J Ther,Am J Ther,0.0,1.0,0.0
IEEE/ACM Trans Comput Biol Bioinforma.,IEEE/ACM Trans Comput Biol Bioinforma.,0.0,1.0,0.0
BMC Systems Biology,BMC Systems Biology,0.0,11.0,0.0
0007-0963,BRITISH JOURNAL OF DERMATOLOGY,0.0,9.0,0.0
0895-6111,COMPUTERIZED MEDICAL IMAGING AND GRAPHICS,0.0,34.0,0.0
0385-2407,JOURNAL OF DERMATOLOGY,0.0,1.0,0.0
1532-0464,JOURNAL OF BIOMEDICAL INFORMATICS,0.0,355.0,0.0
0909-752X,SKIN RESEARCH AND TECHNOLOGY,0.0,15.0,0.0
0018-9472,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS,0.0,77.0,0.0
0010-4485,COMPUTER-AIDED DESIGN,0.0,6.0,0.0
0190-9622,JOURNAL OF THE AMERICAN ACADEMY OF DERMATOLOGY,0.0,8.0,0.0
0021-9991,JOURNAL OF COMPUTATIONAL PHYSICS,0.0,45.0,0.0
0020-7136,INTERNATIONAL JOURNAL OF CANCER,0.0,99.0,0.0
1557-170X,"2008 30TH ANNUAL INTERNATIONAL CONFERENCE OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY, VOLS 1-8",0.0,32.0,0.0
0960-1643,BRITISH JOURNAL OF GENERAL PRACTICE,0.0,2.0,0.0
Open Dermatol. J.,Open Dermatol. J.,0.0,1.0,0.0
0001-0782,COMMUNICATIONS OF THE ACM,0.0,133.0,0.0
1676-5680,GENETICS AND MOLECULAR RESEARCH,0.0,11.0,0.0
2041-1723,NATURE COMMUNICATIONS,0.0,155.0,0.0
bioRxiv,bioRxiv,0.0,33.0,0.0
0278-0062,IEEE TRANSACTIONS ON MEDICAL IMAGING,0.0,98.0,0.0
0269-2139,PROTEIN ENGINEERING,0.0,322.0,0.0
1549-9596,JOURNAL OF CHEMICAL INFORMATION AND MODELING,0.0,293.0,0.0
0014-2980,EUROPEAN JOURNAL OF IMMUNOLOGY,0.0,41.0,0.0
0093-7711,IMMUNOGENETICS,0.0,58.0,0.0
0198-8859,HUMAN IMMUNOLOGY,0.0,18.0,0.0
1063-6919,2015 IEEE CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION (CVPR),0.0,53.0,0.0
"arXiv Preprint arXiv, 1412, 6980","arXiv Preprint arXiv, 1412, 6980",0.0,5.0,0.0
Adv Neur Inform Process Systems NIPS Proceed,Adv Neur Inform Process Systems NIPS Proceed,0.0,7.0,0.0
arXiv preprint arXiv: 1605. 01713,arXiv preprint arXiv: 1605. 01713,0.0,1.0,0.0
"arXiv Preprint arXiv, 1409, 1556","arXiv Preprint arXiv, 1409, 1556",0.0,1.0,0.0
"arXiv Preprint arXiv, 1412, 6806","arXiv Preprint arXiv, 1412, 6806",0.0,1.0,0.0
arXiv:1510.02855.,arXiv:1510.02855.,0.0,1.0,0.0
0021-9606,JOURNAL OF CHEMICAL PHYSICS,0.0,207.0,0.0
0006-291X,BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,0.0,265.0,0.0
0960-894X,BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,0.0,41.0,0.0
0950-9232,ONCOGENE,0.0,264.0,0.0
0022-2623,JOURNAL OF MEDICINAL CHEMISTRY,0.0,283.0,0.0
1610-2940,JOURNAL OF MOLECULAR MODELING,0.0,44.0,0.0
0968-0896,BIOORGANIC & MEDICINAL CHEMISTRY,0.0,34.0,0.0
1860-5397,BEILSTEIN JOURNAL OF ORGANIC CHEMISTRY,0.0,1.0,0.0
1074-5521,CHEMISTRY & BIOLOGY,0.0,50.0,0.0
0002-7863,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,0.0,200.0,0.0
1549-9618,JOURNAL OF CHEMICAL THEORY AND COMPUTATION,0.0,59.0,0.0
Advances and applications in bioinformatics and chemistry : AABC,Advances and applications in bioinformatics and chemistry : AABC,0.0,8.0,0.0
1359-6446,DRUG DISCOVERY TODAY,0.0,171.0,0.0
0006-2960,BIOCHEMISTRY,0.0,492.0,0.0
0306-0012,CHEMICAL SOCIETY REVIEWS,0.0,12.0,0.0
1477-0520,ORGANIC & BIOMOLECULAR CHEMISTRY,0.0,10.0,0.0
1757-9694,INTEGRATIVE BIOLOGY,0.0,16.0,0.0
0006-3002,BIOCHIMICA ET BIOPHYSICA ACTA-PROTEINS AND PROTEOMICS,0.0,130.0,0.0
0968-0004,TRENDS IN BIOCHEMICAL SCIENCES,0.0,198.0,0.0
0907-4449,ACTA CRYSTALLOGRAPHICA SECTION D-BIOLOGICAL CRYSTALLOGRAPHY,0.0,129.0,0.0
1087-0156,NATURE BIOTECHNOLOGY,0.0,1643.0,0.0
1931-6690,BAYESIAN ANALYSIS,0.0,14.0,0.0
2049-2618,MICROBIOME,0.0,21.0,0.0
2001-0370,COMPUTATIONAL AND STRUCTURAL BIOTECHNOLOGY JOURNAL,0.0,8.0,0.0
1544-9173,PLOS BIOLOGY,0.0,269.0,0.0
PeerJ,PeerJ,0.0,6.0,0.0
2190-5738,3 BIOTECH,0.0,1.0,0.0
Metagenomics.,Metagenomics.,0.0,1.0,0.0
Microb. Inform. Exp.,Microb. Inform. Exp.,0.0,1.0,0.0
arXiv preprint arXiv:1510.06621,arXiv preprint arXiv:1510.06621,0.0,1.0,0.0
0272-5428,"47TH ANNUAL IEEE SYMPOSIUM ON FOUNDATIONS OF COMPUTER SCIENCE, PROCEEDINGS",0.0,32.0,0.0
1471-0056,NATURE REVIEWS GENETICS,0.0,1312.0,0.0
1552-4450,NATURE CHEMICAL BIOLOGY,0.0,92.0,0.0
1070-9908,IEEE SIGNAL PROCESSING LETTERS,0.0,11.0,0.0
1744-4292,MOLECULAR SYSTEMS BIOLOGY,0.0,446.0,0.0
Matlab Toolbox. Matlab,Matlab Toolbox. Matlab,0.0,2.0,0.0
1053-5888,IEEE SIGNAL PROCESSING MAGAZINE,0.0,32.0,0.0
0019-2805,IMMUNOLOGY,0.0,28.0,0.0
1743-422X,VIROLOGY JOURNAL,0.0,38.0,0.0
2222-1751,EMERGING MICROBES & INFECTIONS,0.0,5.0,0.0
0149-2195,MMWR-MORBIDITY AND MORTALITY WEEKLY REPORT,0.0,1.0,0.0
2168-6149,JAMA NEUROLOGY,0.0,4.0,0.0
0065-308X(print),"ADVANCES IN PARASITOLOGY, VOL 54",0.0,3.0,0.0
0022-1724,JOURNAL OF HYGIENE,0.0,2.0,0.0
0300-5526,INTERVIROLOGY,0.0,6.0,0.0
1935-2735,PLOS NEGLECTED TROPICAL DISEASES,0.0,13.0,0.0
1934-5909,CELL STEM CELL,0.0,84.0,0.0
1063-5157,SYSTEMATIC BIOLOGY,0.0,424.0,0.0
1567-1348,INFECTION GENETICS AND EVOLUTION,0.0,37.0,0.0
0022-538X,JOURNAL OF VIROLOGY,0.0,321.0,0.0
0163-4453,JOURNAL OF INFECTION,0.0,2.0,0.0
1556-6811,CLINICAL AND VACCINE IMMUNOLOGY,0.0,5.0,0.0
1995-7645,ASIAN PACIFIC JOURNAL OF TROPICAL MEDICINE,0.0,4.0,0.0
1662-5161,FRONTIERS IN HUMAN NEUROSCIENCE,0.0,4.0,0.0
Pac. Symp. Biocomput.,Pac. Symp. Biocomput.,0.0,15.0,0.0
Euro Surveill,Euro Surveill,0.0,4.0,0.0
0009-7330,CIRCULATION RESEARCH,0.0,37.0,0.0
2057-1577,VIRUS EVOLUTION,0.0,2.0,0.0
2213-6711,STEM CELL REPORTS,0.0,6.0,0.0
0893-8512,CLINICAL MICROBIOLOGY REVIEWS,0.0,37.0,0.0
1526-8004,SEMINARS IN REPRODUCTIVE MEDICINE,0.0,1.0,0.0
2050-0068,CLINICAL & TRANSLATIONAL IMMUNOLOGY,0.0,1.0,0.0
2150-7511,MBIO,0.0,29.0,0.0
1471-2164,BMC GENOMICS,0.0,1251.0,0.0
0261-4189,EMBO JOURNAL,0.0,306.0,0.0
0028-4793,NEW ENGLAND JOURNAL OF MEDICINE,0.0,316.0,0.0
1058-4838,CLINICAL INFECTIOUS DISEASES,0.0,22.0,0.0
0022-510X,JOURNAL OF THE NEUROLOGICAL SCIENCES,0.0,6.0,0.0
2058-5276,NATURE MICROBIOLOGY,0.0,1.0,0.0
0022-1767,JOURNAL OF IMMUNOLOGY,0.0,222.0,0.0
2352-3964,EBIOMEDICINE,0.0,2.0,0.0
0266-7061,COMPUTER APPLICATIONS IN THE BIOSCIENCES,0.0,187.0,0.0
Scientific Reports,Scientific Reports,0.0,2.0,0.0
1398-9219,TRAFFIC,0.0,20.0,0.0
1465-5411,BREAST CANCER RESEARCH,0.0,67.0,0.0
0730-2312,JOURNAL OF CELLULAR BIOCHEMISTRY,0.0,34.0,0.0
0021-9525,JOURNAL OF CELL BIOLOGY,0.0,139.0,0.0
0021-9533,JOURNAL OF CELL SCIENCE,0.0,107.0,0.0
1949-3584,CYTOSKELETON,0.0,3.0,0.0
MATHEMATISCHE ANNALEN,MATHEMATISCHE ANNALEN,0.0,3.0,0.0
0018-9294,IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,0.0,86.0,0.0
0970-938X,BIOMEDICAL RESEARCH-INDIA,0.0,1.0,0.0
1098-7576,"2008 IEEE INTERNATIONAL JOINT CONFERENCE ON NEURAL NETWORKS, VOLS 1-8",0.0,7.0,0.0
1053-8119,NEUROIMAGE,0.0,101.0,0.0
1741-2560,JOURNAL OF NEURAL ENGINEERING,0.0,1.0,0.0
1110-662X,INTERNATIONAL JOURNAL OF PHOTOENERGY,0.0,1.0,0.0
1746-8094,BIOMEDICAL SIGNAL PROCESSING AND CONTROL,0.0,3.0,0.0
0079-6123(print),"BRAIN MACHINE INTERFACES: IMPLICATIONS FOR SCIENCE, CLINICAL PRACTICE AND SOCIETY",0.0,3.0,0.0
0003-9993,ARCHIVES OF PHYSICAL MEDICINE AND REHABILITATION,0.0,1.0,0.0
2161-4393,2016 INTERNATIONAL JOINT CONFERENCE ON NEURAL NETWORKS (IJCNN),0.0,6.0,0.0
2321-6379,INTERNATIONAL JOURNAL OF SCIENTIFIC STUDY,0.0,1.0,0.0
0018-9162,COMPUTER,0.0,36.0,0.0
0304-3940,NEUROSCIENCE LETTERS,0.0,21.0,0.0
0364-5134,ANNALS OF NEUROLOGY,0.0,24.0,0.0
Brain Res Bull,Brain Res Bull,0.0,2.0,0.0
Sci World J.,Sci World J.,0.0,2.0,0.0
IEEE transactions on neural systems and rehabilitation engineering,IEEE transactions on neural systems and rehabilitation engineering,0.0,1.0,0.0
0932-8092,MACHINE VISION AND APPLICATIONS,0.0,11.0,0.0
1550-0594,CLINICAL EEG AND NEUROSCIENCE,0.0,1.0,0.0
1388-2457,CLINICAL NEUROPHYSIOLOGY,0.0,8.0,0.0
0959-2989,BIO-MEDICAL MATERIALS AND ENGINEERING,0.0,1.0,0.0
0129-0657,INTERNATIONAL JOURNAL OF NEURAL SYSTEMS,0.0,5.0,0.0
0165-0270,JOURNAL OF NEUROSCIENCE METHODS,0.0,50.0,0.0
Computational Intelligence and Neuroscience,Computational Intelligence and Neuroscience,0.0,2.0,0.0
FRONTIERS IN SYSTEMS NEUROSCIENCE,FRONTIERS IN SYSTEMS NEUROSCIENCE,0.0,4.0,0.0
1367-6733,CURRENT OPINION IN DRUG DISCOVERY & DEVELOPMENT,0.0,22.0,0.0
0163-7258,PHARMACOLOGY & THERAPEUTICS,0.0,32.0,0.0
1041-4347,IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,0.0,119.0,0.0
1874-3919,JOURNAL OF PROTEOMICS,0.0,45.0,0.0
1367-5931,CURRENT OPINION IN CHEMICAL BIOLOGY,0.0,80.0,0.0
1758-2946,JOURNAL OF CHEMINFORMATICS,0.0,60.0,0.0
1474-1776,NATURE REVIEWS DRUG DISCOVERY,0.0,163.0,0.0
1469-221X,EMBO REPORTS,0.0,62.0,0.0
The RDKit documentation,The RDKit documentation,0.0,1.0,0.0
J. Chem. Inf. Model.,J. Chem. Inf. Model.,0.0,2.0,0.0
Drug Discovery Today: Technologies,Drug Discovery Today: Technologies,0.0,3.0,0.0
Drug discovery today. Therapeutic strategies,Drug discovery today. Therapeutic strategies,0.0,1.0,0.0
1550-7416,AAPS JOURNAL,0.0,9.0,0.0
0920-654X,JOURNAL OF COMPUTER-AIDED MOLECULAR DESIGN,0.0,143.0,0.0
1433-7851,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,0.0,36.0,0.0
1474-7596,GENOME BIOLOGY,0.0,178.0,0.0
0013-7227,ENDOCRINOLOGY,0.0,28.0,0.0
1061-4036,NATURE GENETICS,0.0,2003.0,0.0
0022-3042,JOURNAL OF NEUROCHEMISTRY,0.0,36.0,0.0
0301-0082,PROGRESS IN NEUROBIOLOGY,0.0,9.0,0.0
0007-0920,BRITISH JOURNAL OF CANCER,0.0,95.0,0.0
1471-2407,BMC CANCER,0.0,68.0,0.0
1538-4101,CELL CYCLE,0.0,68.0,0.0
0168-9525,TRENDS IN GENETICS,0.0,460.0,0.0
0938-8990,MAMMALIAN GENOME,0.0,45.0,0.0
1219-4956,PATHOLOGY & ONCOLOGY RESEARCH,0.0,3.0,0.0
0213-3911,HISTOLOGY AND HISTOPATHOLOGY,0.0,8.0,0.0
Genomic medicine,Genomic medicine,0.0,2.0,0.0
Breast cancer research and treatment,Breast cancer research and treatment,0.0,1.0,0.0
PNAS,PNAS,0.0,12.0,0.0
1536-2310,OMICS-A JOURNAL OF INTEGRATIVE BIOLOGY,0.0,79.0,0.0
0090-8258,GYNECOLOGIC ONCOLOGY,0.0,20.0,0.0
0008-5472,CANCER RESEARCH,0.0,580.0,0.0
0021-9746,JOURNAL OF CLINICAL PATHOLOGY,0.0,14.0,0.0
1930-7381,OBESITY,0.0,10.0,0.0
0021-9258,JOURNAL OF BIOLOGICAL CHEMISTRY,0.0,1003.0,0.0
0022-3417,JOURNAL OF PATHOLOGY,0.0,47.0,0.0
1078-0432,CLINICAL CANCER RESEARCH,0.0,274.0,0.0
1754-2189,NATURE PROTOCOLS,0.0,419.0,0.0
0008-543X,CANCER,0.0,43.0,0.0
0893-3952,MODERN PATHOLOGY,0.0,24.0,0.0
Diag Histopath,Diag Histopath,0.0,1.0,0.0
FASEB J,FASEB J,0.0,3.0,0.0
0932-0067,ARCHIVES OF GYNECOLOGY AND OBSTETRICS,0.0,2.0,0.0
0021-972X,JOURNAL OF CLINICAL ENDOCRINOLOGY & METABOLISM,0.0,31.0,0.0
1015-8987,CELLULAR PHYSIOLOGY AND BIOCHEMISTRY,0.0,3.0,0.0
1434-5161,JOURNAL OF HUMAN GENETICS,0.0,28.0,0.0
1470-2045,LANCET ONCOLOGY,0.0,32.0,0.0
1470-269X,PHARMACOGENOMICS JOURNAL,0.0,32.0,0.0
0167-6806,BREAST CANCER RESEARCH AND TREATMENT,0.0,57.0,0.0
0046-8177,HUMAN PATHOLOGY,0.0,22.0,0.0
1015-2008,PATHOBIOLOGY,0.0,2.0,0.0
1349-7006,CANCER SCIENCE,0.0,4.0,0.0
1559-2294,EPIGENETICS,0.0,49.0,0.0
0169-7439,CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS,0.0,72.0,0.0
Obstet Gynecol Int,Obstet Gynecol Int,0.0,1.0,0.0
Scient World J,Scient World J,0.0,2.0,0.0
