ISSN,TITLE,CITED_OUT,CITED_IN,TOT_ART
1467-5463,BRIEFINGS IN BIOINFORMATICS,0,182,0
1758-0463,Database-The Journal of Biological Databases and Curation,0,30,0
0303-2647,BIOSYSTEMS,0,157,0
0001-5342,ACTA BIOTHEORETICA,0,5,0
2194-573X,International Journal of Biostatistics,0,0,0
1547-1063,Mathematical Biosciences and Engineering,0,9,0
1431-7613,THEORY IN BIOSCIENCES,0,3,0
1946-6315,Statistics in Biopharmaceutical Research,0,0,0
0385-4035,Hokkaido Mathematical Journal,0,0,0
1759-0876,Wiley Interdisciplinary Reviews-Computational Molecular Science,0,0,0
2156-7018,Journal of Medical Imaging and Health Informatics,0,0,0
1756-0381,BioData Mining,0,7,0
2194-6302,Statistical Applications in Genetics and Molecular Biology,0,4,0
0219-7200,Journal of Bioinformatics and Computational Biology,0,15,0
1913-2751,Interdisciplinary Sciences-Computational Life Sciences,0,0,0
2168-2194,IEEE Journal of Biomedical and Health Informatics,0,4,0
1759-2879,Research Synthesis Methods,0,0,0
1662-5196,Frontiers in Neuroinformatics,0,1,0
2041-1480,Journal of Biomedical Semantics,0,6,0
1751-3758,Journal of Biological Dynamics,0,1,0
1687-5265,Computational Intelligence and Neuroscience,0,0,0
0741-0395,GENETIC EPIDEMIOLOGY,0,28,0
0016-5085,GASTROENTEROLOGY,0,63,0
0028-0836,NATURE,0,2321,0
0140-6736,LANCET,0,46,0
0002-9270,AMERICAN JOURNAL OF GASTROENTEROLOGY,0,4,0
0036-8075,SCIENCE,0,1792,0
0307-0565,INTERNATIONAL JOURNAL OF OBESITY,0,9,0
0017-5749,GUT,0,21,0
0006-3592,BIOTECHNOLOGY AND BIOENGINEERING,0,410,0
1093-9946,FRONTIERS IN BIOSCIENCE-LANDMARK,0,15,0
0028-4793,NEW ENGLAND JOURNAL OF MEDICINE,0,164,0
2055-5008,NPJ BIOFILMS AND MICROBIOMES,0,1,0
1078-0998,INFLAMMATORY BOWEL DISEASES,0,5,0
0022-2275,JOURNAL OF LIPID RESEARCH,0,53,0
0928-8244,FEMS IMMUNOLOGY AND MEDICAL MICROBIOLOGY,0,6,0
1931-3128,CELL HOST & MICROBE,0,29,0
0027-8424,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,0,2872,0
2072-6643,NUTRIENTS,0,3,0
0021-9193,JOURNAL OF BACTERIOLOGY,0,790,0
2227-9717,PROCESSES,0,1,0
1007-9327,WORLD JOURNAL OF GASTROENTEROLOGY,0,19,0
Microorganisms.,Microorganisms.,0,1,0
Gut microbes,Gut microbes,0,1,0
0724-6145(print),PRODUCTIVE BIOFILMS,0,6,0
1462-2912,ENVIRONMENTAL MICROBIOLOGY,0,41,0
1751-7362,ISME JOURNAL,0,24,0
0163-2116,DIGESTIVE DISEASES AND SCIENCES,0,6,0
1364-5072,JOURNAL OF APPLIED MICROBIOLOGY,0,12,0
0065-2164,"ADVANCES IN APPLIED MICROBIOLOGY, VOL 75",0,4,0
1863-2297,SEMINARS IN IMMUNOPATHOLOGY,0,4,0
1096-7176,METABOLIC ENGINEERING,0,321,0
1088-0224,AMERICAN JOURNAL OF MANAGED CARE,0,2,0
2150-7511,MBIO,0,18,0
1521-6918,BEST PRACTICE & RESEARCH IN CLINICAL GASTROENTEROLOGY,0,4,0
0147-9571,COMPARATIVE IMMUNOLOGY MICROBIOLOGY AND INFECTIOUS DISEASES,0,2,0
1664-8021,FRONTIERS IN GENETICS,0,12,0
0267-1379,CURRENT OPINION IN GASTROENTEROLOGY,0,1,0
1740-1526,NATURE REVIEWS MICROBIOLOGY,0,190,0
Front Genet.,Front Genet.,0,1,0
PloS ONE.,PloS ONE.,0,2,0
Am Assoc Immnol.,Am Assoc Immnol.,0,1,0
0066-4227,"ANNUAL REVIEW OF MICROBIOLOGY, VOL 69",0,69,0
0958-1669,CURRENT OPINION IN BIOTECHNOLOGY,0,155,0
1949-0976,GUT MICROBES,0,1,0
2049-632X,PATHOGENS AND DISEASE,0,1,0
1535-3702,EXPERIMENTAL BIOLOGY AND MEDICINE,0,3,0
0916-8451,BIOSCIENCE BIOTECHNOLOGY AND BIOCHEMISTRY,0,21,0
0950-382X,MOLECULAR MICROBIOLOGY,0,287,0
0305-1048,NUCLEIC ACIDS RESEARCH,0,2847,0
0098-3500,ACM TRANSACTIONS ON MATHEMATICAL SOFTWARE,0,28,0
1092-2172,MICROBIOLOGY AND MOLECULAR BIOLOGY REVIEWS,0,48,0
0021-9258,JOURNAL OF BIOLOGICAL CHEMISTRY,0,1327,0
0968-0004,TRENDS IN BIOCHEMICAL SCIENCES,0,102,0
1553-7404,PLOS GENETICS,0,76,0
0166-8595,PHOTOSYNTHESIS RESEARCH,0,12,0
0005-1098,AUTOMATICA,0,41,0
0092-8674,CELL,0,1166,0
0006-3495,BIOPHYSICAL JOURNAL,0,511,0
EMBO J.,EMBO J.,0,1,0
1742-464X,FEBS JOURNAL,0,150,0
0032-0781,PLANT AND CELL PHYSIOLOGY,0,34,0
1545-9993,NATURE STRUCTURAL & MOLECULAR BIOLOGY,0,28,0
0065-2598(print),BACTERIAL SIGNAL TRANSDUCTION: NETWORKS AND DRUG TARGETS,0,20,0
1420-682X,CELLULAR AND MOLECULAR LIFE SCIENCES,0,52,0
0022-3573,JOURNAL OF PHARMACY AND PHARMACOLOGY,0,6,0
1471-0056,NATURE REVIEWS GENETICS,0,549,0
0024-4201,LIPIDS,0,10,0
0951-418X,PHYTOTHERAPY RESEARCH,0,3,0
0304-3835,CANCER LETTERS,0,40,0
1742-206X,MOLECULAR BIOSYSTEMS,0,155,0
1010-4283,TUMOR BIOLOGY,0,8,0
1019-6439,INTERNATIONAL JOURNAL OF ONCOLOGY,0,25,0
0378-5173,INTERNATIONAL JOURNAL OF PHARMACEUTICS,0,3,0
1087-0156,NATURE BIOTECHNOLOGY,0,761,0
1552-4450,NATURE CHEMICAL BIOLOGY,0,65,0
0972-060X,JOURNAL OF ESSENTIAL OIL BEARING PLANTS,0,1,0
0009-5893,CHROMATOGRAPHIA,0,1,0
1741-427X,EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE,0,5,0
1110-7243,JOURNAL OF BIOMEDICINE AND BIOTECHNOLOGY,0,24,0
0265-0568,NATURAL PRODUCT REPORTS,0,5,0
0030-2414,ONCOLOGY,0,6,0
0006-291X,BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,0,167,0
1021-7770,JOURNAL OF BIOMEDICAL SCIENCE,0,2,0
1041-2905,JOURNAL OF ESSENTIAL OIL RESEARCH,0,1,0
1672-3651,CHINESE JOURNAL OF NATURAL MEDICINES,0,1,0
1056-8719,JOURNAL OF PHARMACOLOGICAL AND TOXICOLOGICAL METHODS,0,2,0
"MAPK3, SMAD4 and SRF expression in colorectal cancer","MAPK3, SMAD4 and SRF expression in colorectal cancer",0,1,0
1535-6108,CANCER CELL,0,99,0
0036-1445,SIAM REVIEW,0,41,0
1664-302X,FRONTIERS IN MICROBIOLOGY,0,13,0
0022-1910,JOURNAL OF INSECT PHYSIOLOGY,0,11,0
0364-3190,NEUROCHEMICAL RESEARCH,0,18,0
0031-9422,PHYTOCHEMISTRY,0,20,0
0926-6690,INDUSTRIAL CROPS AND PRODUCTS,0,1,0
1758-2946,JOURNAL OF CHEMINFORMATICS,0,6,0
0019-5189,INDIAN JOURNAL OF EXPERIMENTAL BIOLOGY,0,2,0
1079-9893,JOURNAL OF RECEPTORS AND SIGNAL TRANSDUCTION,0,1,0
0378-4371,PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS,0,44,0
0308-8146,FOOD CHEMISTRY,0,3,0
0304-3940,NEUROSCIENCE LETTERS,0,20,0
0023-6438,LWT-FOOD SCIENCE AND TECHNOLOGY,0,1,0
0008-4220,CANADIAN JOURNAL OF PLANT SCIENCE,0,1,0
1096-620X,JOURNAL OF MEDICINAL FOOD,0,2,0
1687-1499,EURASIP JOURNAL ON WIRELESS COMMUNICATIONS AND NETWORKING,0,1,0
1792-1074,ONCOLOGY LETTERS,0,8,0
0958-0344,PHYTOCHEMICAL ANALYSIS,0,1,0
1533-0028,CLINICAL COLORECTAL CANCER,0,1,0
1742-5255,EXPERT OPINION ON DRUG METABOLISM & TOXICOLOGY,0,5,0
0724-8741,PHARMACEUTICAL RESEARCH,0,21,0
0732-183X,JOURNAL OF CLINICAL ONCOLOGY,0,96,0
0306-5251,BRITISH JOURNAL OF CLINICAL PHARMACOLOGY,0,6,0
1064-8275,SIAM JOURNAL ON SCIENTIFIC COMPUTING,0,31,0
0025-6196,MAYO CLINIC PROCEEDINGS,0,4,0
0090-9556,DRUG METABOLISM AND DISPOSITION,0,40,0
0887-2333,TOXICOLOGY IN VITRO,0,16,0
0009-9236,CLINICAL PHARMACOLOGY & THERAPEUTICS,0,39,0
0008-5472,CANCER RESEARCH,0,396,0
1021-335X,ONCOLOGY REPORTS,0,23,0
1567-567X,JOURNAL OF PHARMACOKINETICS AND PHARMACODYNAMICS,0,7,0
NII Technical Reports,NII Technical Reports,0,1,0
1059-1524,MOLECULAR BIOLOGY OF THE CELL,0,228,0
1536-1241,IEEE TRANSACTIONS ON NANOBIOSCIENCE,0,14,0
1567-1356,FEMS YEAST RESEARCH,0,52,0
1049-5258,ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 13,0,10,0
2045-2322,SCIENTIFIC REPORTS,0,90,0
1744-4292,MOLECULAR SYSTEMS BIOLOGY,0,1000,0
1548-7091,NATURE METHODS,0,266,0
1471-2164,BMC GENOMICS,0,348,0
0099-2240,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,0,327,0
1754-2189,NATURE PROTOCOLS,0,242,0
0014-5793,FEBS LETTERS,0,221,0
1932-6203,PLOS ONE,0,1117,0
0022-5142,JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE,0,3,0
0098-1354,COMPUTERS & CHEMICAL ENGINEERING,0,50,0
0090-5364,ANNALS OF STATISTICS,0,68,0
0260-437X,JOURNAL OF APPLIED TOXICOLOGY,0,4,0
1367-5435,JOURNAL OF INDUSTRIAL MICROBIOLOGY & BIOTECHNOLOGY,0,23,0
1369-7412,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-STATISTICAL METHODOLOGY,0,67,0
LECT NOTES STAT,LECT NOTES STAT,0,1,0
Front Cell Dev Biol.,Front Cell Dev Biol.,0,1,0
0959-3993,WORLD JOURNAL OF MICROBIOLOGY & BIOTECHNOLOGY,0,9,0
0141-5492,BIOTECHNOLOGY LETTERS,0,17,0
0168-1605,INTERNATIONAL JOURNAL OF FOOD MICROBIOLOGY,0,24,0
1088-9051,GENOME RESEARCH,0,661,0
0378-1135,VETERINARY MICROBIOLOGY,0,7,0
2314-6133,BIOMED RESEARCH INTERNATIONAL,0,11,0
0066-4804,ANTIMICROBIAL AGENTS AND CHEMOTHERAPY,0,65,0
1759-6653,GENOME BIOLOGY AND EVOLUTION,0,11,0
0022-3166,JOURNAL OF NUTRITION,0,24,0
Curr Protoc Bioinformatics,Curr Protoc Bioinformatics,0,7,0
0918-6158,BIOLOGICAL & PHARMACEUTICAL BULLETIN,0,8,0
0008-6568,CARIES RESEARCH,0,3,0
0885-3185,MOVEMENT DISORDERS,0,1,0
0724-6811,M D COMPUTING,0,2,0
0966-842X,TRENDS IN MICROBIOLOGY,0,50,0
1613-4125,MOLECULAR NUTRITION & FOOD RESEARCH,0,4,0
1618-0240,ENGINEERING IN LIFE SCIENCES,0,2,0
0928-4249,VETERINARY RESEARCH,0,5,0
0021-8561,JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY,0,7,0
J Tea Sci,J Tea Sci,0,1,0
Journal of Tea Science,Journal of Tea Science,0,1,0
1389-4501,CURRENT DRUG TARGETS,0,10,0
1043-6618,PHARMACOLOGICAL RESEARCH,0,5,0
1360-8185,APOPTOSIS,0,15,0
0950-9232,ONCOGENE,0,271,0
1540-658X,ASSAY AND DRUG DEVELOPMENT TECHNOLOGIES,0,2,0
1949-2553,ONCOTARGET,0,26,0
0009-9147,CLINICAL CHEMISTRY,0,17,0
1568-7864,DNA REPAIR,0,6,0
1541-7786,MOLECULAR CANCER RESEARCH,0,29,0
0963-6897,CELL TRANSPLANTATION,0,1,0
1939-5094,WILEY INTERDISCIPLINARY REVIEWS-SYSTEMS BIOLOGY AND MEDICINE,0,49,0
1751-6161,JOURNAL OF THE MECHANICAL BEHAVIOR OF BIOMEDICAL MATERIALS,0,1,0
0004-5411,JOURNAL OF THE ACM,0,10,0
1553-7358,PLOS COMPUTATIONAL BIOLOGY,0,184,0
0167-6806,BREAST CANCER RESEARCH AND TREATMENT,0,31,0
0015-5500,FOLIA BIOLOGICA,0,1,0
0344-5704,CANCER CHEMOTHERAPY AND PHARMACOLOGY,0,11,0
PLoS One,PLoS One,0,37,0
Breast Cancer Res,Breast Cancer Res,0,2,0
1078-0432,CLINICAL CANCER RESEARCH,0,151,0
0960-0760,JOURNAL OF STEROID BIOCHEMISTRY AND MOLECULAR BIOLOGY,0,13,0
0742-2091,CELL BIOLOGY AND TOXICOLOGY,0,1,0
1381-6128,CURRENT PHARMACEUTICAL DESIGN,0,27,0
0929-8673,CURRENT MEDICINAL CHEMISTRY,0,14,0
0008-543X,CANCER,0,32,0
0893-6080,NEURAL NETWORKS,0,11,0
1756-994X,GENOME MEDICINE,0,26,0
1107-0625,JOURNAL OF BUON,0,1,0
0301-1623,INTERNATIONAL UROLOGY AND NEPHROLOGY,0,2,0
0250-7005,ANTICANCER RESEARCH,0,26,0
Cancer Biol Ther,Cancer Biol Ther,0,1,0
1877-0509,"7TH INTERNATIONAL CONFERENCE ON AMBIENT SYSTEMS, NETWORKS AND TECHNOLOGIES (ANT 2016) / THE 6TH INTERNATIONAL CONFERENCE ON SUSTAINABLE ENERGY INFORMATION TECHNOLOGY (SEIT-2016) / AFFILIATED WORKSHOPS",0,6,0
0002-9939,PROCEEDINGS OF THE AMERICAN MATHEMATICAL SOCIETY,0,1,0
0885-6125,MACHINE LEARNING,0,76,0
0933-3657,ARTIFICIAL INTELLIGENCE IN MEDICINE,0,10,0
0007-9235,CA-A CANCER JOURNAL FOR CLINICIANS,0,22,0
0162-1459,JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION,0,99,0
0033-8419,RADIOLOGY,0,12,0
0924-669X,APPLIED INTELLIGENCE,0,1,0
0031-3203,PATTERN RECOGNITION,0,14,0
0024-3795,LINEAR ALGEBRA AND ITS APPLICATIONS,0,3,0
Autom. Remote Control,Autom. Remote Control,0,2,0
Aust N Z J Stat.,Aust N Z J Stat.,0,1,0
International Journal of Computer Science and Mobile Computing,International Journal of Computer Science and Mobile Computing,0,1,0
J Integr Bioinform.,J Integr Bioinform.,0,1,0
BMC Genomics.,BMC Genomics.,0,3,0
0022-2836,JOURNAL OF MOLECULAR BIOLOGY,0,379,0
2047-2528,ACM TRANSACTIONS ON INTELLIGENT SYSTEMS AND TECHNOLOGY,0,11,0
0192-8651,JOURNAL OF COMPUTATIONAL CHEMISTRY,0,28,0
0009-8981,CLINICA CHIMICA ACTA,0,7,0
1471-4914,TRENDS IN MOLECULAR MEDICINE,0,25,0
1350-9047,CELL DEATH AND DIFFERENTIATION,0,50,0
0939-4451,AMINO ACIDS,0,18,0
0003-2697,ANALYTICAL BIOCHEMISTRY,0,74,0
1536-2310,OMICS-A JOURNAL OF INTEGRATIVE BIOLOGY,0,9,0
J Comput Chem.,J Comput Chem.,0,1,0
0920-654X,JOURNAL OF COMPUTER-AIDED MOLECULAR DESIGN,0,5,0
1535-3893,JOURNAL OF PROTEOME RESEARCH,0,98,0
0003-2700,ANALYTICAL CHEMISTRY,0,69,0
0021-9673,JOURNAL OF CHROMATOGRAPHY A,0,7,0
0261-4189,EMBO JOURNAL,0,342,0
0951-4198,RAPID COMMUNICATIONS IN MASS SPECTROMETRY,0,9,0
1076-5174,JOURNAL OF MASS SPECTROMETRY,0,4,0
1615-9853,PROTEOMICS,0,125,0
1476-9271,COMPUTATIONAL BIOLOGY AND CHEMISTRY,0,35,0
1045-9227,IEEE TRANSACTIONS ON NEURAL NETWORKS,0,5,0
PLoS One.,PLoS One.,0,3,0
J Chromatogr A.,J Chromatogr A.,0,1,0
Proteomics,Proteomics,0,4,0
1544-9173,PLOS BIOLOGY,0,173,0
0021-9525,JOURNAL OF CELL BIOLOGY,0,202,0
0021-9533,JOURNAL OF CELL SCIENCE,0,153,0
0049-3848,THROMBOSIS RESEARCH,0,3,0
0886-1714,NEWS IN PHYSIOLOGICAL SCIENCES,0,3,0
1079-5642,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,0,49,0
0270-9139,HEPATOLOGY,0,41,0
1286-4579,MICROBES AND INFECTION,0,22,0
0960-9822,CURRENT BIOLOGY,0,158,0
0945-053X,MATRIX BIOLOGY,0,6,0
0163-769X,ENDOCRINE REVIEWS,0,27,0
0006-4971,BLOOD,0,195,0
0735-7907,CANCER INVESTIGATION,0,5,0
0892-6638,FASEB JOURNAL,0,70,0
0014-2980,EUROPEAN JOURNAL OF IMMUNOLOGY,0,24,0
0004-3591,ARTHRITIS AND RHEUMATISM,0,10,0
1078-8956,NATURE MEDICINE,0,128,0
0006-2960,BIOCHEMISTRY,0,165,0
0931-0509,NEPHROLOGY DIALYSIS TRANSPLANTATION,0,13,0
1061-4036,NATURE GENETICS,0,771,0
1044-1549,AMERICAN JOURNAL OF RESPIRATORY CELL AND MOLECULAR BIOLOGY,0,24,0
2157-1422,COLD SPRING HARBOR PERSPECTIVES IN MEDICINE,0,6,0
0021-9541,JOURNAL OF CELLULAR PHYSIOLOGY,0,49,0
1535-9476,MOLECULAR & CELLULAR PROTEOMICS,0,108,0
0250-8095,AMERICAN JOURNAL OF NEPHROLOGY,0,3,0
0020-7136,INTERNATIONAL JOURNAL OF CANCER,0,72,0
1873-3468,FEBS LETTERS,0,14,0
0890-9369,GENES & DEVELOPMENT,0,294,0
J Hepatol,J Hepatol,0,1,0
BioEssays,BioEssays,0,1,0
Methods in cell biology,Methods in cell biology,0,2,0
Sci Signal.,Sci Signal.,0,3,0
0003-4967,ANNALS OF THE RHEUMATIC DISEASES,0,8,0
1671-4083,ACTA PHARMACOLOGICA SINICA,0,13,0
1532-0464,JOURNAL OF BIOMEDICAL INFORMATICS,0,42,0
0960-3271,HUMAN & EXPERIMENTAL TOXICOLOGY,0,5,0
1462-0324,RHEUMATOLOGY,0,5,0
0378-8741,JOURNAL OF ETHNOPHARMACOLOGY,0,8,0
1388-0209,PHARMACEUTICAL BIOLOGY,0,2,0
0022-3069,JOURNAL OF NEUROPATHOLOGY AND EXPERIMENTAL NEUROLOGY,0,9,0
1389-2002,CURRENT DRUG METABOLISM,0,9,0
1074-5521,CHEMISTRY & BIOLOGY,0,24,0
1018-9068,JOURNAL OF INVESTIGATIONAL ALLERGOLOGY AND CLINICAL IMMUNOLOGY,0,2,0
1354-3784,EXPERT OPINION ON INVESTIGATIONAL DRUGS,0,6,0
1474-7596,GENOME BIOLOGY,0,43,0
Yearbook of medical informatics,Yearbook of medical informatics,0,1,0
Int Immunopharmacol,Int Immunopharmacol,0,1,0
0959-4973,ANTI-CANCER DRUGS,0,4,0
1482-1826,JOURNAL OF PHARMACY AND PHARMACEUTICAL SCIENCES,0,1,0
0105-1873,CONTACT DERMATITIS,0,1,0
0013-9351,ENVIRONMENTAL RESEARCH,0,2,0
0022-3565,JOURNAL OF PHARMACOLOGY AND EXPERIMENTAL THERAPEUTICS,0,32,0
0889-857X,RHEUMATIC DISEASE CLINICS OF NORTH AMERICA,0,1,0
1472-6882,BMC COMPLEMENTARY AND ALTERNATIVE MEDICINE,0,2,0
1080-0549,CLINICAL REVIEWS IN ALLERGY & IMMUNOLOGY,0,2,0
0010-7824,CONTRACEPTION,0,1,0
1075-5535,JOURNAL OF ALTERNATIVE AND COMPLEMENTARY MEDICINE,0,1,0
BMC Research Notes,BMC Research Notes,0,1,0
0012-1797,DIABETES,0,62,0
2041-4889,CELL DEATH & DISEASE,0,11,0
1422-0067,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,0,21,0
0960-7722,CELL PROLIFERATION,0,16,0
0003-9519,ARCHIVE FOR HISTORY OF EXACT SCIENCES,0,2,0
1097-2765,MOLECULAR CELL,0,263,0
0008-6363,CARDIOVASCULAR RESEARCH,0,27,0
1471-0072,NATURE REVIEWS MOLECULAR CELL BIOLOGY,0,285,0
0149-5992,DIABETES CARE,0,7,0
1001-0602,CELL RESEARCH,0,48,0
0143-3334,CARCINOGENESIS,0,49,0
1474-760X,GENOME BIOLOGY,0,277,0
1462-8902,DIABETES OBESITY & METABOLISM,0,5,0
1550-4131,CELL METABOLISM,0,40,0
Statist Sci,Statist Sci,0,1,0
J. Physiol,J. Physiol,0,5,0
1474-175X,NATURE REVIEWS CANCER,0,206,0
1015-8987,CELLULAR PHYSIOLOGY AND BIOCHEMISTRY,0,4,0
1791-2997,MOLECULAR MEDICINE REPORTS,0,11,0
AMERICAN JOURNAL OF PSYCHOLOGY,AMERICAN JOURNAL OF PSYCHOLOGY,0,2,0
1664-462X,FRONTIERS IN PLANT SCIENCE,0,13,0
1527-8204(print),"ANNUAL REVIEW OF GENOMICS AND HUMAN GENETICS, VOL 14",0,3,0
1040-4651,PLANT CELL,0,163,0
0964-6906,HUMAN MOLECULAR GENETICS,0,109,0
2041-1723,NATURE COMMUNICATIONS,0,92,0
0888-8809,MOLECULAR ENDOCRINOLOGY,0,56,0
0340-1200,BIOLOGICAL CYBERNETICS,0,10,0
0032-0889,PLANT PHYSIOLOGY,0,282,0
Current Protocols in Human Genetics,Current Protocols in Human Genetics,0,1,0
Genomeics & Informatics.,Genomeics & Informatics.,0,1,0
2041-2649,BRIEFINGS IN FUNCTIONAL GENOMICS,0,19,0
1046-2023,METHODS,0,49,0
1545-5963,IEEE-ACM TRANSACTIONS ON COMPUTATIONAL BIOLOGY AND BIOINFORMATICS,0,115,0
2218-676X,TRANSLATIONAL CANCER RESEARCH,0,2,0
0888-7543,GENOMICS,0,49,0
1545-7885,PLOS BIOLOGY,0,67,0
1674-2052,MOLECULAR PLANT,0,10,0
5th Berkeley Symp. Math. Statis. and Prob.,5th Berkeley Symp. Math. Statis. and Prob.,0,1,0
IT Convergence Society for SMB,IT Convergence Society for SMB,0,1,0
1544-6115,STATISTICAL APPLICATIONS IN GENETICS AND MOLECULAR BIOLOGY,0,48,0
0374-4884,JOURNAL OF THE KOREAN PHYSICAL SOCIETY,0,2,0
0022-1007,JOURNAL OF EXPERIMENTAL MEDICINE,0,88,0
BMC Systems Biology,BMC Systems Biology,0,7,0
Bmc Bioinformatics.,Bmc Bioinformatics.,0,1,0
1535-7163,MOLECULAR CANCER THERAPEUTICS,0,59,0
1470-8175,BIOCHEMISTRY AND MOLECULAR BIOLOGY EDUCATION,0,2,0
0006-3525,BIOPOLYMERS,0,10,0
1047-8477,JOURNAL OF STRUCTURAL BIOLOGY,0,22,0
Database,Database,0,10,0
Journal of Cheminformatics.,Journal of Cheminformatics.,0,1,0
0007-0920,BRITISH JOURNAL OF CANCER,0,67,0
0167-4889,BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR CELL RESEARCH,0,34,0
0961-8368,PROTEIN SCIENCE,0,46,0
1066-5099,STEM CELLS,0,43,0
0969-2126,STRUCTURE,0,35,0
0270-7306,MOLECULAR AND CELLULAR BIOLOGY,0,380,0
0887-3585,PROTEINS-STRUCTURE FUNCTION AND BIOINFORMATICS,0,146,0
1937-9145,SCIENCE SIGNALING,0,39,0
0065-230X(print),HSP90 IN CANCER: BEYOND THE USUAL SUSPECTS,0,4,0
Database (Oxford),Database (Oxford),0,6,0
0370-1573,PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS,0,16,0
0031-9007,PHYSICAL REVIEW LETTERS,0,150,0
0737-4038,MOLECULAR BIOLOGY AND EVOLUTION,0,115,0
JAKSTAT,JAKSTAT,0,1,0
0090-8258,GYNECOLOGIC ONCOLOGY,0,20,0
2470-0045,PHYSICAL REVIEW E,0,64,0
1465-7392,NATURE CELL BIOLOGY,0,145,0
1742-5689,JOURNAL OF THE ROYAL SOCIETY INTERFACE,0,128,0
0022-104X,JOURNAL OF EXPERIMENTAL ZOOLOGY,0,10,0
BULL MATH BIOPHYS,BULL MATH BIOPHYS,0,7,0
0020-0255,INFORMATION SCIENCES,0,16,0
Genome informatics. International Conference on Genome Informatics,Genome informatics. International Conference on Genome Informatics,0,30,0
0960-3174,STATISTICS AND COMPUTING,0,29,0
0302-9743(print),"BIOINFORMATICS RESEARCH AND APPLICATIONS, ISBRA 2016",0,38,0
BMC Bioinformatics,BMC Bioinformatics,0,50,0
0167-2789,PHYSICA D-NONLINEAR PHENOMENA,0,26,0
0012-9682,ECONOMETRICA,0,8,0
1539-3755,PHYSICAL REVIEW E,0,126,0
0022-1082,JOURNAL OF FINANCE,0,1,0
1054-1500,CHAOS,0,52,0
0218-1274,INTERNATIONAL JOURNAL OF BIFURCATION AND CHAOS,0,7,0
1063-651X,PHYSICAL REVIEW E,0,58,0
0022-4715,JOURNAL OF STATISTICAL PHYSICS,0,21,0
0938-8974,JOURNAL OF NONLINEAR SCIENCE,0,4,0
