ISSN,TITLE,CITED_OUT,CITED_IN,TOT_ART
Annals of University of Bucharest,Annals of University of Bucharest,0.0,1.0,0.0
Tech. Rep 1187,Tech. Rep 1187,0.0,1.0,0.0
Tech. rep,Tech. rep,0.0,3.0,0.0
ELECTRONIC PROCEEDINGS IN THEORETICAL COMPUTER SCIENCE,ELECTRONIC PROCEEDINGS IN THEORETICAL COMPUTER SCIENCE,0.0,1.0,0.0
1567-7818,NATURAL COMPUTING,0.0,4.0,0.0
1873-3468,FEBS LETTERS,0.0,1.0,0.0
0167-6423,SCIENCE OF COMPUTER PROGRAMMING,0.0,1.0,0.0
Critical Reviews in Eukaryotic Gene Expression,Critical Reviews in Eukaryotic Gene Expression,0.0,1.0,0.0
1746-8094,BIOMEDICAL SIGNAL PROCESSING AND CONTROL,0.0,148.0,0.0
0301-5629,ULTRASOUND IN MEDICINE AND BIOLOGY,0.0,111.0,0.0
0361-803X,AMERICAN JOURNAL OF ROENTGENOLOGY,0.0,79.0,0.0
0720-048X,EUROPEAN JOURNAL OF RADIOLOGY,0.0,37.0,0.0
0033-8389,RADIOLOGIC CLINICS OF NORTH AMERICA,0.0,12.0,0.0
0885-3010,IEEE TRANSACTIONS ON ULTRASONICS FERROELECTRICS AND FREQUENCY CONTROL,0.0,67.0,0.0
0033-8419,RADIOLOGY,0.0,191.0,0.0
1305-3825,DIAGNOSTIC AND INTERVENTIONAL RADIOLOGY,0.0,5.0,0.0
1867-1071,JAPANESE JOURNAL OF RADIOLOGY,0.0,1.0,0.0
0938-7994,EUROPEAN RADIOLOGY,0.0,55.0,0.0
1057-7149,IEEE TRANSACTIONS ON IMAGE PROCESSING,0.0,300.0,0.0
0007-0920,BRITISH JOURNAL OF CANCER,0.0,33.0,0.0
1465-5411,BREAST CANCER RESEARCH,0.0,6.0,0.0
0031-9228,PHYSICS TODAY,0.0,2.0,0.0
0895-6111,COMPUTERIZED MEDICAL IMAGING AND GRAPHICS,0.0,207.0,0.0
2314-6133,BIOMED RESEARCH INTERNATIONAL,0.0,24.0,0.0
1063-5203,APPLIED AND COMPUTATIONAL HARMONIC ANALYSIS,0.0,13.0,0.0
J. Ultrasound Med.,J. Ultrasound Med.,0.0,2.0,0.0
Am. J. Sung.,Am. J. Sung.,0.0,1.0,0.0
Technical Report,Technical Report,0.0,27.0,0.0
J Ultrasound,J Ultrasound,0.0,1.0,0.0
1229-6929,KOREAN JOURNAL OF RADIOLOGY,0.0,5.0,0.0
0025-7974,MEDICINE,0.0,5.0,0.0
2211-5684,DIAGNOSTIC AND INTERVENTIONAL IMAGING,0.0,1.0,0.0
0002-9947,TRANSACTIONS OF THE AMERICAN MATHEMATICAL SOCIETY,0.0,1.0,0.0
1068-9265,ANNALS OF SURGICAL ONCOLOGY,0.0,8.0,0.0
0020-9996,INVESTIGATIVE RADIOLOGY,0.0,28.0,0.0
0169-2607,COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,0.0,388.0,0.0
0129-0657,INTERNATIONAL JOURNAL OF NEURAL SYSTEMS,0.0,63.0,0.0
1474-175X,NATURE REVIEWS CANCER,0.0,33.0,0.0
0041-624X,ULTRASONICS,0.0,26.0,0.0
0162-8828,IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,0.0,440.0,0.0
"International Society for Optics and Photonics in Curvelet, Directional, and Sparse Representations I","International Society for Optics and Photonics in Curvelet, Directional, and Sparse Representations I",0.0,1.0,0.0
Radiology,Radiology,0.0,11.0,0.0
Eur. J. Radiol.,Eur. J. Radiol.,0.0,1.0,0.0
IJCSI International Journal of Computer Science Issues,IJCSI International Journal of Computer Science Issues,0.0,2.0,0.0
Acta Academiae Medicinae Sinicae,Acta Academiae Medicinae Sinicae,0.0,1.0,0.0
0031-3203,PATTERN RECOGNITION,0.0,305.0,0.0
1076-9757,JOURNAL OF ARTIFICIAL INTELLIGENCE RESEARCH,0.0,20.0,0.0
2213-1582,NEUROIMAGE-CLINICAL,0.0,7.0,0.0
1053-8119,NEUROIMAGE,0.0,440.0,0.0
1863-2653,BRAIN STRUCTURE & FUNCTION,0.0,2.0,0.0
1532-4435,JOURNAL OF MACHINE LEARNING RESEARCH,0.0,85.0,0.0
0197-4580,NEUROBIOLOGY OF AGING,0.0,16.0,0.0
2162-237X,IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS,0.0,9.0,0.0
1041-4347,IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,0.0,51.0,0.0
1550-5499,"TENTH IEEE INTERNATIONAL CONFERENCE ON COMPUTER VISION, VOLS 1 AND 2, PROCEEDINGS",0.0,24.0,0.0
0925-2312,NEUROCOMPUTING,0.0,126.0,0.0
0003-9942,ARCHIVES OF NEUROLOGY,0.0,17.0,0.0
1932-6203,PLOS ONE,0.0,380.0,0.0
IFFF Trans. Neural Netw. Learn. Syst,IFFF Trans. Neural Netw. Learn. Syst,0.0,1.0,0.0
0020-0255,INFORMATION SCIENCES,0.0,87.0,0.0
1369-7412,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-STATISTICAL METHODOLOGY,0.0,21.0,0.0
1663-4365,FRONTIERS IN AGING NEUROSCIENCE,0.0,3.0,0.0
0035-9246,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-METHODOLOGICAL,0.0,48.0,0.0
0022-3050,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY,0.0,44.0,0.0
0278-0062,IEEE TRANSACTIONS ON MEDICAL IMAGING,0.0,822.0,0.0
1097-2641,"2007 IEEE INTERNATIONAL PERFORMANCE COMPUTING AND COMMUNICATIONS CONFERENCE, VOLS 1 AND 2",0.0,1.0,0.0
1065-9471,HUMAN BRAIN MAPPING,0.0,82.0,0.0
1552-5260,ALZHEIMERS & DEMENTIA,0.0,13.0,0.0
1387-2877,JOURNAL OF ALZHEIMERS DISEASE,0.0,6.0,0.0
1471-2377,BMC NEUROLOGY,0.0,4.0,0.0
P SOC PHOTO-OPT INS,P SOC PHOTO-OPT INS,0.0,18.0,0.0
Med. image Anal.,Med. image Anal.,0.0,1.0,0.0
IEEE Trans. Biomed. Eng.,IEEE Trans. Biomed. Eng.,0.0,24.0,0.0
0018-9294,IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,0.0,1253.0,0.0
1350-4533,MEDICAL ENGINEERING & PHYSICS,0.0,244.0,0.0
0021-9290,JOURNAL OF BIOMECHANICS,0.0,464.0,0.0
0167-9457,HUMAN MOVEMENT SCIENCE,0.0,17.0,0.0
0022-0949,JOURNAL OF EXPERIMENTAL BIOLOGY,0.0,22.0,0.0
0268-0033,CLINICAL BIOMECHANICS,0.0,41.0,0.0
0195-9131,MEDICINE AND SCIENCE IN SPORTS AND EXERCISE,0.0,27.0,0.0
0172-4622,INTERNATIONAL JOURNAL OF SPORTS MEDICINE,0.0,4.0,0.0
0263-8223,COMPOSITE STRUCTURES,0.0,2.0,0.0
0909-752X,SKIN RESEARCH AND TECHNOLOGY,0.0,23.0,0.0
0954-4119,PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART H-JOURNAL OF ENGINEERING IN MEDICINE,0.0,35.0,0.0
0147-7447,ORTHOPEDICS,0.0,3.0,0.0
0363-5465,AMERICAN JOURNAL OF SPORTS MEDICINE,0.0,20.0,0.0
0341-2695,INTERNATIONAL ORTHOPAEDICS,0.0,10.0,0.0
1466-853X,PHYSICAL THERAPY IN SPORT,0.0,1.0,0.0
0091-6331,EXERCISE AND SPORT SCIENCES REVIEWS,0.0,2.0,0.0
0028-0836,NATURE,0.0,308.0,0.0
1062-6050,JOURNAL OF ATHLETIC TRAINING,0.0,5.0,0.0
8756-3282,BONE,0.0,30.0,0.0
8750-7315,JOURNAL OF THE AMERICAN PODIATRIC MEDICAL ASSOCIATION,0.0,2.0,0.0
1025-5842,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,0.0,58.0,0.0
1757-1146,JOURNAL OF FOOT AND ANKLE RESEARCH,0.0,2.0,0.0
1071-1007,FOOT & ANKLE INTERNATIONAL,0.0,3.0,0.0
0966-6362,GAIT & POSTURE,0.0,58.0,0.0
0022-4707,JOURNAL OF SPORTS MEDICINE AND PHYSICAL FITNESS,0.0,4.0,0.0
Orthop Sports Phy Ther,Orthop Sports Phy Ther,0.0,1.0,0.0
Bull Prosthet Res,Bull Prosthet Res,0.0,1.0,0.0
Int Soc. Biomech. Conf. Proc.,Int Soc. Biomech. Conf. Proc.,0.0,1.0,0.0
Int. J. Exp. Comput. Biomech.,Int. J. Exp. Comput. Biomech.,0.0,1.0,0.0
0378-4371,PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS,0.0,59.0,0.0
1550-9389,JOURNAL OF CLINICAL SLEEP MEDICINE,0.0,12.0,0.0
0903-1936,EUROPEAN RESPIRATORY JOURNAL,0.0,29.0,0.0
0009-7322,CIRCULATION,0.0,506.0,0.0
0027-8424,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,0.0,401.0,0.0
0140-6736,LANCET,0.0,105.0,0.0
1099-4300,ENTROPY,0.0,19.0,0.0
0295-5075,EUROPHYSICS LETTERS,0.0,21.0,0.0
1475-0961,CLINICAL PHYSIOLOGY AND FUNCTIONAL IMAGING,0.0,4.0,0.0
1948-3546,2013 6TH INTERNATIONAL IEEE/EMBS CONFERENCE ON NEURAL ENGINEERING (NER),0.0,7.0,0.0
0967-3334,PHYSIOLOGICAL MEASUREMENT,0.0,191.0,0.0
1054-1500,CHAOS,0.0,59.0,0.0
0276-6574,"COMPUTERS IN CARDIOLOGY 2000, VOL 27",0.0,93.0,0.0
0002-9262,AMERICAN JOURNAL OF EPIDEMIOLOGY,0.0,12.0,0.0
0028-4793,NEW ENGLAND JOURNAL OF MEDICINE,0.0,186.0,0.0
ITBM-RBM,ITBM-RBM,0.0,8.0,0.0
Stud. Logic Grammar Rhetoric,Stud. Logic Grammar Rhetoric,0.0,1.0,0.0
BOP Goes the Heart Cardiovascular Consequences of SDB,BOP Goes the Heart Cardiovascular Consequences of SDB,0.0,1.0,0.0
0012-3692,CHEST,0.0,67.0,0.0
0375-9601,PHYSICS LETTERS A,0.0,38.0,0.0
0003-9888,ARCHIVES OF DISEASE IN CHILDHOOD,0.0,15.0,0.0
Comput Cardiol.,Comput Cardiol.,0.0,4.0,0.0
Herzschr. Elektrophys,Herzschr. Elektrophys,0.0,3.0,0.0
Sleep,Sleep,0.0,2.0,0.0
1066-2936,UNDERSEA & HYPERBARIC MEDICINE,0.0,16.0,0.0
8750-7587,JOURNAL OF APPLIED PHYSIOLOGY,0.0,233.0,0.0
0036-8733,SCIENTIFIC AMERICAN,0.0,9.0,0.0
0095-6562,AVIATION SPACE AND ENVIRONMENTAL MEDICINE,0.0,18.0,0.0
Undersea Biomedical Research,Undersea Biomedical Research,0.0,4.0,0.0
PLoS One,PLoS One,0.0,27.0,0.0
DCIEM 84-R-72,DCIEM 84-R-72,0.0,1.0,0.0
DCIEM 84-R-73,DCIEM 84-R-73,0.0,1.0,0.0
DCIEM 85-R-18,DCIEM 85-R-18,0.0,1.0,0.0
THESIS,THESIS,0.0,13.0,0.0
DCIEM 80-R-32,DCIEM 80-R-32,0.0,1.0,0.0
DCIEM 81-R-02,DCIEM 81-R-02,0.0,1.0,0.0
DCIEM 82-R-38,DCIEM 82-R-38,0.0,1.0,0.0
NSMRL 1200,NSMRL 1200,0.0,1.0,0.0
NMRC 99-02,NMRC 99-02,0.0,1.0,0.0
"Data Set Summaries, Manifestation Descriptions, and Key Files","Data Set Summaries, Manifestation Descriptions, and Key Files",0.0,2.0,0.0
NEDU TR 11-80,NEDU TR 11-80,0.0,1.0,0.0
NEDU TR 1-84,NEDU TR 1-84,0.0,1.0,0.0
NEDU TR 8-85,NEDU TR 8-85,0.0,1.0,0.0
"NMRI99-01/NEDUTR1-99, Joint Technical Report","NMRI99-01/NEDUTR1-99, Joint Technical Report",0.0,1.0,0.0
NMRI 86-97,NMRI 86-97,0.0,1.0,0.0
0031-9155,PHYSICS IN MEDICINE AND BIOLOGY,0.0,245.0,0.0
0957-4174,EXPERT SYSTEMS WITH APPLICATIONS,0.0,307.0,0.0
1568-4946,APPLIED SOFT COMPUTING,0.0,74.0,0.0
0924-2716,ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING,0.0,3.0,0.0
0018-9448,IEEE TRANSACTIONS ON INFORMATION THEORY,0.0,83.0,0.0
0730-725X,MAGNETIC RESONANCE IMAGING,0.0,63.0,0.0
1361-8415,MEDICAL IMAGE ANALYSIS,0.0,271.0,0.0
1933-0707,JOURNAL OF NEUROSURGERY-PEDIATRICS,0.0,1.0,0.0
0034-4257,REMOTE SENSING OF ENVIRONMENT,0.0,2.0,0.0
1047-3203,JOURNAL OF VISUAL COMMUNICATION AND IMAGE REPRESENTATION,0.0,19.0,0.0
0897-1889,JOURNAL OF DIGITAL IMAGING,0.0,62.0,0.0
2164-7143,2009 9TH INTERNATIONAL CONFERENCE ON INTELLIGENT SYSTEMS DESIGN AND APPLICATIONS,0.0,1.0,0.0
0888-3270,MECHANICAL SYSTEMS AND SIGNAL PROCESSING,0.0,12.0,0.0
0165-1684,SIGNAL PROCESSING,0.0,68.0,0.0
0034-6861,REVIEWS OF MODERN PHYSICS,0.0,10.0,0.0
1550-0594,CLINICAL EEG AND NEUROSCIENCE,0.0,16.0,0.0
1388-2457,CLINICAL NEUROPHYSIOLOGY,0.0,193.0,0.0
2470-0045,PHYSICAL REVIEW E,0.0,30.0,0.0
0167-2789,PHYSICA D-NONLINEAR PHENOMENA,0.0,59.0,0.0
0013-4694,ELECTROENCEPHALOGRAPHY AND CLINICAL NEUROPHYSIOLOGY,0.0,97.0,0.0
1720-8424,ITALIAN JOURNAL OF PEDIATRICS,0.0,1.0,0.0
0033-068X,PROGRESS OF THEORETICAL PHYSICS,0.0,2.0,0.0
0012-9682,ECONOMETRICA,0.0,10.0,0.0
1866-9956,COGNITIVE COMPUTATION,0.0,2.0,0.0
1534-4320,IEEE TRANSACTIONS ON NEURAL SYSTEMS AND REHABILITATION ENGINEERING,0.0,93.0,0.0
0340-1200,BIOLOGICAL CYBERNETICS,0.0,58.0,0.0
Front. Syst. Neurosci.,Front. Syst. Neurosci.,0.0,4.0,0.0
Int J. Adv. Sci. Technol.,Int J. Adv. Sci. Technol.,0.0,1.0,0.0
Mathematical Biosciences,Mathematical Biosciences,0.0,5.0,0.0
GESTS Int Trans Comput Sci Eng,GESTS Int Trans Comput Sci Eng,0.0,1.0,0.0
1053-5888,IEEE SIGNAL PROCESSING MAGAZINE,0.0,64.0,0.0
1384-5810,DATA MINING AND KNOWLEDGE DISCOVERY,0.0,36.0,0.0
0218-1274,INTERNATIONAL JOURNAL OF BIFURCATION AND CHAOS,0.0,19.0,0.0
0301-0082,PROGRESS IN NEUROBIOLOGY,0.0,13.0,0.0
0736-0258,JOURNAL OF CLINICAL NEUROPHYSIOLOGY,0.0,25.0,0.0
1539-3755,PHYSICAL REVIEW E,0.0,61.0,0.0
0370-1573,PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS,0.0,21.0,0.0
1539-2791,NEUROINFORMATICS,0.0,11.0,0.0
0031-9007,PHYSICAL REVIEW LETTERS,0.0,90.0,0.0
0165-0270,JOURNAL OF NEUROSCIENCE METHODS,0.0,147.0,0.0
1541-6933,NEUROCRITICAL CARE,0.0,3.0,0.0
1063-651X,PHYSICAL REVIEW E,0.0,46.0,0.0
Open SUNY Textbooks,Open SUNY Textbooks,0.0,1.0,0.0
0003-4851,ANNALS OF MATHEMATICAL STATISTICS,0.0,16.0,0.0
1557-170X,2010 ANNUAL INTERNATIONAL CONFERENCE OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY (EMBC),0.0,314.0,0.0
0018-9219,PROCEEDINGS OF THE IEEE,0.0,83.0,0.0
Brain connectivity,Brain connectivity,0.0,3.0,0.0
Lect. Notes Math.,Lect. Notes Math.,0.0,2.0,0.0
PRINCIPLES OF NEURAL CODING,PRINCIPLES OF NEURAL CODING,0.0,1.0,0.0
Applied Bioinformatics,Applied Bioinformatics,0.0,1.0,0.0
1073-2322,SHOCK,0.0,4.0,0.0
0300-9572,RESUSCITATION,0.0,14.0,0.0
0363-6135,AMERICAN JOURNAL OF PHYSIOLOGY-HEART AND CIRCULATORY PHYSIOLOGY,0.0,152.0,0.0
0019-5049,INDIAN JOURNAL OF ANAESTHESIA,0.0,1.0,0.0
1664-042X,FRONTIERS IN PHYSIOLOGY,0.0,13.0,0.0
2110-5820,ANNALS OF INTENSIVE CARE,0.0,3.0,0.0
0090-3493,CRITICAL CARE MEDICINE,0.0,54.0,0.0
1053-0770,JOURNAL OF CARDIOTHORACIC AND VASCULAR ANESTHESIA,0.0,4.0,0.0
1387-1307,JOURNAL OF CLINICAL MONITORING AND COMPUTING,0.0,16.0,0.0
0002-9513,AMERICAN JOURNAL OF PHYSIOLOGY-REGULATORY INTEGRATIVE AND COMPARATIVE PHYSIOLOGY,0.0,115.0,0.0
0022-5282,JOURNAL OF TRAUMA-INJURY INFECTION AND CRITICAL CARE,0.0,27.0,0.0
0022-4804,JOURNAL OF SURGICAL RESEARCH,0.0,9.0,0.0
0003-3022,ANESTHESIOLOGY,0.0,47.0,0.0
0090-4295,UROLOGY,0.0,12.0,0.0
1523-3847,CURRENT INFECTIOUS DISEASE REPORTS,0.0,1.0,0.0
0090-6964,ANNALS OF BIOMEDICAL ENGINEERING,0.0,258.0,0.0
0265-0215,EUROPEAN JOURNAL OF ANAESTHESIOLOGY,0.0,5.0,0.0
0143-5221,CLINICAL SCIENCE,0.0,26.0,0.0
0025-7850,JOURNAL OF MEDICINE,0.0,1.0,0.0
Acta chirurgiae plasticae,Acta chirurgiae plasticae,0.0,1.0,0.0
CDC National Vital Statistics Reports,CDC National Vital Statistics Reports,0.0,1.0,0.0
0883-9441,JOURNAL OF CRITICAL CARE,0.0,4.0,0.0
1079-6061,JOURNAL OF TRAUMA-INJURY INFECTION AND CRITICAL CARE,0.0,10.0,0.0
1559-047X,JOURNAL OF BURN CARE & RESEARCH,0.0,2.0,0.0
1743-9191,INTERNATIONAL JOURNAL OF SURGERY,0.0,1.0,0.0
0003-2999,ANESTHESIA AND ANALGESIA,0.0,27.0,0.0
1424-8220,SENSORS,0.0,45.0,0.0
0039-6109,SURGICAL CLINICS OF NORTH AMERICA,0.0,1.0,0.0
1466-609X,CRITICAL CARE,0.0,21.0,0.0
0007-0912,BRITISH JOURNAL OF ANAESTHESIA,0.0,32.0,0.0
0029-6651,PROCEEDINGS OF THE NUTRITION SOCIETY,0.0,2.0,0.0
0196-0644,ANNALS OF EMERGENCY MEDICINE,0.0,11.0,0.0
0003-4932,ANNALS OF SURGERY,0.0,14.0,0.0
0047-6552,MEDICAL PROGRESS THROUGH TECHNOLOGY,0.0,2.0,0.0
Acta Anaesthesiol Taiwan,Acta Anaesthesiol Taiwan,0.0,1.0,0.0
1094-687X,"SECOND JOINT EMBS-BMES CONFERENCE 2002, VOLS 1-3, CONFERENCE PROCEEDINGS: BIOENGINEERING - INTEGRATIVE METHODOLOGIES, NEW TECHNOLOGIES",0.0,113.0,0.0
0943-4062,COMPUTATIONAL STATISTICS,0.0,3.0,0.0
1076-5174,JOURNAL OF MASS SPECTROMETRY,0.0,1.0,0.0
0920-5691,INTERNATIONAL JOURNAL OF COMPUTER VISION,0.0,139.0,0.0
1225-6463,ETRI JOURNAL,0.0,4.0,0.0
0016-2361,FUEL,0.0,1.0,0.0
0167-9473,COMPUTATIONAL STATISTICS & DATA ANALYSIS,0.0,28.0,0.0
0003-2670,ANALYTICA CHIMICA ACTA,0.0,11.0,0.0
1535-3893,JOURNAL OF PROTEOME RESEARCH,0.0,30.0,0.0
0035-9254,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES C-APPLIED STATISTICS,0.0,12.0,0.0
1945-0265,GENETIC TESTING AND MOLECULAR BIOMARKERS,0.0,1.0,0.0
1000-3282,PROGRESS IN BIOCHEMISTRY AND BIOPHYSICS,0.0,1.0,0.0
1387-3806,INTERNATIONAL JOURNAL OF MASS SPECTROMETRY,0.0,3.0,0.0
0306-7734,INTERNATIONAL STATISTICAL REVIEW,0.0,4.0,0.0
1932-4553,IEEE JOURNAL OF SELECTED TOPICS IN SIGNAL PROCESSING,0.0,16.0,0.0
1471-2164,BMC GENOMICS,0.0,36.0,0.0
0354-5180,FILOMAT,0.0,1.0,0.0
1045-9227,IEEE TRANSACTIONS ON NEURAL NETWORKS,0.0,93.0,0.0
0176-4268,JOURNAL OF CLASSIFICATION,0.0,8.0,0.0
1049-5258,ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 12,0.0,18.0,0.0
1002-0071,PROGRESS IN NATURAL SCIENCE-MATERIALS INTERNATIONAL,0.0,3.0,0.0
1083-4419,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,0.0,36.0,0.0
1553-877X,IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,0.0,1.0,0.0
0277-786X,"HUMAN VISION, VISUAL PROCESSING, AND DIGITAL DISPLAY III",0.0,138.0,0.0
1566-2535,INFORMATION FUSION,0.0,15.0,0.0
0098-3063,IEEE TRANSACTIONS ON CONSUMER ELECTRONICS,0.0,11.0,0.0
1945-7928,2010 7TH IEEE INTERNATIONAL SYMPOSIUM ON BIOMEDICAL IMAGING: FROM NANO TO MACRO,0.0,72.0,0.0
1051-8215,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY,0.0,16.0,0.0
0013-726X,ENDOSCOPY,0.0,42.0,0.0
1687-5281,EURASIP JOURNAL ON IMAGE AND VIDEO PROCESSING,0.0,3.0,0.0
0256-4602,IETE TECHNICAL REVIEW,0.0,4.0,0.0
Decis. Support Syst.,Decis. Support Syst.,0.0,1.0,0.0
1070-9908,IEEE SIGNAL PROCESSING LETTERS,0.0,30.0,0.0
0008-5472,CANCER RESEARCH,0.0,92.0,0.0
0026-2862,MICROVASCULAR RESEARCH,0.0,30.0,0.0
0016-7061,GEODERMA,0.0,1.0,0.0
0885-6125,MACHINE LEARNING,0.0,168.0,0.0
1842-0133,"PROCEEDINGS OF THE 13TH INTERNATIONAL CONFERENCE ON OPTIMIZATION OF ELECTRICAL AND ELECTRONIC EQUIPMENT, VOLS 1-5",0.0,1.0,0.0
