ISSN,TITLE,TOT_DEGREE,TOT_ART
0167-739X,FUTURE GENERATION COMPUTER SYSTEMS-THE INTERNATIONAL JOURNAL OF GRID COMPUTING AND ESCIENCE,3,0
0944-5013,MICROBIOLOGICAL RESEARCH,1,0
1570-0844,SEMANTIC WEB,1,0
1044-0305,JOURNAL OF THE AMERICAN SOCIETY FOR MASS SPECTROMETRY,3,0
1532-0626,CONCURRENCY AND COMPUTATION-PRACTICE & EXPERIENCE,1,0
1570-8268,JOURNAL OF WEB SEMANTICS,2,0
1063-6919,2012 IEEE CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION (CVPR),3,0
0066-4154,ANNUAL REVIEW OF BIOCHEMISTRY,6,0
0968-0004,TRENDS IN BIOCHEMICAL SCIENCES,5,0
1431-6730,BIOLOGICAL CHEMISTRY,1,0
2405-4712,CELL SYSTEMS,1,0
0952-1976,ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,5,0
0378-8733,SOCIAL NETWORKS,2,0
2168-2291,IEEE TRANSACTIONS ON HUMAN-MACHINE SYSTEMS,1,0
0098-7484,JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION,2,0
1946-6234,SCIENCE TRANSLATIONAL MEDICINE,1,0
0165-0114,FUZZY SETS AND SYSTEMS,5,0
0019-9958,INFORMATION AND CONTROL,1,0
0008-543X,CANCER,3,0
1538-4101,CELL CYCLE,3,0
1107-3756,INTERNATIONAL JOURNAL OF MOLECULAR MEDICINE,2,0
0143-3334,CARCINOGENESIS,4,0
1756-8935,EPIGENETICS & CHROMATIN,2,0
0020-7136,INTERNATIONAL JOURNAL OF CANCER,4,0
2213-5960,GENOMICS DATA,1,0
0976-2612,INTERNATIONAL JOURNAL OF ADVANCED BIOTECHNOLOGY AND RESEARCH,1,0
0302-2838,EUROPEAN UROLOGY,1,0
0258-851X,IN VIVO,1,0
0018-9162,COMPUTER,3,0
0736-6205,BIOTECHNIQUES,3,0
1877-7058,INTERNATIONAL CONFERENCE ON MODELLING OPTIMIZATION AND COMPUTING,2,0
1877-0509,"BIG DATA, CLOUD AND COMPUTING CHALLENGES",2,0
0033-3123,PSYCHOMETRIKA,2,0
1471-2148,BMC EVOLUTIONARY BIOLOGY,2,0
0030-4026,OPTIK,1,0
0377-0427,JOURNAL OF COMPUTATIONAL AND APPLIED MATHEMATICS,4,0
1756-378X,INTERNATIONAL JOURNAL OF INTELLIGENT COMPUTING AND CYBERNETICS,1,0
1084-4627,"18TH INTERNATIONAL CONFERENCE ON DATA ENGINEERING, PROCEEDINGS",4,0
0169-023X,DATA & KNOWLEDGE ENGINEERING,2,0
0094-9655,JOURNAL OF STATISTICAL COMPUTATION AND SIMULATION,1,0
1350-7265,BERNOULLI,1,0
0018-9448,IEEE TRANSACTIONS ON INFORMATION THEORY,7,0
1935-7524,ELECTRONIC JOURNAL OF STATISTICS,1,0
0883-9514,APPLIED ARTIFICIAL INTELLIGENCE,1,0
1059-1524,MOLECULAR BIOLOGY OF THE CELL,16,0
0037-5497,SIMULATION,1,0
2168-2267,IEEE TRANSACTIONS ON CYBERNETICS,1,0
0045-7949,COMPUTERS & STRUCTURES,1,0
0021-9991,JOURNAL OF COMPUTATIONAL PHYSICS,2,0
0066-4219,ANNUAL REVIEW OF MEDICINE,2,0
0925-5001,JOURNAL OF GLOBAL OPTIMIZATION,2,0
1062-922X,"SMC '97 CONFERENCE PROCEEDINGS - 1997 IEEE INTERNATIONAL CONFERENCE ON SYSTEMS, MAN, AND CYBERNETICS, VOLS 1-5: CONFERENCE THEME: COMPUTATIONAL CYBERNETICS AND SIMULATION",3,0
1433-7541,PATTERN ANALYSIS AND APPLICATIONS,1,0
1474-7596,GENOME BIOLOGY,3,0
1471-2180,BMC MICROBIOLOGY,2,0
0002-9602,AMERICAN JOURNAL OF SOCIOLOGY,1,0
0818-9641,IMMUNOLOGY AND CELL BIOLOGY,3,0
1559-4106,BIOINTERPHASES,1,0
0021-9193,JOURNAL OF BACTERIOLOGY,11,0
1110-7243,JOURNAL OF BIOMEDICINE AND BIOTECHNOLOGY,4,0
1527-8204,ANNUAL REVIEW OF GENOMICS AND HUMAN GENETICS,2,0
0302-9743(print),BIOINFORMATICS RESEARCH AND APPLICATIONS,9,0
0300-9084,BIOCHIMIE,4,0
0002-9394,AMERICAN JOURNAL OF OPHTHALMOLOGY,1,0
1082-989X,PSYCHOLOGICAL METHODS,1,0
1432-7643,SOFT COMPUTING,6,0
0092-8615,DRUG INFORMATION JOURNAL,1,0
0140-6736,LANCET,6,0
0282-423X,JOURNAL OF OFFICIAL STATISTICS,1,0
0714-0045,SURVEY METHODOLOGY,1,0
0256-2499,SADHANA-ACADEMY PROCEEDINGS IN ENGINEERING SCIENCES,1,0
1016-2364,JOURNAL OF INFORMATION SCIENCE AND ENGINEERING,2,0
1064-1246,JOURNAL OF INTELLIGENT & FUZZY SYSTEMS,1,0
0924-669X,APPLIED INTELLIGENCE,8,0
1088-467X,INTELLIGENT DATA ANALYSIS,6,0
0218-4885,INTERNATIONAL JOURNAL OF UNCERTAINTY FUZZINESS AND KNOWLEDGE-BASED SYSTEMS,2,0
0218-2130,INTERNATIONAL JOURNAL ON ARTIFICIAL INTELLIGENCE TOOLS,2,0
0090-466X,JOURNAL OF PHARMACOKINETICS AND BIOPHARMACEUTICS,1,0
0018-9251,IEEE TRANSACTIONS ON AEROSPACE AND ELECTRONIC SYSTEMS,1,0
1932-4553,IEEE JOURNAL OF SELECTED TOPICS IN SIGNAL PROCESSING,2,0
0016-0032,JOURNAL OF THE FRANKLIN INSTITUTE-ENGINEERING AND APPLIED MATHEMATICS,1,0
0749-503X,YEAST,2,0
0021-9525,JOURNAL OF CELL BIOLOGY,7,0
1746-1596,DIAGNOSTIC PATHOLOGY,1,0
1742-206X,MOLECULAR BIOSYSTEMS,6,0
0270-7306,MOLECULAR AND CELLULAR BIOLOGY,3,0
1976-0280,BIOCHIP JOURNAL,1,0
1061-8600,JOURNAL OF COMPUTATIONAL AND GRAPHICAL STATISTICS,3,0
1045-9219,IEEE TRANSACTIONS ON PARALLEL AND DISTRIBUTED SYSTEMS,5,0
0925-4692,INFLAMMOPHARMACOLOGY,1,0
0007-0920,BRITISH JOURNAL OF CANCER,8,0
0002-9440,AMERICAN JOURNAL OF PATHOLOGY,3,0
0304-4165,BIOCHIMICA ET BIOPHYSICA ACTA-GENERAL SUBJECTS,1,0
0076-6879(print),"DNA MICROARRAYS, PART B: DATABASES AND STATISTICS",1,0
0006-4971,BLOOD,12,0
1934-578X,NATURAL PRODUCT COMMUNICATIONS,1,0
1471-2407,BMC CANCER,7,0
0024-3205,LIFE SCIENCES,2,0
0270-9139,HEPATOLOGY,1,0
0090-8258,GYNECOLOGIC ONCOLOGY,6,0
0304-3835,CANCER LETTERS,6,0
1513-7368,ASIAN PACIFIC JOURNAL OF CANCER PREVENTION,1,0
1068-9265,ANNALS OF SURGICAL ONCOLOGY,1,0
0022-202X,JOURNAL OF INVESTIGATIVE DERMATOLOGY,1,0
0006-291X,BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,21,0
1568-0096,CURRENT CANCER DRUG TARGETS,1,0
0001-6322,ACTA NEUROPATHOLOGICA,1,0
0006-2952,BIOCHEMICAL PHARMACOLOGY,1,0
0364-0213,COGNITIVE SCIENCE,1,0
0266-4763,JOURNAL OF APPLIED STATISTICS,1,0
0040-1706,TECHNOMETRICS,4,0
0105-4538,ALLERGY,1,0
0272-6386,AMERICAN JOURNAL OF KIDNEY DISEASES,1,0
0340-1022,AMINOACYL-TRNA SYNTHETASES IN BIOLOGY AND MEDICINE,1,0
0340-6717,HUMAN GENETICS,4,0
0002-9262,AMERICAN JOURNAL OF EPIDEMIOLOGY,3,0
2211-1247,CELL REPORTS,1,0
0091-6749,JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY,2,0
1664-8021,FRONTIERS IN GENETICS,1,0
0011-5029,DM DISEASE-A-MONTH,1,0
1226-8372,BIOTECHNOLOGY AND BIOPROCESS ENGINEERING,1,0
0003-6846,APPLIED ECONOMICS,1,0
0952-0481,BRITISH JOURNAL OF ADDICTION,1,0
0278-7393,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION,1,0
0091-7435,PREVENTIVE MEDICINE,1,0
0895-4356,JOURNAL OF CLINICAL EPIDEMIOLOGY,1,0
0306-4603,ADDICTIVE BEHAVIORS,1,0
0070-3370,DEMOGRAPHY,1,0
0033-2917,PSYCHOLOGICAL MEDICINE,2,0
0965-2140,ADDICTION,1,0
1863-8171,ASTA-ADVANCES IN STATISTICAL ANALYSIS,1,0
0005-7940,BEHAVIORAL SCIENCE,1,0
1617-4615,MOLECULAR GENETICS AND GENOMICS,1,0
0001-690X,ACTA PSYCHIATRICA SCANDINAVICA,1,0
0162-3257,JOURNAL OF AUTISM AND DEVELOPMENTAL DISORDERS,1,0
0896-6273,NEURON,2,0
0890-8567,JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,1,0
1525-1578,JOURNAL OF MOLECULAR DIAGNOSTICS,1,0
2372-9198,"CBMS 2003: 16TH IEEE SYMPOSIUM ON COMPUTER-BASED MEDICAL SYSTEMS, PROCEEDINGS",4,0
2158-3188,TRANSLATIONAL PSYCHIATRY,1,0
1366-8714,JOURNAL OF CLINICAL PATHOLOGY-MOLECULAR PATHOLOGY,1,0
0196-206X,JOURNAL OF DEVELOPMENTAL AND BEHAVIORAL PEDIATRICS,1,0
1601-1848,GENES BRAIN AND BEHAVIOR,1,0
0065-2598(print),SOFTWARE TOOLS AND ALGORITHMS FOR BIOLOGICAL SYSTEMS,2,0
0361-9230,BRAIN RESEARCH BULLETIN,1,0
0165-1684,SIGNAL PROCESSING,2,0
2325-0348,2012 FEDERATED CONFERENCE ON COMPUTER SCIENCE AND INFORMATION SYSTEMS (FEDCSIS),1,0
0043-3144,WEST INDIAN MEDICAL JOURNAL,1,0
0167-6393,SPEECH COMMUNICATION,1,0
0001-5385,ACTA CARDIOLOGICA,1,0
0196-8858,ADVANCES IN APPLIED MATHEMATICS,1,0
0965-9978,ADVANCES IN ENGINEERING SOFTWARE,1,0
0920-8542,JOURNAL OF SUPERCOMPUTING,3,0
0076-6879,METHODS IN ENZYMOLOGY,2,0
0165-6074,MICROPROCESSING AND MICROPROGRAMMING,1,0
0010-4620,COMPUTER JOURNAL,3,0
0097-5397,SIAM JOURNAL ON COMPUTING,1,0
0926-9630,"MEDINFO 2013: PROCEEDINGS OF THE 14TH WORLD CONGRESS ON MEDICAL AND HEALTH INFORMATICS, PTS 1 AND 2",6,0
1386-5056,INTERNATIONAL JOURNAL OF MEDICAL INFORMATICS,8,0
0026-1270,METHODS OF INFORMATION IN MEDICINE,3,0
1570-5838,APPLIED ONTOLOGY,1,0
0724-8741,PHARMACEUTICAL RESEARCH,1,0
1469-221X,EMBO REPORTS,1,0
1109-6535,CANCER GENOMICS & PROTEOMICS,1,0
1355-8382,RNA-A PUBLICATION OF THE RNA SOCIETY,8,0
0167-5273,INTERNATIONAL JOURNAL OF CARDIOLOGY,1,0
0008-6363,CARDIOVASCULAR RESEARCH,3,0
0893-3952,MODERN PATHOLOGY,2,0
0022-9032,Kardiologia Polska,1,0
0009-9147,CLINICAL CHEMISTRY,2,0
0735-1097,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,3,0
0268-1161,HUMAN REPRODUCTION,2,0
1071-9164,JOURNAL OF CARDIAC FAILURE,1,0
0945-6317,VIRCHOWS ARCHIV,3,0
1065-6995,CELL BIOLOGY INTERNATIONAL,1,0
0903-1936,EUROPEAN RESPIRATORY JOURNAL,1,0
1873-3468,FEBS LETTERS,2,0
1522-8002,NEOPLASIA,1,0
1048-891X,INTERNATIONAL JOURNAL OF GYNECOLOGICAL CANCER,2,0
0954-691X,EUROPEAN JOURNAL OF GASTROENTEROLOGY & HEPATOLOGY,1,0
0046-8177,HUMAN PATHOLOGY,1,0
1001-6538,CHINESE SCIENCE BULLETIN,1,0
0261-5177,TOURISM MANAGEMENT,1,0
1092-3063,IEEE CONCURRENCY,2,0
1389-2037,CURRENT PROTEIN & PEPTIDE SCIENCE,4,0
1570-1646,CURRENT PROTEOMICS,1,0
0730-2312,JOURNAL OF CELLULAR BIOCHEMISTRY,4,0
0929-8665,PROTEIN AND PEPTIDE LETTERS,11,0
1976-6696,BMB REPORTS,1,0
1573-4064,MEDICINAL CHEMISTRY,1,0
1561-8625,ASIAN JOURNAL OF CONTROL,1,0
0192-8651,JOURNAL OF COMPUTATIONAL CHEMISTRY,7,0
0306-4379,INFORMATION SYSTEMS,2,0
0167-7799,TRENDS IN BIOTECHNOLOGY,3,0
1541-1672,IEEE INTELLIGENT SYSTEMS,2,0
1000-9000,JOURNAL OF COMPUTER SCIENCE AND TECHNOLOGY,1,0
1053-5888,IEEE SIGNAL PROCESSING MAGAZINE,4,0
0891-2017,COMPUTATIONAL LINGUISTICS,2,0
1384-5810,DATA MINING AND KNOWLEDGE DISCOVERY,9,0
1045-926X,JOURNAL OF VISUAL LANGUAGES AND COMPUTING,1,0
0007-9235,CA-A CANCER JOURNAL FOR CLINICIANS,2,0
1380-7870,LIFETIME DATA ANALYSIS,1,0
0167-7152,STATISTICS & PROBABILITY LETTERS,3,0
0378-3758,JOURNAL OF STATISTICAL PLANNING AND INFERENCE,1,0
0047-259X,JOURNAL OF MULTIVARIATE ANALYSIS,3,0
1226-3192,JOURNAL OF THE KOREAN STATISTICAL SOCIETY,1,0
1931-3128,CELL HOST & MICROBE,1,0
0305-0548,COMPUTERS & OPERATIONS RESEARCH,2,0
0025-5610,MATHEMATICAL PROGRAMMING,1,0
0309-0167,HISTOPATHOLOGY,1,0
0022-3417,JOURNAL OF PATHOLOGY,2,0
1076-5174,JOURNAL OF MASS SPECTROMETRY,2,0
1758-2946,JOURNAL OF CHEMINFORMATICS,4,0
0003-7028,APPLIED SPECTROSCOPY,1,0
0012-186X,DIABETOLOGIA,1,0
0955-2863,JOURNAL OF NUTRITIONAL BIOCHEMISTRY,1,0
1471-2350,BMC MEDICAL GENETICS,2,0
1471-2156,BMC GENETICS,2,0
0950-9240,JOURNAL OF HUMAN HYPERTENSION,2,0
0785-3890,ANNALS OF MEDICINE,1,0
1741-427X,EVIDENCE-BASED COMPLEMENTARY AND ALTERNATIVE MEDICINE,1,0
0364-2356,GASTROINTESTINAL RADIOLOGY,1,0
0003-1305,AMERICAN STATISTICIAN,4,0
0958-1669,CURRENT OPINION IN BIOTECHNOLOGY,5,0
1386-2073,COMBINATORIAL CHEMISTRY & HIGH THROUGHPUT SCREENING,2,0
1609-0985,JOURNAL OF MEDICAL AND BIOLOGICAL ENGINEERING,4,0
0943-4062,COMPUTATIONAL STATISTICS,1,0
1300-0632,TURKISH JOURNAL OF ELECTRICAL ENGINEERING AND COMPUTER SCIENCES,1,0
1210-0552,NEURAL NETWORK WORLD,1,0
1462-2416,PHARMACOGENOMICS,3,0
1945-7928,2013 IEEE 10TH INTERNATIONAL SYMPOSIUM ON BIOMEDICAL IMAGING (ISBI),1,0
0039-6257,SURVEY OF OPHTHALMOLOGY,1,0
0022-2593,JOURNAL OF MEDICAL GENETICS,3,0
0956-540X,GEOPHYSICAL JOURNAL INTERNATIONAL,1,0
1976-9571,GENES & GENOMICS,2,0
1380-7501,MULTIMEDIA TOOLS AND APPLICATIONS,1,0
1415-4757,GENETICS AND MOLECULAR BIOLOGY,1,0
2161-4393,"2008 IEEE INTERNATIONAL JOINT CONFERENCE ON NEURAL NETWORKS, VOLS 1-8",2,0
1475-925X,BIOMEDICAL ENGINEERING ONLINE,1,0
0020-7608,INTERNATIONAL JOURNAL OF QUANTUM CHEMISTRY,1,0
1098-7576,"2008 IEEE INTERNATIONAL JOINT CONFERENCE ON NEURAL NETWORKS, VOLS 1-8",1,0
0006-3495,BIOPHYSICAL JOURNAL,7,0
2073-4425,GENES,2,0
1355-8145,CELL STRESS & CHAPERONES,1,0
0962-8924,TRENDS IN CELL BIOLOGY,3,0
1742-2094,JOURNAL OF NEUROINFLAMMATION,1,0
0969-6970,ANGIOGENESIS,1,0
1676-5680,GENETICS AND MOLECULAR RESEARCH,2,0
0022-2844,JOURNAL OF MOLECULAR EVOLUTION,3,0
1063-7125,PROCEEDINGS OF THE 21ST IEEE INTERNATIONAL SYMPOSIUM ON COMPUTER-BASED MEDICAL SYSTEMS,1,0
0018-9464,IEEE TRANSACTIONS ON MAGNETICS,1,0
0019-9567,INFECTION AND IMMUNITY,2,0
1472-9792,TUBERCULOSIS,1,0
0923-2508,RESEARCH IN MICROBIOLOGY,1,0
0006-2960,BIOCHEMISTRY,3,0
0166-218X,DISCRETE APPLIED MATHEMATICS,1,0
0006-2979,BIOCHEMISTRY-MOSCOW,1,0
1047-1987,POLITICAL ANALYSIS,1,0
0034-6535,REVIEW OF ECONOMICS AND STATISTICS,1,0
1549-1676,PLOS MEDICINE,1,0
0021-972X,JOURNAL OF CLINICAL ENDOCRINOLOGY & METABOLISM,1,0
1071-7323,OBESITY RESEARCH,1,0
0035-9238,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES A-STATISTICS IN SOCIETY,1,0
1346-9843,CIRCULATION JOURNAL,1,0
1999-4915,VIRUSES-BASEL,1,0
0009-7330,CIRCULATION RESEARCH,1,0
0300-5771,INTERNATIONAL JOURNAL OF EPIDEMIOLOGY,1,0
0002-9149,AMERICAN JOURNAL OF CARDIOLOGY,1,0
1742-5689,JOURNAL OF THE ROYAL SOCIETY INTERFACE,2,0
1049-3301,ACM TRANSACTIONS ON MODELING AND COMPUTER SIMULATION,1,0
0077-8923,REVERSE ENGINEERING BIOLOGICAL NETWORKS: OPPORTUNITIES AND CHALLENGES IN COMPUTATIONAL METHODS FOR PATHWAY INFERENCE,4,0
1341-7568,GENES & GENETIC SYSTEMS,2,0
1083-4427,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART A-SYSTEMS AND HUMANS,2,0
0888-613X,INTERNATIONAL JOURNAL OF APPROXIMATE REASONING,3,0
1063-6706,IEEE TRANSACTIONS ON FUZZY SYSTEMS,12,0
0884-8173,INTERNATIONAL JOURNAL OF INTELLIGENT SYSTEMS,1,0
0893-8512,CLINICAL MICROBIOLOGY REVIEWS,4,0
0066-4227,ANNUAL REVIEW OF MICROBIOLOGY,2,0
0924-8579,INTERNATIONAL JOURNAL OF ANTIMICROBIAL AGENTS,1,0
0066-4197,ANNUAL REVIEW OF GENETICS,1,0
0018-8646,IBM JOURNAL OF RESEARCH AND DEVELOPMENT,1,0
1359-7345,CHEMICAL COMMUNICATIONS,1,0
1097-6256,NATURE NEUROSCIENCE,2,0
1094-7167,IEEE INTELLIGENT SYSTEMS,1,0
0006-3525,BIOPOLYMERS,1,0
1610-2940,JOURNAL OF MOLECULAR MODELING,1,0
1549-9618,JOURNAL OF CHEMICAL THEORY AND COMPUTATION,2,0
1552-4922,CYTOMETRY PART A,5,0
0196-4763,CYTOMETRY,1,0
0161-5890,MOLECULAR IMMUNOLOGY,3,0
0002-9513,AMERICAN JOURNAL OF PHYSIOLOGY-RENAL PHYSIOLOGY,2,0
1398-9219,TRAFFIC,1,0
0079-6107,PROGRESS IN BIOPHYSICS & MOLECULAR BIOLOGY,2,0
0097-8485,COMPUTERS & CHEMISTRY,2,0
0890-9369,GENES & DEVELOPMENT,5,0
0143-5221,CLINICAL SCIENCE,1,0
0020-0190,INFORMATION PROCESSING LETTERS,1,0
0895-4801,SIAM JOURNAL ON DISCRETE MATHEMATICS,1,0
0022-3859,JOURNAL OF POSTGRADUATE MEDICINE,1,0
0033-295X,PSYCHOLOGICAL REVIEW,1,0
1046-8188,ACM TRANSACTIONS ON INFORMATION SYSTEMS,2,0
0129-0657,INTERNATIONAL JOURNAL OF NEURAL SYSTEMS,1,0
1550-4786,2009 9TH IEEE INTERNATIONAL CONFERENCE ON DATA MINING,1,0
1046-5928,PROTEIN EXPRESSION AND PURIFICATION,1,0
0895-4798,SIAM JOURNAL ON MATRIX ANALYSIS AND APPLICATIONS,1,0
0960-3174,STATISTICS AND COMPUTING,1,0
0095-2338,JOURNAL OF CHEMICAL INFORMATION AND COMPUTER SCIENCES,3,0
1871-6784,NEW BIOTECHNOLOGY,2,0
0140-7791,PLANT CELL AND ENVIRONMENT,1,0
0040-5809,THEORETICAL POPULATION BIOLOGY,1,0
1040-8401,CRITICAL REVIEWS IN IMMUNOLOGY,1,0
0093-7711,IMMUNOGENETICS,2,0
0022-1007,JOURNAL OF EXPERIMENTAL MEDICINE,2,0
0001-2815,TISSUE ANTIGENS,2,0
1513-1874,SCIENCEASIA,1,0
2325-0399,APPLIED MATHEMATICS & INFORMATION SCIENCES,1,0
0022-4715,JOURNAL OF STATISTICAL PHYSICS,1,0
1758-0366,INTERNATIONAL JOURNAL OF BIO-INSPIRED COMPUTATION,1,0
0932-8092,MACHINE VISION AND APPLICATIONS,1,0
2164-7364,2009 WORLD CONGRESS ON NATURE & BIOLOGICALLY INSPIRED COMPUTING (NABIC 2009),1,0
0098-3500,ACM TRANSACTIONS ON MATHEMATICAL SOFTWARE,1,0
1389-0344,BIOMOLECULAR ENGINEERING,1,0
0340-5761,ARCHIVES OF TOXICOLOGY,1,0
1432-2994,MATHEMATICAL METHODS OF OPERATIONS RESEARCH,1,0
0022-0957,JOURNAL OF EXPERIMENTAL BOTANY,1,0
0960-7412,PLANT JOURNAL,2,0
0032-0889,PLANT PHYSIOLOGY,6,0
0065-2598,ADVANCES IN COMPUTATIONAL BIOLOGY,1,0
0022-0000,JOURNAL OF COMPUTER AND SYSTEM SCIENCES,4,0
0178-4617,ALGORITHMICA,4,0
0022-4065,JOURNAL OF QUALITY TECHNOLOGY,1,0
1470-269X,PHARMACOGENOMICS JOURNAL,1,0
1094-8341,PHYSIOLOGICAL GENOMICS,3,0
0194-5998,OTOLARYNGOLOGY-HEAD AND NECK SURGERY,1,0
0012-2823,DIGESTION,1,0
0966-842X,TRENDS IN MICROBIOLOGY,3,0
0022-3166,JOURNAL OF NUTRITION,4,0
0192-0790,JOURNAL OF CLINICAL GASTROENTEROLOGY,1,0
0724-4983,WORLD JOURNAL OF UROLOGY,1,0
0168-6445,FEMS MICROBIOLOGY REVIEWS,2,0
0378-1097,FEMS MICROBIOLOGY LETTERS,2,0
1369-5274,CURRENT OPINION IN MICROBIOLOGY,1,0
0045-7906,COMPUTERS & ELECTRICAL ENGINEERING,1,0
1471-2288,BMC MEDICAL RESEARCH METHODOLOGY,1,0
0167-9236,DECISION SUPPORT SYSTEMS,2,0
0077-8923 (ISSN print),TECHNIQUES IN BIOINFORMATICS AND MEDICAL INFORMATICS,1,0
0885-7458,INTERNATIONAL JOURNAL OF PARALLEL PROGRAMMING,1,0
2078-0958,"IMECS 2008: INTERNATIONAL MULTICONFERENCE OF ENGINEERS AND COMPUTER SCIENTISTS, VOLS I AND II",1,0
1094-687X,"PROCEEDINGS OF THE 26TH ANNUAL INTERNATIONAL CONFERENCE OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY, VOLS 1-7",6,0
0165-6147,TRENDS IN PHARMACOLOGICAL SCIENCES,1,0
1476-5586,NEOPLASIA,1,0
1541-7786,MOLECULAR CANCER RESEARCH,2,0
1021-335X,ONCOLOGY REPORTS,2,0
1076-6332,ACADEMIC RADIOLOGY,1,0
1531-605X,JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,1,0
1558-7916,IEEE TRANSACTIONS ON AUDIO SPEECH AND LANGUAGE PROCESSING,1,0
0099-5355,LANCET,2,0
1533-5399,ACM TRANSACTIONS ON INTERNET TECHNOLOGY,1,0
0860-4037,ANIMAL SCIENCE PAPERS AND REPORTS,1,0
1471-2199,BMC MOLECULAR BIOLOGY,1,0
1381-6128,CURRENT PHARMACEUTICAL DESIGN,1,0
0066-426X,"ANNUAL REVIEW OF PHYSICAL CHEMISTRY, VOL 62",1,0
0929-8673,CURRENT MEDICINAL CHEMISTRY,1,0
0018-9340,IEEE TRANSACTIONS ON COMPUTERS,1,0
0065-3233,UNFOLDED PROTEINS,2,0
0903-4641,APMIS,1,0
0962-8452,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,1,0
0002-8231,JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE,3,0
1939-6368,SYSTEMS BIOLOGY IN REPRODUCTIVE MEDICINE,1,0
0070-2153(print),CANCER AND DEVELOPMENT,1,0
1521-690X,BEST PRACTICE & RESEARCH CLINICAL ENDOCRINOLOGY & METABOLISM,1,0
0093-7754,SEMINARS IN ONCOLOGY,1,0
0213-3911,HISTOLOGY AND HISTOPATHOLOGY,1,0
0277-8033,JOURNAL OF PROTEIN CHEMISTRY,1,0
1741-0126,PROTEIN ENGINEERING DESIGN & SELECTION,2,0
1475-2859,MICROBIAL CELL FACTORIES,1,0
0175-7598,APPLIED MICROBIOLOGY AND BIOTECHNOLOGY,1,0
1478-6354,ARTHRITIS RESEARCH & THERAPY,1,0
0006-3363,BIOLOGY OF REPRODUCTION,1,0
0736-0266,JOURNAL OF ORTHOPAEDIC RESEARCH,1,0
0004-3591,ARTHRITIS AND RHEUMATISM,2,0
0914-8779,JOURNAL OF BONE AND MINERAL METABOLISM,1,0
0142-9612,BIOMATERIALS,1,0
0904-2512,JOURNAL OF ORAL PATHOLOGY & MEDICINE,1,0
0282-0080,GLYCOCONJUGATE JOURNAL,2,0
1063-4584,OSTEOARTHRITIS AND CARTILAGE,1,0
0022-0345,JOURNAL OF DENTAL RESEARCH,1,0
0341-2695,INTERNATIONAL ORTHOPAEDICS,3,0
0021-8782,JOURNAL OF ANATOMY,1,0
0028-7628,NEW YORK STATE JOURNAL OF MEDICINE,1,0
1058-8388,DEVELOPMENTAL DYNAMICS,1,0
0022-538X,JOURNAL OF VIROLOGY,3,0
1356-9597,GENES TO CELLS,3,0
0013-7227,ENDOCRINOLOGY,2,0
1464-6722,MOLECULAR PLANT PATHOLOGY,1,0
1559-2723,ESTUARIES AND COASTS,1,0
0167-7012,JOURNAL OF MICROBIOLOGICAL METHODS,1,0
0066-4286,ANNUAL REVIEW OF PHYTOPATHOLOGY,1,0
0002-8223,JOURNAL OF THE AMERICAN DIETETIC ASSOCIATION,1,0
0899-8493,PEDIATRIC EXERCISE SCIENCE,1,0
0007-1102,BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY,1,0
0895-7061,AMERICAN JOURNAL OF HYPERTENSION,1,0
1662-4025,OBESITY FACTS,1,0
0004-5411,JOURNAL OF THE ACM,4,0
0022-0418,JOURNAL OF DOCUMENTATION,1,0
1351-0088,ENDOCRINE-RELATED CANCER,1,0
0161-8938,JOURNAL OF POLICY MODELING,1,0
0531-5565,EXPERIMENTAL GERONTOLOGY,1,0
0278-5846,PROGRESS IN NEURO-PSYCHOPHARMACOLOGY & BIOLOGICAL PSYCHIATRY,1,0
1532-2882,JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY,2,0
0009-9120,CLINICAL BIOCHEMISTRY,1,0
1389-2029,CURRENT GENOMICS,2,0
1465-6914,GENOME BIOLOGY,2,0
1044-579X,SEMINARS IN CANCER BIOLOGY,1,0
1040-4651,PLANT CELL,1,0
0960-7404,SURGICAL ONCOLOGY-OXFORD,1,0
0946-2716,JOURNAL OF MOLECULAR MEDICINE-JMM,1,0
0022-4790,JOURNAL OF SURGICAL ONCOLOGY,1,0
0171-5216,JOURNAL OF CANCER RESEARCH AND CLINICAL ONCOLOGY,1,0
0009-7322,CIRCULATION,2,0
