ISSN,TITLE,CITED_OUT,CITED_IN,TOT_ART
1085-7117,JOURNAL OF AGRICULTURAL BIOLOGICAL AND ENVIRONMENTAL STATISTICS,0.0,0.0,0.0
0973-5348,Mathematical Modelling of Natural Phenomena,0.0,1.0,0.0
1748-5673,International Journal of Data Mining and Bioinformatics,0.0,4.0,0.0
1938-7989,Statistics and Its Interface,0.0,0.0,0.0
0218-3390,JOURNAL OF BIOLOGICAL SYSTEMS,0.0,1.0,0.0
2040-7939,International Journal for Numerical Methods in Biomedical Engineering,0.0,5.0,0.0
1868-1743,Molecular Informatics,0.0,2.0,0.0
1467-5463,BRIEFINGS IN BIOINFORMATICS,0.0,18.0,0.0
1758-0463,Database-The Journal of Biological Databases and Curation,0.0,3.0,0.0
0303-2647,BIOSYSTEMS,0.0,4.0,0.0
0001-5342,ACTA BIOTHEORETICA,0.0,1.0,0.0
2194-573X,International Journal of Biostatistics,0.0,0.0,0.0
1547-1063,Mathematical Biosciences and Engineering,0.0,3.0,0.0
1431-7613,THEORY IN BIOSCIENCES,0.0,0.0,0.0
1946-6315,Statistics in Biopharmaceutical Research,0.0,1.0,0.0
0385-4035,Hokkaido Mathematical Journal,0.0,0.0,0.0
1759-0876,Wiley Interdisciplinary Reviews-Computational Molecular Science,0.0,0.0,0.0
2156-7018,Journal of Medical Imaging and Health Informatics,0.0,5.0,0.0
1756-0381,BioData Mining,0.0,0.0,0.0
2194-6302,Statistical Applications in Genetics and Molecular Biology,0.0,0.0,0.0
0219-7200,Journal of Bioinformatics and Computational Biology,0.0,2.0,0.0
1913-2751,Interdisciplinary Sciences-Computational Life Sciences,0.0,0.0,0.0
2168-2194,IEEE Journal of Biomedical and Health Informatics,23014.0,286.0,861.0
1759-2879,Research Synthesis Methods,0.0,1.0,0.0
1662-5196,Frontiers in Neuroinformatics,0.0,3.0,0.0
2041-1480,Journal of Biomedical Semantics,0.0,2.0,0.0
1751-3758,Journal of Biological Dynamics,0.0,0.0,0.0
1687-5265,Computational Intelligence and Neuroscience,0.0,3.0,0.0
0741-0395,GENETIC EPIDEMIOLOGY,0.0,0.0,0.0
0966-6362,GAIT & POSTURE,0.0,127.0,0.0
0035-9246,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-METHODOLOGICAL,0.0,27.0,0.0
0018-9294,IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,0.0,970.0,0.0
0306-9877,MEDICAL HYPOTHESES,0.0,5.0,0.0
1079-5006,JOURNALS OF GERONTOLOGY SERIES A-BIOLOGICAL SCIENCES AND MEDICAL SCIENCES,0.0,23.0,0.0
0002-8614,JOURNAL OF THE AMERICAN GERIATRICS SOCIETY,0.0,39.0,0.0
0003-9993,ARCHIVES OF PHYSICAL MEDICINE AND REHABILITATION,0.0,54.0,0.0
1326-0200,AUSTRALIAN AND NEW ZEALAND JOURNAL OF PUBLIC HEALTH,0.0,2.0,0.0
1549-1277,PLOS MEDICINE,0.0,6.0,0.0
1813-7253,EUROPEAN REVIEW OF AGING AND PHYSICAL ACTIVITY,0.0,1.0,0.0
1932-6203,PLOS ONE,0.0,159.0,0.0
0022-1422,JOURNALS OF GERONTOLOGY,0.0,4.0,0.0
0031-9023,PHYSICAL THERAPY,0.0,36.0,0.0
0098-7484,JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION,0.0,89.0,0.0
0003-6870,APPLIED ERGONOMICS,0.0,9.0,0.0
0714-9808,CANADIAN JOURNAL ON AGING-REVUE CANADIENNE DU VIEILLISSEMENT,0.0,1.0,0.0
0304-324X,GERONTOLOGY,0.0,5.0,0.0
2053-3713,HEALTHCARE TECHNOLOGY LETTERS,0.0,3.0,0.0
1743-0003,JOURNAL OF NEUROENGINEERING AND REHABILITATION,0.0,42.0,0.0
1557-170X,2014 36TH ANNUAL INTERNATIONAL CONFERENCE OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY (EMBC),0.0,478.0,0.0
1545-9683,NEUROREHABILITATION AND NEURAL REPAIR,0.0,26.0,0.0
1471-2318,BMC GERIATRICS,0.0,6.0,0.0
"GAIT ANALYSIS: NORMAL AND PATHOLOGICAL FUNCTION, SECOND EDITION","GAIT ANALYSIS: NORMAL AND PATHOLOGICAL FUNCTION, SECOND EDITION",0.0,3.0,0.0
0028-4793,NEW ENGLAND JOURNAL OF MEDICINE,0.0,89.0,0.0
2154-2287,IEEE PULSE,0.0,6.0,0.0
1751-8709,IET INFORMATION SECURITY,0.0,1.0,0.0
0163-6804,IEEE COMMUNICATIONS MAGAZINE,0.0,39.0,0.0
1084-8045,JOURNAL OF NETWORK AND COMPUTER APPLICATIONS,0.0,5.0,0.0
0167-8655,PATTERN RECOGNITION LETTERS,0.0,52.0,0.0
RADIO FREQUENCY WIRE,RADIO FREQUENCY WIRE,0.0,1.0,0.0
Electronic. J. Health. Inform.,Electronic. J. Health. Inform.,0.0,1.0,0.0
1530-437X,IEEE SENSORS JOURNAL,0.0,58.0,0.0
1930-0395,2010 IEEE SENSORS,0.0,4.0,0.0
0022-0345,JOURNAL OF DENTAL RESEARCH,0.0,7.0,0.0
0885-6125,MACHINE LEARNING,0.0,91.0,0.0
0002-9165,AMERICAN JOURNAL OF CLINICAL NUTRITION,0.0,29.0,0.0
2040-2295,JOURNAL OF HEALTHCARE ENGINEERING,0.0,2.0,0.0
0967-3334,PHYSIOLOGICAL MEASUREMENT,0.0,174.0,0.0
0195-6663,APPETITE,0.0,8.0,0.0
0008-4263,CANADIAN JOURNAL OF PUBLIC HEALTH-REVUE CANADIENNE DE SANTE PUBLIQUE,0.0,2.0,0.0
0022-3166,JOURNAL OF NUTRITION,0.0,4.0,0.0
0003-3219,ANGLE ORTHODONTIST,0.0,2.0,0.0
0167-6393,SPEECH COMMUNICATION,0.0,4.0,0.0
1930-7381,OBESITY,0.0,17.0,0.0
THESIS,THESIS,0.0,8.0,0.0
0002-8223,JOURNAL OF THE AMERICAN DIETETIC ASSOCIATION,0.0,17.0,0.0
0149-7634,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS,0.0,13.0,0.0
0031-9384,PHYSIOLOGY & BEHAVIOR,0.0,8.0,0.0
2212-2672,JOURNAL OF THE ACADEMY OF NUTRITION AND DIETETICS,0.0,4.0,0.0
0023-852X,LARYNGOSCOPE,0.0,7.0,0.0
0962-1105,JOURNAL OF SLEEP RESEARCH,0.0,18.0,0.0
0161-8105,SLEEP,0.0,71.0,0.0
1550-9389,JOURNAL OF CLINICAL SLEEP MEDICINE,0.0,23.0,0.0
1087-0792,SLEEP MEDICINE REVIEWS,0.0,17.0,0.0
1520-9512,SLEEP AND BREATHING,0.0,9.0,0.0
0022-2151,JOURNAL OF LARYNGOLOGY AND OTOLOGY,0.0,2.0,0.0
1073-449X,AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE,0.0,36.0,0.0
0167-5273,INTERNATIONAL JOURNAL OF CARDIOLOGY,0.0,10.0,0.0
0022-3476,JOURNAL OF PEDIATRICS,0.0,9.0,0.0
0903-1936,EUROPEAN RESPIRATORY JOURNAL,0.0,34.0,0.0
0162-8828,IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,0.0,313.0,0.0
0002-9262,AMERICAN JOURNAL OF EPIDEMIOLOGY,0.0,15.0,0.0
EEE Transactions on Biomedical Engineering,EEE Transactions on Biomedical Engineering,0.0,1.0,0.0
Eur. Respiratory J.,Eur. Respiratory J.,0.0,2.0,0.0
ISRN Neurology,ISRN Neurology,0.0,1.0,0.0
Acta oto-rhino-laryngologica Belgica,Acta oto-rhino-laryngologica Belgica,0.0,1.0,0.0
0028-0836,NATURE,0.0,96.0,0.0
0012-3692,CHEST,0.0,38.0,0.0
1350-4533,MEDICAL ENGINEERING & PHYSICS,0.0,88.0,0.0
1683-3198,INTERNATIONAL ARAB JOURNAL OF INFORMATION TECHNOLOGY,0.0,2.0,0.0
0925-2312,NEUROCOMPUTING,0.0,43.0,0.0
0036-8075,SCIENCE,0.0,94.0,0.0
8750-7587,JOURNAL OF APPLIED PHYSIOLOGY,0.0,82.0,0.0
1544-9173,PLOS BIOLOGY,0.0,4.0,0.0
0027-8424,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,0.0,82.0,0.0
0022-1015,JOURNAL OF EXPERIMENTAL PSYCHOLOGY,0.0,4.0,0.0
0270-6474,JOURNAL OF NEUROSCIENCE,0.0,24.0,0.0
1536-1233,IEEE TRANSACTIONS ON MOBILE COMPUTING,0.0,8.0,0.0
1424-8220,SENSORS,0.0,66.0,0.0
1446-9235,SLEEP AND BIOLOGICAL RHYTHMS,0.0,1.0,0.0
0169-1015,SPATIAL VISION,0.0,1.0,0.0
1384-5810,DATA MINING AND KNOWLEDGE DISCOVERY,0.0,17.0,0.0
1063-5203,APPLIED AND COMPUTATIONAL HARMONIC ANALYSIS,0.0,8.0,0.0
Principles and Practice of Sleep Medicine,Principles and Practice of Sleep Medicine,0.0,2.0,0.0
DMKD,DMKD,0.0,4.0,0.0
Bell Telephone Labs Memorandum,Bell Telephone Labs Memorandum,0.0,1.0,0.0
JOURNAL OF EXPERIMENTAL PSYCHOLOGY,JOURNAL OF EXPERIMENTAL PSYCHOLOGY,0.0,2.0,0.0
Adv Exp Med Biol,Adv Exp Med Biol,0.0,1.0,0.0
SLEEP MEDICINE,SLEEP MEDICINE,0.0,1.0,0.0
0002-9513,AMERICAN JOURNAL OF PHYSIOLOGY-REGULATORY INTEGRATIVE AND COMPARATIVE PHYSIOLOGY,0.0,31.0,0.0
1475-925X,BIOMEDICAL ENGINEERING ONLINE,0.0,25.0,0.0
1540-4196,METABOLIC SYNDROME AND RELATED DISORDERS,0.0,1.0,0.0
0003-4819,ANNALS OF INTERNAL MEDICINE,0.0,22.0,0.0
0828-282X,CANADIAN JOURNAL OF CARDIOLOGY,0.0,3.0,0.0
0937-4477,EUROPEAN ARCHIVES OF OTO-RHINO-LARYNGOLOGY,0.0,2.0,0.0
0733-2459,JOURNAL OF CLINICAL APHERESIS,0.0,1.0,0.0
1063-6706,IEEE TRANSACTIONS ON FUZZY SYSTEMS,0.0,12.0,0.0
0018-9480,IEEE TRANSACTIONS ON MICROWAVE THEORY AND TECHNIQUES,0.0,28.0,0.0
0099-5355,LANCET,0.0,11.0,0.0
0040-6376,THORAX,0.0,21.0,0.0
STAT METHODS MED RES,STAT METHODS MED RES,0.0,1.0,0.0
Paper-231-2008,Paper-231-2008,0.0,1.0,0.0
NATURE AND SCIENCE OF SLEEP,NATURE AND SCIENCE OF SLEEP,0.0,1.0,0.0
JOURNAL OF COMMUNITY HOSPITAL INTERNAL MEDICINE PERSPECTIVES,JOURNAL OF COMMUNITY HOSPITAL INTERNAL MEDICINE PERSPECTIVES,0.0,1.0,0.0
1520-6149,"2011 IEEE INTERNATIONAL CONFERENCE ON ACOUSTICS, SPEECH, AND SIGNAL PROCESSING",0.0,42.0,0.0
1424-7860,SWISS MEDICAL WEEKLY,0.0,1.0,0.0
1369-7412,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-STATISTICAL METHODOLOGY,0.0,16.0,0.0
0219-5305,ANALYSIS AND APPLICATIONS,0.0,1.0,0.0
1444-0903,INTERNAL MEDICINE JOURNAL,0.0,2.0,0.0
0169-2607,COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,0.0,104.0,0.0
1932-4545,IEEE Transactions on Biomedical Circuits and Systems,0.0,71.0,0.0
Sleep Disord.,Sleep Disord.,0.0,1.0,0.0
1532-4435,JOURNAL OF MACHINE LEARNING RESEARCH,0.0,87.0,0.0
0194-5998,OTOLARYNGOLOGY-HEAD AND NECK SURGERY,0.0,3.0,0.0
0018-9456,IEEE TRANSACTIONS ON INSTRUMENTATION AND MEASUREMENT,0.0,62.0,0.0
0302-282X,NEUROPSYCHOBIOLOGY,0.0,5.0,0.0
0165-0327,JOURNAL OF AFFECTIVE DISORDERS,0.0,20.0,0.0
0277-9536,SOCIAL SCIENCE & MEDICINE,0.0,8.0,0.0
2194-5357,SOFT COMPUTING APPLICATIONS,0.0,2.0,0.0
0013-4694,ELECTROENCEPHALOGRAPHY AND CLINICAL NEUROPHYSIOLOGY,0.0,29.0,0.0
0739-5175,IEEE ENGINEERING IN MEDICINE AND BIOLOGY MAGAZINE,0.0,82.0,0.0
1093-9946,FRONTIERS IN BIOSCIENCE,0.0,1.0,0.0
0018-9219,PROCEEDINGS OF THE IEEE,0.0,71.0,0.0
arXiv preprint arXiv: 1605.02688,arXiv preprint arXiv: 1605.02688,0.0,1.0,0.0
Found. Trends Signal Process.,Found. Trends Signal Process.,0.0,1.0,0.0
Adv. in Artificial Neural Systems,Adv. in Artificial Neural Systems,0.0,1.0,0.0
arXiv preprint arXiv: 1603.06430,arXiv preprint arXiv: 1603.06430,0.0,1.0,0.0
0301-0511,BIOLOGICAL PSYCHOLOGY,0.0,19.0,0.0
0262-8856,IMAGE AND VISION COMPUTING,0.0,30.0,0.0
0302-9743,"PERVASIVE COMPUTING, PROCEEDINGS",0.0,429.0,0.0
1615-3375,FOUNDATIONS OF COMPUTATIONAL MATHEMATICS,0.0,3.0,0.0
0018-9448,IEEE TRANSACTIONS ON INFORMATION THEORY,0.0,65.0,0.0
0031-3203,PATTERN RECOGNITION,0.0,152.0,0.0
0266-5611,INVERSE PROBLEMS,0.0,1.0,0.0
1348-9151,PACIFIC JOURNAL OF OPTIMIZATION,0.0,1.0,0.0
0219-1377,KNOWLEDGE AND INFORMATION SYSTEMS,0.0,18.0,0.0
1553-877X,IEEE COMMUNICATIONS SURVEYS AND TUTORIALS,0.0,14.0,0.0
0036-1445,SIAM REVIEW,0.0,12.0,0.0
2076-1465,2016 24TH EUROPEAN SIGNAL PROCESSING CONFERENCE (EUSIPCO),0.0,5.0,0.0
0894-8755,JOURNAL OF CLIMATE,0.0,1.0,0.0
ACM Computing Surveys (CSUR),ACM Computing Surveys (CSUR),0.0,2.0,0.0
SPRINGER SERIES STAT,SPRINGER SERIES STAT,0.0,1.0,0.0
arXiv,arXiv,0.0,2.0,0.0
IEEE reviews in biomedical engineering,IEEE reviews in biomedical engineering,0.0,31.0,0.0
Technometrics,Technometrics,0.0,4.0,0.0
arXiv:1312.1254,arXiv:1312.1254,0.0,1.0,0.0
0928-7329,TECHNOLOGY AND HEALTH CARE,0.0,2.0,0.0
0305-182X,JOURNAL OF ORAL REHABILITATION,0.0,7.0,0.0
0148-639X,MUSCLE & NERVE,0.0,11.0,0.0
0031-9007,PHYSICAL REVIEW LETTERS,0.0,16.0,0.0
1534-4320,IEEE TRANSACTIONS ON NEURAL SYSTEMS AND REHABILITATION ENGINEERING,0.0,110.0,0.0
0268-0033,CLINICAL BIOMECHANICS,0.0,23.0,0.0
1050-6411,JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY,0.0,44.0,0.0
0022-3751,JOURNAL OF PHYSIOLOGY-LONDON,0.0,17.0,0.0
1053-8135,NEUROREHABILITATION,0.0,3.0,0.0
0090-6964,ANNALS OF BIOMEDICAL ENGINEERING,0.0,50.0,0.0
0161-7567,JOURNAL OF APPLIED PHYSIOLOGY,0.0,9.0,0.0
1388-2457,CLINICAL NEUROPHYSIOLOGY,0.0,99.0,0.0
1664-2295,FRONTIERS IN NEUROLOGY,0.0,1.0,0.0
0363-6135,AMERICAN JOURNAL OF PHYSIOLOGY-HEART AND CIRCULATORY PHYSIOLOGY,0.0,31.0,0.0
0014-4819,EXPERIMENTAL BRAIN RESEARCH,0.0,25.0,0.0
0022-3050,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY,0.0,43.0,0.0
Electromyography and Clinical Neurophysiology,Electromyography and Clinical Neurophysiology,0.0,1.0,0.0
0022-3077,JOURNAL OF NEUROPHYSIOLOGY,0.0,23.0,0.0
1741-2560,JOURNAL OF NEURAL ENGINEERING,0.0,32.0,0.0
1746-8094,BIOMEDICAL SIGNAL PROCESSING AND CONTROL,0.0,71.0,0.0
0002-9149,AMERICAN JOURNAL OF CARDIOLOGY,0.0,36.0,0.0
1099-5129,EUROPACE,0.0,8.0,0.0
1346-9843,CIRCULATION JOURNAL,0.0,7.0,0.0
0914-5087,JOURNAL OF CARDIOLOGY,0.0,1.0,0.0
0009-7322,CIRCULATION,0.0,224.0,0.0
0022-0736,JOURNAL OF ELECTROCARDIOLOGY,0.0,36.0,0.0
0276-6574,"Computers in Cardiology 2005, Vol 32",0.0,66.0,0.0
1070-9908,IEEE SIGNAL PROCESSING LETTERS,0.0,26.0,0.0
1053-587X,IEEE TRANSACTIONS ON SIGNAL PROCESSING,0.0,98.0,0.0
1687-6180,EURASIP JOURNAL ON ADVANCES IN SIGNAL PROCESSING,0.0,5.0,0.0
0195-668X,EUROPEAN HEART JOURNAL,0.0,31.0,0.0
0013-5194,ELECTRONICS LETTERS,0.0,27.0,0.0
0941-0643,NEURAL COMPUTING & APPLICATIONS,0.0,11.0,0.0
1364-5021,PROCEEDINGS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,0.0,20.0,0.0
1058-6393,"2011 CONFERENCE RECORD OF THE FORTY-FIFTH ASILOMAR CONFERENCE ON SIGNALS, SYSTEMS & COMPUTERS (ASILOMAR)",0.0,6.0,0.0
0933-3657,ARTIFICIAL INTELLIGENCE IN MEDICINE,0.0,74.0,0.0
Int. J. Bioelectromagn,Int. J. Bioelectromagn,0.0,4.0,0.0
0278-0062,IEEE TRANSACTIONS ON MEDICAL IMAGING,0.0,505.0,0.0
1933-1711,JOURNAL OF THE AMERICAN SOCIETY OF HYPERTENSION,0.0,1.0,0.0
0959-8138,BRITISH MEDICAL JOURNAL,0.0,25.0,0.0
1063-6919,2012 IEEE CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION (CVPR),0.0,112.0,0.0
0025-696X,MEDICAL & BIOLOGICAL ENGINEERING,0.0,1.0,0.0
2329-9290,IEEE-ACM TRANSACTIONS ON AUDIO SPEECH AND LANGUAGE PROCESSING,0.0,1.0,0.0
0820-3946,CANADIAN MEDICAL ASSOCIATION JOURNAL,0.0,11.0,0.0
0001-6101,ACTA MEDICA SCANDINAVICA,0.0,1.0,0.0
1094-6969,IEEE INSTRUMENTATION & MEASUREMENT MAGAZINE,0.0,2.0,0.0
0263-6352,JOURNAL OF HYPERTENSION,0.0,15.0,0.0
0194-911X,HYPERTENSION,0.0,42.0,0.0
0950-9240,JOURNAL OF HUMAN HYPERTENSION,0.0,5.0,0.0
0883-9441,JOURNAL OF CRITICAL CARE,0.0,3.0,0.0
0040-8727,TOHOKU JOURNAL OF EXPERIMENTAL MEDICINE,0.0,2.0,0.0
0021-9290,JOURNAL OF BIOMECHANICS,0.0,84.0,0.0
0735-1097,JOURNAL OF THE AMERICAN COLLEGE OF CARDIOLOGY,0.0,53.0,0.0
0090-3493,CRITICAL CARE MEDICINE,0.0,20.0,0.0
HEART LUNG AND VESSELS,HEART LUNG AND VESSELS,0.0,1.0,0.0
International Journal of Bio-Science and Biotechnology,International Journal of Bio-Science and Biotechnology,0.0,1.0,0.0
1663-4365,FRONTIERS IN AGING NEUROSCIENCE,0.0,9.0,0.0
0925-4927,PSYCHIATRY RESEARCH-NEUROIMAGING,0.0,3.0,0.0
1567-2050,CURRENT ALZHEIMER RESEARCH,0.0,3.0,0.0
1361-8415,MEDICAL IMAGE ANALYSIS,0.0,106.0,0.0
1053-8119,NEUROIMAGE,0.0,287.0,0.0
0129-0657,INTERNATIONAL JOURNAL OF NEURAL SYSTEMS,0.0,12.0,0.0
0166-4328,BEHAVIOURAL BRAIN RESEARCH,0.0,3.0,0.0
1759-4758,NATURE REVIEWS NEUROLOGY,0.0,5.0,0.0
0363-8715,JOURNAL OF COMPUTER ASSISTED TOMOGRAPHY,0.0,10.0,0.0
1474-4422,LANCET NEUROLOGY,0.0,15.0,0.0
0028-3878,NEUROLOGY,0.0,57.0,0.0
0006-8950,BRAIN,0.0,40.0,0.0
0920-5691,INTERNATIONAL JOURNAL OF COMPUTER VISION,0.0,102.0,0.0
Applied Statistics,Applied Statistics,0.0,3.0,0.0
1065-9471,HUMAN BRAIN MAPPING,0.0,50.0,0.0
0028-3940,NEURORADIOLOGY,0.0,3.0,0.0
1552-5260,ALZHEIMERS & DEMENTIA,0.0,15.0,0.0
1077-3142,COMPUTER VISION AND IMAGE UNDERSTANDING,0.0,56.0,0.0
1057-7149,IEEE TRANSACTIONS ON IMAGE PROCESSING,0.0,210.0,0.0
World Alzheimer Report 2015,World Alzheimer Report 2015,0.0,1.0,0.0
P INT WORKSH MULT IN,P INT WORKSH MULT IN,0.0,2.0,0.0
2223-4292,QUANTITATIVE IMAGING IN MEDICINE AND SURGERY,0.0,1.0,0.0
0730-725X,MAGNETIC RESONANCE IMAGING,0.0,15.0,0.0
0010-4620,COMPUTER JOURNAL,0.0,4.0,0.0
1053-5888,IEEE SIGNAL PROCESSING MAGAZINE,0.0,46.0,0.0
1051-4651,"15TH INTERNATIONAL CONFERENCE ON PATTERN RECOGNITION, VOL 3, PROCEEDINGS: IMAGE, SPEECH AND SIGNAL PROCESSING",0.0,23.0,0.0
1546-6086,CONCEPTS IN MAGNETIC RESONANCE PART A,0.0,1.0,0.0
0740-3194,MAGNETIC RESONANCE IN MEDICINE,0.0,39.0,0.0
Proc. SPIE,Proc. SPIE,0.0,11.0,0.0
Midas J.,Midas J.,0.0,1.0,0.0
1946-6234,SCIENCE TRANSLATIONAL MEDICINE,0.0,10.0,0.0
2156-1125,PROCEEDINGS 2015 IEEE INTERNATIONAL CONFERENCE ON BIOINFORMATICS AND BIOMEDICINE,0.0,9.0,0.0
0007-0920,BRITISH JOURNAL OF CANCER,0.0,7.0,0.0
1550-5499,2013 IEEE INTERNATIONAL CONFERENCE ON COMPUTER VISION (ICCV),0.0,26.0,0.0
0899-7667,NEURAL COMPUTATION,0.0,53.0,0.0
1041-4347,IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,0.0,44.0,0.0
0959-8049,EUROPEAN JOURNAL OF CANCER,0.0,6.0,0.0
0344-0338,PATHOLOGY RESEARCH AND PRACTICE,0.0,2.0,0.0
2296-5270,ONCOLOGY RESEARCH AND TREATMENT,0.0,1.0,0.0
Proc. ICML Workshop Challenges Represent. Learn.,Proc. ICML Workshop Challenges Represent. Learn.,0.0,1.0,0.0
IEEE Transactions on Intelligent Transportation Systems,IEEE Transactions on Intelligent Transportation Systems,0.0,1.0,0.0
Diagn. Pathol.,Diagn. Pathol.,0.0,2.0,0.0
Journal of pathology informatics,Journal of pathology informatics,0.0,3.0,0.0
1945-7928,2015 IEEE 12th International Symposium on Biomedical Imaging (ISBI),0.0,70.0,0.0
0046-8177,HUMAN PATHOLOGY,0.0,7.0,0.0
0140-6736,LANCET,0.0,68.0,0.0
1470-2045,LANCET ONCOLOGY,0.0,10.0,0.0
Comput. Math. Method Med.,Comput. Math. Method Med.,0.0,1.0,0.0
Diagnostic Histopathol.,Diagnostic Histopathol.,0.0,1.0,0.0
arXiv:1207.0580,arXiv:1207.0580,0.0,3.0,0.0
0957-4174,EXPERT SYSTEMS WITH APPLICATIONS,0.0,101.0,0.0
0007-9235,CA-A CANCER JOURNAL FOR CLINICIANS,0.0,13.0,0.0
0361-803X,AMERICAN JOURNAL OF ROENTGENOLOGY,0.0,20.0,0.0
0895-6111,COMPUTERIZED MEDICAL IMAGING AND GRAPHICS,0.0,73.0,0.0
1552-4922,CYTOMETRY PART A,0.0,9.0,0.0
Proc. Adv. Neural Inf. Process. Syst.,Proc. Adv. Neural Inf. Process. Syst.,0.0,7.0,0.0
1530-1834,PROCEEDINGS OF THE XX BRAZILIAN SYMPOSIUM ON COMPUTER GRAPHICS AND IMAGE PROCESSING,0.0,2.0,0.0
0277-786X,"MEDICAL IMAGING 2002: IMAGE PROCESSING, VOL 1-3",0.0,49.0,0.0
0968-4328,MICRON,0.0,1.0,0.0
None,,0.0,3.0,0.0
1098-7584,"2004 IEEE INTERNATIONAL CONFERENCE ON FUZZY SYSTEMS, VOLS 1-3, PROCEEDINGS",0.0,2.0,0.0
CVPR,CVPR,0.0,1.0,0.0
0730-0301,ACM TRANSACTIONS ON GRAPHICS,0.0,9.0,0.0
0094-2405,MEDICAL PHYSICS,0.0,76.0,0.0
0167-9473,COMPUTATIONAL STATISTICS & DATA ANALYSIS,0.0,8.0,0.0
0161-5505,JOURNAL OF NUCLEAR MEDICINE,0.0,23.0,0.0
0360-3016,INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS,0.0,41.0,0.0
0196-2892,IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING,0.0,13.0,0.0
0165-1684,SIGNAL PROCESSING,0.0,39.0,0.0
0167-8140,RADIOTHERAPY AND ONCOLOGY,0.0,27.0,0.0
0024-3795,LINEAR ALGEBRA AND ITS APPLICATIONS,0.0,2.0,0.0
1619-7070,EUROPEAN JOURNAL OF NUCLEAR MEDICINE AND MOLECULAR IMAGING,0.0,1.0,0.0
2168-2267,IEEE TRANSACTIONS ON CYBERNETICS,0.0,7.0,0.0
HANDBOOK OF BLIND SOURCE SEPARATION: INDEPENDENT COMPONENT ANALYSIS AND APPLICATIONS,HANDBOOK OF BLIND SOURCE SEPARATION: INDEPENDENT COMPONENT ANALYSIS AND APPLICATIONS,0.0,1.0,0.0
