,SOURCE_A,SOURCE_J,TARGET_A,TARGET_J,YEAR
81,WOS:000417569200001,2041-1480,FORA DA BASE,F1000Research,2017
82,WOS:000417569200001,2041-1480,FORA DA BASE,Am Med Inform Assoc,2003
83,WOS:000417569200001,2041-1480,FORA DA BASE,P 2012 JOINT C EMP M,2012
84,WOS:000417569200001,2041-1480,FORA DA BASE,Genome Inform Ser Workshop Genome Inform,1998
85,WOS:000417569200001,2041-1480,FORA DA BASE,Pacific Symposium on Biocomputing. Pacific Symposium on Biocomputing,2000
86,WOS:000417569200001,2041-1480,FORA DA BASE,Pacific Symposium on Biocomputing. Pacific Symposium on Biocomputing,2001
87,WOS:000417569200001,2041-1480,FORA DA BASE,Pacific Symposium on Biocomputing. Pacific Symposium on Biocomputing,2008
88,WOS:000416915000001,2041-1480,WOS:000188079000061,0305-1048,2004
89,WOS:000416915000001,2041-1480,WOS:000209436400002,1570-0844,2011
90,WOS:000416915000001,2041-1480,WOS:000389086500013,0302-9743,2016
91,WOS:000416915000001,2041-1480,WOS:000347622500002,0302-9743,2014
92,WOS:000416915000001,2041-1480,WOS:000321759900002,1059-7794,2013
93,WOS:000416915000001,2041-1480,WOS:000342134000002,0168-7433,2014
94,WOS:000416915000001,2041-1480,WOS:000262670100009,1570-8268,2008
95,WOS:000416915000001,2041-1480,WOS:000362439200001,0302-9743,2015
96,WOS:000416915000001,2041-1480,WOS:000306816100018,0302-9743,2011
97,WOS:000416915000001,2041-1480,WOS:000350210400157,0305-1048,2015
98,WOS:000416915000001,2041-1480,FORA DA BASE,Ontology Matching,2016
99,WOS:000416915000001,2041-1480,FORA DA BASE,Nucleic Acids Res,2011
100,WOS:000416915000001,2041-1480,FORA DA BASE,Description Logics (DL),2013
101,WOS:000416915000001,2041-1480,FORA DA BASE,J Biomed Semantics,2011
102,WOS:000416915000001,2041-1480,WOS:000396575500121,0305-1048,2017
103,WOS:000416915000001,2041-1480,WOS:000305390300005,1474-7596,2012
104,WOS:000416915000001,2041-1480,WOS:000267889100031,0305-1048,2009
105,WOS:000416915000001,2041-1480,WOS:000367451400012,1932-6203,2015
106,WOS:000416915000001,2041-1480,WOS:000240235200001,1471-2105,2006
107,WOS:000416915000001,2041-1480,WOS:000312890500012,1041-4347,2013
108,WOS:000416915000001,2041-1480,FORA DA BASE,Genome Biol,2004
109,WOS:000416914800001,2041-1480,WOS:000209436400003,1570-0844,2011
110,WOS:000416914800001,2041-1480,WOS:000303935500005,1471-2105,2012
111,WOS:000416914800001,2041-1480,WOS:000281627700001,1932-6203,2010
112,WOS:000416914800001,2041-1480,WOS:000242642800001,1471-2105,2006
113,WOS:000416914800001,2041-1480,WOS:000257169700058,1367-4803,2008
114,WOS:000416914800001,2041-1480,WOS:000367606300001,0962-9351,2015
115,WOS:000416914800001,2041-1480,WOS:000209437000007,1570-0844,2013
116,WOS:000416914800001,2041-1480,FORA DA BASE,"Web Semantics: Science, Services and Agents on the World Wide Web",2004
117,WOS:000416914800001,2041-1480,FORA DA BASE,Nat Precedings.,2009
118,WOS:000416914800001,2041-1480,FORA DA BASE,Proc OWLED.,2009
119,WOS:000416914800001,2041-1480,FORA DA BASE,Cafe Sci Newcastle,2016
120,WOS:000416914800001,2041-1480,FORA DA BASE,An Exerc Irrelevance,2013
121,WOS:000416914800001,2041-1480,FORA DA BASE,Brief Bioinform,2000
122,WOS:000416914800001,2041-1480,FORA DA BASE,Ontogenesis.,2013
123,WOS:000416914800001,2041-1480,WOS:000292554900026,1367-4803,2011
124,WOS:000416914800001,2041-1480,FORA DA BASE,Bio-Ontologies.,2013
125,WOS:000416055200001,2041-1480,WOS:000350210400154,0305-1048,2015
126,WOS:000416055200001,2041-1480,WOS:000237980400008,1532-0464,2006
127,WOS:000416055200001,2041-1480,WOS:000240964500005,1467-5463,2006
128,WOS:000416055200001,2041-1480,WOS:000384711800001,1744-4292,2016
129,WOS:000416055200001,2041-1480,WOS:000300931100047,0036-8075,2012
130,WOS:000416055200001,2041-1480,WOS:000396575500049,0305-1048,2017
131,WOS:000416055200001,2041-1480,WOS:000348165600001,1471-2180,2014
132,WOS:000416055200001,2041-1480,WOS:000296652600009,1744-4292,2011
133,WOS:000416055200001,2041-1480,WOS:000228864300011,1465-6906,2005
134,WOS:000416055200001,2041-1480,WOS:000367089600009,0036-1399,2015
135,WOS:000416055200001,2041-1480,WOS:000342134000002,0168-7433,2014
136,WOS:000416055200001,2041-1480,WOS:000294878000008,0006-3002,2011
137,WOS:000416055200001,2041-1480,WOS:000291456100015,0005-1098,2011
138,WOS:000416055200001,2041-1480,WOS:000255177900001,1752-0509,2008
139,WOS:000416055200001,2041-1480,WOS:000365073100023,1096-7176,2015
140,WOS:000416055200001,2041-1480,WOS:000188079000059,0305-1048,2004
141,WOS:000416055200001,2041-1480,WOS:000084014100007,0028-0836,1999
142,WOS:000416055200001,2041-1480,WOS:000312893300065,0305-1048,2013
143,WOS:000416055200001,2041-1480,WOS:000322660400001,1471-2164,2013
144,WOS:000416055200001,2041-1480,WOS:000294781500001,1752-0509,2011
145,WOS:000416055200001,2041-1480,WOS:000365708700016,1467-5463,2015
146,WOS:000416055200001,2041-1480,WOS:000181410700011,1367-4803,2003
147,WOS:000416055200001,2041-1480,WOS:000218946500001,2163-8306,2015
148,WOS:000416055200001,2041-1480,FORA DA BASE,Database,2013
149,WOS:000416055200001,2041-1480,FORA DA BASE,Database,2014
150,WOS:000416055200001,2041-1480,FORA DA BASE,Database.,2016
151,WOS:000416055200001,2041-1480,FORA DA BASE,Nucleic acids research,2011
152,WOS:000416055200001,2041-1480,WOS:000306595700017,0092-8674,2012
153,WOS:000416055200001,2041-1480,WOS:000371261700071,0305-1048,2016
154,WOS:000416055200001,2041-1480,WOS:000272867700011,1471-0056,2010
155,WOS:000416055200001,2041-1480,WOS:000239900200013,1367-4803,2006
156,WOS:000416055200001,2041-1480,WOS:000308064000013,1471-0056,2012
157,WOS:000416055200001,2041-1480,WOS:000300931100048,0036-8075,2012
158,WOS:000416055200001,2041-1480,WOS:000343707900003,2041-1480,2014
159,WOS:000416055200001,2041-1480,WOS:000228864300013,1474-760X,2005
160,WOS:000416055200001,2041-1480,WOS:000275139800001,1350-0872,2010
161,WOS:000416055200001,2041-1480,FORA DA BASE,International Journal of Database Management Systems (IJDMS),2011
162,WOS:000414986900001,2041-1480,WOS:000345687700006,2041-1480,2014
163,WOS:000414986900001,2041-1480,WOS:000205886100021,0736-6205,2007
164,WOS:000414986900001,2041-1480,WOS:000251080500052,0302-9743,2007
165,WOS:000414986900001,2041-1480,WOS:000301070200050,1932-6203,2012
166,WOS:000414986900001,2041-1480,WOS:000375212600038,1932-6203,2016
167,WOS:000414986900001,2041-1480,WOS:000261906200005,0305-1048,2009
168,WOS:000414986900001,2041-1480,WOS:000264774200006,0009-9147,2009
169,WOS:000414986900001,2041-1480,WOS:000239346000001,1471-2105,2006
170,WOS:000414986900001,2041-1480,WOS:000224486200020,1536-5050,2004
171,WOS:000414986900001,2041-1480,WOS:000350210400159,0305-1048,2015
172,WOS:000414986900001,2041-1480,WOS:000258325500014,1087-0156,2008
173,WOS:000414986900001,2041-1480,WOS:000312893300065,0305-1048,2013
174,WOS:000414986900001,2041-1480,WOS:000298601300087,0305-1048,2012
175,WOS:000414986900001,2041-1480,WOS:000279355600022,1544-9173,2010
176,WOS:000414986900001,2041-1480,WOS:000371261700170,0305-1048,2016
177,WOS:000414986900001,2041-1480,WOS:000276737100019,1367-4803,2010
178,WOS:000414986900001,2041-1480,WOS:000382259500001,0092-8674,2016
179,WOS:000414986900001,2041-1480,WOS:000343713200001,2041-1480,2014
180,WOS:000414986900001,2041-1480,FORA DA BASE,Nucleic Acids Res.,2017
181,WOS:000414986900001,2041-1480,FORA DA BASE,Bioinformation,2012
182,WOS:000414986900001,2041-1480,FORA DA BASE,Int J Life Sci Methods.,2010
183,WOS:000414986900001,2041-1480,FORA DA BASE,"ISA-TAB v1.0 Specification Document, Version 24th",2008
184,WOS:000414986900001,2041-1480,FORA DA BASE,Proc Int Conf Biomed Ontol (ICBO),2011
185,WOS:000414986900001,2041-1480,WOS:000261906200002,0305-1048,2009
186,WOS:000414986900001,2041-1480,WOS:000228864300013,1474-760X,2005
187,WOS:000414986900001,2041-1480,WOS:000251086500025,1087-0156,2007
188,WOS:000414986900001,2041-1480,WOS:000257169700056,1367-4803,2008
189,WOS:000414986900001,2041-1480,WOS:000346167500005,1471-2105,2014
190,WOS:000414986900001,2041-1480,WOS:000258325500022,1087-0156,2008
191,WOS:000414986900001,2041-1480,WOS:000292325300088,0305-1048,2011
192,WOS:000414986900001,2041-1480,WOS:000390213900001,2052-4463,2016
193,WOS:000414986900001,2041-1480,WOS:000208349600001,1746-4811,2006
194,WOS:000414986900001,2041-1480,FORA DA BASE,PLoS ONE.,2011
195,WOS:000414766200002,2041-1480,WOS:000086884000011,1061-4036,2000
196,WOS:000414766200002,2041-1480,WOS:000240270400037,0302-9743,2006
197,WOS:000414766200002,2041-1480,WOS:000325433700001,1471-2105,2013
198,WOS:000414766200002,2041-1480,WOS:000252545400063,0305-1048,2008
199,WOS:000414766200002,2041-1480,WOS:000228864300011,1465-6906,2005
200,WOS:000414766200002,2041-1480,WOS:000336000200001,1758-2946,2014
201,WOS:000414766200002,2041-1480,WOS:000334538400003,1471-2105,2014
202,WOS:000414766200002,2041-1480,WOS:000383745500001,2041-1480,2016
203,WOS:000414766200002,2041-1480,WOS:000300232100008,1758-2946,2011
204,WOS:000414766200002,2041-1480,WOS:000384651100015,1367-4803,2016
205,WOS:000414766200002,2041-1480,WOS:000411144300003,1758-2946,2015
206,WOS:000414766200002,2041-1480,WOS:000234592900006,1467-5463,2005
207,WOS:000414766200002,2041-1480,WOS:000226524300009,0305-1048,2005
208,WOS:000414766200002,2041-1480,WOS:000411144300009,1758-2946,2015
209,WOS:000414766200002,2041-1480,FORA DA BASE,Database.,2016
210,WOS:000414766200002,2041-1480,FORA DA BASE,BMC Bioinforma.,2012
211,WOS:000414766200002,2041-1480,FORA DA BASE,THESIS,2016
212,WOS:000414766200002,2041-1480,FORA DA BASE,THESIS,2015
213,WOS:000414766200002,2041-1480,FORA DA BASE,PLoS ONE.,2015
214,WOS:000414766200002,2041-1480,FORA DA BASE,Biodiversity Informatics,2005
215,WOS:000414766200002,2041-1480,FORA DA BASE,Proceedings of the International Workshop on Semantic Evaluation,2010
216,WOS:000414766200002,2041-1480,WOS:000320576400006,1932-6203,2013
217,WOS:000414766200002,2041-1480,WOS:A1980KP50700003,0033-0337,1980
218,WOS:000414766200002,2041-1480,WOS:000284025100003,0884-8173,2010
219,WOS:000414766200002,2041-1480,WOS:000346167500006,1471-2105,2014
220,WOS:000414766200002,2041-1480,WOS:000278173900013,1474-760X,2008
221,WOS:000414766200002,2041-1480,WOS:000280494300009,1545-5963,2010
222,WOS:000414766200002,2041-1480,WOS:000261532700005,1471-2105,2008
223,WOS:000414766200002,2041-1480,WOS:000350210400068,0305-1048,2015
224,WOS:000414766200002,2041-1480,WOS:000368413800001,1471-2105,2016
225,WOS:000414766200002,2041-1480,WOS:000310312200001,1471-2105,2012
226,WOS:000414766200002,2041-1480,WOS:000280494300008,1545-5963,2010
227,WOS:000414766200002,2041-1480,FORA DA BASE,EMBnet J,2012
228,WOS:000414766200002,2041-1480,FORA DA BASE,BMC Bioinforma.,2012
229,WOS:000414766200002,2041-1480,FORA DA BASE,Information Retrieval,2000
230,WOS:000414766200002,2041-1480,FORA DA BASE,Pac Symp Biocomput,2003
231,WOS:000414766200001,2041-1480,WOS:000345687700006,2041-1480,2014
232,WOS:000414766200001,2041-1480,WOS:000242043300060,1529-4188,2006
233,WOS:000414766200001,2041-1480,WOS:000296241900062,1077-2626,2011
234,WOS:000414766200001,2041-1480,WOS:000407139800030,1367-4803,2017
235,WOS:000414766200001,2041-1480,WOS:000396575500137,0305-1048,2017
236,WOS:000414766200001,2041-1480,WOS:000354417500002,0007-1188,2015
237,WOS:000414766200001,2041-1480,WOS:000254011900001,1471-2105,2008
238,WOS:000414766200001,2041-1480,WOS:000298846600003,0008-543X,2012
239,WOS:000414766200001,2041-1480,WOS:000285831700080,0305-1048,2011
240,WOS:000414766200001,2041-1480,WOS:000343710500001,2041-1480,2014
241,WOS:000414766200001,2041-1480,WOS:000371261700171,0305-1048,2016
242,WOS:000414766200001,2041-1480,WOS:000312893300065,0305-1048,2013
243,WOS:000414766200001,2041-1480,WOS:000350210400077,0305-1048,2015
244,WOS:000414766200001,2041-1480,WOS:000356983800003,1359-6446,2015
245,WOS:000414766200001,2041-1480,WOS:000397598900017,1474-1776,2017
246,WOS:000414766200001,2041-1480,WOS:000350210400157,0305-1048,2015
247,WOS:000414766200001,2041-1480,WOS:000419550700085,0305-1048,2018
248,WOS:000414766200001,2041-1480,WOS:000396575500136,0305-1048,2017
249,WOS:000414766200001,2041-1480,WOS:000276737100019,1367-4803,2010
250,WOS:000414766200001,2041-1480,WOS:000371261700047,0305-1048,2016
251,WOS:000414766200001,2041-1480,WOS:000384592800001,2041-1480,2016
252,WOS:000414766200001,2041-1480,WOS:000396575500050,0305-1048,2017
253,WOS:000414766200001,2041-1480,WOS:000331139800062,0305-1048,2014
254,WOS:000414766200001,2041-1480,WOS:000350708200009,1046-2023,2015
255,WOS:000414766200001,2041-1480,WOS:000327714700016,1367-4803,2013
256,WOS:000414766200001,2041-1480,WOS:000331139800164,0305-1048,2014
257,WOS:000414766200001,2041-1480,WOS:000333057700006,0269-2821,2014
258,WOS:000414766200001,2041-1480,WOS:000233832100012,1359-6446,2005
259,WOS:000414766200001,2041-1480,FORA DA BASE,Curr Protoc Bioinformatics,2008
260,WOS:000414766200001,2041-1480,WOS:000371261700052,0305-1048,2016
261,WOS:000414766200001,2041-1480,WOS:000209437200008,1570-0844,2013
262,WOS:000414766200001,2041-1480,WOS:000357321300006,2167-8359,2015
263,WOS:000414766200001,2041-1480,WOS:000391647200015,1474-1776,2017
264,WOS:000414766200001,2041-1480,WOS:000371261700149,0305-1048,2016
265,WOS:000414766200001,2041-1480,WOS:000396575500129,0305-1048,2017
266,WOS:000414766200001,2041-1480,WOS:000340210300019,1087-0571,2014
267,WOS:000414766200001,2041-1480,WOS:000311151900100,1932-6203,2012
268,WOS:000414766200001,2041-1480,WOS:000347678800001,1664-8021,2014
269,WOS:000414766200001,2041-1480,WOS:000292325300088,0305-1048,2011
270,WOS:000412861200001,2041-1480,WOS:000286656900002,1574-8936,2010
271,WOS:000412861200001,2041-1480,WOS:000072981400021,1386-5056,1998
272,WOS:000412861200001,2041-1480,WOS:000270603900006,0169-023X,2009
273,WOS:000412861200001,2041-1480,WOS:000183827500009,1386-5056,2003
274,WOS:000412861200001,2041-1480,WOS:000298601300001,0305-1048,2012
275,WOS:000412861200001,2041-1480,WOS:000267376400033,0302-9743,2009
276,WOS:000412861200001,2041-1480,WOS:000325706300042,0028-0836,2013
277,WOS:000412861200001,2041-1480,WOS:000275488100002,1067-5027,2010
278,WOS:000412861200001,2041-1480,WOS:000253957100003,1067-5027,2008
279,WOS:000412861200001,2041-1480,WOS:000356511900033,2168-2194,2015
280,WOS:000412861200001,2041-1480,WOS:000343704300002,2041-1480,2013
281,WOS:000412861200001,2041-1480,WOS:000281143200021,0926-9630,2006
282,WOS:000412861200001,2041-1480,WOS:000283667000007,0003-4819,2010
283,WOS:000412861200001,2041-1480,FORA DA BASE,MD Comput Comput Med Pract,1998
284,WOS:000412861200001,2041-1480,FORA DA BASE,R2RML RDB RDF MAPPIN,2012
285,WOS:000412861200001,2041-1480,FORA DA BASE,Am J Manag Care,2007
286,WOS:000412861200001,2041-1480,FORA DA BASE,Stud. health Technol. Inf.,2012
287,WOS:000412861000001,2041-1480,WOS:000274317200015,1087-0156,2010
288,WOS:000412861000001,2041-1480,WOS:000294487300007,1530-9827,2011
289,WOS:000412861000001,2041-1480,WOS:000381241300004,1570-5838,2016
290,WOS:000412861000001,2041-1480,WOS:000321117900026,0922-6389,2009
291,WOS:000412861000001,2041-1480,WOS:000168951700003,0177-0667,2000
292,WOS:000412861000001,2041-1480,WOS:000252545400063,0305-1048,2008
293,WOS:000412861000001,2041-1480,WOS:000297351800016,1467-5463,2011
294,WOS:000412861000001,2041-1480,WOS:A1990EJ99500003,0738-4602,1990
295,WOS:000412861000001,2041-1480,WOS:000262050200003,0890-0604,2009
296,WOS:000412861000001,2041-1480,WOS:000310699900003,1471-2164,2012
297,WOS:000412861000001,2041-1480,WOS:A1995QC26100003,0883-9514,1995
298,WOS:000412861000001,2041-1480,WOS:000087630000010,1367-4803,2000
299,WOS:000412861000001,2041-1480,WOS:000176832900006,1474-0346,2002
300,WOS:000412861000001,2041-1480,WOS:000178109700005,0269-8889,2002
301,WOS:000412861000001,2041-1480,WOS:A1994NR50300007,0883-9514,1994
302,WOS:000412861000001,2041-1480,WOS:000343711100003,2041-1480,2014
303,WOS:000412861000001,2041-1480,FORA DA BASE,World Acad Sci Eng Technol.,2012
304,WOS:000412861000001,2041-1480,FORA DA BASE,Nucleic Acids Res,2004
305,WOS:000412861000001,2041-1480,FORA DA BASE,HDB ONTOLOGIES,2004
306,WOS:000412861000001,2041-1480,FORA DA BASE,Applied Ontology,2007
307,WOS:000412861000001,2041-1480,FORA DA BASE,Working Draft,2012
308,WOS:000412861000001,2041-1480,WOS:000229859300001,1471-2105,2005
309,WOS:000412861000001,2041-1480,WOS:000228864300013,1474-760X,2005
310,WOS:000412095300001,2041-1480,WOS:000359504900002,0306-4573,2015
311,WOS:000412095300001,2041-1480,WOS:000300681100001,1753-8157,2012
312,WOS:000412095300001,2041-1480,WOS:000188079000061,0305-1048,2004
313,WOS:000412095300001,2041-1480,WOS:000239346000001,1471-2105,2006
314,WOS:000412095300001,2041-1480,WOS:000168844700010,0025-7338,2000
315,WOS:000412095300001,2041-1480,WOS:000407522700002,0169-2607,2017
316,WOS:000412095300001,2041-1480,WOS:000305390300005,1474-7596,2012
317,WOS:000412095300001,2041-1480,WOS:000345429300002,1552-6283,2014
318,WOS:000412095300001,2041-1480,WOS:000343705700003,2041-1480,2013
319,WOS:000412095300001,2041-1480,WOS:000072788500007,0169-023X,1998
320,WOS:000412095300001,2041-1480,FORA DA BASE,HDB ONTOLOGIES,2004
321,WOS:000412095300001,2041-1480,FORA DA BASE,Studies in Health Technology and Informatics,2012
322,WOS:000412095300001,2041-1480,FORA DA BASE,Stanford knowledge systems laboratory technical report KSL-01-05 and Stanford medical informatics technical report SMI-2001-0880,2001
323,WOS:000412095300001,2041-1480,FORA DA BASE,"Revista de Investigaciones Universidad del Quindio-Armenia, Colombia",2014
324,WOS:000412095300001,2041-1480,WOS:000232535500001,1386-5056,2005
325,WOS:000412095300001,2041-1480,FORA DA BASE,Tecnol Gerencia Educ.,2010
326,WOS:000412095300001,2041-1480,FORA DA BASE,Communications of the IIMA,2013
327,WOS:000412094900002,2041-1480,WOS:000248094800089,1063-7125,2007
328,WOS:000412094900002,2041-1480,WOS:000375212600038,1932-6203,2016
329,WOS:000412094900002,2041-1480,WOS:000168217200023,0036-8733,2001
330,WOS:000412094900002,2041-1480,WOS:000225786600064,1367-4803,2004
331,WOS:000412094900002,2041-1480,WOS:000288289900002,1532-0464,2011
332,WOS:000412094900002,2041-1480,WOS:000247889100012,1089-7771,2007
333,WOS:000412094900002,2041-1480,WOS:000306411100012,1353-4505,2012
334,WOS:000412094900002,2041-1480,WOS:000265519700002,0959-8049,2009
335,WOS:000412094900002,2041-1480,WOS:000377175600001,2041-1480,2016
336,WOS:000412094900002,2041-1480,WOS:000343709000002,2041-1480,2014
337,WOS:000412094900002,2041-1480,WOS:000311621100005,1443-458X,2011
338,WOS:000412094900002,2041-1480,WOS:000303281800124,0957-4174,2012
339,WOS:000412094900002,2041-1480,WOS:A1995RX35400001,0885-6125,1995
340,WOS:000412094900002,2041-1480,WOS:000265178000007,0028-4793,2009
341,WOS:000412094900002,2041-1480,FORA DA BASE,"Future of the Web in Collaboratice Science (FWCS), WWW",2010
342,WOS:000412094900002,2041-1480,FORA DA BASE,Networked Knowledge-Networked Media,2009
343,WOS:000412094900002,2041-1480,FORA DA BASE,Proceedings : a conference of the American Medical Informatics Association. AMIA Fall Symposium,1996
344,WOS:000412094900002,2041-1480,WOS:000303935500005,1471-2105,2012
345,WOS:000412094900002,2041-1480,WOS:000323045400015,0002-9262,2013
346,WOS:000412094900002,2041-1480,WOS:000271665800007,1532-0464,2009
347,WOS:000412094900002,2041-1480,WOS:A1992KU87200001,0169-2607,1992
348,WOS:000412094900002,2041-1480,WOS:A1992KU87200002,0169-2607,1992
349,WOS:000412094900002,2041-1480,WOS:000239200300014,1474-175X,2006
350,WOS:000412094900002,2041-1480,WOS:A1994PA30300015,0099-5355,1994
351,WOS:000412094900002,2041-1480,WOS:A1994NA04300001,0895-6111,1994
352,WOS:000412094900002,2041-1480,WOS:000308258200019,1532-0464,2012
353,WOS:000412094900002,2041-1480,WOS:000307527100002,1570-5838,2012
354,WOS:000412094900002,2041-1480,WOS:000261865700015,0323-3847,2008
355,WOS:000412094900002,2041-1480,WOS:000269713600047,1513-7368,2008
356,WOS:000412094900002,2041-1480,WOS:000079687300040,1040-2446,1999
357,WOS:000412094900002,2041-1480,WOS:000251086500025,1087-0156,2007
358,WOS:000412094900002,2041-1480,WOS:000072788500007,0169-023X,1998
359,WOS:000412094900002,2041-1480,WOS:000252882500012,0302-9743,2007
360,WOS:000412094900002,2041-1480,WOS:000352771500010,1067-5027,2015
361,WOS:000412094900002,2041-1480,WOS:A1980JP30800034,0008-543X,1980
362,WOS:000412094900002,2041-1480,FORA DA BASE,Semantic HEALTH Report,2009
