ISSN,TITLE,TOT_DEGREE,TOT_ART
1744-4292,MOLECULAR SYSTEMS BIOLOGY,4,0
1936-0851,ACS NANO,1,0
0076-6879,METHODS IN ENZYMOLOGY,1,0
0014-2956,EUROPEAN JOURNAL OF BIOCHEMISTRY,2,0
0006-291X,BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,1,0
2211-5463,FEBS OPEN BIO,1,0
0019-2082,ILLINOIS JOURNAL OF MATHEMATICS,2,0
2161-5063,ACS SYNTHETIC BIOLOGY,1,0
0947-3580,EUROPEAN JOURNAL OF CONTROL,1,0
0016-2736,FUNDAMENTA MATHEMATICAE,1,0
1755-4330,NATURE CHEMISTRY,1,0
1744-165X,SEMINARS IN FETAL & NEONATAL MEDICINE,1,0
1352-0504,JOURNAL OF VIRAL HEPATITIS,1,0
0737-1209,PUBLIC HEALTH NURSING,1,0
0162-0886,REVIEWS OF INFECTIOUS DISEASES,1,0
0272-8087,SEMINARS IN LIVER DISEASE,1,0
0193-936X,EPIDEMIOLOGIC REVIEWS,1,0
0270-9139,HEPATOLOGY,3,0
0233-1934,OPTIMIZATION,1,0
0921-2973,LANDSCAPE ECOLOGY,4,0
0253-1453,BOTANICA HELVETICA,1,0
0168-1699,COMPUTERS AND ELECTRONICS IN AGRICULTURE,2,0
0277-5212,WETLANDS,1,0
0922-338X,JOURNAL OF FERMENTATION AND BIOENGINEERING,1,0
0165-0114,FUZZY SETS AND SYSTEMS,1,0
0167-6857,PLANT CELL TISSUE AND ORGAN CULTURE,1,0
2162-237X,IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS,1,0
0218-1274,INTERNATIONAL JOURNAL OF BIFURCATION AND CHAOS,8,0
0005-1098,AUTOMATICA,5,0
0363-0129,SIAM JOURNAL ON CONTROL AND OPTIMIZATION,2,0
0925-5001,JOURNAL OF GLOBAL OPTIMIZATION,1,0
0012-9682,ECONOMETRICA,1,0
0034-6527,REVIEW OF ECONOMIC STUDIES,1,0
1097-6256,NATURE NEUROSCIENCE,3,0
1471-003X,NATURE REVIEWS NEUROSCIENCE,1,0
0022-3239,JOURNAL OF OPTIMIZATION THEORY AND APPLICATIONS,1,0
0025-5610,MATHEMATICAL PROGRAMMING,1,0
1741-7015,BMC MEDICINE,4,0
0749-159X,NUMERICAL METHODS FOR PARTIAL DIFFERENTIAL EQUATIONS,3,0
2328-8930,ENVIRONMENTAL SCIENCE & TECHNOLOGY LETTERS,1,0
1560-7917,EUROSURVEILLANCE,1,0
0271-4132,MATHEMATICS OF CONTINUOUS AND DISCRETE DYNAMICAL SYSTEMS,3,0
0165-7836,FISHERIES RESEARCH,16,0
1054-3139,ICES JOURNAL OF MARINE SCIENCE,4,0
0706-652X,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,8,0
0275-5947,NORTH AMERICAN JOURNAL OF FISHERIES MANAGEMENT,1,0
0035-9246,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-METHODOLOGICAL,2,0
1467-2960,FISH AND FISHERIES,1,0
0257-7615,SOUTH AFRICAN JOURNAL OF MARINE SCIENCE-SUID-AFRIKAANSE TYDSKRIF VIR SEEWETENSKAP,1,0
0007-4977,BULLETIN OF MARINE SCIENCE,1,0
0101-8205,COMPUTATIONAL & APPLIED MATHEMATICS,2,0
1110-757X,JOURNAL OF APPLIED MATHEMATICS,1,0
1009-6124,JOURNAL OF SYSTEMS SCIENCE & COMPLEXITY,2,0
0034-6861,REVIEWS OF MODERN PHYSICS,2,0
1069-5265,NONLINEAR DYNAMICS AND EVOLUTION EQUATIONS,3,0
0003-1569,AMERICAN ZOOLOGIST,4,0
0066-426X,ANNUAL REVIEW OF PHYSICAL CHEMISTRY,1,0
1089-5639,JOURNAL OF PHYSICAL CHEMISTRY A,1,0
0091-6765,ENVIRONMENTAL HEALTH PERSPECTIVES,2,0
1201-3080,WATER QUALITY RESEARCH JOURNAL OF CANADA,1,0
1687-2770,BOUNDARY VALUE PROBLEMS,1,0
1534-0392,COMMUNICATIONS ON PURE AND APPLIED ANALYSIS,2,0
1387-3547,BIOLOGICAL INVASIONS,4,0
0380-1330,JOURNAL OF GREAT LAKES RESEARCH,1,0
1355-4786,HUMAN REPRODUCTION UPDATE,2,0
0006-3363,BIOLOGY OF REPRODUCTION,2,0
0015-0282,FERTILITY AND STERILITY,1,0
0021-972X,JOURNAL OF CLINICAL ENDOCRINOLOGY & METABOLISM,6,0
1470-1626,REPRODUCTION,1,0
0099-5355,LANCET,2,0
0003-9888,ARCHIVES OF DISEASE IN CHILDHOOD,2,0
0013-7227,ENDOCRINOLOGY,1,0
0300-0664,CLINICAL ENDOCRINOLOGY,1,0
0010-4620,COMPUTER JOURNAL,1,0
0010-4809,COMPUTERS AND BIOMEDICAL RESEARCH,1,0
0020-725X,INTERNATIONAL JOURNAL OF FERTILITY,1,0
0001-5660,ACTA GENETICAE MEDICAE ET GEMELLOLOGIAE,1,0
1344-6304,JAPANESE JOURNAL OF INFECTIOUS DISEASES,1,0
0038-2353,SOUTH AFRICAN JOURNAL OF SCIENCE,1,0
0295-5075,EPL,2,0
1364-5021,PROCEEDINGS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,3,0
1360-2276,TROPICAL MEDICINE & INTERNATIONAL HEALTH,6,0
1179-1349,CLINICAL EPIDEMIOLOGY,1,0
0022-0957,JOURNAL OF EXPERIMENTAL BOTANY,1,0
0047-2727,JOURNAL OF PUBLIC ECONOMICS,1,0
0033-2917,PSYCHOLOGICAL MEDICINE,1,0
0272-989X,MEDICAL DECISION MAKING,2,0
1741-2471,IEE PROCEEDINGS SYSTEMS BIOLOGY,1,0
0767-3981,FUNDAMENTAL & CLINICAL PHARMACOLOGY,1,0
1054-1500,CHAOS,3,0
0021-843X,JOURNAL OF ABNORMAL PSYCHOLOGY,1,0
1492-8760,DYNAMICS OF CONTINUOUS DISCRETE AND IMPULSIVE SYSTEMS-SERIES B-APPLICATIONS & ALGORITHMS,1,0
0022-460X,JOURNAL OF SOUND AND VIBRATION,1,0
0197-4580,NEUROBIOLOGY OF AGING,1,0
0925-4927,PSYCHIATRY RESEARCH-NEUROIMAGING,1,0
1662-5102,FRONTIERS IN CELLULAR NEUROSCIENCE,1,0
0270-6474,JOURNAL OF NEUROSCIENCE,4,0
0022-3077,JOURNAL OF NEUROPHYSIOLOGY,4,0
0896-6273,NEURON,2,0
1392-6292,Mathematical Modelling and Analysis,1,0
1565-1339,INTERNATIONAL JOURNAL OF NONLINEAR SCIENCES AND NUMERICAL SIMULATION,2,0
1022-6680,"MATERIAL AND MANUFACTURING TECHNOLOGY II, PTS 1 AND 2",1,0
0022-3042,JOURNAL OF NEUROCHEMISTRY,1,0
0304-3940,NEUROSCIENCE LETTERS,1,0
1868-4483,TRANSLATIONAL STROKE RESEARCH,1,0
0969-9961,NEUROBIOLOGY OF DISEASE,1,0
2041-4889,CELL DEATH & DISEASE,1,0
0022-3751,JOURNAL OF PHYSIOLOGY-LONDON,1,0
0043-1397,WATER RESOURCES RESEARCH,1,0
0003-4819,ANNALS OF INTERNAL MEDICINE,7,0
1559-2723,ESTUARIES AND COASTS,1,0
0171-8630,MARINE ECOLOGY PROGRESS SERIES,5,0
0025-3162,MARINE BIOLOGY,1,0
0304-3770,AQUATIC BOTANY,1,0
0730-8000,JOURNAL OF SHELLFISH RESEARCH,1,0
0024-3590,LIMNOLOGY AND OCEANOGRAPHY,4,0
0022-0981,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,3,0
0146-0749,MICROBIOLOGICAL REVIEWS,1,0
0022-541X,JOURNAL OF WILDLIFE MANAGEMENT,5,0
0002-9890,AMERICAN MATHEMATICAL MONTHLY,1,0
0035-9254,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES C-APPLIED STATISTICS,1,0
2041-1723,NATURE COMMUNICATIONS,2,0
0010-3640,COMMUNICATIONS ON PURE AND APPLIED MATHEMATICS,1,0
0166-3542,ANTIVIRAL RESEARCH,5,0
0923-2516,RESEARCH IN VIROLOGY,1,0
1201-9712,INTERNATIONAL JOURNAL OF INFECTIOUS DISEASES,3,0
0019-5588,INDIAN JOURNAL OF PURE & APPLIED MATHEMATICS,1,0
1641-876X,INTERNATIONAL JOURNAL OF APPLIED MATHEMATICS AND COMPUTER SCIENCE,1,0
1687-1839,ADVANCES IN DIFFERENCE EQUATIONS,1,0
0163-0563,NUMERICAL FUNCTIONAL ANALYSIS AND OPTIMIZATION,7,0
0213-2230,REVISTA MATEMATICA IBEROAMERICANA,1,0
0036-1429,SIAM JOURNAL ON NUMERICAL ANALYSIS,8,0
0044-2275,ZEITSCHRIFT FUR ANGEWANDTE MATHEMATIK UND PHYSIK,1,0
0095-4616,APPLIED MATHEMATICS AND OPTIMIZATION,1,0
0168-9274,APPLIED NUMERICAL MATHEMATICS,4,0
0885-7474,JOURNAL OF SCIENTIFIC COMPUTING,2,0
0003-6862,APPLIED ENTOMOLOGY AND ZOOLOGY,1,0
1525-7797,BIOMACROMOLECULES,1,0
0021-9797,JOURNAL OF COLLOID AND INTERFACE SCIENCE,3,0
0037-1912,SEMIGROUP FORUM,1,0
0148-0731,JOURNAL OF BIOMECHANICAL ENGINEERING-TRANSACTIONS OF THE ASME,1,0
0022-1120,JOURNAL OF FLUID MECHANICS,1,0
1523-9829,ANNUAL REVIEW OF BIOMEDICAL ENGINEERING,1,0
0021-9290,JOURNAL OF BIOMECHANICS,1,0
1353-8292,HEALTH & PLACE,2,0
0002-9939,PROCEEDINGS OF THE AMERICAN MATHEMATICAL SOCIETY,9,0
0024-3795,LINEAR ALGEBRA AND ITS APPLICATIONS,2,0
0010-2202,COMBUSTION SCIENCE AND TECHNOLOGY,1,0
1049-8001,INTERNATIONAL JOURNAL OF WILDLAND FIRE,1,0
0031-9155,PHYSICS IN MEDICINE AND BIOLOGY,1,0
0034-5318,PUBLICATIONS OF THE RESEARCH INSTITUTE FOR MATHEMATICAL SCIENCES,1,0
0002-9645,AMERICAN JOURNAL OF VETERINARY RESEARCH,2,0
0954-139X,REVIEWS IN MEDICAL MICROBIOLOGY,3,0
1350-0872,MICROBIOLOGY-SGM,1,0
0022-1724,JOURNAL OF HYGIENE,1,0
0095-3628,MICROBIAL ECOLOGY,1,0
0253-1933,REVUE SCIENTIFIQUE ET TECHNIQUE-OFFICE INTERNATIONAL DES EPIZOOTIES,5,0
1532-0456,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY C-TOXICOLOGY & PHARMACOLOGY,4,0
1074-7613,IMMUNITY,3,0
0090-3558,JOURNAL OF WILDLIFE DISEASES,3,0
0140-7775,JOURNAL OF FISH DISEASES,1,0
0882-4010,MICROBIAL PATHOGENESIS,2,0
0029-5981,INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN ENGINEERING,1,0
0378-1097,FEMS MICROBIOLOGY LETTERS,3,0
0925-4773,MECHANISMS OF DEVELOPMENT,1,0
1088-9051,GENOME RESEARCH,1,0
1462-5814,CELLULAR MICROBIOLOGY,1,0
1078-0947,DISCRETE AND CONTINUOUS DYNAMICAL SYSTEMS,6,0
0022-2518,INDIANA UNIVERSITY MATHEMATICS JOURNAL,3,0
1051-0761,ECOLOGICAL APPLICATIONS,2,0
0026-9255,MONATSHEFTE FUR MATHEMATIK,4,0
1044-3983,EPIDEMIOLOGY,1,0
0963-9969,FOOD RESEARCH INTERNATIONAL,2,0
1612-9202,ECOHEALTH,2,0
0022-409X,JOURNAL OF RANGE MANAGEMENT,2,0
0140-1963,JOURNAL OF ARID ENVIRONMENTS,1,0
0017-3614,GREAT BASIN NATURALIST,1,0
0022-2372,JOURNAL OF MAMMALOGY,4,0
0003-0031,AMERICAN MIDLAND NATURALIST,3,0
0005-7959,BEHAVIOUR,1,0
0888-8892,CONSERVATION BIOLOGY,3,0
0364-152X,ENVIRONMENTAL MANAGEMENT,1,0
0038-4909,SOUTHWESTERN NATURALIST,1,0
1057-7122,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS I-FUNDAMENTAL THEORY AND APPLICATIONS,1,0
1045-9227,IEEE TRANSACTIONS ON NEURAL NETWORKS,4,0
0893-6080,NEURAL NETWORKS,1,0
0098-4094,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS,1,0
0375-9601,PHYSICS LETTERS A,6,0
0129-0657,INTERNATIONAL JOURNAL OF NEURAL SYSTEMS,2,0
0302-9743,"ADVANCES IN NEURAL NETWORKS - ISNN 2006, PT 1",1,0
0278-2715,HEALTH AFFAIRS,1,0
0021-9746,JOURNAL OF CLINICAL PATHOLOGY,2,0
0042-9686,BULLETIN OF THE WORLD HEALTH ORGANIZATION,2,0
0035-9203,TRANSACTIONS OF THE ROYAL SOCIETY OF TROPICAL MEDICINE AND HYGIENE,1,0
1537-6613,JOURNAL OF INFECTIOUS DISEASES,1,0
0312-5963,CLINICAL PHARMACOKINETICS,3,0
1743-422X,VIROLOGY JOURNAL,1,0
0146-6615,JOURNAL OF MEDICAL VIROLOGY,3,0
1359-6535,ANTIVIRAL THERAPY,1,0
1341-321X,JOURNAL OF INFECTION AND CHEMOTHERAPY,1,0
0968-0896,BIOORGANIC & MEDICINAL CHEMISTRY,1,0
0169-2607,COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,1,0
0166-0934,JOURNAL OF VIROLOGICAL METHODS,1,0
0941-0643,NEURAL COMPUTING & APPLICATIONS,1,0
0892-6638,FASEB JOURNAL,1,0
1746-0913,FUTURE MICROBIOLOGY,2,0
0022-3395,JOURNAL OF PARASITOLOGY,10,0
0889-8480,MATHEMATICAL POPULATION STUDIES,7,0
0021-9975,JOURNAL OF COMPARATIVE PATHOLOGY,2,0
0074-0276,MEMORIAS DO INSTITUTO OSWALDO CRUZ,5,0
0031-4005,PEDIATRICS,2,0
0065-308X,"MATHEMATICAL MODELS FOR NEGLECTED TROPICAL DISEASES: ESSENTIAL TOOLS FOR CONTROL AND ELIMINATION, PT A",1,0
0092-2102,INTERFACES,2,0
1042-7260,JOURNAL OF ZOO AND WILDLIFE MEDICINE,2,0
0020-7519,INTERNATIONAL JOURNAL FOR PARASITOLOGY,6,0
0956-7925,EUROPEAN JOURNAL OF APPLIED MATHEMATICS,3,0
1522-2152,PHYSIOLOGICAL AND BIOCHEMICAL ZOOLOGY,1,0
1752-4571,EVOLUTIONARY APPLICATIONS,1,0
1522-0613,EVOLUTIONARY ECOLOGY RESEARCH,5,0
0269-7653,EVOLUTIONARY ECOLOGY,2,0
0010-406X,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY,1,0
0906-7590,ECOGRAPHY,1,0
0024-4066,BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,2,0
0022-104X,JOURNAL OF EXPERIMENTAL ZOOLOGY,1,0
0920-1742,FISH PHYSIOLOGY AND BIOCHEMISTRY,1,0
0956-4624,INTERNATIONAL JOURNAL OF STD & AIDS,1,0
1090-7165,AIDS AND BEHAVIOR,1,0
1548-3568,CURRENT HIV/AIDS REPORTS,1,0
1077-9450,JOURNAL OF ACQUIRED IMMUNE DEFICIENCY SYNDROMES AND HUMAN RETROVIROLOGY,1,0
1464-2662,HIV MEDICINE,1,0
0883-6612,ANNALS OF BEHAVIORAL MEDICINE,1,0
1087-3244,AMERICAN JOURNAL OF HEALTH BEHAVIOR,1,0
0278-6133,HEALTH PSYCHOLOGY,1,0
0304-9914,JOURNAL OF THE KOREAN MATHEMATICAL SOCIETY,1,0
0044-605X,ACTA VETERINARIA SCANDINAVICA,1,0
0002-9629,AMERICAN JOURNAL OF THE MEDICAL SCIENCES,1,0
0353-9504,CROATIAN MEDICAL JOURNAL,1,0
0250-5991,JOURNAL OF BIOSCIENCES,3,0
0034-5288,RESEARCH IN VETERINARY SCIENCE,1,0
0012-835X,EAST AFRICAN MEDICAL JOURNAL,1,0
1863-1959,ZOONOSES AND PUBLIC HEALTH,1,0
0162-1459,JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION,2,0
0883-4237,STATISTICAL SCIENCE,1,0
1741-0126,PROTEIN ENGINEERING DESIGN & SELECTION,1,0
0020-7128,INTERNATIONAL JOURNAL OF BIOMETEOROLOGY,1,0
1381-298X,COMPUTATIONAL AND MATHEMATICAL ORGANIZATION THEORY,1,0
1460-7425,JASSS-THE JOURNAL OF ARTIFICIAL SOCIETIES AND SOCIAL SIMULATION,1,0
1050-5164,ANNALS OF APPLIED PROBABILITY,2,0
0003-1305,AMERICAN STATISTICIAN,1,0
1474-760X,GENOME BIOLOGY,1,0
1087-0156,NATURE BIOTECHNOLOGY,1,0
0001-8678,ADVANCES IN APPLIED PROBABILITY,2,0
0938-8974,JOURNAL OF NONLINEAR SCIENCE,2,0
0962-8924,TRENDS IN CELL BIOLOGY,1,0
0080-4622,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,1,0
0952-7915,CURRENT OPINION IN IMMUNOLOGY,2,0
0889-2229,AIDS RESEARCH AND HUMAN RETROVIRUSES,1,0
0165-2478,IMMUNOLOGY LETTERS,1,0
0014-2980,EUROPEAN JOURNAL OF IMMUNOLOGY,1,0
0967-0661,CONTROL ENGINEERING PRACTICE,1,0
0021-9258,JOURNAL OF BIOLOGICAL CHEMISTRY,2,0
0890-9369,GENES & DEVELOPMENT,1,0
0007-1420,BRITISH MEDICAL BULLETIN,1,0
1385-1292,POSITIVITY,1,0
1424-3199,JOURNAL OF EVOLUTION EQUATIONS,1,0
0097-4943,COMPUTERS & MATHEMATICS WITH APPLICATIONS,2,0
0021-8561,JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY,1,0
0301-4851,MOLECULAR BIOLOGY REPORTS,1,0
0003-9276,ARCHIV FUR MIKROBIOLOGIE,2,0
0014-4827,EXPERIMENTAL CELL RESEARCH,1,0
0021-9533,JOURNAL OF CELL SCIENCE,1,0
0734-9750,BIOTECHNOLOGY ADVANCES,1,0
0273-2289,APPLIED BIOCHEMISTRY AND BIOTECHNOLOGY,1,0
1417-3875,ELECTRONIC JOURNAL OF QUALITATIVE THEORY OF DIFFERENTIAL EQUATIONS,2,0
0004-959X,AUSTRALIAN JOURNAL OF ZOOLOGY,2,0
1402-4896,PHYSICA SCRIPTA,1,0
0923-7534,ANNALS OF ONCOLOGY,1,0
0022-3646,JOURNAL OF PHYCOLOGY,2,0
0001-5792,ACTA HAEMATOLOGICA,1,0
0818-9641,IMMUNOLOGY AND CELL BIOLOGY,1,0
0041-1345,TRANSPLANTATION PROCEEDINGS,3,0
0304-3835,CANCER LETTERS,1,0
1173-8804,BIODRUGS,1,0
1529-2908,NATURE IMMUNOLOGY,2,0
0732-0582,"ANNUAL REVIEW OF IMMUNOLOGY, VOL 29",1,0
1044-579X,SEMINARS IN CANCER BIOLOGY,1,0
1449-2288,INTERNATIONAL JOURNAL OF BIOLOGICAL SCIENCES,1,0
0340-1200,BIOLOGICAL CYBERNETICS,2,0
0033-068X,PROGRESS OF THEORETICAL PHYSICS,1,0
1549-8328,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS I-REGULAR PAPERS,1,0
1434-6028,EUROPEAN PHYSICAL JOURNAL B,2,0
0924-8579,INTERNATIONAL JOURNAL OF ANTIMICROBIAL AGENTS,2,0
0269-283X,MEDICAL AND VETERINARY ENTOMOLOGY,3,0
1827-1987,GEOSPATIAL HEALTH,1,0
0378-1127,FOREST ECOLOGY AND MANAGEMENT,2,0
0037-5330,SILVA FENNICA,1,0
0015-749X,FOREST SCIENCE,1,0
1286-4560,ANNALS OF FOREST SCIENCE,1,0
0043-1354,WATER RESEARCH,3,0
0959-1524,JOURNAL OF PROCESS CONTROL,1,0
0273-1223,WATER SCIENCE AND TECHNOLOGY,4,0
0168-6496,FEMS MICROBIOLOGY ECOLOGY,1,0
0264-3421,JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY B-BIOTECHNOLOGY,1,0
0378-4738,WATER SA,1,0
0022-1554,JOURNAL OF HISTOCHEMISTRY & CYTOCHEMISTRY,1,0
0928-0219,JOURNAL OF INVERSE AND ILL-POSED PROBLEMS,2,0
0105-2896,IMMUNOLOGICAL REVIEWS,1,0
1754-2189,NATURE PROTOCOLS,2,0
0378-3758,JOURNAL OF STATISTICAL PLANNING AND INFERENCE,1,0
0091-679X,"METHODS IN CELL BIOLOGY, VOL 63",1,0
0270-7306,MOLECULAR AND CELLULAR BIOLOGY,1,0
1552-4922,CYTOMETRY PART A,1,0
2160-3308,PHYSICAL REVIEW X,1,0
0025-1909,MANAGEMENT SCIENCE,1,0
1660-4601,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,1,0
0214-8358,SCIENTIA MARINA,1,0
1108-393X,MEDITERRANEAN MARINE SCIENCE,1,0
0015-296X,JOURNAL OF THE FISHERIES RESEARCH BOARD OF CANADA,1,0
1054-6006,FISHERIES OCEANOGRAPHY,1,0
0919-9268,FISHERIES SCIENCE,1,0
1687-1820,FIIXED POINT THEORY AND APPLICATIONS,1,0
0041-7084,BOLLETTINO DELLA UNIONE MATEMATICA ITALIANA,1,0
0764-4442,COMPTES RENDUS DE L ACADEMIE DES SCIENCES SERIE I-MATHEMATIQUE,2,0
0163-4453,JOURNAL OF INFECTION,1,0
0253-8768,JOURNAL OF DIARRHOEAL DISEASES RESEARCH,2,0
0148-5717,SEXUALLY TRANSMITTED DISEASES,2,0
0002-9270,AMERICAN JOURNAL OF GASTROENTEROLOGY,1,0
0091-2700,JOURNAL OF CLINICAL PHARMACOLOGY,1,0
1089-3261,CLINICS IN LIVER DISEASE,1,0
0393-2990,EUROPEAN JOURNAL OF EPIDEMIOLOGY,2,0
0167-8019,ACTA APPLICANDAE MATHEMATICAE,1,0
0029-599X,NUMERISCHE MATHEMATIK,1,0
1064-8275,SIAM JOURNAL ON SCIENTIFIC COMPUTING,1,0
1017-1398,NUMERICAL ALGORITHMS,2,0
0098-3500,ACM TRANSACTIONS ON MATHEMATICAL SOFTWARE,2,0
0025-5718,MATHEMATICS OF COMPUTATION,2,0
1631-0691,COMPTES RENDUS BIOLOGIES,2,0
1742-5662,JOURNAL OF THE ROYAL SOCIETY INTERFACE,1,0
1570-2820,JOURNAL OF NUMERICAL MATHEMATICS,1,0
1618-7210(print),Mathematics for Life Science and Medicine,1,0
0006-3207,BIOLOGICAL CONSERVATION,2,0
0020-7160,INTERNATIONAL JOURNAL OF COMPUTER MATHEMATICS,2,0
1093-9946,FRONTIERS IN BIOSCIENCE,1,0
1936-122X,ANNUAL REVIEW OF BIOPHYSICS,1,0
0030-6126,OSAKA JOURNAL OF MATHEMATICS,1,0
0738-081X,CLINICS IN DERMATOLOGY,1,0
1094-8341,PHYSIOLOGICAL GENOMICS,1,0
0862-7940,APPLICATIONS OF MATHEMATICS,1,0
0388-0486,JOURNAL OF THE FACULTY OF SCIENCE UNIVERSITY OF TOKYO SECTION 1-MATHEMATICS ASTRONOMY PHYSICS CHEMISTRY,1,0
0025-5831,MATHEMATISCHE ANNALEN,1,0
0716-078X,REVISTA CHILENA DE HISTORIA NATURAL,1,0
0022-2402,JOURNAL OF MARINE RESEARCH,2,0
0018-8158,HYDROBIOLOGIA,1,0
0301-4622,BIOPHYSICAL CHEMISTRY,2,0
0022-1287,JOURNAL OF GENERAL MICROBIOLOGY,2,0
1528-7092,SOUTHEASTERN NATURALIST,1,0
1387-5841,METHODOLOGY AND COMPUTING IN APPLIED PROBABILITY,1,0
1396-0296,DERMATOLOGIC THERAPY,1,0
1540-3459,MULTISCALE MODELING & SIMULATION,1,0
0895-4798,SIAM JOURNAL ON MATRIX ANALYSIS AND APPLICATIONS,1,0
1757-9139,PERSPECTIVES IN PUBLIC HEALTH,1,0
0012-1606,DEVELOPMENTAL BIOLOGY,1,0
1474-9718,AGING CELL,1,0
0304-4165,BIOCHIMICA ET BIOPHYSICA ACTA-GENERAL SUBJECTS,1,0
0950-1991,DEVELOPMENT,2,0
1674-2788,JOURNAL OF MOLECULAR CELL BIOLOGY,1,0
1356-9597,GENES TO CELLS,1,0
1071-412X,CLINICAL AND DIAGNOSTIC LABORATORY IMMUNOLOGY,1,0
0261-4189,EMBO JOURNAL,1,0
1476-0584,EXPERT REVIEW OF VACCINES,1,0
1019-7168,ADVANCES IN COMPUTATIONAL MATHEMATICS,1,0
0270-0255,MATHEMATICAL MODELLING,1,0
0160-5682,JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY,1,0
1367-9430,ANIMAL CONSERVATION,1,0
0046-5070,FRESHWATER BIOLOGY,2,0
0924-7963,JOURNAL OF MARINE SYSTEMS,1,0
0079-6611,PROGRESS IN OCEANOGRAPHY,1,0
1674-1056,CHINESE PHYSICS B,1,0
0266-5611,INVERSE PROBLEMS,1,0
1004-8979,NUMERICAL MATHEMATICS-THEORY METHODS AND APPLICATIONS,1,0
1052-6234,SIAM JOURNAL ON OPTIMIZATION,1,0
0931-0509,NEPHROLOGY DIALYSIS TRANSPLANTATION,1,0
0041-1337,TRANSPLANTATION,2,0
0028-7091,BULLETIN OF THE NEW YORK ACADEMY OF MEDICINE,1,0
0893-8512,CLINICAL MICROBIOLOGY REVIEWS,1,0
1972-2680,JOURNAL OF INFECTION IN DEVELOPING COUNTRIES,1,0
1286-4579,MICROBES AND INFECTION,1,0
1049-8923,INTERNATIONAL JOURNAL OF ROBUST AND NONLINEAR CONTROL,1,0
0020-7179,INTERNATIONAL JOURNAL OF CONTROL,2,0
1615-7591,BIOPROCESS AND BIOSYSTEMS ENGINEERING,1,0
1660-3397,MARINE DRUGS,1,0
1027-5487,TAIWANESE JOURNAL OF MATHEMATICS,1,0
0175-7598,APPLIED MICROBIOLOGY AND BIOTECHNOLOGY,1,0
1011-7571,MEDICAL PRINCIPLES AND PRACTICE,1,0
0002-8614,JOURNAL OF THE AMERICAN GERIATRICS SOCIETY,1,0
0268-3369,BONE MARROW TRANSPLANTATION,3,0
0004-0010,ARCHIVES OF SURGERY,1,0
1527-6465,LIVER TRANSPLANTATION,1,0
0971-5916,INDIAN JOURNAL OF MEDICAL RESEARCH,1,0
0025-6196,MAYO CLINIC PROCEEDINGS,1,0
1027-3719,INTERNATIONAL JOURNAL OF TUBERCULOSIS AND LUNG DISEASE,2,0
1526-0542,PAEDIATRIC RESPIRATORY REVIEWS,1,0
0032-4728,POPULATION STUDIES-A JOURNAL OF DEMOGRAPHY,1,0
0025-5874,MATHEMATISCHE ZEITSCHRIFT,1,0
0023-3358,PROCEEDINGS OF THE KONINKLIJKE NEDERLANDSE AKADEMIE VAN WETENSCHAPPEN SERIES A-MATHEMATICAL SCIENCES,1,0
0190-3187,INTERNATIONAL FAMILY PLANNING PERSPECTIVES,1,0
0039-3665,STUDIES IN FAMILY PLANNING,1,0
1807-0302,COMPUTATIONAL & APPLIED MATHEMATICS,1,0
0002-953X,AMERICAN JOURNAL OF PSYCHIATRY,1,0
1742-5468,JOURNAL OF STATISTICAL MECHANICS-THEORY AND EXPERIMENT,1,0
0002-9343,AMERICAN JOURNAL OF MEDICINE,1,0
0392-856X,CLINICAL AND EXPERIMENTAL RHEUMATOLOGY,1,0
1386-6532,JOURNAL OF CLINICAL VIROLOGY,1,0
1568-9972,AUTOIMMUNITY REVIEWS,1,0
0022-3999,JOURNAL OF PSYCHOSOMATIC RESEARCH,1,0
0272-2712,CLINICS IN LABORATORY MEDICINE,1,0
0777-6276,BELGIAN JOURNAL OF ZOOLOGY,1,0
0077-8923(print),"CENTURY OF RICKETTSIOLOGY: EMERGING, REEMERGING RICKETTSIOSES, MOLECULAR DIAGNOSTICS, AND EMERGING VETERINARY RICKETTSIOSES",2,0
